,DepMap_ID
19030,ACH-000058
55952,ACH-000184
63045,ACH-000208
109447,ACH-000348
109817,ACH-000349
138715,ACH-000425
145122,ACH-000441
147953,ACH-000448
161435,ACH-000482
165779,ACH-000492
179864,ACH-000528
202814,ACH-000582
210946,ACH-000599
216470,ACH-000611
245532,ACH-000669
276100,ACH-000727
280239,ACH-000734
352985,ACH-000793
371694,ACH-000817
379523,ACH-000827
388934,ACH-000841
426943,ACH-000881
440871,ACH-000892
454340,ACH-000905
465031,ACH-000913
542963,ACH-000948
564559,ACH-000955
568085,ACH-000956
630941,ACH-000974
652200,ACH-000979
681622,ACH-000985
689133,ACH-000986
718679,ACH-000990
833037,ACH-000996
833038,ACH-000996
892879,ACH-001023
908553,ACH-001075
932921,ACH-001137
956032,ACH-001289
990694,ACH-001394
1016555,ACH-001521
1024719,ACH-001544
1041159,ACH-001569
1076208,ACH-001843
1107621,ACH-002147
1112184,ACH-002159
1120688,ACH-002170
1123128,ACH-002175
1131293,ACH-002193
1160977,ACH-002253
1163104,ACH-002256
1182561,ACH-002280
1195497,ACH-002309
1195498,ACH-002309
1195499,ACH-002309
1222072,ACH-002394
