,ACSM2A (123876)
ACH-000404,0.115649269627
ACH-000406,0.000197209466063
ACH-000407,-0.108461530316
ACH-000408,-0.009952642305959998
ACH-000410,-0.044374438506199994
ACH-000411,-0.13513929404799999
ACH-000414,0.106913934147
ACH-000415,0.0188404281752
ACH-000416,0.164099338006
ACH-000420,-0.179001181884
ACH-000421,-0.0670787633051
ACH-000424,0.155007880087
ACH-000425,-0.0816933434387
ACH-000426,0.00154639276337
ACH-000427,0.143266911384
ACH-000433,-0.0895977751602
ACH-000436,0.17278484048700002
ACH-000444,-0.106143854789
ACH-000445,0.005064304699550001
ACH-000448,0.07054998005839999
ACH-000450,0.0862127243498
ACH-000452,0.0648238915202
ACH-000454,0.034230588615900004
ACH-000458,-0.0590779368499
ACH-000459,-0.028204155989099998
ACH-000460,0.08165991734950001
ACH-000461,0.10846455718
ACH-000463,-0.124816472141
ACH-000464,-0.0068632432779000005
ACH-000466,-0.0234557437378
ACH-000467,0.207084234828
ACH-000468,0.130298472616
ACH-000469,0.09419846366979999
ACH-000470,0.162547435939
ACH-000471,0.0603694839759
ACH-000472,-0.036124342502699996
ACH-000473,0.0375073208113
ACH-000475,0.0206907704302
ACH-000476,-0.0401306700333
ACH-000477,0.160982271145
ACH-000480,-0.143503908996
ACH-000481,0.127217195927
ACH-000483,-0.125100311371
ACH-000484,0.132182817288
ACH-000485,0.044811302391800006
ACH-000486,0.0043707717517600005
ACH-000487,0.153337476257
ACH-000488,0.07142320965200001
ACH-000490,0.0795332330926
ACH-000491,-0.0099707700006
ACH-000495,-0.23105866051500001
ACH-000496,0.0399206826251
ACH-000499,0.22078554299800002
ACH-000500,0.153222559195
ACH-000502,-0.07034229896619999
ACH-000503,0.168517149762
ACH-000505,-0.135894982743
ACH-000507,0.0621022959521
ACH-000510,-0.018182791837
ACH-000511,0.12474487851800001
ACH-000512,-0.024086385939599997
ACH-000516,0.09216091936730002
ACH-000517,0.156106724158
ACH-000518,0.0365820009991
ACH-000520,0.008286697070779999
ACH-000521,0.127779453707
ACH-000522,0.0168375473477
ACH-000524,0.131052998625
ACH-000527,0.0824157592005
ACH-000528,0.11178618988399999
ACH-000537,-0.010781618437999999
ACH-000541,0.05271540877619999
ACH-000542,0.045948524819400004
ACH-000544,0.165174529993
ACH-000545,0.0428637518294
ACH-000547,0.1243110603
ACH-000548,-0.00736747689687
ACH-000549,0.111585290754
ACH-000550,0.037563359781800004
ACH-000552,0.0656599358416
ACH-000556,0.0457162426117
ACH-000557,-0.0119903691971
ACH-000570,0.18848529548300003
ACH-000571,0.07943058409360002
ACH-000573,0.163658538009
ACH-000576,-0.0686703373571
ACH-000580,0.07367547119199999
ACH-000584,-0.021549555074999997
ACH-000585,-0.0504190827919
ACH-000588,-0.10180630426100001
ACH-000589,0.018173619855500003
ACH-000591,0.09776608632139999
ACH-000593,0.0251292654679
ACH-000600,-0.09500208011649999
ACH-000601,-0.028156109263599998
ACH-000604,0.0251950476771
ACH-000605,-0.00411987062067
ACH-000606,0.0556655134884
ACH-000608,-0.019854547862200003
ACH-000614,0.0404690647704
ACH-000616,0.049887317329500004
ACH-000618,0.130215346249
ACH-000619,-0.0637746922421
ACH-000620,-0.028945884659000002
ACH-000621,-0.07152957100339999
ACH-000622,0.0270214473423
ACH-000623,0.110465342617
ACH-000624,0.0843114487411
ACH-000627,0.220494883156
ACH-000630,0.11100217862400001
ACH-000632,0.0161010886963
ACH-000633,0.0509705464178
ACH-000637,-0.025033805823499997
ACH-000638,0.118381917562
ACH-000646,0.0897356321931
ACH-000647,0.20654034577999997
ACH-000648,0.0967689314803
ACH-000649,0.0185713898543
ACH-000651,0.22345486892799998
ACH-000652,0.013477313860200001
ACH-000653,-0.0789438049444
ACH-000657,0.0815033945435
ACH-000658,-0.0744369968173
ACH-000661,0.0413539198723
ACH-000662,0.345269389767
ACH-000663,0.105826927642
ACH-000665,0.17940273647100002
ACH-000671,-0.00788526129559
ACH-000673,0.12281391351700001
ACH-000676,0.012391423107399999
ACH-000677,0.060628997065399995
ACH-000681,-0.008869722741360001
ACH-000682,0.148814431667
ACH-000683,0.118147907388
ACH-000684,-0.17064462597
ACH-000688,0.0667119460005
ACH-000693,0.19850343847600002
ACH-000694,0.101418273368
ACH-000695,-0.0873479479614
ACH-000696,0.109514597504
ACH-000697,0.0452696403364
ACH-000699,0.0195688080319
ACH-000701,-0.0360549409601
ACH-000706,0.0999712471141
ACH-000711,0.11932858697999998
ACH-000713,0.105449468418
ACH-000714,-0.07718244016
ACH-000718,0.0682373131519
ACH-000720,0.15069546400800002
ACH-000721,-0.0255795833708
ACH-000724,0.116232419537
ACH-000725,0.0588320317303
ACH-000732,0.29410115264000003
ACH-000734,0.0584508946868
ACH-000735,0.18123692224500002
ACH-000736,0.0331158829912
ACH-000738,0.116035526149
ACH-000746,0.09641384976549999
ACH-000747,0.055381541964999996
ACH-000748,0.0399236478585
ACH-000753,0.00783123022411
ACH-000756,-0.006582696241840001
ACH-000757,-0.0545680747871
ACH-000758,0.0494430340389
ACH-000760,0.029355528937499997
ACH-000763,-0.06551169488530001
ACH-000764,-0.017403974941200002
ACH-000765,0.035812262181000004
ACH-000766,0.0599692742794
ACH-000767,0.00580537212421
ACH-000768,0.143406129884
ACH-000769,0.35073983719400004
ACH-000770,-0.0178123497402
ACH-000771,0.0505716424351
ACH-000773,-0.06897967283189999
ACH-000776,-0.0276406573552
ACH-000777,0.309739057002
ACH-000778,-0.046536138491599995
ACH-000781,0.103862138166
ACH-000782,0.104556686031
ACH-000783,-0.05203030345509999
ACH-000784,0.12153309787799998
ACH-000785,0.0548001304823
ACH-000787,0.0757804451025
ACH-000788,0.084873201823
ACH-000791,0.0554404490697
ACH-000792,0.0870001597351
ACH-000794,0.0300774188118
ACH-000796,0.07320950747600001
ACH-000799,0.09108553638039998
ACH-000800,-0.029061957282400002
ACH-000802,0.00481282361382
ACH-000804,0.0249876791728
ACH-000805,0.159606325149
ACH-000809,0.102953525413
ACH-000810,0.146786095961
ACH-000811,0.015216989595299999
ACH-000817,0.344473353764
ACH-000819,0.0228660998661
ACH-000820,0.221472579608
ACH-000821,-0.09189064108560001
ACH-000822,0.0875218499374
ACH-000823,0.10849743785299999
ACH-000824,0.130085539786
ACH-000827,0.0576480433678
ACH-000829,0.055772088220100005
ACH-000831,-0.030640673656900003
ACH-000832,0.0715896917964
ACH-000833,0.133976509231
ACH-000834,0.133492703458
ACH-000835,0.16861928168600002
ACH-000836,0.0527643041422
ACH-000837,0.12256691033099999
ACH-000838,0.03926122368959999
ACH-000839,-0.010392317193200001
ACH-000840,0.317693307036
ACH-000841,-0.0464030446693
ACH-000843,0.08613275139249998
ACH-000846,-0.015567222532600001
ACH-000847,0.15996280304000002
ACH-000848,0.10189086314
ACH-000849,0.0480067733424
ACH-000851,0.040040128389
ACH-000855,-0.0221724187117
ACH-000856,-0.0445871242233
ACH-000858,0.131910570373
ACH-000859,0.153944167453
ACH-000861,0.00190069645105
ACH-000862,0.0728997147688
ACH-000865,0.13975842316
ACH-000866,0.0988612004515
ACH-000867,0.0744362397554
ACH-000869,0.0045595560086899994
ACH-000872,-0.0362473338591
ACH-000873,0.135972294533
ACH-000876,-0.0167684055281
ACH-000878,0.15852353030400002
ACH-000880,0.0301533559254
ACH-000881,-0.00904032236785
ACH-000882,-0.022760706406900002
ACH-000884,0.0409356486465
ACH-000885,0.048670811980499995
ACH-000887,0.227400406636
ACH-000888,-0.0849069128305
ACH-000889,0.08028831391689999
ACH-000890,0.00515727484804
ACH-000896,0.102644836814
ACH-000898,-0.0262585590782
ACH-000900,0.08434168830229999
ACH-000901,-0.038552207375900004
ACH-000905,-0.0775508150996
ACH-000906,0.15160037295499998
ACH-000907,-0.00191922743482
ACH-000910,-0.0353742994031
ACH-000911,-0.07705597791419999
ACH-000912,0.126555635918
ACH-000913,0.049429306163
ACH-000915,0.0314255078055
ACH-000916,0.00969711052495
ACH-000917,-0.027925567938500002
ACH-000921,0.0661705048522
ACH-000924,0.0654277184189
ACH-000926,-0.136660074945
ACH-000928,0.0811821494767
ACH-000929,-0.0828501648847
ACH-000932,-0.0436654630221
ACH-000935,-0.07597804284410001
ACH-000936,0.040105382570699996
ACH-000937,0.17686067822999998
ACH-000938,0.104442523201
ACH-000939,-0.059713463632300005
ACH-000941,0.028737398411300002
ACH-000943,-0.0110990263019
ACH-000946,0.16740604965199998
ACH-000947,0.011504329581500002
ACH-000948,0.08350553461730001
ACH-000950,0.22050935715999997
ACH-000953,0.023704634503
ACH-000957,0.165518788365
ACH-000958,-0.0254218728482
ACH-000960,0.0440186428756
ACH-000963,0.18637862140900002
ACH-000968,0.0249345329134
ACH-000969,0.07473814703819999
ACH-000973,-0.00920810640917
ACH-000974,-0.0265623638668
ACH-000975,0.11982774622600001
ACH-000976,-0.121002838775
ACH-000978,-0.150218842349
ACH-000980,0.07935574734739999
ACH-000984,0.259944846351
ACH-000986,0.041926161170900006
ACH-000988,0.0709824722255
ACH-000993,0.0358174702345
ACH-000994,-0.0406157571941
ACH-000996,-0.0888058114019
ACH-001001,0.0969718596347
ACH-001020,0.021885577791499997
ACH-001028,0.14626717255000002
ACH-001031,-0.031942452737099995
ACH-001038,0.0813560580837
ACH-001048,0.09822210686419999
ACH-001050,0.030728570416299998
ACH-001053,0.034849940129
ACH-001054,-0.11580952914699999
ACH-001061,0.0400818642362
ACH-001067,-0.00856572433218
ACH-001075,0.0629695994157
ACH-001096,0.0681166081121
ACH-001128,-0.30068191742
ACH-001134,-0.023837255144099997
ACH-001151,0.133277538882
ACH-001163,-0.0055408814108
ACH-001164,-0.21550192801999998
ACH-001173,0.00164619122735
ACH-001183,-0.179503965727
ACH-001184,-0.029324800930499998
ACH-001190,0.275810688354
ACH-001192,0.157600962417
ACH-001193,-0.100035712358
ACH-001196,-0.13038466806
ACH-001197,-0.041188800891699996
ACH-001205,-0.006039509034140001
ACH-001211,0.14974211908600002
ACH-001212,-0.19426076517000002
ACH-001228,-0.045917624813400004
ACH-001232,0.09102199752779999
ACH-001239,0.0287969554007
ACH-001274,0.227165704018
ACH-001275,-0.0423676983536
ACH-001277,-0.189619357397
ACH-001278,0.202309634192
ACH-001280,0.166182019315
ACH-001283,0.27383061141
ACH-001289,0.11371823119300001
ACH-001295,0.05135453562680001
ACH-001300,0.10605878593000001
ACH-001301,-0.025620812225700004
ACH-001302,-0.21297058809900002
ACH-001303,0.149762867464
ACH-001306,0.09021858734030001
ACH-001318,0.06885285532510001
ACH-001322,0.213852884785
ACH-001328,0.0837201621865
ACH-001332,0.293611544073
ACH-001333,-0.12183182970899999
ACH-001336,0.0674802060145
ACH-001340,0.0432139583514
ACH-001346,0.092875102876
ACH-001353,-0.00519574849008
ACH-001354,0.187749495612
ACH-001367,0.218290248921
ACH-001368,0.0333738719627
ACH-001374,-0.0797241252415
ACH-001375,-0.047986942450299996
ACH-001377,-0.116258938875
ACH-001380,0.099710070399
ACH-001391,0.103398373902
ACH-001407,0.052797706468699995
ACH-001408,0.0387514557866
ACH-001413,0.048969290228699995
ACH-001430,0.134958697346
ACH-001431,0.0581362883928
ACH-001450,0.228136787355
ACH-001496,-0.0654826917632
ACH-001500,0.011474551021100001
ACH-001521,-0.18219318960900002
ACH-001523,0.044477611745699995
ACH-001532,-0.06573096599230001
ACH-001536,-0.0143722166348
ACH-001550,0.20141086377300002
ACH-001552,0.10701280718699999
ACH-001554,0.0069210121146400004
ACH-001645,-0.0598807392727
ACH-001654,0.06931081924060001
ACH-001715,-0.110021906834
ACH-001735,0.0642104701261
ACH-001736,0.0539565970163
ACH-001737,0.36919711092
ACH-001740,-0.076049736511
ACH-001745,-0.222787246824
ACH-001750,-0.0165974293454
ACH-001765,-0.10678999672
ACH-001956,-0.0436852055494
ACH-001957,-0.0691189880622
