,CRYGC (1420)
ACH-000521,-0.528924005547
ACH-000522,-0.213112729146
ACH-000524,-0.122052804951
ACH-000527,-0.293307421611
ACH-000528,-0.270910087766
ACH-000537,-0.33938522543300004
ACH-000541,-0.05033141127730001
ACH-000542,-0.196762346158
ACH-000544,-0.16924409287300002
ACH-000545,-0.10560199781400001
ACH-000547,-0.349725448445
ACH-000548,-0.24021335881099998
ACH-000549,-0.27138623433000003
ACH-000550,-0.375048715385
ACH-000552,-0.302587322101
ACH-000556,-0.10549919884
ACH-000557,-0.346304678099
ACH-000570,-0.32526133738
ACH-000571,-0.223239517658
ACH-000573,-0.309624036133
ACH-000576,-0.113691653059
ACH-000580,-0.14838164307
ACH-000584,-0.317597288999
ACH-000585,-0.274612767338
ACH-000588,-0.280770846143
ACH-000589,-0.35394619964100005
ACH-000591,-0.359860835788
ACH-000593,-0.35490207574
ACH-000600,-0.28742327976599996
ACH-000601,-0.263218387101
ACH-000604,0.17760084736099999
ACH-000605,-0.292722098195
ACH-000606,-0.237777901867
ACH-000608,-0.25904977291
ACH-000614,-0.17184540245700003
ACH-000616,-0.40699877442500004
ACH-000618,-0.26044166273499997
ACH-000619,-0.33732426125799997
ACH-000620,-0.0919414497731
ACH-000621,-0.348451354037
ACH-000622,-0.486125983785
ACH-000623,-0.287077612863
ACH-000624,-0.371908192369
ACH-000627,-0.306282628562
ACH-000630,-0.121160655296
ACH-000632,-0.353572629357
ACH-000633,-0.264749015554
ACH-000637,-0.16475474201600002
ACH-000638,-0.466347684315
ACH-000646,-0.23543819776099997
ACH-000647,-0.26674398143399997
ACH-000648,-0.44265506172799995
ACH-000649,-0.341290066206
ACH-000651,-0.129695232094
ACH-000652,-0.403418358296
ACH-000653,-0.464738308953
ACH-000657,-0.217563084289
ACH-000658,-0.15149406101600002
ACH-000661,-0.286439938378
ACH-000662,-0.216069966106
ACH-000663,-0.336363570061
ACH-000665,-0.221326623994
ACH-000671,-0.107570247195
ACH-000673,-0.352700082469
ACH-000676,-0.201515360205
ACH-000677,0.12373514823899999
ACH-000681,-0.496396671106
ACH-000682,-0.355287543707
ACH-000683,-0.364269523596
ACH-000684,-0.24871511871899998
ACH-000688,-0.454818142349
ACH-000693,-0.158048033589
ACH-000694,-0.184164072509
ACH-000695,-0.0989277363222
ACH-000696,-0.24711395175700002
ACH-000697,-0.00928143043417
ACH-000699,-0.189372526809
ACH-000701,-0.35590615073799997
ACH-000706,-0.0578980517354
ACH-000711,-0.222813556468
ACH-000713,-0.137488358561
ACH-000714,-0.423749297588
ACH-000718,-0.16581683009
ACH-000720,-0.23283176796900001
ACH-000721,-0.304897608577
ACH-000724,-0.0229072269036
ACH-000725,-0.292932471386
ACH-000732,-0.489328768965
ACH-000734,-0.13273662528
ACH-000735,-0.167453891426
ACH-000736,-0.21500004979200002
ACH-000738,-0.232645615124
ACH-000746,-0.13623914932700001
ACH-000747,-0.475654006822
ACH-000748,-0.127818531205
ACH-000753,-0.390723838034
ACH-000756,-0.362950485014
ACH-000757,-0.38510253212300005
ACH-000758,-0.308413261449
ACH-000760,-0.135370665824
ACH-000763,-0.268524917333
ACH-000764,0.0505135238985
ACH-000765,-0.426904430886
ACH-000766,-0.40378775936399997
ACH-000767,-0.167707172327
ACH-000768,-0.18975146129
ACH-000769,-0.222004661549
ACH-000770,-0.439207898482
ACH-000771,-0.0969330055597
ACH-000773,-0.295907293591
ACH-000776,-0.27440299264400003
ACH-000777,-0.20770712346099998
ACH-000778,-0.139182188585
ACH-000781,-0.330541249016
ACH-000782,-0.254172067944
ACH-000783,-0.154510525678
ACH-000784,-0.29085566025
ACH-000785,-0.41592591088299996
ACH-000787,-0.25620564101300003
ACH-000788,-0.37614677014799996
ACH-000791,-0.356012864907
ACH-000792,-0.2861488048
ACH-000794,-0.12204855270500001
ACH-000796,-0.395591599089
ACH-000799,-0.467144679581
ACH-000800,-0.36000311731
ACH-000802,-0.296194579829
ACH-000804,-0.59797000139
ACH-000805,-0.18978202253100002
ACH-000809,-0.336688854718
ACH-000810,-0.00223935913257
ACH-000811,-0.39888576901999995
ACH-000817,-0.269479787332
ACH-000819,-0.10109494426799999
ACH-000820,-0.33926625615
ACH-000821,-0.0828417612138
ACH-000822,-0.212579146697
ACH-000823,-0.251997076215
ACH-000824,-0.23909554579700001
ACH-000827,-0.259409335902
ACH-000829,-0.263021836055
ACH-000831,-0.205769175616
ACH-000832,-0.186520771854
ACH-000833,-0.14948972043199998
ACH-000834,-0.15001792681700002
ACH-000835,-0.094503635709
ACH-000836,-0.250160377763
ACH-000837,-0.42836081406300003
ACH-000838,-0.224297157258
ACH-000839,-0.302559211652
ACH-000840,-0.19837062319200002
ACH-000841,-0.40723879527199996
ACH-000843,-0.341014191627
ACH-000846,0.0719417790449
ACH-000847,-0.0354658218928
ACH-000848,-0.13888620066
ACH-000849,-0.211456910862
ACH-000851,-0.413066529128
ACH-000855,0.0881973122532
ACH-000856,-0.184800176142
ACH-000858,-0.25447123219
ACH-000859,-0.103117511412
ACH-000861,-0.39939401277099995
ACH-000862,-0.312529620559
ACH-000865,-0.310500813731
ACH-000866,-0.239764371552
ACH-000867,-0.30089993776
ACH-000869,-0.193439312418
ACH-000872,-0.34838794225
ACH-000873,-0.3045008121
ACH-000876,-0.230219277509
ACH-000878,-0.123272408741
ACH-000880,-0.166773602215
ACH-000881,-0.30861028941999996
ACH-000882,-0.17438153462099998
ACH-000884,-0.35862088970600003
ACH-000885,-0.48930555194700004
ACH-000887,-0.274607060726
ACH-000888,-0.174209313259
ACH-000889,-0.420075286426
ACH-000890,-0.187867610062
ACH-000896,-0.34357998394100003
ACH-000898,-0.189729087297
ACH-000900,-0.34614439686399995
ACH-000901,-0.332393739358
ACH-000905,-0.39587836265
ACH-000906,-0.356681803767
ACH-000907,-0.283311193704
ACH-000910,-0.452900740857
ACH-000911,-0.244384143751
ACH-000912,-0.21924928079300002
ACH-000913,-0.172269038038
ACH-000915,-0.0517215842829
ACH-000916,-0.310443750292
ACH-000917,-0.380628704097
ACH-000921,-0.150376057463
ACH-000924,-0.254212691517
ACH-000926,-0.29247776467500003
ACH-000928,-0.488125186598
ACH-000929,-0.517679052741
ACH-000932,-0.137776120153
ACH-000935,-0.133433263593
ACH-000936,-0.223695058585
ACH-000937,-0.19539515744600003
ACH-000938,-0.267824059357
ACH-000939,-0.237797959351
ACH-000941,-0.289067317323
ACH-000943,-0.240955719058
ACH-000946,-0.380417096162
ACH-000947,-0.43253089510399995
ACH-000948,-0.303514919798
ACH-000950,-0.0737995702902
ACH-000953,-0.16759069173
ACH-000957,-0.25355025598
ACH-000958,-0.446346796242
ACH-000960,-0.142431602896
ACH-000963,-0.375916045418
ACH-000968,-0.30103112434900003
ACH-000969,-0.316936426704
ACH-000973,-0.135912204051
ACH-000974,-0.301487635548
ACH-000975,-0.473774672629
ACH-000976,-0.27145113444
ACH-000978,0.08190155162889999
ACH-000980,-0.147551931632
ACH-000984,-0.29261640721500004
ACH-000986,-0.491120312871
ACH-000988,-0.274547545121
ACH-000993,-0.204643869723
ACH-000994,-0.11245370755100001
ACH-000996,-0.469890882347
ACH-001001,-0.362028061106
ACH-001020,-0.0990701905215
ACH-001028,-0.36545783208000004
ACH-001031,-0.20379996023
ACH-001038,-0.23523814683400002
ACH-001048,-0.273711742129
ACH-001050,-0.164709677423
ACH-001053,-0.43741409412199994
ACH-001054,-0.371075741454
ACH-001061,-0.262607887142
ACH-001067,-0.178585725803
ACH-001075,-0.272493666729
ACH-001096,-0.22606585501600002
ACH-001128,0.23592623190200002
ACH-001134,-0.262474407435
ACH-001151,-0.18890918590999997
ACH-001163,-0.306276314868
ACH-001164,-0.106088839557
ACH-001173,-0.16843615498
ACH-001183,-0.404345057645
ACH-001184,-0.33650161659
ACH-001190,-0.30685239310400003
ACH-001192,-0.320771948446
ACH-001193,-0.383703153332
ACH-001196,-0.5552071010790001
ACH-001197,-0.277700720866
ACH-001205,-0.33863349233900003
ACH-001211,-0.08613888086829999
ACH-001212,-0.1984826475
ACH-001228,-0.0646518279452
ACH-001232,-0.22789243651299998
ACH-001239,-0.218547410433
ACH-001274,-0.538197085199
ACH-001275,-0.061499986995099995
ACH-001277,-0.0825221248405
ACH-001278,-0.424774607395
ACH-001280,-0.106838973105
ACH-001283,-0.348986727589
ACH-001289,-0.403466780309
ACH-001295,-0.267922018578
ACH-001300,-0.194495253819
ACH-001301,-0.454076621245
ACH-001302,-0.190657772537
ACH-001303,-0.543520273996
ACH-001306,-0.139539422816
ACH-001318,-0.344328533253
ACH-001322,-0.22692525722800003
ACH-001328,-0.129208894214
ACH-001332,-0.011323475902200002
ACH-001333,-0.101705076534
ACH-001336,-0.08235876576989999
ACH-001340,-0.37673136292900006
ACH-001346,-0.25755542973900003
ACH-001353,-0.253381473421
ACH-001354,-0.509762592744
ACH-001367,-0.37227866151100003
ACH-001368,-0.262750467342
ACH-001374,-0.358741013929
ACH-001375,-0.280438711907
ACH-001377,-0.246065685542
ACH-001380,-0.376020066607
ACH-001391,-0.342613885972
ACH-001407,-0.323829077281
ACH-001408,-0.14145236261299998
ACH-001413,-0.337599581002
ACH-001430,-0.318638575682
ACH-001431,-0.012112819468399998
ACH-001450,-0.19752184421100002
ACH-001496,-0.380616741218
ACH-001500,-0.23620047801999997
ACH-001521,-0.351231808267
ACH-001523,-0.319096477615
ACH-001532,-0.309560201314
ACH-001536,-0.362919824524
ACH-001550,-0.197575100145
ACH-001552,-0.469179331613
ACH-001554,-0.290056763075
ACH-001645,-0.515269308712
ACH-001654,-0.242415500048
ACH-001715,-0.218057049622
ACH-001735,-0.299107061542
ACH-001736,-0.245801038107
ACH-001737,-0.296707575205
ACH-001740,-0.114414693122
ACH-001745,-0.298204219182
ACH-001750,-0.25951430355099997
ACH-001765,-0.25788854631200003
ACH-001956,-0.317307162808
ACH-001957,-0.267954776587
