,CERS4 (79603)
ACH-000004,-0.019258690259599996
ACH-000007,0.023496439244499998
ACH-000009,-0.22588874574
ACH-000011,-0.24338515899799998
ACH-000012,-0.343437358987
ACH-000013,-0.448361699402
ACH-000014,-0.23271265093600002
ACH-000015,-0.302159631117
ACH-000017,-0.19178669548900001
ACH-000018,-0.322636136336
ACH-000019,-0.20097813978
ACH-000021,-0.331595550019
ACH-000022,-0.231013207364
ACH-000025,-0.460433615375
ACH-000028,-0.40343668142800004
ACH-000030,-0.32786916797800003
ACH-000035,-0.36456506099799996
ACH-000036,-0.19649804731400003
ACH-000037,-0.15592471089
ACH-000039,-0.5182917080430001
ACH-000040,-0.23870747502099998
ACH-000041,-0.204793452291
ACH-000042,-0.224347169637
ACH-000045,-0.273255413646
ACH-000047,-0.058822110187300006
ACH-000052,-0.349776854049
ACH-000053,-0.334204218651
ACH-000054,-0.0754625435259
ACH-000055,-0.08945182025319999
ACH-000060,-0.061922676990700004
ACH-000067,-0.35408664802
ACH-000070,-0.420924266266
ACH-000075,-0.204546748552
ACH-000078,-0.183061456298
ACH-000082,-0.195794338627
ACH-000085,-0.246094199111
ACH-000086,-0.193547567117
ACH-000087,-0.191009837476
ACH-000092,-0.378808339423
ACH-000095,-0.272226396928
ACH-000097,-0.184000084624
ACH-000098,-0.321662348996
ACH-000099,-0.286726998369
ACH-000108,-0.269036562288
ACH-000113,-0.13149128345
ACH-000115,-0.34980938984
ACH-000116,-0.421226039721
ACH-000118,-0.253414151133
ACH-000120,-0.283377159037
ACH-000123,-0.232884919067
ACH-000127,-0.39834238430200003
ACH-000128,-0.535135052086
ACH-000132,-0.161476978529
ACH-000133,-0.267288417533
ACH-000137,-0.27742526319
ACH-000138,-0.220882128697
ACH-000142,-0.393322745789
ACH-000143,-0.19777227807199999
ACH-000146,-0.21520118363600002
ACH-000148,-0.16217002492799998
ACH-000150,-0.16588577257
ACH-000152,-0.347485998394
ACH-000153,-0.0215853622975
ACH-000159,-0.179971707003
ACH-000160,-0.0728367033802
ACH-000163,-0.332185821952
ACH-000167,-0.0920760531305
ACH-000168,-0.35632866876599995
ACH-000169,-0.337921771477
ACH-000178,-0.270380722929
ACH-000182,-0.22845611424000004
ACH-000183,-0.187192912002
ACH-000188,-0.409623191096
ACH-000189,0.045371897269599996
ACH-000190,-0.20149667958599998
ACH-000198,-0.280372420532
ACH-000204,-0.292713978068
ACH-000206,-0.211138373697
ACH-000207,-0.184539995487
ACH-000211,-0.2086847358
ACH-000215,-0.311671154528
ACH-000221,-0.21587853694400003
ACH-000222,-0.309340005049
ACH-000223,-0.279865536435
ACH-000226,-0.194514074611
ACH-000227,-0.214347806193
ACH-000228,-0.39475395032300004
ACH-000231,-0.167528546779
ACH-000232,-0.223703011272
ACH-000233,-0.466012342272
ACH-000234,-0.149734644018
ACH-000235,-0.234654890959
ACH-000237,-0.255134893786
ACH-000238,-0.0756254146362
ACH-000243,-0.299522880853
ACH-000244,-0.317898888242
ACH-000246,-0.166079899924
ACH-000248,-0.325653055082
ACH-000250,-0.18976904615899998
ACH-000251,0.0103826786611
ACH-000253,-0.165242489444
ACH-000255,-0.254105221644
ACH-000256,-0.142135133306
ACH-000257,-0.41574015771899997
ACH-000258,-0.23859814674000002
ACH-000259,-0.277592714876
ACH-000260,-0.36670756761600004
ACH-000261,-0.21184419598
ACH-000262,-0.0745533651479
ACH-000263,-0.110407137741
ACH-000264,-0.21132792246399998
ACH-000265,-0.12060396880799999
ACH-000266,-0.236039246778
ACH-000272,-0.34841857041900004
ACH-000273,-0.249916573839
ACH-000274,-0.381297253828
ACH-000277,-0.202184552027
ACH-000278,-0.394746216511
ACH-000279,-0.0720715543845
ACH-000280,-0.31076932909899996
ACH-000281,-0.436506274432
ACH-000288,-0.223403817515
ACH-000291,-0.287183015447
ACH-000293,-0.39699569075
ACH-000294,-0.504737745596
ACH-000295,-0.356373842647
ACH-000296,-0.599042305553
ACH-000302,-0.35952467112899994
ACH-000304,-0.291845154854
ACH-000307,-0.385692679227
ACH-000308,-0.264238818618
ACH-000310,-0.523573005545
ACH-000311,-0.349860124764
ACH-000312,-0.277532230675
ACH-000315,-0.15187324565500002
ACH-000316,0.0529506434544
ACH-000317,-0.23031872884799998
ACH-000318,-0.196753255658
ACH-000319,-0.385216455589
ACH-000320,-0.192763068417
ACH-000322,0.006892831893579999
ACH-000323,-0.545887396354
ACH-000324,-0.23318497863200002
ACH-000329,-0.0622608518514
ACH-000330,-0.278989381437
ACH-000331,-0.27995903515
ACH-000332,-0.164413549764
ACH-000334,-0.177419594621
ACH-000335,-0.21253655443100003
ACH-000336,-0.10832773976500001
ACH-000337,-0.225743793537
ACH-000339,-0.42688976184199995
ACH-000341,-0.504429769408
ACH-000348,-0.38002816180699994
ACH-000350,-0.3484096386300001
ACH-000352,-0.0862622044683
ACH-000356,-0.244637438169
ACH-000361,-0.485680836279
ACH-000362,-0.328892922361
ACH-000363,-0.284063636728
ACH-000364,-0.417406848277
ACH-000365,-0.208475020645
ACH-000366,-0.253083379826
ACH-000368,-0.08510369059110001
ACH-000374,-0.42186587657700003
ACH-000375,-0.41301133002400003
ACH-000376,-0.0345112725494
ACH-000381,-0.286479592253
ACH-000383,-0.171392119929
ACH-000387,-0.278158228982
ACH-000389,-0.336515934059
ACH-000390,-0.305274583714
ACH-000393,-0.319312938173
ACH-000395,-0.377606722756
ACH-000397,-0.15412145216499998
ACH-000401,-0.141867313297
ACH-000402,-0.217831791754
ACH-000403,-0.18878626102600002
ACH-000404,-0.32582069643000006
ACH-000406,-0.221347196507
ACH-000407,-0.167618040981
ACH-000408,-0.36448581638099997
ACH-000410,-0.111151908703
ACH-000411,-0.196950791298
ACH-000414,-0.162417202755
ACH-000415,-0.317953470234
ACH-000416,-0.380014915885
ACH-000420,-0.18200665813099998
ACH-000421,-0.204496087534
ACH-000424,-0.39809132606799996
ACH-000425,-0.18957408613600002
