,SEC22A (26984)
ACH-000004,-0.0812644917232
ACH-000007,-0.262083616459
ACH-000009,-0.426614868162
ACH-000011,-0.103655724931
ACH-000012,-0.270905732098
ACH-000013,-0.186137294886
ACH-000014,-0.501803317474
ACH-000015,-0.08174761465319999
ACH-000017,-0.130052733162
ACH-000018,-0.24965697953299998
ACH-000019,-0.0970164627835
ACH-000021,-0.276171612418
ACH-000022,-0.181248805731
ACH-000025,-0.326889635219
ACH-000028,-0.37033232507700004
ACH-000030,-0.235868748072
ACH-000035,-0.313495588035
ACH-000036,-0.0164971638551
ACH-000037,-0.36440905559299996
ACH-000039,-0.39279510919699995
ACH-000040,-0.202888892826
ACH-000041,-0.129564560741
ACH-000042,-0.324904979844
ACH-000045,-0.171158198252
ACH-000047,-0.233629471449
ACH-000052,0.074992446366
ACH-000053,-0.248007302038
ACH-000054,-0.20413459871
ACH-000055,-0.181851361943
ACH-000060,-0.128079536701
ACH-000067,-0.215369307265
ACH-000070,-0.127474558038
ACH-000075,0.0542242498681
ACH-000078,-0.233447784313
ACH-000082,-0.16156210085
ACH-000085,-0.32200183508499997
ACH-000086,-0.245035347546
ACH-000087,-0.27278385764
ACH-000092,-0.141508564695
ACH-000095,-0.293606193204
ACH-000097,-0.0207394900045
ACH-000098,-0.00319335130104
ACH-000099,-0.11833785864600001
ACH-000108,-0.057039911378800004
ACH-000113,-0.024686942877599996
ACH-000115,-0.146321463189
ACH-000116,-0.140632180365
ACH-000118,-0.200174296636
ACH-000120,-0.198330127225
ACH-000123,-0.343765173006
ACH-000127,-0.287113588531
ACH-000128,-0.36110336366499995
ACH-000132,-0.248820649771
ACH-000133,-0.228435001968
ACH-000137,-0.201567595394
ACH-000138,-0.16152724706
ACH-000142,-0.0181395892438
ACH-000143,-0.244063994978
ACH-000146,-0.40260967992200003
ACH-000148,-0.12713368107
ACH-000150,-0.026436485567299998
ACH-000152,-0.21512477783599998
ACH-000153,-0.049076744311100005
ACH-000159,-0.212554326271
ACH-000160,-0.20588088946400002
ACH-000163,-0.24334202210499997
ACH-000167,-0.184475427964
ACH-000168,-0.20847797260899997
ACH-000169,-0.10851767190099999
ACH-000178,-0.0610147650041
ACH-000182,-0.182994570172
ACH-000183,-0.204137092874
ACH-000188,-0.116865013362
ACH-000189,-0.19198885398200002
ACH-000190,-0.0887276467867
ACH-000198,-0.127238518832
ACH-000204,-0.49366043516900004
ACH-000206,-0.0473252334956
ACH-000207,0.0014688016353
ACH-000211,-0.259086815536
ACH-000215,-0.198898208906
ACH-000221,-0.044494272384099996
ACH-000222,-0.224717461694
ACH-000223,-0.23435957775600003
ACH-000226,-0.10708091620799999
ACH-000227,-0.334784601602
ACH-000228,-0.14009270635999999
ACH-000231,-0.300438162583
ACH-000232,-0.157140938189
ACH-000233,-0.138059882853
ACH-000234,0.0902462895586
ACH-000235,-0.232607260273
ACH-000237,-0.18985403614399998
ACH-000238,-0.108640378508
ACH-000243,-0.316420811945
ACH-000244,-0.134868098043
ACH-000246,-0.32056190745200003
ACH-000248,-0.18629329832000002
ACH-000250,-0.19007434592
ACH-000251,-0.691327544551
ACH-000253,-0.207878969033
ACH-000255,-0.332523467387
ACH-000256,-0.112919183185
ACH-000257,-0.129935055164
ACH-000258,-0.0202031403065
ACH-000259,-0.118539665624
ACH-000260,-0.161630588399
ACH-000261,-0.14894988763
ACH-000262,-0.296075664458
ACH-000263,-0.0803540607928
ACH-000264,-0.263795312782
ACH-000265,-0.21237459505999998
ACH-000266,-0.20307723545499998
ACH-000272,-0.351785407675
ACH-000273,-0.14242608153
ACH-000274,-0.13898154915799998
ACH-000277,-0.18260856501699999
ACH-000278,-0.0517334868363
ACH-000279,-0.327637296198
ACH-000280,-0.14564763352399998
ACH-000281,-0.168857980389
ACH-000288,-0.10274038861099999
ACH-000291,-0.124526059398
ACH-000293,-0.279109076218
ACH-000294,-0.47975388885
ACH-000295,-0.345586014934
ACH-000296,-0.300075720136
ACH-000302,-0.190274112089
ACH-000304,-0.08642687424750001
ACH-000307,-0.101645490738
ACH-000308,-0.161401045188
ACH-000310,-0.463133096787
ACH-000311,-0.282326239474
ACH-000312,-0.144596797856
ACH-000315,0.219972561074
ACH-000316,0.11666735614
ACH-000317,-0.233686994604
ACH-000318,-0.0549533435097
ACH-000319,-0.199507855711
ACH-000320,-0.349652709061
ACH-000322,-0.122822135173
ACH-000323,-0.21927891066
ACH-000324,-0.30108342702199997
ACH-000329,-0.27370688882
ACH-000330,-0.267476977048
ACH-000331,-0.252035021354
ACH-000332,-0.19730354811200002
ACH-000334,-0.267727843194
ACH-000335,-0.472661284247
ACH-000336,-0.332123118161
ACH-000337,-0.316779518175
ACH-000339,-0.22474562852
ACH-000341,-0.0484880809542
ACH-000348,-0.135354898455
ACH-000350,-0.273796926914
ACH-000352,-0.17051648471
ACH-000356,-0.0992708079802
ACH-000361,-0.282383975013
ACH-000362,-0.150449673298
ACH-000363,-0.120666787687
ACH-000364,-0.24735876292300002
ACH-000365,-0.148726942131
ACH-000366,-0.287993968533
ACH-000368,-0.27902899191999997
ACH-000374,-0.26804446803000004
ACH-000375,-0.119742395501
ACH-000376,-0.318255696649
ACH-000381,-0.0991375811821
ACH-000383,-0.20365453202300002
ACH-000387,-0.237738875316
ACH-000389,-0.47408265933399996
ACH-000390,-0.38236597394500005
ACH-000393,-0.248572416248
ACH-000395,-0.193510672433
ACH-000397,-0.339491398828
ACH-000401,-0.150877597015
ACH-000402,0.122711872338
ACH-000403,-0.216529878856
ACH-000404,-0.224416202335
ACH-000406,-0.23431923232299998
ACH-000407,-0.15625212107
ACH-000408,0.0740308152716
ACH-000410,-0.26261873779
ACH-000411,-0.149994737553
ACH-000414,-0.20448623813
ACH-000415,-0.058314746991600004
ACH-000416,-0.200832549826
ACH-000420,-0.353763086492
ACH-000421,-0.129011040481
ACH-000424,-0.18891905142700002
ACH-000425,-0.13214622364700002
ACH-000426,-0.18576404399500002
ACH-000427,-0.136399831389
ACH-000433,-0.20295756479200003
ACH-000436,-0.33777382346699997
ACH-000444,0.0653568566769
ACH-000445,0.0146469688284
ACH-000448,-0.08301964833660001
ACH-000450,0.0892472053176
ACH-000452,-0.194197234053
ACH-000454,-0.28681223391800004
ACH-000458,-0.039909146224099995
ACH-000459,-0.15617412362
ACH-000460,-0.20088356482
ACH-000461,-0.29106237205400004
ACH-000463,-0.2356773482
ACH-000464,-0.125342852102
ACH-000466,-0.21007709717999998
ACH-000467,-0.153064513104
ACH-000468,-0.32849934199700004
ACH-000469,-0.337171069894
ACH-000470,-0.259858569258
ACH-000471,-0.141846505745
ACH-000472,-0.161246869118
ACH-000473,-0.164439197406
ACH-000475,-0.00738895512032
ACH-000476,-0.07921079078860001
ACH-000477,-0.13011307012499998
ACH-000480,-0.24538317854299999
ACH-000481,-0.261971233573
ACH-000483,-0.23709656995499998
ACH-000484,-0.260692902847
ACH-000485,-0.35104620648199997
ACH-000486,-0.222763573829
ACH-000487,-0.0436408734913
ACH-000488,-0.0677539759264
ACH-000490,-0.128433455655
ACH-000491,0.07460894773089999
ACH-000495,-0.36696050958000004
ACH-000496,-0.438771930837
ACH-000499,-0.00554685602585
ACH-000500,-0.08274688386250001
ACH-000502,-0.247536386263
ACH-000503,-0.143320369797
ACH-000505,-0.273008693788
ACH-000507,-0.22024718530499998
ACH-000510,-0.0935505229562
ACH-000511,-0.024234986899
ACH-000512,-0.304448584367
ACH-000516,-0.24314290464299998
ACH-000517,-0.290140123591
ACH-000518,-0.235217830428
ACH-000520,-0.185363769409
ACH-000521,-0.21376705205899998
ACH-000522,-0.0948145323692
ACH-000524,-0.22219753440499998
