,VAPB (9217)
ACH-000004,0.0868639082793
ACH-000007,-0.184837726076
ACH-000009,-0.15750893349300002
ACH-000011,-0.11412822659600001
ACH-000012,0.165879351162
ACH-000013,-0.0387877276191
ACH-000014,0.04088583433969999
ACH-000015,-0.0385468187374
ACH-000017,-0.638126685374
ACH-000018,-0.310806987243
ACH-000019,-0.5395691482180001
ACH-000021,-0.00779529910248
ACH-000022,0.0201160067126
ACH-000025,-0.09287670302100001
ACH-000028,-0.692354167384
ACH-000030,-0.10112592491599999
ACH-000035,-0.0605021205787
ACH-000036,0.0133064583354
ACH-000037,0.15174569687699999
ACH-000039,0.130900030544
ACH-000040,-0.019226730599200003
ACH-000041,-0.136077133215
ACH-000042,-0.117316379976
ACH-000045,0.128651570756
ACH-000047,-0.0111976948874
ACH-000052,0.021209292777900002
ACH-000053,-0.0502769868182
ACH-000054,-0.0794681147211
ACH-000055,0.053346489588699995
ACH-000060,-0.0326054881076
ACH-000067,-0.169163702179
ACH-000070,-0.146101974273
ACH-000075,-0.234079502939
ACH-000078,0.0460395113
ACH-000082,0.0401678527582
ACH-000085,-0.28006879312399996
ACH-000086,-0.038225193847500005
ACH-000087,-0.0926863228442
ACH-000092,-0.0886402942299
ACH-000095,-0.102263450339
ACH-000097,-0.172571782278
ACH-000098,-0.0999542440677
ACH-000099,-0.183566017113
ACH-000108,-0.0186261785202
ACH-000113,-0.0315517821272
ACH-000115,-0.16937600728100002
ACH-000116,-0.20244158625599998
ACH-000118,-0.019421659518299998
ACH-000120,-0.13544594265999998
ACH-000123,-0.07284632304069999
ACH-000127,-0.21264820259599998
ACH-000128,0.0085935667622
ACH-000132,0.0584211637814
ACH-000133,-0.358563095235
ACH-000137,-0.169618027072
ACH-000138,0.012068229955500002
ACH-000142,-0.0218438473027
ACH-000143,-0.0518518735415
ACH-000146,-0.020676757132
ACH-000148,-0.047794157638999996
ACH-000150,-0.260123526111
ACH-000152,-0.210485415382
ACH-000153,-0.25458074249699997
ACH-000159,-0.056754895871500004
ACH-000160,-0.0810619072245
ACH-000163,-0.103522896736
ACH-000167,-0.243546605723
ACH-000168,-0.15311249789200002
ACH-000169,-0.100534753759
ACH-000178,-0.075191213617
ACH-000182,-0.118071733164
ACH-000183,0.009000511417450001
ACH-000188,-0.132680930054
ACH-000189,-0.358476944556
ACH-000190,-0.000808854863928
ACH-000198,-0.044308785085
ACH-000204,-0.0705589968732
ACH-000206,-0.164874419608
ACH-000207,-0.142130419544
ACH-000211,-0.19702134886599998
ACH-000215,-0.019005380479599997
ACH-000221,0.072526443194
ACH-000222,0.16779509406100002
ACH-000223,0.04529627993290001
ACH-000226,0.104524216206
ACH-000227,-0.166309971463
ACH-000228,0.09427297695010001
ACH-000231,-0.136316951174
ACH-000232,-0.0389767003945
ACH-000233,-0.16437308806
ACH-000234,-0.0823306238099
ACH-000235,-0.0257859029902
ACH-000237,-0.0713501249647
ACH-000238,-0.0557033452067
ACH-000243,-0.011168603577
ACH-000244,0.140516895296
ACH-000246,-0.263039898083
ACH-000248,-0.0660049198966
ACH-000250,-0.0924337423804
ACH-000251,0.151226306142
