,CEL (1056)
ACH-000004,0.21108463374800002
ACH-000007,-0.17533222350299998
ACH-000009,-0.0145356058641
ACH-000011,3.39061482837e-05
ACH-000012,-0.0911265074336
ACH-000013,-0.054384221192199995
ACH-000014,0.005665914898880001
ACH-000015,-0.06923511356789999
ACH-000017,0.0786008386083
ACH-000018,-0.0008956683070560001
ACH-000019,0.2562357147
ACH-000021,-0.050569377197000005
ACH-000022,0.019936973372099997
ACH-000025,0.125395845655
ACH-000028,0.131983991271
ACH-000030,0.107269554681
ACH-000035,0.19769172829300002
ACH-000036,-0.0544949643179
ACH-000037,0.062093562488
ACH-000039,0.147296071874
ACH-000040,-0.150905773614
ACH-000041,-0.171153764597
ACH-000042,0.031658384499400005
ACH-000045,-0.184435796188
ACH-000047,0.110896596645
ACH-000052,-0.249438434766
ACH-000053,0.11930762835799999
ACH-000054,0.025291845519999998
ACH-000055,-0.198059640705
ACH-000060,-0.017168153372599998
ACH-000067,-0.172795089305
ACH-000070,-0.040716354790800005
ACH-000075,0.006618867518279999
ACH-000078,-0.08788369081769999
ACH-000082,0.146337170361
ACH-000085,0.267441371521
ACH-000086,-0.01959833594
ACH-000087,-0.115618032026
ACH-000092,0.06215636378819999
ACH-000095,0.10791022090999998
ACH-000097,-0.09974302491760001
ACH-000098,0.0394854494454
ACH-000099,-0.0285468777861
ACH-000108,-0.0782437167792
ACH-000113,-0.23869053460200002
ACH-000115,0.06719529952650001
ACH-000116,0.000192010821284
ACH-000118,0.11367394740900001
ACH-000120,0.15946663980999998
ACH-000123,-0.015844975911299998
ACH-000127,0.109039434659
ACH-000128,-0.016455141726
ACH-000132,-0.023533099441499998
ACH-000133,0.181929237309
ACH-000137,0.20854893847300002
ACH-000138,-0.0601233514984
ACH-000142,-0.022704876369400002
ACH-000143,0.158068464572
ACH-000146,0.167136567918
ACH-000148,-0.0390409227776
ACH-000150,-0.081586209871
ACH-000152,-0.0174807027734
ACH-000153,-0.126992863412
ACH-000159,-0.186590791173
ACH-000160,0.0414003593516
ACH-000163,0.0190452315517
ACH-000167,0.013879264661600001
ACH-000168,-0.0018022774415699999
ACH-000169,-0.0340902428813
ACH-000178,-0.00207794071214
ACH-000182,-0.031680541624
ACH-000183,0.307604444346
ACH-000188,0.162027453937
ACH-000189,0.362432144304
ACH-000190,-0.0268588451325
ACH-000198,0.166873046321
ACH-000204,-0.00161460302479
ACH-000206,0.123633538966
ACH-000207,-0.545117464962
ACH-000211,0.0510517616897
ACH-000215,-0.0835352177197
ACH-000221,0.0127818853989
ACH-000222,-0.18003996420600002
ACH-000223,-0.0229368730779
ACH-000226,-0.09905435755989998
ACH-000227,0.143800077059
ACH-000228,-0.0153721056844
ACH-000231,0.0319931241792
ACH-000232,0.0170286495486
ACH-000233,-0.0159371021168
ACH-000234,0.21425913471299998
ACH-000235,-0.00536924540283
ACH-000237,-0.07880848951830001
ACH-000238,-0.176889819989
ACH-000243,0.166769912886
ACH-000244,-0.12832740949899998
ACH-000246,-0.060189121593
ACH-000248,0.156427581798
ACH-000250,-0.00395278722677
ACH-000251,-0.22799696101199998
ACH-000253,-0.0546348760812
ACH-000255,-0.0789252673842
ACH-000256,-0.041020548632400004
ACH-000257,0.258787672773
ACH-000258,-0.0585406369161
ACH-000259,0.0344973348099
ACH-000260,-0.0302849669191
ACH-000261,0.126886792402
ACH-000262,-0.0559200137548
ACH-000263,-0.24360221571999996
ACH-000264,0.0583665334904
ACH-000265,0.150989123363
ACH-000266,0.09087964321480001
ACH-000272,-0.046616367467099996
ACH-000273,0.017365671645
ACH-000274,0.0387342887077
ACH-000277,0.0239971690387
ACH-000278,0.21489222913000003
ACH-000279,0.0263714342996
ACH-000280,-0.133278725862
ACH-000281,0.0993474785499
ACH-000288,0.302978830441
ACH-000291,0.167421643365
ACH-000293,-0.0516131078125
ACH-000294,0.0587133746916
ACH-000295,0.184728094989
ACH-000296,0.15543497296800002
ACH-000302,0.126568016891
ACH-000304,0.10944136318
ACH-000307,0.0843274749745
ACH-000308,-0.0863501451537
ACH-000310,0.125989866373
ACH-000311,-0.039541850929800004
ACH-000312,-0.035107889105000005
ACH-000315,-0.044334814803099996
ACH-000316,-0.06143557485330001
ACH-000317,-0.018921106089299998
ACH-000318,0.00552801093226
ACH-000319,0.09854551646939999
ACH-000320,0.0734274054027
ACH-000322,0.035719205566
ACH-000323,0.015785856229700003
ACH-000324,-0.130066359952
ACH-000329,0.08764463818939999
ACH-000330,-0.131221938041
ACH-000331,0.17028915637000003
ACH-000332,-0.03855446895009999
ACH-000334,0.00858431117939
ACH-000335,-0.136798175355
ACH-000336,0.181841846946
ACH-000337,0.05580147143130001
ACH-000339,-0.046223968619599994
ACH-000341,0.187710419728
ACH-000348,-0.11044633210799999
ACH-000350,0.275437474053
ACH-000352,-0.0177224199424
ACH-000356,0.08179367533580001
ACH-000361,0.056671762082000005
ACH-000362,-0.07490238149939998
ACH-000363,-0.0443414103346
ACH-000364,-0.060662914231
ACH-000365,-0.06091760968669999
ACH-000366,-0.183560907071
ACH-000368,-0.0743485191738
ACH-000374,0.033060715362
ACH-000375,-0.19267755388099997
ACH-000376,0.044170773898200004
ACH-000381,-0.047026467765199996
ACH-000383,0.020003520850099998
ACH-000387,0.028301501508
ACH-000389,-0.13369958888
ACH-000390,0.17794531517200002
ACH-000393,0.0208631762748
ACH-000395,-0.17537301778499997
ACH-000397,0.166063677553
ACH-000401,-0.11007737687699999
ACH-000402,0.278840432719
ACH-000403,0.0555906915135
ACH-000404,0.00988804447404
ACH-000406,-0.0538793310011
ACH-000407,0.014738472833499999
ACH-000408,-0.011500102394900001
ACH-000410,-0.0188887280123
ACH-000411,-0.243097342564
ACH-000414,0.06941840243769999
ACH-000415,0.259647706369
ACH-000416,-0.0449037882869
ACH-000420,-0.0716258612768
ACH-000421,0.0564500505969
ACH-000424,0.0890798481791
ACH-000425,0.0491127766724
ACH-000426,0.135506139218
ACH-000427,-0.0682304977648
ACH-000433,-0.22432912440000002
ACH-000436,0.10083164396199999
ACH-000444,0.159045435798
ACH-000445,-0.170205646244
ACH-000448,0.021116237992
ACH-000450,-0.157510588377
ACH-000452,0.23212593468000003
ACH-000454,0.0683533127969
ACH-000458,-0.122986645054
ACH-000459,0.0715748490692
ACH-000460,-0.038500272343699994
ACH-000461,0.0759105145379
ACH-000463,-0.026289236798700003
ACH-000464,-0.0267703724194
ACH-000466,0.119322058748
ACH-000467,-0.0908565628927
ACH-000468,-0.0673489732068
ACH-000469,0.14359705826199998
