,PTPRN2 (5799)
ACH-000004,0.148639647337
ACH-000007,0.0369772289074
ACH-000009,-0.07286144784519999
ACH-000011,0.11233752805500001
ACH-000012,0.046129031390800004
ACH-000013,0.155929715267
ACH-000014,-0.203071489469
ACH-000015,0.10962819913499999
ACH-000017,0.147360384443
ACH-000018,0.107137188679
ACH-000019,0.20775743588399997
ACH-000021,0.136185831315
ACH-000022,-0.0602281169381
ACH-000025,0.0921823838118
ACH-000028,0.166450154906
ACH-000030,0.172442298959
ACH-000035,0.027785954332699998
ACH-000036,0.07482605975930001
ACH-000037,-0.0855767869142
ACH-000039,0.17733765013799999
ACH-000040,0.053939517825499994
ACH-000041,-0.0438041452927
ACH-000042,0.06883126343780001
ACH-000045,0.165174070165
ACH-000047,-0.017673979587400003
ACH-000052,0.338537656445
ACH-000053,0.102095767647
ACH-000054,-0.0768484379294
ACH-000055,-0.12183488493799999
ACH-000060,-0.027587689089099997
ACH-000067,0.0744533824961
ACH-000070,-0.00577683274016
ACH-000075,0.107631156328
ACH-000078,-0.0630570850944
ACH-000082,-0.0251054929452
ACH-000085,0.07708677837780001
ACH-000086,0.24538778181899998
ACH-000087,-0.0550479433935
ACH-000092,0.127969520683
ACH-000095,-0.010823915988200003
ACH-000097,0.0148384873486
ACH-000098,0.012707280597399999
ACH-000099,0.105291300549
ACH-000108,0.214097649305
ACH-000113,-0.011633576347499999
ACH-000115,-0.0913043329778
ACH-000116,0.0284788884915
ACH-000118,0.156830970758
ACH-000120,0.0530198038082
ACH-000123,0.09607959833419999
ACH-000127,0.000646180284444
ACH-000128,0.0269351972295
ACH-000132,0.10578410527200001
ACH-000133,0.169655157684
ACH-000137,0.33045328904599997
ACH-000138,0.15061299746200002
ACH-000142,0.0401863378159
ACH-000143,0.148747685246
ACH-000146,0.021060309713699998
ACH-000148,-0.074909085684
ACH-000150,0.09254093907639999
ACH-000152,-0.0338200485732
ACH-000153,0.231091014326
ACH-000159,0.0476240671051
ACH-000160,0.102507588609
ACH-000163,0.150549961977
ACH-000167,0.217340629644
ACH-000168,0.223727549489
ACH-000169,0.164889284076
ACH-000178,0.0616202406653
ACH-000182,-0.0046513938080400006
ACH-000183,-0.07953542949749999
ACH-000188,0.0623049868275
ACH-000189,-0.0208148443144
ACH-000190,0.277916176806
ACH-000198,0.00796894186758
ACH-000204,-0.0903205988542
ACH-000206,0.163428134979
ACH-000207,0.20470297712299998
ACH-000211,0.052536778681699994
ACH-000215,0.08417532607410001
ACH-000221,0.188788284249
ACH-000222,0.0656325550507
ACH-000223,0.18237054664299998
ACH-000226,0.132660131677
ACH-000227,-0.13629769464299998
ACH-000228,0.127607429725
ACH-000231,0.0699893424561
ACH-000232,-0.128662220584
ACH-000233,0.06948941382950001
ACH-000234,0.0389143447855
ACH-000235,0.040637195636
ACH-000237,0.11542293756100001
ACH-000238,-0.0143316501074
ACH-000243,0.08203168396669999
ACH-000244,-0.107899349923
ACH-000246,-0.12096205053400001
ACH-000248,0.1414954362
ACH-000250,-0.116296078562
ACH-000251,-0.026368925759
ACH-000253,0.0237690917054
ACH-000255,0.0775000645456
ACH-000256,-0.11302748500700001
ACH-000257,-0.108162572325
ACH-000258,-0.173403050773
ACH-000259,0.072648242469
ACH-000260,0.0376181672175
ACH-000261,-0.0659444746645
ACH-000262,-0.016066128298299998
ACH-000263,-0.0283090724117
ACH-000264,0.0765890566699
ACH-000265,0.194630793358
ACH-000266,0.0902567179569
ACH-000272,-0.061035139042199996
ACH-000273,-0.00486196037035
ACH-000274,-0.024069189794000002
ACH-000277,0.0992090969819
ACH-000278,0.0870073971261
ACH-000279,0.0266058664725
ACH-000280,0.225899900694
ACH-000281,0.0244897152107
ACH-000288,-0.0311372086419
ACH-000291,-0.0022298522512
ACH-000293,0.184965438578
ACH-000294,0.0238443362362
ACH-000295,-0.128890394478
ACH-000296,0.130707719857
ACH-000302,0.059927467795500004
ACH-000304,0.0166754335977
ACH-000307,0.0182048928712
ACH-000308,0.05634163457309999
ACH-000310,0.0232739040638
ACH-000311,0.17994523345400001
ACH-000312,0.08777418509289998
ACH-000315,0.074796881538
ACH-000316,-0.0033963565011699997
ACH-000317,0.11634387125399999
ACH-000318,0.051689878359699994
ACH-000319,0.176671374473
ACH-000320,0.141184388871
ACH-000322,0.367364757507
ACH-000323,0.110454656899
ACH-000324,-0.0639468891163
ACH-000329,0.0137582799673
ACH-000330,0.20001407316199998
ACH-000331,-0.012977241926599999
ACH-000332,0.114224590272
ACH-000334,0.09790078464980001
ACH-000335,0.0595882008412
ACH-000336,0.116103399879
ACH-000337,0.102170416722
ACH-000339,0.11708260972899999
ACH-000341,0.279182591385
ACH-000348,0.0723622294775
ACH-000350,-0.10080551249
ACH-000352,-0.0241988948985
ACH-000356,0.0512334644769
ACH-000361,-0.126113128563
ACH-000362,0.197390630033
ACH-000363,0.09692296656619999
ACH-000364,0.0281253668195
ACH-000365,0.134664561033
ACH-000366,-0.136296516459
ACH-000368,-0.208882588437
ACH-000374,-0.160799657861
ACH-000375,0.0212455250141
ACH-000376,-0.012781347682100002
ACH-000381,-0.0472692248167
ACH-000383,0.0704990432892
ACH-000387,0.144018354732
ACH-000389,-0.16881563383499998
ACH-000390,0.015758296386
ACH-000393,0.011870190799200002
ACH-000395,0.061246048266900006
ACH-000397,0.03408537043
ACH-000401,-0.24127648903700002
ACH-000402,0.032006396129400004
ACH-000403,0.011324696443
ACH-000404,-0.109963163674
ACH-000406,0.0426636002381
ACH-000407,0.0743183668746
ACH-000408,0.197870401864
ACH-000410,0.180860086855
ACH-000411,-0.022792418951
ACH-000414,0.229216217544
ACH-000415,0.0939156801095
ACH-000416,0.00115642488783
ACH-000420,-0.006812144152619999
ACH-000421,0.013513269989200001
ACH-000424,0.10521040854699999
ACH-000425,0.00737681398772
ACH-000426,0.0334583426207
ACH-000427,0.112135970774
ACH-000433,0.134353055976
ACH-000436,0.110031451295
ACH-000444,0.18147603382199998
ACH-000445,-0.173623331844
ACH-000448,-0.0178992355954
ACH-000450,-0.0091486244215
ACH-000452,0.0968197659196
ACH-000454,0.20051893317800001
ACH-000458,0.0571293666239
ACH-000459,0.15445205380899998
ACH-000460,0.0393839184179
ACH-000461,-0.00569215600921
ACH-000463,-0.061078140039699996
ACH-000464,-0.221576960273
ACH-000466,-0.0687604376936
ACH-000467,0.14045249680299998
ACH-000468,0.0651021027043
ACH-000469,0.118662449189
ACH-000470,0.173532361353
ACH-000471,0.0819490786314
ACH-000472,0.122729690451
ACH-000473,0.18632639063700002
ACH-000475,0.060698756278999996
ACH-000476,0.0814542020215
ACH-000477,-0.282481617683
ACH-000480,0.0921403212438
ACH-000481,-0.105659089964
ACH-000483,0.046714175996
ACH-000484,-0.120191776175
ACH-000485,-0.0493223527061
ACH-000486,0.12324860998400002
ACH-000487,0.105527614871
ACH-000488,0.0971746561234
ACH-000490,0.0914505759011
ACH-000491,-0.022691675849599996
ACH-000495,-0.256884146382
ACH-000496,0.0588311574947
ACH-000499,0.30402492359
ACH-000500,-0.170211217667
ACH-000502,0.0574086934901
ACH-000503,-0.0344185672552
ACH-000505,-0.0686829045478
ACH-000507,-0.052178216049
ACH-000510,0.0513511529255
ACH-000511,0.0513116524086
ACH-000512,0.0348054695295
ACH-000516,0.161590320551
ACH-000517,0.0888508464141
ACH-000518,-0.026117564365599998
ACH-000520,-0.38168114395400005
ACH-000521,-0.0834430994007
ACH-000522,0.095777661298
ACH-000524,-0.04530524133330001
ACH-000527,0.060544342504900005
ACH-000528,0.10707028008
ACH-000537,0.048107436710400006
ACH-000541,0.199514836512
ACH-000542,0.027965671506900002
ACH-000544,0.106728113884
ACH-000545,0.11595751806099999
ACH-000547,-0.13379077435999998
ACH-000548,0.0571925940118
ACH-000549,0.124079912192
ACH-000550,-0.240804782202
ACH-000552,-0.016613193672
ACH-000556,0.259253644284
ACH-000557,0.12906130203900001
ACH-000570,0.151952247234
ACH-000571,-0.0556148592139
ACH-000573,0.10381933750399999
ACH-000576,-0.015555322326200001
ACH-000580,-0.186589103067
ACH-000584,-0.0457347897939
ACH-000585,0.12046057008500001
ACH-000588,0.0233817861326
ACH-000589,0.152110142418
ACH-000591,0.177105913688
ACH-000593,0.10482114569599998
ACH-000600,0.0447181737858
ACH-000601,0.07493749389210001
ACH-000604,0.09573140859960001
ACH-000605,0.00109810482202
ACH-000606,-0.142171878359
ACH-000608,-0.00887692417616
ACH-000614,0.117632486878
ACH-000616,-0.089522209867
ACH-000618,0.108241197365
ACH-000619,0.0813909357226
ACH-000620,-0.17446146546500002
ACH-000621,-0.0360385979132
ACH-000622,0.0148967346057
ACH-000623,0.0917688710692
ACH-000624,0.03945008942580001
ACH-000627,0.0310456957028
ACH-000630,-0.0150395069218
ACH-000632,-0.00294997042554
ACH-000633,-0.167746297719
ACH-000637,0.292401803154
ACH-000638,0.303814153448
ACH-000646,-0.29677864691100003
ACH-000647,0.105212991751
ACH-000648,0.0190499193391
ACH-000649,0.026750250764900004
ACH-000651,0.07753015827589999
ACH-000652,-0.0674839999074
ACH-000653,0.191719487991
ACH-000657,0.106536622216
ACH-000658,0.0374949812364
ACH-000661,0.019660108967900002
ACH-000662,0.0708950142585
ACH-000663,0.0203835626716
ACH-000665,0.134733664542
ACH-000671,-0.0108055552024
ACH-000673,0.030575468491799998
ACH-000676,0.0193666158737
ACH-000677,0.143942528297
ACH-000681,0.214046586158
ACH-000682,0.00657324583527
ACH-000683,0.042224208411
ACH-000684,-0.0282471056977
ACH-000688,-0.014900916790100001
ACH-000693,0.049549566486800006
ACH-000694,0.09235007594389999
ACH-000695,-0.209380516121
ACH-000696,0.04364007004369999
ACH-000697,0.0330965401778
ACH-000699,0.0217866517534
ACH-000701,0.0530166656166
ACH-000706,0.104916923023
ACH-000711,0.075615775572
ACH-000713,0.282279788087
ACH-000714,0.08204168750730001
ACH-000718,0.142179883821
ACH-000720,0.0686184441032
ACH-000721,0.0466156272004
ACH-000724,-0.269607449879
ACH-000725,0.106031164381
ACH-000732,0.402792409826
ACH-000734,0.0465167038915
ACH-000735,0.07772089601439999
ACH-000736,0.051513986671
ACH-000738,0.14884197685
ACH-000746,-0.136399714726
ACH-000747,0.0913456970831
ACH-000748,-0.0962593917934
ACH-000753,0.10988934785999999
ACH-000756,0.015172264731000001
ACH-000757,0.223156683416
ACH-000758,0.120638132989
ACH-000760,0.054060990863300004
ACH-000763,0.126030017663
ACH-000764,0.117573050647
ACH-000765,0.033673631206600003
ACH-000766,0.07774544910089999
ACH-000767,0.0028904124822299996
ACH-000768,0.117621328919
ACH-000769,0.27027042195
ACH-000770,0.009604680643629999
ACH-000771,0.0790985814844
ACH-000773,-0.113282125278
ACH-000776,0.0182407564812
ACH-000777,0.11116748207900001
ACH-000778,0.175237214628
ACH-000781,0.053021912901
ACH-000782,-0.29273571389499997
ACH-000783,0.0853216925918
ACH-000784,0.0401767820602
ACH-000785,-0.10650813385600001
ACH-000787,0.042569342851300006
ACH-000788,0.00279688929167
ACH-000791,0.267616744331
ACH-000792,-0.020235908329099998
ACH-000794,0.040640898983900005
ACH-000796,0.039785663548
ACH-000799,0.08591249792649999
ACH-000800,0.314052720998
ACH-000802,0.10288190834
ACH-000804,0.207114089643
ACH-000805,-0.212485112727
ACH-000809,0.0300004042201
ACH-000810,0.11674195527799999
ACH-000811,-0.013359994815400001
ACH-000817,0.0479463959234
ACH-000819,-0.023553349849900002
ACH-000820,0.049706939637
ACH-000821,-0.138666196842
ACH-000822,-0.22722051632100002
ACH-000823,0.116101530635
ACH-000824,-0.0137056094685
ACH-000827,-0.0691770904266
ACH-000829,0.276359644814
ACH-000831,0.187674266392
ACH-000832,0.0328677077966
ACH-000833,0.11026633141100001
ACH-000834,0.022110448522700003
ACH-000835,0.0853487897091
ACH-000836,0.0576659544388
ACH-000837,0.136524383146
ACH-000838,0.17092691717300001
ACH-000839,-0.0472298565851
ACH-000840,-0.0950544439459
ACH-000841,0.0432793589068
ACH-000843,0.131994842168
ACH-000846,0.0766097193705
ACH-000847,-0.0686749723494
ACH-000848,-0.0242235706841
ACH-000849,-0.0653933411893
ACH-000851,0.0963429612047
ACH-000855,-0.045962576241199996
ACH-000856,-0.09213613002650001
ACH-000858,0.0831261995055
ACH-000859,0.09510133230830001
ACH-000861,0.11593244030099999
ACH-000862,-0.13989349442399998
ACH-000865,0.046304886875400006
ACH-000866,0.18564548739300002
ACH-000867,0.08742697460000001
ACH-000869,0.0760388531728
ACH-000872,-0.005249889210729999
ACH-000873,0.182908768433
ACH-000876,-0.12189323246400001
ACH-000878,-0.103219425011
ACH-000880,-0.0809947257918
ACH-000881,-0.07661602657060002
ACH-000882,-0.176542592228
ACH-000884,0.044268336988699995
ACH-000885,0.0712779478943
ACH-000887,-0.005886389903279999
ACH-000888,-0.008715035708459998
ACH-000889,-0.029063269182099997
ACH-000890,-0.0390424835354
ACH-000896,0.11422647099199999
ACH-000898,0.0869482694561
ACH-000900,0.38340465707500004
ACH-000901,0.015159109651799998
ACH-000905,0.155334681696
ACH-000906,-0.0284417929048
ACH-000907,-0.006505059432689999
ACH-000910,-0.0100791579992
ACH-000911,0.00494870752594
ACH-000912,-0.0539478854609
ACH-000913,0.193999892707
ACH-000915,0.12732808315
ACH-000916,0.258196455581
ACH-000917,0.000553181118826
ACH-000921,-0.040683482593900006
ACH-000924,0.0354665667999
ACH-000926,-0.163971144295
ACH-000928,0.045443759530100006
ACH-000929,0.0527823293759
ACH-000932,0.036341342225900006
ACH-000935,0.22368922469799998
ACH-000936,0.0940835586201
ACH-000937,-0.0243842817061
ACH-000938,-0.127308709409
ACH-000939,0.15564068838
ACH-000941,0.0830074155961
ACH-000943,-0.0053994625402700005
ACH-000946,0.0900500411503
ACH-000947,-0.147374159491
ACH-000948,0.0656261577791
ACH-000950,0.063878623718
ACH-000953,-0.144204238973
ACH-000957,0.28533647385
ACH-000958,0.0257615885965
ACH-000960,-0.0689181890015
ACH-000963,0.28314592413899997
ACH-000968,0.0266088112458
ACH-000969,0.20267928432399998
ACH-000973,0.0377104334515
ACH-000974,0.0698290963423
ACH-000975,0.07668372560469999
ACH-000976,0.11569656337300001
ACH-000978,-0.119637963176
ACH-000980,-0.07990739111589999
ACH-000984,0.10203736507000001
ACH-000986,0.173734075894
ACH-000988,-0.10441837685699999
ACH-000993,0.0936554733245
ACH-000994,0.117590514303
ACH-000996,-0.0756457263716
ACH-001001,0.0556665542428
ACH-001020,-0.0163060691866
ACH-001028,0.165545908806
ACH-001031,0.0917638698381
ACH-001038,0.0469047879734
ACH-001048,0.0825477150082
ACH-001050,-0.05731669070719999
ACH-001053,0.0349332072415
ACH-001054,0.07771837846219999
ACH-001061,0.06272770722019999
ACH-001067,-0.072175556952
ACH-001075,0.120081938852
ACH-001096,-0.006346310668010001
ACH-001128,0.161755342614
ACH-001134,0.14793416356699998
ACH-001151,-0.00227733531213
ACH-001163,0.0657336719942
ACH-001164,-0.102426479885
ACH-001173,0.141124950413
ACH-001183,0.127143663419
ACH-001184,-0.0279919899898
ACH-001190,0.13387716818
ACH-001192,0.06694479879200001
ACH-001193,0.08987528091880001
ACH-001196,-0.00815144231332
ACH-001197,0.156626839338
ACH-001205,-0.162408346061
ACH-001211,0.0287505221402
ACH-001212,-0.0719325934261
ACH-001228,0.034277394278
ACH-001232,0.0148679647065
ACH-001239,-0.05769062145290001
ACH-001274,0.0198045815774
ACH-001275,0.164286573811
ACH-001277,0.174958921628
ACH-001278,-0.11672839211100001
ACH-001280,0.157809026096
ACH-001283,-0.0353079698985
ACH-001289,-0.09411338458039999
ACH-001295,-0.0126848492135
ACH-001300,-0.17303121887200001
ACH-001301,0.223121669224
ACH-001302,0.161164223389
ACH-001303,0.215480324923
ACH-001306,0.051746312288100005
ACH-001318,0.149723379667
ACH-001322,0.0605905124572
ACH-001328,-0.0851698145242
ACH-001332,0.384135869392
ACH-001333,-0.0570897625457
ACH-001336,0.00773125912136
ACH-001340,0.023510612607400002
ACH-001346,0.161421808469
ACH-001353,0.041911416118
ACH-001354,-0.10063142087400001
ACH-001367,-0.0604242313796
ACH-001368,0.022223756981
ACH-001374,-0.41062430546499995
ACH-001375,-0.11746064181
ACH-001377,0.0164051645508
ACH-001380,-0.11356126964400001
ACH-001391,0.0615880942287
ACH-001407,-0.0986685443764
ACH-001408,-0.0299477460171
ACH-001413,0.00902172590412
ACH-001430,0.11011534319
ACH-001431,-0.0953084837806
ACH-001450,0.11350787525999999
ACH-001496,0.143741158145
ACH-001500,-0.0814228415747
ACH-001521,-0.08303135707930001
ACH-001523,0.00499228957899
ACH-001532,-0.08266178283539999
ACH-001536,0.09142606358130001
ACH-001550,0.158196700505
ACH-001552,-0.00421993728871
ACH-001554,-0.0395822399039
ACH-001645,-0.030116854865900003
ACH-001654,0.029067033349599997
ACH-001715,-0.038414184394
ACH-001735,-0.147418171501
ACH-001736,-0.0489747258766
ACH-001737,-0.10132455772299999
ACH-001740,0.12039210065400001
ACH-001745,-0.071145948047
ACH-001750,0.0425002786005
ACH-001765,0.106448999702
ACH-001956,0.006540810272029999
ACH-001957,-0.108862397184
