,S100A5 (6276)
ACH-000773,-0.08771745962500001
ACH-000776,-0.09770298718760001
ACH-000777,-0.241232132409
ACH-000778,-0.0148600286123
ACH-000781,-0.16138987204900002
ACH-000782,-0.166121287972
ACH-000783,-0.343942714572
ACH-000784,0.0102273845666
ACH-000785,-0.413361407556
ACH-000787,-0.383869450229
ACH-000788,-0.0359457982657
ACH-000791,-0.273936418906
ACH-000792,-0.0805500765169
ACH-000794,-0.147470469612
ACH-000796,-0.08417063460339999
ACH-000799,-0.08931126783889999
ACH-000800,-0.177112872209
ACH-000802,-0.0098218513209
ACH-000804,-0.251017067147
ACH-000805,-0.210719769639
ACH-000809,0.0159799224939
ACH-000810,-0.03569716460669999
ACH-000811,-0.215738341968
ACH-000817,-0.328029548924
ACH-000819,-0.19875237618799999
ACH-000820,-0.314994581938
ACH-000821,-0.19394326180799998
ACH-000822,-0.33312542244000004
ACH-000823,-0.20765438258299998
ACH-000824,-0.41104136479099995
ACH-000827,-0.16301341784700002
ACH-000829,-0.290498906227
ACH-000831,-0.15707827129899998
ACH-000832,-0.224107323965
ACH-000833,0.0915012151134
ACH-000834,-0.107801062155
ACH-000835,-0.262643487103
ACH-000836,-0.164987259247
ACH-000837,-0.206221441091
ACH-000838,-0.053078163051699996
ACH-000839,-0.20993402288
ACH-000840,-0.100244793904
ACH-000841,-0.24197911146099998
ACH-000843,-0.284669186169
ACH-000846,-0.40958312024300003
ACH-000847,-0.0309822180559
ACH-000848,-0.261564574615
ACH-000849,0.0197449529504
ACH-000851,-0.24148158696999997
ACH-000855,-0.150430538831
ACH-000856,-0.267136205011
ACH-000858,-0.047304589099399996
ACH-000859,-0.32519834305
ACH-000861,-0.30488745393399996
ACH-000862,-0.262440721666
ACH-000865,-0.250740643344
ACH-000866,-0.157725755392
ACH-000867,-0.23278163826499998
ACH-000869,-0.30329739338000006
ACH-000872,-0.0821582186277
ACH-000873,-0.237194475761
ACH-000876,-0.0520661556463
ACH-000878,-0.11107190328500001
ACH-000880,-0.14599701808499999
ACH-000881,-0.00598076412164
ACH-000882,-0.181308132037
ACH-000884,-0.0345251034904
ACH-000885,-0.0789761400138
ACH-000887,-0.166616065
ACH-000888,-0.10620230844100001
ACH-000889,-0.291855012749
ACH-000890,-0.107934437124
ACH-000896,-0.227422655521
ACH-000898,-0.0303191463272
ACH-000900,-0.150775493904
ACH-000901,-0.057421230041699994
ACH-000905,-0.324394474517
ACH-000906,-0.0693356355819
ACH-000907,-0.243765795574
ACH-000910,-0.12817762621099998
ACH-000911,-0.205183722074
ACH-000912,-0.252382987006
ACH-000913,-0.401682600772
ACH-000915,-0.08583387868239999
ACH-000916,-0.431901539591
ACH-000917,-0.133806972688
ACH-000921,-0.09631267516339999
ACH-000924,-0.163113125772
ACH-000926,-0.0718841619541
ACH-000928,-0.057562385512
ACH-000929,-0.138606759927
ACH-000932,-0.253729518765
ACH-000935,-0.215415287878
ACH-000936,-0.328747799861
ACH-000937,-0.17703474608300002
ACH-000938,-0.118498191071
ACH-000939,-0.46046227179099997
ACH-000941,-0.0432499292815
ACH-000943,-0.22938040249699998
ACH-000946,-0.277838169555
ACH-000947,-0.285729538953
ACH-000948,-0.334834649689
ACH-000950,-0.029694332023099995
ACH-000953,-0.0601546803973
ACH-000957,-0.0944307730937
ACH-000958,-0.178154813269
ACH-000960,-0.052052631704
ACH-000963,-0.238380495623
ACH-000968,-0.242184193442
ACH-000969,-0.276481529437
ACH-000973,-0.0707033227906
ACH-000974,-0.221037277228
ACH-000975,-0.130679453321
ACH-000976,-0.17953361358699998
ACH-000978,0.043545546887800005
ACH-000980,-0.232834845065
ACH-000984,-0.226274075387
ACH-000986,-0.251472088444
ACH-000988,-0.249787994555
ACH-000993,-0.053951254789300004
ACH-000994,-0.146439462829
ACH-000996,-0.07382541143289999
ACH-001001,-0.09839062861610001
ACH-001020,-0.191104539208
ACH-001028,-0.142354290303
ACH-001031,-0.208178271325
ACH-001038,-0.15429965959
ACH-001048,0.09221456088850001
ACH-001050,-0.321604903361
ACH-001053,-0.238414358436
ACH-001054,-0.07373782848430001
ACH-001061,-0.166180222449
ACH-001067,-0.0824119835454
ACH-001075,-0.262687552246
ACH-001096,-0.14748276420999998
ACH-001128,0.294259368818
ACH-001134,-0.027448891263599996
ACH-001151,-0.084626972905
ACH-001163,-0.32651542685199997
ACH-001164,0.0861596614063
ACH-001173,-0.0718802913905
ACH-001183,-0.262388725228
ACH-001184,-0.011794648796999999
ACH-001190,-0.157177488961
ACH-001192,-0.328780864892
ACH-001193,-0.595991370512
ACH-001196,-0.252744917524
ACH-001197,-0.253997253735
ACH-001205,-0.0818490413802
ACH-001211,-0.120465239406
ACH-001212,-0.0851327238918
ACH-001228,-0.196848731963
ACH-001232,-0.0298427276559
ACH-001239,-0.0818259416505
ACH-001274,-0.0167798179217
ACH-001275,-0.17204405204999998
ACH-001277,-0.237940417273
ACH-001278,-0.326708877518
ACH-001280,-0.268119867075
ACH-001283,-0.057361029528400005
ACH-001289,-0.180527622227
ACH-001295,-0.0381055420115
ACH-001300,-0.127610306826
ACH-001301,-0.208683529923
ACH-001302,-0.161683046122
ACH-001303,-0.238497818881
ACH-001306,-0.356863966483
ACH-001318,-0.0894468211671
ACH-001322,-0.25390645978
ACH-001328,-0.0329489493835
ACH-001332,-0.0832748042755
ACH-001333,-0.236965612012
ACH-001336,-0.252675614328
ACH-001340,-0.0580729062857
ACH-001346,-0.177920959309
ACH-001353,-0.180593110983
ACH-001354,-0.129542881394
ACH-001367,-0.0281115126494
ACH-001368,-0.134711961151
ACH-001374,-0.0444956347361
ACH-001375,-0.29705210817600003
ACH-001377,-0.257364080221
ACH-001380,-0.10656649171499999
ACH-001391,-0.227475877782
ACH-001407,-0.17093503049000003
ACH-001408,-0.199089074503
ACH-001413,-0.197889920222
ACH-001430,-0.457514486794
ACH-001431,-0.0838047334667
ACH-001450,-0.0739987732467
ACH-001496,-0.24186281064100001
ACH-001500,-0.164021753258
ACH-001521,-0.171481482947
ACH-001523,-0.225668263954
ACH-001532,-0.117130166902
ACH-001536,0.10379035461200001
ACH-001550,-0.101222053234
ACH-001552,-0.10893998204500001
ACH-001554,-0.178108211791
ACH-001645,-0.10748635772399999
ACH-001654,-0.08693450466189999
ACH-001715,0.25883909871599997
ACH-001735,-0.08573042261040001
ACH-001736,-0.11414862910700001
ACH-001737,0.625983045734
ACH-001740,-0.0366800104352
ACH-001745,-0.102120050086
ACH-001750,-0.203233044762
ACH-001765,-0.173829988077
ACH-001956,-0.0800263544645
ACH-001957,-0.0582789191509
