,NOXO1 (124056)
ACH-000259,-0.0518423576093
ACH-000260,-0.278968216785
ACH-000261,-0.0598582779419
ACH-000262,-0.35198669357900003
ACH-000263,-0.00428373530059
ACH-000264,-0.203067376723
ACH-000265,0.015005312407299999
ACH-000266,-0.0299378365398
ACH-000272,-0.07471082276060001
ACH-000273,-0.211601458657
ACH-000274,-0.223172635812
ACH-000277,-0.11107900842599999
ACH-000278,-0.019318849636599997
ACH-000279,-0.00666249691959
ACH-000280,-0.23020136790600002
ACH-000281,-0.0118800898931
ACH-000288,-0.484207158708
ACH-000291,-0.157898221202
ACH-000293,-0.0473754935434
ACH-000294,0.102668160188
ACH-000295,0.0805949842429
ACH-000296,-0.40616846839299997
ACH-000302,-0.013404591903699999
ACH-000304,0.0284585536296
ACH-000307,-0.11035810927999999
ACH-000308,-0.11016926383199999
ACH-000310,-0.09473252335969999
ACH-000311,-0.055804351857199994
ACH-000312,0.007815237033060002
ACH-000315,-0.021496717478999998
ACH-000316,-0.233337007005
ACH-000317,0.22497003840799998
ACH-000318,-0.155848242155
ACH-000319,-0.240012931125
ACH-000320,0.22654249043900002
ACH-000322,-0.366464618246
ACH-000323,-0.0652665635162
ACH-000324,-0.0570840318449
ACH-000329,-0.160615037388
ACH-000330,-0.101261192323
ACH-000331,-0.187748955267
ACH-000332,-0.08550768384780001
ACH-000334,-0.316012949509
ACH-000335,-0.295675409171
ACH-000336,0.17740899607000002
ACH-000337,-0.274745934786
ACH-000339,-0.122355692399
ACH-000341,0.18139759096000002
ACH-000348,-0.15442903466900001
ACH-000350,-0.008971275073520002
ACH-000352,-0.056355298904
ACH-000356,-0.0319207400604
ACH-000361,-0.330090691077
ACH-000362,-0.18446662255899998
ACH-000363,-0.133991075471
ACH-000364,-0.041558719055699994
ACH-000365,-0.08177445144289999
ACH-000366,-0.07936649397630001
ACH-000368,-0.14856931050799999
ACH-000374,0.0820997513652
ACH-000375,-0.180996214087
ACH-000376,-0.0679361110802
ACH-000381,-0.19705597305
ACH-000383,-0.169436138161
ACH-000387,-0.178376366633
ACH-000389,-0.151237377801
ACH-000390,-0.05099258543290001
ACH-000393,-0.14611081407600002
ACH-000395,-0.21029955779399997
ACH-000397,-0.183863407232
ACH-000401,-0.22594561612300001
ACH-000402,-0.313460444975
ACH-000403,-0.0742911371868
ACH-000404,-0.217015257071
ACH-000406,-0.060740428984000006
ACH-000407,-0.189339413202
ACH-000408,-0.30000460421999997
ACH-000410,-0.049542395205
ACH-000411,-0.245417036354
ACH-000414,0.020002388628200002
ACH-000415,-0.0811113296692
ACH-000416,-0.0824907431536
ACH-000420,-0.257843086001
ACH-000421,-0.0324576425617
ACH-000424,-0.27330016598400003
ACH-000425,-0.149168768599
ACH-000426,-0.18664277627300002
ACH-000427,-0.19328626012800001
ACH-000433,-0.388563198836
ACH-000436,-0.179257176657
ACH-000444,-0.188566204446
ACH-000445,-0.06313230209340001
ACH-000448,-0.0530337841495
ACH-000450,-0.203282770946
ACH-000452,-0.24073429828600001
ACH-000454,-0.34457749695
ACH-000458,-0.118893169734
ACH-000459,-0.170831470276
ACH-000460,-0.105751074397
ACH-000461,-0.255135984213
ACH-000463,-0.202447471959
ACH-000464,-0.262983292105
ACH-000466,0.08602114616170001
ACH-000467,-0.0776660662939
ACH-000468,-0.15312424085999998
ACH-000469,-0.139403557062
ACH-000470,-0.07168082708330001
ACH-000471,-0.187166649714
ACH-000472,-0.165688768819
ACH-000473,-0.30547903755899997
ACH-000475,-0.0540573348236
ACH-000476,-0.17147579480900002
ACH-000477,-0.126245649325
ACH-000480,-0.0911199782515
ACH-000481,-0.0022462236291700003
ACH-000483,-0.058475965998800006
ACH-000484,-0.14440033897600002
ACH-000485,-0.203300355619
ACH-000486,-0.0654067008186
ACH-000487,-0.12542805592599998
ACH-000488,-0.150745894929
ACH-000490,-0.19528366622200002
ACH-000491,0.0014535739700999998
ACH-000495,-0.27197867304699996
ACH-000496,-0.10272876667099999
ACH-000499,-0.43434126987599997
ACH-000500,-0.0497879642471
ACH-000502,-0.238997433583
ACH-000503,0.142944645307
ACH-000505,-0.262192171862
ACH-000507,-0.166876179311
ACH-000510,-0.154132044469
ACH-000511,-0.182838969286
ACH-000512,0.07817953104460001
ACH-000516,-0.19797478486099998
ACH-000517,-0.146011438804
ACH-000518,-0.177958704526
ACH-000520,-0.230949821545
ACH-000521,-0.192693754439
ACH-000522,-0.275044629784
ACH-000524,-0.104891717557
ACH-000527,-0.13066304988500002
ACH-000528,-0.0232271239924
ACH-000537,-0.0640655454202
ACH-000541,-0.157540105952
ACH-000542,-0.101423699158
ACH-000544,0.102330158354
ACH-000545,0.0373270550734
ACH-000547,0.0314786798424
ACH-000548,-0.127540398719
ACH-000549,-0.189684951355
ACH-000550,-0.104790275696
ACH-000552,-0.052229267713900004
ACH-000556,-0.325600195245
ACH-000557,-0.166725204439
ACH-000570,-0.08860678453680002
ACH-000571,-0.25641928106
ACH-000573,0.0344124813086
ACH-000576,0.06899968471739999
ACH-000580,-0.0260604478712
ACH-000584,-0.173725430116
ACH-000585,-0.13945385580800002
ACH-000588,-0.020246206962400003
ACH-000589,-0.03729773700630001
ACH-000591,-0.029572631647900003
ACH-000593,-0.16007749009199998
ACH-000600,-0.186895695896
ACH-000601,-0.23535758996999998
ACH-000604,-0.188126204485
ACH-000605,-0.0308900477808
ACH-000606,-0.159370167349
ACH-000608,-0.17657131186900002
ACH-000614,-0.19280333137400002
ACH-000616,-0.23555965331700002
ACH-000618,-0.125982253742
ACH-000619,-0.008622602265959999
ACH-000620,-0.162170669248
ACH-000621,-0.220617244886
ACH-000622,0.116438560064
ACH-000623,-0.146277228443
ACH-000624,-0.214234316873
ACH-000627,0.0625268812035
ACH-000630,-0.133037346402
ACH-000632,-0.208076974064
ACH-000633,-0.123880328248
ACH-000637,-0.229205463007
ACH-000638,-0.031382066121
ACH-000646,0.11224696791300001
ACH-000647,-0.0572767637404
ACH-000648,-0.240086998994
ACH-000649,-0.285533241349
ACH-000651,-0.015566396440000001
ACH-000652,-0.0776832601022
ACH-000653,-0.146539657253
ACH-000657,-0.16685578499
ACH-000658,0.055787613223800006
ACH-000661,-0.247718290657
ACH-000662,-0.111542205329
ACH-000663,0.078673235804
ACH-000665,-0.104402812688
ACH-000671,-0.242281624903
ACH-000673,-0.244369429991
ACH-000676,-0.035793877123300004
ACH-000677,-0.12463698677000001
ACH-000681,-0.0464585068935
ACH-000682,-0.00417434956656
ACH-000683,-0.138757418548
ACH-000684,-0.365348901835
ACH-000688,-0.34981668898199997
ACH-000693,-0.00455008129255
ACH-000694,-0.038779287382999995
ACH-000695,-0.446766282614
ACH-000696,-0.100283662354
ACH-000697,0.0943472586896
ACH-000699,-0.24350169105
ACH-000701,0.0169835322148
ACH-000706,-0.0324409986052
ACH-000711,-0.121379450185
ACH-000713,-0.0689197967725
ACH-000714,-0.231242434509
ACH-000718,-0.186126729004
ACH-000720,-0.023822808864
ACH-000721,-0.236080768407
ACH-000724,-0.11677416640499999
ACH-000725,-0.183799936323
ACH-000732,-0.179398024606
ACH-000734,-0.199077910567
ACH-000735,-0.031599132319
ACH-000736,-0.0425271849841
ACH-000738,-0.08235158469250001
ACH-000746,-0.150898426413
ACH-000747,-0.195850416195
ACH-000748,-0.0859595955886
ACH-000753,-0.0217212313281
ACH-000756,-0.345601530105
ACH-000757,0.263978207503
ACH-000758,-0.23010335792800002
ACH-000760,-0.0556827525901
ACH-000763,-0.0103300789341
ACH-000764,-0.19621818956099998
ACH-000765,-0.180538127573
ACH-000766,-0.163447209299
ACH-000767,-0.08063248678
ACH-000768,-0.122436708671
ACH-000769,-0.04856124404619999
ACH-000770,-0.119768739331
ACH-000771,-0.006106477128140001
ACH-000773,0.0314325861573
ACH-000776,-0.25304160283000005
ACH-000777,-0.0005931293286009999
ACH-000778,-0.21484938019400002
ACH-000781,-0.0536340281446
ACH-000782,-0.22715096603799997
ACH-000783,-0.38820147264
ACH-000784,-0.0074916923454099995
ACH-000785,0.15191316509000002
ACH-000787,-0.105821596408
ACH-000788,-0.253292370723
ACH-000791,-0.07449823708339999
ACH-000792,-0.0318800110746
ACH-000794,-0.07215568948210001
ACH-000796,-0.0561125440257
ACH-000799,-0.112346348925
ACH-000800,0.025524401885799998
ACH-000802,-0.27109438254
ACH-000804,-0.183859507061
ACH-000805,-0.0108790952978
ACH-000809,-0.150475435567
ACH-000810,-0.301224982049
ACH-000811,-0.18956972433699998
ACH-000817,-0.0101292050864
ACH-000819,-0.23575382908000003
ACH-000820,-0.448056763803
ACH-000821,-0.108245564844
ACH-000822,-0.24186387540600002
ACH-000823,-0.00484628010614
ACH-000824,-0.0948455886588
ACH-000827,-0.130315338839
ACH-000829,-0.340597511705
ACH-000831,-0.309727747891
ACH-000832,-0.0946700550078
ACH-000833,-0.28271277701499997
ACH-000834,-0.23832232990200003
ACH-000835,-0.0727371255953
ACH-000836,-0.00695113503641
ACH-000837,-0.008411027826770001
ACH-000838,-0.0791380141643
ACH-000839,-0.09902012671869999
ACH-000840,-0.108132177149
ACH-000841,-0.119228413849
ACH-000843,0.114682189376
ACH-000846,-0.0887814412767
ACH-000847,0.0331733439857
ACH-000848,-0.055715710731600004
ACH-000849,0.00292095761558
ACH-000851,-0.37370040047200004
ACH-000855,0.054476701079599996
ACH-000856,-0.0876720059155
ACH-000858,0.0795673346377
ACH-000859,0.175989062048
ACH-000861,-0.188907714015
ACH-000862,-0.0312175224292
ACH-000865,-0.0754018982068
ACH-000866,-0.0451126167229
ACH-000867,-0.0994569196573
ACH-000869,-0.0911160037257
ACH-000872,-0.0967207361053
ACH-000873,0.0463914643351
ACH-000876,-0.143837657279
ACH-000878,-0.07429828917110001
ACH-000880,-0.0657040910981
ACH-000881,-0.10324090897
ACH-000882,-0.0596610525498
ACH-000884,-0.169292538213
ACH-000885,0.144353121221
ACH-000887,-0.08180349573460001
ACH-000888,-0.226417349688
ACH-000889,0.056357767518699996
ACH-000890,-0.20922546072599998
ACH-000896,-0.172479993643
ACH-000898,-0.21784243935699998
ACH-000900,-0.259334092008
ACH-000901,-0.315166134595
ACH-000905,-0.10637530331299999
ACH-000906,-0.0166358958094
ACH-000907,-0.24046728539599999
ACH-000910,-0.0276792364926
ACH-000911,-0.17555570124000003
ACH-000912,-0.136125651081
ACH-000913,-0.145597534881
ACH-000915,0.13313092810799998
ACH-000916,-0.174452040222
ACH-000917,-0.0467407178464
ACH-000921,-0.17185153932100003
ACH-000924,0.00348227817948
ACH-000926,-0.218973941998
ACH-000928,-0.0263528625077
ACH-000929,-0.44973683041900003
ACH-000932,-0.144485295628
ACH-000935,-0.0685626075342
ACH-000936,-0.140025288519
ACH-000937,-0.142392389213
ACH-000938,0.05192366747069999
ACH-000939,-0.18799659336599997
ACH-000941,-0.162004952216
ACH-000943,-0.106993956488
ACH-000946,0.05922713392000001
ACH-000947,-0.10787966134000002
ACH-000948,-0.11309610943800001
ACH-000950,-0.10234808878799999
ACH-000953,-0.12523550107200002
ACH-000957,-0.0680724030341
ACH-000958,-0.229318187511
ACH-000960,-0.170226172854
ACH-000963,0.0027049473499899997
ACH-000968,0.056671217558399996
ACH-000969,0.014951865527600002
ACH-000973,-0.117780699054
ACH-000974,-0.0627608032904
ACH-000975,-0.13930588238299998
ACH-000976,-0.084345778659
ACH-000978,-0.0809426620615
ACH-000980,-0.150181058595
ACH-000984,-0.0640119901734
ACH-000986,-0.20023926907200001
ACH-000988,0.149399065022
ACH-000993,-0.46461913589299997
ACH-000994,-0.05107331039469999
ACH-000996,-0.198513186176
ACH-001001,0.014278838774700002
ACH-001020,-0.363598930559
ACH-001028,-0.106175155691
ACH-001031,0.0284088416212
ACH-001038,-0.04736803142130001
ACH-001048,-0.0889194134434
ACH-001050,-0.198374392913
ACH-001053,-0.125920453245
ACH-001054,-0.294298191436
ACH-001061,-0.168638361499
ACH-001067,-0.262494115662
ACH-001075,0.0488393536021
ACH-001096,-0.08281911603139999
ACH-001128,-0.0688382756201
ACH-001134,-0.195706575237
ACH-001151,-0.19066741028
ACH-001163,-0.061121938696
ACH-001164,0.132256311125
ACH-001173,-0.220307517159
ACH-001183,-0.21251599874000002
ACH-001184,-0.109585874302
ACH-001190,-0.043224854022000006
ACH-001192,-0.18884351610199998
ACH-001193,-0.493278046219
ACH-001196,0.0266863526259
ACH-001197,-0.18059058404800002
ACH-001205,-0.0227826300926
ACH-001211,-0.270476101725
ACH-001212,-0.218864572566
ACH-001228,-0.308882739001
ACH-001232,-0.0415555620438
ACH-001239,-0.336976916748
ACH-001274,-0.185025153019
ACH-001275,-0.197199136093
ACH-001277,-0.0969405176081
ACH-001278,-0.058699511631
ACH-001280,-0.193429203571
ACH-001283,-0.17662486477000003
ACH-001289,-0.269069123716
ACH-001295,-0.261065390198
ACH-001300,-0.0797819385326
ACH-001301,-0.07143297341760001
ACH-001302,-0.23097247931999995
ACH-001303,-0.311265575232
ACH-001306,0.0429979060248
ACH-001318,-0.140311019553
ACH-001322,-0.17879675558299998
ACH-001328,-0.198523486168
ACH-001332,0.100581551763
ACH-001333,0.0447010575385
ACH-001336,-0.208679585068
ACH-001340,-0.16197117486600002
ACH-001346,-0.0337523514761
ACH-001353,-0.197727551327
ACH-001354,-0.042006071615500004
ACH-001367,0.130161395383
ACH-001368,-0.22658628728900002
ACH-001374,-0.415213788777
ACH-001375,-0.0870126729334
ACH-001377,-0.285993460657
ACH-001380,-0.095601686601
ACH-001391,-0.15370941853700001
ACH-001407,-0.0848315838037
ACH-001408,-0.0671394717956
ACH-001413,-0.334972289529
ACH-001430,-0.29090768089200003
ACH-001431,-0.29215223623000003
ACH-001450,-0.035962827771199996
ACH-001496,-0.0378368937905
ACH-001500,-0.142011895296
ACH-001521,-0.0680492594342
ACH-001523,-0.142632913394
ACH-001532,-0.148486490979
ACH-001536,-0.07163188367489999
ACH-001550,-0.038314496121
ACH-001552,-0.0878928342939
ACH-001554,-0.219189717585
ACH-001645,-0.157821633267
ACH-001654,-0.19371810707000003
ACH-001715,-0.131256411612
ACH-001735,-0.09585253026789999
ACH-001736,-0.15749965338
ACH-001737,-0.0227572044308
ACH-001740,-0.180892463533
ACH-001745,-0.196019568504
ACH-001750,-0.347507609895
ACH-001765,-0.25120782957
ACH-001956,-0.109499807913
ACH-001957,-0.177825485412
