,PSAPL1 (768239)
ACH-000004,0.0462480482723
ACH-000007,0.316805666629
ACH-000009,0.0687120628937
ACH-000011,0.218654249423
ACH-000012,-0.0157905646349
ACH-000013,0.290468649851
ACH-000014,0.0421929390401
ACH-000015,0.0132059462607
ACH-000017,0.169211428655
ACH-000018,0.30246399361299997
ACH-000019,0.149789012131
ACH-000021,0.29820533839
ACH-000022,-0.07739986604589999
ACH-000025,0.1939375261
ACH-000028,0.224815458754
ACH-000030,0.165536147304
ACH-000035,0.172485658706
ACH-000036,0.160159339436
ACH-000037,0.313313895541
ACH-000039,0.1455937252
ACH-000040,0.236586793133
ACH-000041,-0.016939971134
ACH-000042,0.206397684655
ACH-000045,0.0511811067007
ACH-000047,0.15274850067600002
ACH-000052,0.118369801063
ACH-000053,0.10199671424000001
ACH-000054,0.281678405977
ACH-000055,0.249288719549
ACH-000060,0.0577596187789
ACH-000067,0.276044327039
ACH-000070,0.176260936484
ACH-000075,0.09946292672419998
ACH-000078,0.0711233276607
ACH-000082,0.139799784485
ACH-000085,0.271817305904
ACH-000086,0.13338184715
ACH-000087,0.319047804604
ACH-000092,0.12066146161699999
ACH-000095,0.0894558941044
ACH-000097,0.172366080077
ACH-000098,0.33074994138700003
ACH-000099,0.149638008025
ACH-000108,0.11343605870300001
ACH-000113,0.139932376655
ACH-000115,0.137099938454
ACH-000116,0.0744722918683
ACH-000118,0.131074102391
ACH-000120,0.211564097363
ACH-000123,0.11815496478700001
ACH-000127,0.105543728244
ACH-000128,-0.0726032434882
ACH-000132,0.0717674044405
ACH-000133,0.07594612238630001
ACH-000137,0.107516615205
ACH-000138,0.18117191231899998
ACH-000142,0.104327619427
ACH-000143,0.0725828620081
ACH-000146,-0.014953923366700001
ACH-000148,0.11564793485
ACH-000150,0.122771453201
ACH-000152,0.117753140562
ACH-000153,0.42921362233599997
ACH-000159,0.11715808808
ACH-000160,0.0811420876261
ACH-000163,0.014727744582299999
ACH-000167,-0.022928897506
ACH-000168,0.115875770141
ACH-000169,0.0760932823172
ACH-000178,-0.007936319629159999
ACH-000182,0.0336244365974
ACH-000183,0.218849972594
ACH-000188,0.10383356627800001
ACH-000189,0.034609990394800005
ACH-000190,0.15990266742999998
ACH-000198,0.105849305233
ACH-000204,0.399697945651
ACH-000206,0.0317685214819
ACH-000207,-0.11905394040999999
ACH-000211,0.16694926392599999
ACH-000215,-0.027344401830099997
ACH-000221,-0.00902321896032
ACH-000222,0.24069898663199998
ACH-000223,0.135928446096
ACH-000226,0.11853321489700001
ACH-000227,0.00683061775718
ACH-000228,0.11276550381599999
ACH-000231,0.0701654553326
ACH-000232,0.160804510239
ACH-000233,0.140129011074
ACH-000234,0.252881081841
ACH-000235,0.0993791441749
ACH-000237,0.0597350894269
ACH-000238,0.0825871675814
ACH-000243,0.22565026930999998
ACH-000244,0.0105732214439
ACH-000246,0.0218259595047
ACH-000248,-0.020831327658599998
ACH-000250,0.0301985606168
ACH-000251,0.06459820155349999
ACH-000253,0.0859118559682
ACH-000255,0.18616647031
ACH-000256,0.10066188840500001
ACH-000257,0.151154924642
ACH-000258,-0.0133868943683
ACH-000259,0.133139287894
ACH-000260,0.0825686760717
ACH-000261,0.17506865107500003
ACH-000262,0.112439945571
ACH-000263,-0.114349210854
ACH-000264,0.0245765537794
ACH-000265,0.19848848184700002
ACH-000266,0.155520844929
ACH-000272,0.147950181121
ACH-000273,0.0217045638723
ACH-000274,0.141051502287
ACH-000277,0.21582504074499997
ACH-000278,0.357162844433
ACH-000279,0.09823050696340001
ACH-000280,0.0854451468313
ACH-000281,0.23422632535500001
ACH-000288,0.203488350526
ACH-000291,0.22092390455699998
ACH-000293,0.37023225353600003
ACH-000294,-0.0266632884504
ACH-000295,0.03720976940180001
ACH-000296,0.18020816088599997
ACH-000302,0.10554056203500001
ACH-000304,0.367579865256
ACH-000307,0.187859613454
ACH-000308,0.0417149790271
ACH-000310,-0.10938875919000002
ACH-000311,0.273526514213
ACH-000312,0.1923980027
ACH-000315,0.0589852201715
ACH-000316,0.20688584784400002
ACH-000317,0.190414326267
ACH-000318,0.20498117468
ACH-000319,0.16189037362
ACH-000320,0.202863539425
ACH-000322,0.103758610989
ACH-000323,0.110002941449
ACH-000324,0.120693894431
ACH-000329,0.0501914543723
ACH-000330,-0.044994873898
ACH-000331,0.20453106051
ACH-000332,0.20105218491500002
ACH-000334,0.151530619363
ACH-000335,0.127451456438
ACH-000336,0.379484861738
ACH-000337,0.0128693927392
ACH-000339,0.0548082825177
ACH-000341,0.39473915417800004
ACH-000348,0.155764996834
ACH-000350,0.183494353015
ACH-000352,0.150096502609
ACH-000356,0.152479527677
ACH-000361,0.180943307443
ACH-000362,0.155798739329
ACH-000363,0.106331523035
ACH-000364,0.27478569555300003
ACH-000365,0.0878030639587
ACH-000366,0.11730071424499999
ACH-000368,0.19098691539
ACH-000374,0.131852961312
ACH-000375,0.1323859069
ACH-000376,0.243905509459
ACH-000381,0.126875568874
ACH-000383,0.0705763355597
ACH-000387,-0.0421917610324
ACH-000389,0.326231585565
ACH-000390,0.194103502599
ACH-000393,0.159586541956
ACH-000395,-0.028752615370999997
ACH-000397,0.19577789424800002
ACH-000401,0.23111701155099998
ACH-000402,0.338701803534
ACH-000403,0.0723814195341
ACH-000404,0.41684208627400005
ACH-000406,0.07557657633880001
ACH-000407,0.09300735631560002
ACH-000408,0.41362320618799997
ACH-000410,0.141084322846
ACH-000411,0.177348796468
ACH-000414,0.205230219378
ACH-000415,0.0558226264707
ACH-000416,0.117787615179
ACH-000420,0.11259240230999999
ACH-000421,0.12026399805600001
ACH-000424,0.215187213347
ACH-000425,0.0833814158588
ACH-000426,0.0179327434663
ACH-000427,0.100225863626
ACH-000433,0.325649051343
ACH-000436,0.239995555305
ACH-000444,0.28433148634100003
ACH-000445,0.313055543903
ACH-000448,0.121750975596
ACH-000450,0.167614152013
ACH-000452,0.0906595040335
ACH-000454,0.17335445547800002
ACH-000458,0.143188047586
ACH-000459,-0.0483999159272
ACH-000460,0.18060485443500002
ACH-000461,0.060279565536500004
ACH-000463,-0.019761552964700002
ACH-000464,0.113221542042
ACH-000466,0.12430723705
ACH-000467,0.139807863695
ACH-000468,0.0371220389731
ACH-000469,0.029505859608800002
ACH-000470,-0.0294652818044
ACH-000471,0.19796182825800002
ACH-000472,0.17779514187399997
ACH-000473,0.18585987036600002
ACH-000475,0.0622368492297
ACH-000476,0.149914071889
ACH-000477,0.363489695761
ACH-000480,0.12444992670600001
ACH-000481,0.13796440159099999
ACH-000483,0.47739833150600003
ACH-000484,0.43741259408100003
ACH-000485,0.18605629253199998
ACH-000486,0.30427412098400003
ACH-000487,0.148368317089
ACH-000488,0.09858821253560002
ACH-000490,0.191313949688
ACH-000491,0.09243404405639999
ACH-000495,0.379151947349
ACH-000496,0.249934654893
ACH-000499,0.07115128555160001
ACH-000500,-0.16427695668199999
ACH-000502,0.08776908643439998
ACH-000503,0.0372814955993
ACH-000505,0.168361359282
ACH-000507,0.0340674130418
ACH-000510,0.0769881213948
ACH-000511,0.098330145206
ACH-000512,0.501170972333
ACH-000516,0.056642435223400005
ACH-000517,0.0512715211467
ACH-000518,0.0337984958535
ACH-000520,0.0856839961689
ACH-000521,0.22309706598
ACH-000522,0.148145225233
ACH-000524,0.0480805907355
ACH-000527,0.10748359154100001
ACH-000528,0.0990098500727
ACH-000537,0.265493867842
ACH-000541,0.29451892896
ACH-000542,0.152024799364
ACH-000544,0.11166627619000001
ACH-000545,0.127404665615
ACH-000547,0.306654328426
ACH-000548,0.19712286292300002
ACH-000549,0.203424115953
ACH-000550,0.178786247081
ACH-000552,0.238876250937
ACH-000556,0.181360779689
ACH-000557,-0.000350986238505
ACH-000570,0.202774997894
ACH-000571,-0.07452140447319999
ACH-000573,0.0386147884305
ACH-000576,0.0768907807175
ACH-000580,0.313296311836
ACH-000584,0.04451278901869999
ACH-000585,0.128281086857
ACH-000588,0.272011676069
ACH-000589,0.116490576304
ACH-000591,0.137578655989
ACH-000593,0.217762706742
ACH-000600,0.104884233453
ACH-000601,0.11815006448899999
ACH-000604,0.210919883096
ACH-000605,0.086421366038
ACH-000606,0.037339104041800006
ACH-000608,0.16059570245899998
ACH-000614,0.149089901
ACH-000616,0.035609752571
ACH-000618,0.138543081477
ACH-000619,0.246343562408
ACH-000620,0.288789317935
ACH-000621,0.113167048073
ACH-000622,0.18166143619300001
ACH-000623,0.0659167580099
ACH-000624,0.0694128118875
ACH-000627,0.0424899958368
ACH-000630,0.219934507459
ACH-000632,0.151169100787
ACH-000633,0.215965085416
ACH-000637,0.050390160286800004
ACH-000638,0.219641813534
ACH-000646,0.33421486253000005
ACH-000647,0.184709170596
ACH-000648,0.13100804285599998
ACH-000649,0.0330003890681
ACH-000651,0.0728850276024
ACH-000652,0.18809991923
ACH-000653,0.09036554164660002
ACH-000657,0.161189122071
ACH-000658,0.0230116719348
ACH-000661,0.144468722492
ACH-000662,0.34985174189999996
ACH-000663,0.1798143611
ACH-000665,0.179616772156
ACH-000671,0.106683155999
ACH-000673,0.0753660378908
ACH-000676,0.135480755412
ACH-000677,0.28188559987
ACH-000681,0.243858048853
ACH-000682,0.0002902187649040001
ACH-000683,0.0516191127649
ACH-000684,0.062133611343199995
ACH-000688,0.070571249294
ACH-000693,0.199700690982
ACH-000694,0.08721051833360001
ACH-000695,0.274175494996
ACH-000696,0.205250832485
ACH-000697,0.29811054012
ACH-000699,0.0111851481097
ACH-000701,0.260386985012
ACH-000706,0.072233750056
ACH-000711,0.09602289367789998
ACH-000713,0.219569236117
ACH-000714,0.318542817764
ACH-000718,0.260429129027
ACH-000720,0.043849189506
ACH-000721,0.10074038325300001
ACH-000724,0.26887106347600004
ACH-000725,0.111134841677
ACH-000732,0.0881411935742
ACH-000734,0.111973627258
ACH-000735,0.139435784762
ACH-000736,0.169775120276
ACH-000738,0.0684169197046
ACH-000746,0.0827382253072
ACH-000747,0.0701456079296
ACH-000748,0.0981665617962
ACH-000753,0.158685513699
ACH-000756,0.2133471375
ACH-000757,0.176834761177
ACH-000758,0.0914320303275
ACH-000760,0.147904866263
ACH-000763,0.158814163299
ACH-000764,0.108503758497
ACH-000765,0.208787028394
ACH-000766,0.308966054665
ACH-000767,0.202071730839
ACH-000768,0.109257131254
ACH-000769,0.189120962744
ACH-000770,0.135949613652
ACH-000771,0.09323353557639999
ACH-000773,0.128899372548
ACH-000776,0.206875662491
ACH-000777,0.44229202251500005
ACH-000778,0.149100223355
ACH-000781,0.0950893162097
ACH-000782,0.04749103061430001
ACH-000783,0.149440626822
ACH-000784,0.132579136522
ACH-000785,0.11093311571699999
ACH-000787,0.158111627648
ACH-000788,0.117694583266
ACH-000791,0.318920640951
ACH-000792,0.213115930229
ACH-000794,0.0461561423932
ACH-000796,0.153804958574
ACH-000799,0.200016726833
ACH-000800,0.0750487745704
ACH-000802,0.06264740515390001
ACH-000804,0.0692156353598
ACH-000805,0.09590865431040001
ACH-000809,0.101253928517
ACH-000810,-0.00612487168525
ACH-000811,0.15409110688
ACH-000817,0.17614716074900003
ACH-000819,0.00723781255703
ACH-000820,0.0955806974171
ACH-000821,0.0306224804261
ACH-000822,0.058594258783900004
ACH-000823,0.118146360427
ACH-000824,0.112597491822
ACH-000827,0.11751655410499999
ACH-000829,0.110219733532
ACH-000831,0.205207040626
ACH-000832,0.24519988936599998
ACH-000833,0.341986918002
ACH-000834,0.10635843149499999
ACH-000835,0.22842969910500002
ACH-000836,0.0771462678306
ACH-000837,0.174958096823
ACH-000838,0.303512331789
ACH-000839,0.168209353112
ACH-000840,0.09201679436419999
ACH-000841,0.192744948719
ACH-000843,0.222312143114
ACH-000846,0.39176369311
ACH-000847,0.0420201656343
ACH-000848,0.00359642069708
ACH-000849,0.115977512645
ACH-000851,0.163830080822
ACH-000855,0.0335458590984
ACH-000856,0.0906455632419
ACH-000858,0.109259742239
ACH-000859,0.0729622733677
ACH-000861,0.0904608730788
ACH-000862,0.215659954258
ACH-000865,0.124617671206
ACH-000866,0.150759049155
ACH-000867,0.14534927797299999
ACH-000869,0.038832530173
ACH-000872,0.263531525569
ACH-000873,0.08056305320860001
ACH-000876,0.0577588838816
ACH-000878,0.16059557804000002
ACH-000880,0.169592732266
ACH-000881,0.109821592718
ACH-000882,0.101538996278
ACH-000884,0.10910579884000002
ACH-000885,0.163085250385
ACH-000887,0.118084635844
ACH-000888,0.0545846611596
ACH-000889,0.126599965428
ACH-000890,0.17996453355099998
ACH-000896,0.031713576699900006
ACH-000898,0.308706551738
ACH-000900,0.290725229364
ACH-000901,0.0937427436485
ACH-000905,0.0625640187729
ACH-000906,0.17630130032699998
ACH-000907,0.303747034337
ACH-000910,0.20183235968899998
ACH-000911,0.18622229160700002
ACH-000912,0.17141820143300002
ACH-000913,0.156552326822
ACH-000915,0.272836236296
ACH-000916,0.40963331205799997
ACH-000917,0.143183477267
ACH-000921,0.209747345542
ACH-000924,0.11631380384000002
ACH-000926,0.14211953727499999
ACH-000928,0.16382399812
ACH-000929,0.32404665295699997
ACH-000932,0.180138496532
ACH-000935,0.170662138262
ACH-000936,0.222560962853
ACH-000937,0.11792174780200002
ACH-000938,-0.00810498347492
ACH-000939,0.19466395160100003
ACH-000941,0.183654570002
ACH-000943,0.134124772947
ACH-000946,0.058528604600099995
ACH-000947,0.10685013525800001
ACH-000948,0.24802388296
ACH-000950,-0.121751250088
ACH-000953,0.08870388033849999
ACH-000957,0.241157469536
ACH-000958,0.037413589974599995
ACH-000960,0.0550510515896
ACH-000963,0.14992448182499998
ACH-000968,0.12822781508
ACH-000969,0.041890870224300006
ACH-000973,0.105285385745
ACH-000974,0.09070251383479999
ACH-000975,0.150155987241
ACH-000976,0.0961934832836
ACH-000978,0.09473996655639999
ACH-000980,0.0992521095053
ACH-000984,0.10383741758199999
ACH-000986,0.129170401451
ACH-000988,0.09568554020199999
ACH-000993,0.055558247188599995
ACH-000994,0.0605584013876
ACH-000996,0.00812244610047
ACH-001001,0.10242480310699999
ACH-001020,0.32691010489
ACH-001028,0.18233202878
ACH-001031,0.0820144047831
ACH-001038,0.317733290274
ACH-001048,0.138310012953
ACH-001050,0.103013476157
ACH-001053,0.12762721416
ACH-001054,0.0403086538487
ACH-001061,0.0223737384384
ACH-001067,-0.0143770341361
ACH-001075,0.0664233293483
ACH-001096,0.101614836272
ACH-001128,0.135292241841
ACH-001134,0.14478659022600002
ACH-001151,0.0759538696662
ACH-001163,0.0947217670059
ACH-001164,0.09779032261639999
ACH-001173,0.0806091633708
ACH-001183,-0.128895545047
ACH-001184,0.19406478081700002
ACH-001190,0.11307620729599999
ACH-001192,-0.0149338258104
ACH-001193,0.65512809417
ACH-001196,0.17719004228500002
ACH-001197,0.10257329114199999
ACH-001205,0.22107148783799999
ACH-001211,0.0681506741771
ACH-001212,0.313101809756
ACH-001228,0.11698385250999999
ACH-001232,0.134213554297
ACH-001239,0.140625851021
ACH-001274,0.05128947768619999
ACH-001275,0.0252816732077
ACH-001277,-0.0299412524994
ACH-001278,0.193507603803
ACH-001280,0.143503491722
ACH-001283,0.110556586284
ACH-001289,-0.00462134347729
ACH-001295,0.09113704919530001
ACH-001300,0.016832941230399998
ACH-001301,0.011066085195500001
ACH-001302,0.08357689029
ACH-001303,-0.132041140562
ACH-001306,0.26628256252599997
ACH-001318,-0.0385676875089
ACH-001322,0.106239588411
ACH-001328,0.125493678674
ACH-001332,0.015433556407
ACH-001333,-0.0485225145835
ACH-001336,0.14084134928300002
ACH-001340,0.106121697127
ACH-001346,0.102778226184
ACH-001353,0.110612555655
ACH-001354,0.0958145297312
ACH-001367,-0.00105772165059
ACH-001368,0.283124182115
ACH-001374,-0.021069527177699998
ACH-001375,-0.0863806428775
ACH-001377,0.153619683234
ACH-001380,0.20342675253800002
ACH-001391,0.12121262139799999
ACH-001407,0.222719457341
ACH-001408,0.08031649912439999
ACH-001413,0.398261634292
ACH-001430,0.166553838067
ACH-001431,0.0397686912977
ACH-001450,0.051611847846599994
ACH-001496,0.156160983029
ACH-001500,0.135726266323
ACH-001521,0.339828507789
ACH-001523,0.18009263904599998
ACH-001532,0.24460760149
ACH-001536,0.216852337901
ACH-001550,0.06702129079199999
ACH-001552,0.060605958671699996
ACH-001554,0.06793064928840001
ACH-001645,0.147038608846
ACH-001654,0.05216512257519999
ACH-001715,0.11221682920600001
ACH-001735,0.07808304632289999
ACH-001736,0.048690646121699994
ACH-001737,0.214939872225
ACH-001740,-0.0020787001011199997
ACH-001745,0.0299656607553
ACH-001750,0.28509513571999995
ACH-001765,0.132003876128
ACH-001956,0.102042186832
ACH-001957,0.08488496313269998
