,MAPT (4137)
ACH-000638,-0.19073008304400002
ACH-000646,-0.511313465686
ACH-000647,-0.315470284377
ACH-000648,-0.126227465737
ACH-000649,-0.213866084004
ACH-000651,-0.137874758539
ACH-000652,-0.0047742436066899995
ACH-000653,0.0499770043679
ACH-000657,-0.154066775573
ACH-000658,-0.030202782047799998
ACH-000661,-0.025035843599400004
ACH-000662,-0.389835419562
ACH-000663,-0.289245489619
ACH-000665,0.0113863851614
ACH-000671,-0.23324399294599998
ACH-000673,-0.285219406301
ACH-000676,-0.208829268145
ACH-000677,-0.13909794292400002
ACH-000681,-0.0863800959722
ACH-000682,-0.0819445967578
ACH-000683,-0.15687596226
ACH-000684,-0.0621459007844
ACH-000688,-0.14705978086899998
ACH-000693,-0.19875581065
ACH-000694,-0.182217691395
ACH-000695,-0.202080726688
ACH-000696,-0.20707522560400002
ACH-000697,-0.448718436957
ACH-000699,-0.251107429138
ACH-000701,-0.21172440467
ACH-000706,-0.0655715283682
ACH-000711,-0.155538842492
ACH-000713,-0.335036751044
ACH-000714,-0.0718532213549
ACH-000718,-0.04717292676109999
ACH-000720,-0.20941330632199998
ACH-000721,-0.237867393629
ACH-000724,-0.30877937658000004
ACH-000725,-0.08102588591160001
ACH-000732,-0.327127543688
ACH-000734,0.0136649804495
ACH-000735,-0.37213177995200003
ACH-000736,-0.161568627271
ACH-000738,-0.115046601549
ACH-000746,-0.419559483111
ACH-000747,-0.221797649912
ACH-000748,-0.26613231381999997
ACH-000753,-0.10692408258899999
ACH-000756,-0.190870700066
ACH-000757,-0.011845888201800001
ACH-000758,-0.40963634871699994
ACH-000760,0.031548156125
ACH-000763,0.041977858022
ACH-000764,0.0530505051838
ACH-000765,-0.06699228359090001
ACH-000766,-0.226034797685
ACH-000767,-0.286633779577
ACH-000768,-0.15529278292
ACH-000769,-0.10113163109300001
ACH-000770,-0.117884957721
ACH-000771,-0.23298256524
ACH-000773,-0.35662891717399997
ACH-000776,-0.359979834569
ACH-000777,-0.107240081313
ACH-000778,-0.223476756483
ACH-000781,-0.062428759210900006
ACH-000782,-0.21666335890500002
ACH-000783,-0.0896055938242
ACH-000784,-0.32457868904599996
ACH-000785,-0.139144271126
ACH-000787,-0.09889199383330001
ACH-000788,-0.142832870274
ACH-000791,-0.0763977318066
ACH-000792,0.0451630119524
ACH-000794,-0.20072275963199998
ACH-000796,-0.12345734289799999
ACH-000799,-0.163593215944
ACH-000800,-0.22479321731
ACH-000802,-0.207713269835
ACH-000804,0.022499824320799996
ACH-000805,0.0176383192012
ACH-000809,-0.21530791607500002
ACH-000810,-0.09610736169680001
ACH-000811,-0.323360287633
ACH-000817,-0.275502263571
ACH-000819,0.05950384013119999
ACH-000820,-0.244591805146
ACH-000821,-0.0899946930007
ACH-000822,-0.12876294398
ACH-000823,-0.176655038077
ACH-000824,-0.18236877938
ACH-000827,0.048769722571400005
ACH-000829,-0.276683553984
ACH-000831,-0.178637565614
ACH-000832,-0.16929718436900001
ACH-000833,0.039022327651699995
ACH-000834,-0.15550304185699998
ACH-000835,-0.11906775355999999
ACH-000836,-0.129049098062
ACH-000837,-0.25626076290399996
ACH-000838,-0.25591979250999997
ACH-000839,-0.368765574677
ACH-000840,-0.267112550432
ACH-000841,0.039994109319800006
ACH-000843,-0.163983347073
ACH-000846,-0.00958881783663
ACH-000847,-0.22693084727200002
ACH-000848,-0.41989467165100003
ACH-000849,-0.0783393926101
ACH-000851,-0.336713544835
ACH-000855,0.136517373292
ACH-000856,-0.201883502263
ACH-000858,-0.239398299256
ACH-000859,-0.39658221719400005
ACH-000861,0.0144072016182
ACH-000862,0.04525407333650001
ACH-000865,-0.0731783453806
ACH-000866,-0.148840022224
ACH-000867,-0.0619295591587
ACH-000869,-0.07571037697319999
ACH-000872,0.0147960733502
ACH-000873,-0.278703709438
ACH-000876,-0.15889065253100002
ACH-000878,-0.0769530480972
ACH-000880,-0.163131796189
ACH-000881,-0.22622141629999998
ACH-000882,-0.17859863319400002
ACH-000884,-0.051023905004199996
ACH-000885,-0.054945730940699995
ACH-000887,-0.304721149221
ACH-000888,-0.264238655627
ACH-000889,-0.132856347579
ACH-000890,-0.0027309330740400003
ACH-000896,-0.12951054340399998
ACH-000898,-0.0913479575613
ACH-000900,-0.310696010212
ACH-000901,-0.223847270677
ACH-000905,-0.122174156053
ACH-000906,-0.0300161504108
ACH-000907,-0.37774078102799996
ACH-000910,-0.0465999152045
ACH-000911,-0.222799805726
ACH-000912,-0.24449172039500003
ACH-000913,-0.314500017716
ACH-000915,-0.17661367722899998
ACH-000916,-0.0658495954599
ACH-000917,-0.0977838304852
ACH-000921,-0.194917327608
ACH-000924,-0.20093129687
ACH-000926,-0.23478495724
ACH-000928,0.008833378684680001
ACH-000929,-0.336663969296
ACH-000932,-0.237385250019
ACH-000935,-0.225023426372
ACH-000936,-0.0724775643241
ACH-000937,-0.274973935809
ACH-000938,0.0499898964487
ACH-000939,-0.313109686417
ACH-000941,-0.136626244655
ACH-000943,-0.119313613769
ACH-000946,-0.06039651188080001
ACH-000947,-0.0663699741632
ACH-000948,-0.0440336241064
ACH-000950,0.0448675955992
ACH-000953,-0.043461198328300005
ACH-000957,-0.132232347334
ACH-000958,-0.0143962549361
ACH-000960,-0.0256448319023
ACH-000963,0.00331694392864
ACH-000968,-0.0344746434064
ACH-000969,0.0714042261029
ACH-000973,-0.0715022685298
ACH-000974,-0.103892564472
ACH-000975,-0.238496784687
ACH-000976,-0.461620529371
ACH-000978,0.144295621671
ACH-000980,-0.156915898577
ACH-000984,-0.398436875577
ACH-000986,-0.10615135315600001
ACH-000988,-0.157139954428
ACH-000993,-0.37184848308300006
ACH-000994,-0.17058360116000001
ACH-000996,-0.146113842555
ACH-001001,-0.09570601306330001
ACH-001020,-0.24313510151700002
ACH-001028,-0.122331816971
ACH-001031,-0.185917806824
ACH-001038,-0.155319756619
ACH-001048,-0.105435443711
ACH-001050,-0.29231993409400003
ACH-001053,-0.301154036727
ACH-001054,-0.329975606019
ACH-001061,-0.13509046853
ACH-001067,-0.15926942954700002
ACH-001075,-0.157395668828
ACH-001096,-0.197537184611
ACH-001128,-0.0564426224175
ACH-001134,-0.0575912457532
ACH-001151,-0.21102422187199998
ACH-001163,-0.310156426618
ACH-001164,-0.228672789544
ACH-001173,-0.24101111675099998
ACH-001183,-0.047512712944300005
ACH-001184,-0.41694485249200003
ACH-001190,-0.29840711197500003
ACH-001192,-0.247957489707
ACH-001193,-0.231194245046
ACH-001196,-0.205283505426
ACH-001197,-0.457564474203
ACH-001205,0.0185291083214
ACH-001211,0.061780984029199994
ACH-001212,0.0223073729303
ACH-001228,-0.335701823394
ACH-001232,-0.338940317887
ACH-001239,-0.13282783695
ACH-001274,-0.11879144190999999
ACH-001275,-0.16557401718800002
ACH-001277,-0.368979432157
ACH-001278,-0.255508622543
ACH-001280,-0.268591458326
ACH-001283,-0.0349727914697
ACH-001289,-0.256324707569
ACH-001295,-0.20901532505800002
ACH-001300,-0.0655298211108
ACH-001301,-0.03451795678030001
ACH-001302,-0.0681812767944
ACH-001303,-0.400756200389
ACH-001306,-0.08349926411019999
ACH-001318,-0.21957808428800002
ACH-001322,-0.280171153188
ACH-001328,-0.366348375358
ACH-001332,-0.259966518871
ACH-001333,-0.187603035443
ACH-001336,-0.21832453045000003
ACH-001340,-0.187605778889
ACH-001346,-0.280442108885
ACH-001353,-0.196399036778
ACH-001354,-0.0433060809201
ACH-001367,-0.28927110481
ACH-001368,-0.244560185806
ACH-001374,-0.37276276009099996
ACH-001375,-0.167809813887
ACH-001377,-0.206951822067
ACH-001380,-0.198215405165
ACH-001391,-0.303361332059
ACH-001407,-0.36866326312200004
ACH-001408,-0.18952141332699998
ACH-001413,-0.22623202855900001
ACH-001430,-0.117487382569
ACH-001431,-0.0979934577692
ACH-001450,-0.328970089671
ACH-001496,-0.0394057146631
ACH-001500,-0.374307904039
ACH-001521,-0.47772647658699996
ACH-001523,-0.384060068308
ACH-001532,-0.10444250027999999
ACH-001536,-0.149111644553
ACH-001550,-0.177665771085
ACH-001552,-0.010377618103299999
ACH-001554,-0.10655722051000001
ACH-001645,-0.29863938940900003
ACH-001654,-0.08432747686339999
ACH-001715,-0.193134028657
ACH-001735,-0.07375283722869999
ACH-001736,0.013072170602200001
ACH-001737,-0.36723260918300005
ACH-001740,-0.19179951718
ACH-001745,-0.056522113369199996
ACH-001750,-0.375940827795
ACH-001765,-0.030229383089099997
ACH-001956,-0.10543590367399999
ACH-001957,-0.41508919973700004
