,GRWD1 (83743)
ACH-000406,-0.927476927881
ACH-000407,-1.0296131239700002
ACH-000408,-1.24907510737
ACH-000410,-1.16779132914
ACH-000411,-0.873588904367
ACH-000414,-0.9636138398459999
ACH-000415,-0.798634574028
ACH-000416,-0.816090713948
ACH-000420,-0.865982486107
ACH-000421,-1.27306729117
ACH-000424,-0.827069173328
ACH-000425,-1.10076116395
ACH-000426,-0.520577421139
ACH-000427,-0.905494109015
ACH-000433,-1.1205738439200001
ACH-000436,-1.03839979418
ACH-000444,-1.00159913989
ACH-000445,-0.774539822093
ACH-000448,-1.0832589089700002
ACH-000450,-1.03514825028
ACH-000452,-0.644023255365
ACH-000454,-0.887003116532
ACH-000458,-0.943153930199
ACH-000459,-1.04559560568
ACH-000460,-1.0994844339399998
ACH-000461,-0.55548022209
ACH-000463,-1.2752765702700002
ACH-000464,-0.868752538419
ACH-000466,-0.788814091535
ACH-000467,-1.0548339373200002
ACH-000468,-1.1539745499299998
ACH-000469,-0.794602460161
ACH-000470,-1.1768921539200001
ACH-000471,-0.8555198940009999
ACH-000472,-1.00983268534
ACH-000473,-1.22340185159
ACH-000475,-1.0315942660500002
ACH-000476,-0.702838973799
ACH-000477,-1.28224522483
ACH-000480,-1.1925875187700001
ACH-000481,-0.7359109420559999
ACH-000483,-0.740170154544
ACH-000484,-1.11596409443
ACH-000485,-1.24944441863
ACH-000486,-1.06976682855
ACH-000487,-0.6483707801399999
ACH-000488,-1.11064974872
ACH-000490,-0.860568171603
ACH-000491,-1.01468023578
ACH-000495,-1.00441958784
ACH-000496,-1.1519626877
ACH-000499,-0.886999165526
ACH-000500,-1.24312286434
ACH-000502,-0.8369711211570001
ACH-000503,-1.24850523726
ACH-000505,-1.19484278748
ACH-000507,-0.7546273740680001
ACH-000510,-1.34483121864
ACH-000511,-0.9633435324070001
ACH-000512,-0.7929508950190001
ACH-000516,-0.913708384848
ACH-000517,-0.9222284538969999
ACH-000518,-1.03308713632
ACH-000520,-0.9035445838609999
ACH-000521,-1.0369007984999998
ACH-000522,-0.918841753758
ACH-000524,-1.06322189653
ACH-000527,-1.07780981419
ACH-000528,-1.04566011357
ACH-000537,-0.758422436159
ACH-000541,-0.803614414504
ACH-000542,-1.1644241819399999
ACH-000544,-0.804148798064
ACH-000545,-0.986283811213
ACH-000547,-1.0245090777299999
ACH-000548,-1.06408791009
ACH-000549,-0.990278276047
ACH-000550,-0.911526446443
ACH-000552,-1.17900869843
ACH-000556,-0.909084958513
ACH-000557,-1.0600693379000001
ACH-000570,-1.1561055114
ACH-000571,-1.27007127339
ACH-000573,-1.13041792967
ACH-000576,-1.00471113071
ACH-000580,-0.915136292013
ACH-000584,-0.9028961056910001
ACH-000585,-0.9011583104449999
ACH-000588,-1.05503867047
ACH-000589,-0.921064926452
ACH-000591,-1.23447279873
ACH-000593,-0.8696807319650001
ACH-000600,-1.057263497
ACH-000601,-0.902041439508
ACH-000604,-0.653377991212
ACH-000605,-0.98639060224
ACH-000606,-0.947929502617
ACH-000608,-0.598065743278
ACH-000614,-0.8647376475220001
ACH-000616,-1.11276780295
ACH-000618,-0.9869302169480001
ACH-000619,-0.835484911024
ACH-000620,-1.02824824977
ACH-000621,-1.29819548341
ACH-000622,-1.0065292666399999
ACH-000623,-0.9855609749690001
ACH-000624,-0.933758336585
ACH-000627,-1.37130727062
ACH-000630,-1.04844812723
ACH-000632,-1.07564007796
ACH-000633,-0.675561641524
ACH-000637,-1.16056044292
ACH-000638,-1.12775347368
ACH-000646,-1.2106123042499999
ACH-000647,-0.779038147939
ACH-000648,-0.755702648248
ACH-000649,-1.17540402543
ACH-000651,-0.9376732638799999
ACH-000652,-1.30526360676
ACH-000653,-0.797569080459
ACH-000657,-1.16630925097
ACH-000658,-0.9220900169320001
ACH-000661,-1.17794613823
ACH-000662,-0.8097243056990001
ACH-000663,-1.46575435061
ACH-000665,-0.843627162578
ACH-000671,-0.989353631231
ACH-000673,-0.781217570647
ACH-000676,-0.860957446762
ACH-000677,-0.962322597601
ACH-000681,-1.0697499113700002
ACH-000682,-1.03890811054
ACH-000683,-0.8142326766179999
ACH-000684,-0.871575398617
ACH-000688,-0.789124619423
ACH-000693,-0.940561014175
ACH-000694,-1.08274228134
ACH-000695,-0.534979765974
ACH-000696,-0.981549006576
ACH-000697,-1.14454270893
ACH-000699,-0.7385078012909999
ACH-000701,-1.0231868234100001
ACH-000706,-0.994361635482
ACH-000711,-0.821372432701
ACH-000713,-1.16630260188
ACH-000714,-0.38491128045
ACH-000718,-0.643957579534
ACH-000720,-0.9812590143440001
ACH-000721,-0.9153009750710001
ACH-000724,-1.2134311573299998
ACH-000725,-0.808495342947
ACH-000732,-0.904748797258
ACH-000734,-0.925757939508
ACH-000735,-1.292738883
ACH-000736,-0.778565962202
ACH-000738,-0.9635119585940001
ACH-000746,-1.04059238229
ACH-000747,-0.878242781046
ACH-000748,-0.9088362836839999
ACH-000753,-1.04543860627
ACH-000756,-1.1565095861399999
ACH-000757,-1.33029579989
ACH-000758,-0.958760154226
ACH-000760,-0.945897824551
ACH-000763,-0.622529105146
ACH-000764,-0.9519255046840001
ACH-000765,-1.0272375369700002
ACH-000766,-1.00774581674
ACH-000767,-1.29027394573
ACH-000768,-1.0515000456999999
ACH-000769,-1.190457908
ACH-000770,-0.671266195375
ACH-000771,-1.01660702588
ACH-000773,-0.8436402807690001
ACH-000776,-1.23205233142
ACH-000777,-1.19897571607
ACH-000778,-0.630114581376
ACH-000781,-1.01684546439
ACH-000782,-0.953020427165
ACH-000783,-0.6847888132809999
ACH-000784,-0.77684315532
ACH-000785,-0.8950988148819999
ACH-000787,-1.4260197245100001
ACH-000788,-0.9053418208949999
ACH-000791,-0.856536298126
ACH-000792,-1.18216681215
ACH-000794,-0.647925444024
ACH-000796,-1.0486285023100002
ACH-000799,-0.844442168746
ACH-000800,-0.850109030829
ACH-000802,-0.85671077787
ACH-000804,-1.2017123887999999
ACH-000805,-0.8639065028239999
ACH-000809,-1.0
ACH-000810,-1.4294458197
ACH-000811,-1.0877317689
ACH-000817,-1.04865436414
ACH-000819,-1.20323004036
ACH-000820,-1.3161911795799999
ACH-000821,-0.633134560472
ACH-000822,-1.29007796986
ACH-000823,-1.02470764769
ACH-000824,-1.20651249323
ACH-000827,-1.02814063347
ACH-000829,-1.05552504138
ACH-000831,-0.92494103704
ACH-000832,-0.843345991288
ACH-000833,-0.921260288389
ACH-000834,-0.914726624917
ACH-000835,-1.1511881414899998
ACH-000836,-1.17496498686
ACH-000837,-1.0939096318100001
ACH-000838,-0.997933267379
ACH-000839,-1.0980033456
ACH-000840,-0.876049289147
ACH-000841,-1.03450820364
ACH-000843,-1.02725190955
ACH-000846,-1.0480646144299999
ACH-000847,-1.05748817608
ACH-000848,-0.884512705302
ACH-000849,-0.933263732661
ACH-000851,-1.0249030902
ACH-000855,-1.24602927532
ACH-000856,-1.40737661753
ACH-000858,-1.05482063365
ACH-000859,-1.1897201263400001
ACH-000861,-1.13857001783
ACH-000862,-1.17936253696
ACH-000865,-1.0635363074
ACH-000866,-0.960157465601
ACH-000867,-0.80803964346
ACH-000869,-0.614757772749
ACH-000872,-1.2659903863200002
ACH-000873,-1.11181759042
ACH-000876,-0.842169752309
ACH-000878,-0.803256088411
ACH-000880,-0.788902861003
ACH-000881,-0.8546588210070001
ACH-000882,-0.918909759023
ACH-000884,-0.939813831207
ACH-000885,-1.27679807482
ACH-000887,-0.924225190589
ACH-000888,-0.604167125639
ACH-000889,-0.9411917138779999
ACH-000890,-1.32503178849
ACH-000896,-0.850392720985
ACH-000898,-0.8680762844750001
ACH-000900,-0.9041073666410001
ACH-000901,-1.2221344494600002
ACH-000905,-1.08520723313
ACH-000906,-1.1614243102
ACH-000907,-0.944607131181
ACH-000910,-0.888243841783
ACH-000911,-1.11905031325
ACH-000912,-1.23564972442
ACH-000913,-1.31486388479
ACH-000915,-1.09350278712
ACH-000916,-1.67828749856
ACH-000917,-1.07832215489
ACH-000921,-0.701683823108
ACH-000924,-1.0324883358299999
ACH-000926,-1.08840532034
ACH-000928,-1.03076876878
ACH-000929,-1.2580896624200002
ACH-000932,-1.12906997838
ACH-000935,-1.0575200763500001
ACH-000936,-1.02503440061
ACH-000937,-0.74566185758
ACH-000938,-0.7462615401680001
ACH-000939,-1.01984476805
ACH-000941,-0.633276220579
ACH-000943,-1.03653755325
ACH-000946,-1.1742540966500001
ACH-000947,-1.1038981594600001
ACH-000948,-1.0643915935100001
ACH-000950,-1.09996924481
ACH-000953,-0.7038672518000001
ACH-000957,-0.845625716717
ACH-000958,-1.03656688551
ACH-000960,-0.88441685627
ACH-000963,-1.3863847092
ACH-000968,-1.19400280724
ACH-000969,-1.07419716581
ACH-000973,-0.881233687517
ACH-000974,-1.1485812014899999
ACH-000975,-0.999865517154
ACH-000976,-1.1544782278299999
ACH-000978,-1.3267796937899998
ACH-000980,-1.0524309292899998
ACH-000984,-1.0672650084100002
ACH-000986,-0.9416338715129999
ACH-000988,-0.9732973813200001
ACH-000993,-1.29296332611
ACH-000994,-0.87838827284
ACH-000996,-1.24871630531
ACH-001001,-0.984964875793
ACH-001020,-1.28646652481
ACH-001028,-0.852800368047
ACH-001031,-1.31225187721
ACH-001038,-0.7957156392270001
ACH-001048,-1.0263864708
ACH-001050,-0.924507596125
ACH-001053,-1.00409795246
ACH-001054,-0.9969954911489999
ACH-001061,-0.913924181935
ACH-001067,-1.0576857509100002
ACH-001075,-1.44006795153
ACH-001096,-1.06708155588
ACH-001128,-0.928850982024
ACH-001134,-1.12977689208
ACH-001151,-1.15115556211
ACH-001163,-0.8531415534119999
ACH-001164,-1.05323145904
ACH-001173,-0.94282758484
ACH-001183,-0.8242712260189999
ACH-001184,-1.04821032052
ACH-001190,-1.19333931546
ACH-001192,-1.0622263378499999
ACH-001193,-0.769279171241
ACH-001196,-0.821367689805
ACH-001197,-0.845662606189
ACH-001205,-1.29421693119
ACH-001211,-1.01806617134
ACH-001212,-1.2707942757
ACH-001228,-0.947302632016
ACH-001232,-1.12393322611
ACH-001239,-0.8483718286319999
ACH-001274,-1.1220175937299999
ACH-001275,-1.1264696739700002
ACH-001277,-0.9616716116509999
ACH-001278,-0.876498545988
ACH-001280,-0.726824894796
ACH-001283,-0.8611170214210001
ACH-001289,-1.21150810125
ACH-001295,-1.15355721148
ACH-001300,-0.933225591409
ACH-001301,-1.0903298246200002
ACH-001302,-1.24343629208
ACH-001303,-1.18695315
ACH-001306,-1.04675320965
ACH-001318,-1.0078622502299999
ACH-001322,-1.11340958202
ACH-001328,-0.9982354103030001
ACH-001332,-1.02133173372
ACH-001333,-1.09042361799
ACH-001336,-1.02497125406
ACH-001340,-1.08332365185
ACH-001346,-1.06452773478
ACH-001353,-1.04618531279
ACH-001354,-0.22020510509799998
ACH-001367,-0.944531706059
ACH-001368,-1.0014732819
ACH-001374,-0.9761404007610001
ACH-001375,-0.996097032518
ACH-001377,-0.949757649022
ACH-001380,-0.812182979234
ACH-001391,-0.9120717339
ACH-001407,-0.9971457401389999
ACH-001408,-1.14998645129
ACH-001413,-1.01262595363
ACH-001430,-0.7163798917409999
ACH-001431,-0.9963089226109999
ACH-001450,-1.00907344124
ACH-001496,-1.36506127239
ACH-001500,-1.1371479278799999
ACH-001521,-0.87051000536
ACH-001523,-0.9043326643330001
ACH-001532,-1.1010439892000001
ACH-001536,-0.827777166649
ACH-001550,-1.2072476298700001
ACH-001552,-0.857474796329
ACH-001554,-1.0446388913200002
ACH-001645,-1.15939988535
ACH-001654,-0.825740376806
ACH-001715,-1.02983106153
ACH-001735,-1.00312571456
ACH-001736,-0.746816083461
ACH-001737,-0.48532244370399996
ACH-001740,-1.0918594978799998
ACH-001745,-0.9979055103360001
ACH-001750,-1.0475838404100002
ACH-001765,-0.9085028914759999
ACH-001956,-0.8861902452399999
ACH-001957,-0.79394106433
