,PEAK1 (79834)
ACH-000182,0.150116357991
ACH-000183,0.172027802474
ACH-000188,0.265886068727
ACH-000189,0.635938201501
ACH-000190,0.20360970095699998
ACH-000198,0.356946140335
ACH-000204,0.634831838315
ACH-000206,0.21706893903900001
ACH-000207,0.19750094142799998
ACH-000211,0.044043805020099996
ACH-000215,0.286163352339
ACH-000221,0.0886995192065
ACH-000222,0.397115843201
ACH-000223,0.189794255733
ACH-000226,0.304215069612
ACH-000227,-0.0261953619754
ACH-000228,0.20055752894
ACH-000231,0.304588984683
ACH-000232,0.248200788655
ACH-000233,0.104181023542
ACH-000234,0.156078058816
ACH-000235,0.183481108866
ACH-000237,0.257026081662
ACH-000238,0.283525568893
ACH-000243,0.242259242159
ACH-000244,-0.24628448371999997
ACH-000246,0.383141462844
ACH-000248,0.34072977902699997
ACH-000250,0.270007848818
ACH-000251,0.5392730804479999
ACH-000253,0.183809999368
ACH-000255,0.168995621604
ACH-000256,0.13070954472000001
ACH-000257,0.201250582936
ACH-000258,0.27666112698199996
ACH-000259,0.16391990639100001
ACH-000260,0.281721148917
ACH-000261,0.17455498142499998
ACH-000262,0.255901284887
ACH-000263,0.255139879575
ACH-000264,0.27245104287
ACH-000265,0.174625534494
ACH-000266,0.21759551606400002
ACH-000272,0.21965819570300002
ACH-000273,0.35677363161799996
ACH-000274,0.180755600405
ACH-000277,0.328369585883
ACH-000278,0.18228728082600001
ACH-000279,0.21526080253899998
ACH-000280,0.0513079227231
ACH-000281,0.145458957555
ACH-000288,0.371643960564
ACH-000291,0.314479468102
ACH-000293,0.182326607549
ACH-000294,0.282709393441
ACH-000295,-0.00240048195836
ACH-000296,0.10391893289899999
ACH-000302,0.19969721051699998
ACH-000304,0.523733627088
ACH-000307,0.166266349615
ACH-000308,0.136472241907
ACH-000310,0.458122608353
ACH-000311,0.24587602166900002
ACH-000312,0.294738295609
ACH-000315,0.221286115161
ACH-000316,0.361418919496
ACH-000317,0.20186436068799998
ACH-000318,0.168446676227
ACH-000319,0.114333351172
ACH-000320,0.475942857051
ACH-000322,0.272154502996
ACH-000323,0.338029715499
ACH-000324,0.26280266603
ACH-000329,0.190352244932
ACH-000330,0.280811828533
ACH-000331,0.147343006976
ACH-000332,0.33369201556600003
ACH-000334,0.110321088816
ACH-000335,0.319936609629
ACH-000336,0.48476754903499997
ACH-000337,0.267804743576
ACH-000339,0.243444727721
ACH-000341,0.0026215869140499997
ACH-000348,0.189735482665
ACH-000350,0.191653831056
ACH-000352,0.0957681031212
ACH-000356,0.222847761783
ACH-000361,0.09643972557050001
ACH-000362,0.0976720810557
ACH-000363,0.313029138764
ACH-000364,0.23547954648699998
ACH-000365,0.19258991770599998
ACH-000366,0.207567285592
ACH-000368,0.265498221277
ACH-000374,0.164316061624
ACH-000375,0.204472633506
ACH-000376,0.230715405961
ACH-000381,0.314280636312
ACH-000383,0.187935781816
ACH-000387,0.10736235033
ACH-000389,0.46290784572899996
ACH-000390,0.26968461041499997
ACH-000393,0.243228635635
ACH-000395,0.0843681484796
ACH-000397,0.351844321572
ACH-000401,0.369471524579
ACH-000402,0.09187859870750001
ACH-000403,0.134757077609
ACH-000404,0.43598587524
ACH-000406,0.22889379188700001
ACH-000407,0.06989381596319999
ACH-000408,0.250208745095
ACH-000410,0.294445182385
ACH-000411,0.246492454896
ACH-000414,0.379354064499
ACH-000415,0.220401129782
ACH-000416,0.27467717831099997
ACH-000420,0.0522509080485
ACH-000421,0.206322924554
ACH-000424,0.192807614465
ACH-000425,0.167099068193
ACH-000426,0.24829507136
ACH-000427,0.107197812238
ACH-000433,0.461819859646
ACH-000436,0.240919166952
ACH-000444,0.379071923123
ACH-000445,0.40564658411
ACH-000448,0.09690447025869998
ACH-000450,0.318863742316
ACH-000452,0.15866434529
ACH-000454,0.194388644206
ACH-000458,0.198879152883
ACH-000459,0.180491202603
ACH-000460,0.324855521716
ACH-000461,0.058866002964000005
ACH-000463,0.283743420828
ACH-000464,0.155989967535
ACH-000466,0.32549398381
ACH-000467,0.215856742086
ACH-000468,0.109468653235
ACH-000469,0.216620905147
ACH-000470,0.088511900588
ACH-000471,0.199751839721
ACH-000472,0.254307770343
ACH-000473,0.30969719316100003
ACH-000475,0.261376235235
ACH-000476,0.160467977879
ACH-000477,0.0631570163193
ACH-000480,0.29527120041
ACH-000481,0.0908293806687
ACH-000483,0.21653054820599998
ACH-000484,-0.141708806159
ACH-000485,0.304419063111
ACH-000486,0.304974403915
ACH-000487,0.16917039931699998
ACH-000488,0.147348523392
ACH-000490,0.133078046148
ACH-000491,0.192169476818
ACH-000495,0.173650750218
ACH-000496,0.0064290166846299995
ACH-000499,0.37808317043799994
ACH-000500,-0.322008993761
ACH-000502,0.210909857615
ACH-000503,0.228453684426
ACH-000505,0.34980605562100003
ACH-000507,0.176051898244
ACH-000510,0.323383134122
ACH-000511,0.349920342857
ACH-000512,0.104505823084
ACH-000516,0.324153727022
ACH-000517,0.132743972007
ACH-000518,0.189807878382
ACH-000520,0.272799024158
ACH-000521,0.16948855276
ACH-000522,0.156545577965
ACH-000524,0.328138198171
ACH-000527,0.20084396514199998
ACH-000528,0.25899228408
ACH-000537,0.283822008485
ACH-000541,0.46765901170400004
ACH-000542,0.23746252478500002
ACH-000544,0.373690794782
ACH-000545,0.359140580148
ACH-000547,-0.0432812415556
ACH-000548,0.46515225858099996
ACH-000549,0.0086384407374
ACH-000550,0.343760627581
ACH-000552,0.378330990928
ACH-000556,0.194474714309
ACH-000557,0.05191774370609999
ACH-000570,0.09351283067610001
ACH-000571,0.282438214027
ACH-000573,0.233859499155
ACH-000576,0.288265718323
ACH-000580,0.231872055191
ACH-000584,0.257571806631
ACH-000585,0.0858339532879
ACH-000588,0.20820803259
ACH-000589,0.29242678722300003
ACH-000591,0.241870427324
ACH-000593,0.10236715184499999
ACH-000600,0.233221856408
ACH-000601,0.192086762166
ACH-000604,0.27287858156399997
ACH-000605,0.07967594726260001
ACH-000606,0.336947677254
ACH-000608,0.0992483256776
ACH-000614,0.578376133594
ACH-000616,0.332560658967
ACH-000618,0.0248532118947
ACH-000619,0.392369096916
ACH-000620,0.12148761967499999
ACH-000621,0.330982779207
ACH-000622,0.248983690415
ACH-000623,0.172326189459
ACH-000624,0.304722124945
ACH-000627,0.22428909802900002
ACH-000630,0.142538374893
ACH-000632,0.13327531716399998
ACH-000633,0.36468284769299997
ACH-000637,0.26089528984
ACH-000638,0.335144360006
ACH-000646,0.242409646584
ACH-000647,0.167410987717
ACH-000648,0.350056121826
ACH-000649,0.26165359653299997
ACH-000651,0.268034183619
ACH-000652,0.45008344398
ACH-000653,0.23529355606199998
ACH-000657,0.132152634981
ACH-000658,0.120535831483
ACH-000661,0.24078518597800003
ACH-000662,0.277370364341
ACH-000663,0.352836299596
ACH-000665,0.257137070548
ACH-000671,0.0933423207659
ACH-000673,0.20864651409200002
ACH-000676,0.276453668495
ACH-000677,0.313366667304
ACH-000681,0.154548272309
ACH-000682,0.252322786827
ACH-000683,0.134611106368
ACH-000684,0.528951569172
ACH-000688,-0.0183848519368
ACH-000693,0.24198678378600003
ACH-000694,0.11820492435499999
ACH-000695,0.012003190136500001
ACH-000696,0.194348566145
ACH-000697,0.0177741410122
ACH-000699,0.18621874360500001
ACH-000701,0.34435850648599997
ACH-000706,0.23302669527800002
ACH-000711,0.150762484278
ACH-000713,0.23580982493500002
ACH-000714,0.21463800922499998
ACH-000718,0.25143094683600004
ACH-000720,0.19781842917
ACH-000721,0.07528897155289999
ACH-000724,0.35147897673600004
ACH-000725,0.0997146198032
ACH-000732,0.210937690344
ACH-000734,0.196655120471
ACH-000735,0.08519770952580001
ACH-000736,0.37613142300499997
ACH-000738,0.197799840367
ACH-000746,0.355664671007
ACH-000747,0.0888173116646
ACH-000748,0.271489786504
ACH-000753,0.125834033894
ACH-000756,0.27700130326
ACH-000757,0.18461606769699998
ACH-000758,0.34802542334200004
ACH-000760,0.134591302906
ACH-000763,0.15961475143200002
ACH-000764,0.177496645971
ACH-000765,0.351052244161
ACH-000766,0.278250141764
ACH-000767,0.08349332267620001
ACH-000768,0.336886034983
ACH-000769,0.277776979942
ACH-000770,0.20337461495700002
ACH-000771,0.185742431098
ACH-000773,0.210372561589
ACH-000776,0.264204217271
ACH-000777,0.24036151561299998
ACH-000778,0.31945683153
ACH-000781,0.163937703893
ACH-000782,0.0759326020549
ACH-000783,0.151741382671
ACH-000784,0.0364492159154
ACH-000785,0.324483142849
ACH-000787,0.246325121465
ACH-000788,0.28671885524
ACH-000791,0.378046975894
ACH-000792,0.244720378618
ACH-000794,0.224500250449
ACH-000796,0.14532020452299999
ACH-000799,0.359651822958
ACH-000800,0.0582826780349
ACH-000802,0.112704761466
ACH-000804,0.160836810828
ACH-000805,0.288250803083
ACH-000809,0.340390822505
ACH-000810,0.325781009824
ACH-000811,0.174266345002
ACH-000817,0.332988811687
ACH-000819,0.311796311441
ACH-000820,0.7566675820280001
ACH-000821,0.121347473421
ACH-000822,0.157804856824
ACH-000823,0.24632733433200002
ACH-000824,0.216315997217
ACH-000827,0.191601438915
ACH-000829,0.06471014335580001
ACH-000831,0.21395814473299998
ACH-000832,0.36284325042099996
ACH-000833,0.43268722252400005
ACH-000834,0.17049250609299998
ACH-000835,0.38753705093699997
ACH-000836,0.137665666338
ACH-000837,0.219033887529
ACH-000838,-0.0707185953615
ACH-000839,0.12186275299
ACH-000840,0.30392373461
ACH-000841,0.251246987481
ACH-000843,0.123765048346
ACH-000846,0.190100419904
ACH-000847,0.34213424267399994
ACH-000848,0.205864050921
ACH-000849,0.244036327707
ACH-000851,0.0769250827421
ACH-000855,0.12062975039400001
ACH-000856,0.407056589303
ACH-000858,0.445606311801
ACH-000859,0.306525415574
ACH-000861,0.38855199066299995
ACH-000862,0.241990548119
ACH-000865,0.188615745239
ACH-000866,0.107486403872
ACH-000867,0.0723226293479
ACH-000869,0.10073559803099999
ACH-000872,0.19112556388799998
ACH-000873,0.173307414052
ACH-000876,0.16503618558
ACH-000878,0.605309965672
ACH-000880,0.24223111380800003
ACH-000881,0.27472390673700003
ACH-000882,0.32313337411299997
ACH-000884,0.311295319901
ACH-000885,0.289061367972
ACH-000887,0.15133657207999998
ACH-000888,0.146314497495
ACH-000889,0.114771289638
ACH-000890,0.46286051371299997
ACH-000896,0.127218745464
ACH-000898,0.279429914949
ACH-000900,0.249458339921
ACH-000901,0.265087573549
ACH-000905,0.176764022476
ACH-000906,0.19184254513500001
ACH-000907,0.250163785651
ACH-000910,0.128078478014
ACH-000911,0.17940716978799998
ACH-000912,0.218872639586
ACH-000913,0.162309602033
ACH-000915,0.327504996376
ACH-000916,0.33594265968599996
ACH-000917,0.227075976673
ACH-000921,0.109192898077
ACH-000924,0.118659961264
ACH-000926,0.229280682284
ACH-000928,0.18180283501800001
ACH-000929,0.40319538411899997
ACH-000932,0.25268647309500003
ACH-000935,0.190541718177
ACH-000936,0.23221633171300002
ACH-000937,0.204670146474
ACH-000938,0.318269389744
ACH-000939,0.416325335749
ACH-000941,0.220161631573
ACH-000943,0.28123957784000003
ACH-000946,0.09141778924039999
ACH-000947,0.0820520926422
ACH-000948,0.09069668700310002
ACH-000950,0.139836642305
ACH-000953,0.101485549779
ACH-000957,0.31817678160999996
ACH-000958,0.217451804996
ACH-000960,0.128438636358
ACH-000963,0.057244798405099995
ACH-000968,0.288972598337
ACH-000969,0.144019965725
ACH-000973,0.264275332412
ACH-000974,0.166759869439
ACH-000975,0.14533327135
ACH-000976,0.231764118873
ACH-000978,-0.000969983004807
ACH-000980,0.262310085089
ACH-000984,0.306713389105
ACH-000986,0.0694909517778
ACH-000988,0.28015090071800003
ACH-000993,0.280130344426
ACH-000994,0.306542567841
ACH-000996,0.294530803307
ACH-001001,0.154148534674
ACH-001020,0.07955500737919999
ACH-001028,0.225436902661
ACH-001031,0.241773542249
ACH-001038,0.17826503694499998
ACH-001048,0.168495577722
ACH-001050,0.116723320594
ACH-001053,0.117479596938
ACH-001054,0.452727086064
ACH-001061,0.25117271543499997
ACH-001067,0.264695055152
ACH-001075,0.313465438446
ACH-001096,0.268925668457
ACH-001128,0.178956429654
ACH-001134,0.135184955702
ACH-001151,0.309595762057
ACH-001163,0.10236927050200001
ACH-001164,0.414927817591
ACH-001173,0.25383697991099996
ACH-001183,0.226702245313
ACH-001184,0.306753967637
ACH-001190,0.5176446147899999
ACH-001192,0.317065537194
ACH-001193,0.337464633313
ACH-001196,0.27333883383499996
ACH-001197,0.155734588971
ACH-001205,0.40588251081200005
ACH-001211,0.207069162503
ACH-001212,0.108307218388
ACH-001228,0.217422945028
ACH-001232,0.236169465193
ACH-001239,0.388822031986
ACH-001274,0.315498817216
ACH-001275,0.27605147731999996
ACH-001277,0.358041516788
ACH-001278,0.187069532089
ACH-001280,0.270255554188
ACH-001283,0.204376990893
ACH-001289,0.21231576614599998
ACH-001295,0.213454784934
ACH-001300,0.113848014505
ACH-001301,0.270950824231
ACH-001302,-0.0389832345378
ACH-001303,0.012848416506299998
ACH-001306,0.382863623507
ACH-001318,0.29160815796100004
ACH-001322,0.16806035904599997
ACH-001328,0.00676230604839
ACH-001332,0.149643057019
ACH-001333,0.310176135054
ACH-001336,0.299461090374
ACH-001340,0.136318410128
ACH-001346,0.34679911435000005
ACH-001353,0.318991978432
ACH-001354,-0.017805068678700003
ACH-001367,0.0346819366143
ACH-001368,0.198034645619
ACH-001374,0.596996206378
ACH-001375,0.321627664042
ACH-001377,0.188798156655
ACH-001380,0.23577692134199998
ACH-001391,0.042032356637500004
ACH-001407,0.0876870517033
ACH-001408,0.37652473957099997
ACH-001413,0.26933841019099997
ACH-001430,0.285952658698
ACH-001431,0.140473278191
ACH-001450,0.404234526295
ACH-001496,0.10470192401100001
ACH-001500,0.247833910098
ACH-001521,0.432092152081
ACH-001523,0.311254862502
ACH-001532,0.199815311083
ACH-001536,0.361840750673
ACH-001550,0.19201174568100002
ACH-001552,0.182571846994
ACH-001554,0.207438835114
ACH-001645,0.22631579065299998
ACH-001654,0.237588919106
ACH-001715,0.36560907641199997
ACH-001735,0.23667295972600003
ACH-001736,0.26952662691
ACH-001737,0.0045929913926999995
ACH-001740,0.242284949793
ACH-001745,0.11178411434499999
ACH-001750,0.106697340971
ACH-001765,0.0553456443358
ACH-001956,0.151138168522
ACH-001957,0.328299911559
