,ST8SIA4 (7903)
ACH-000004,-0.127402343196
ACH-000007,-0.121188457251
ACH-000009,-0.0369851522598
ACH-000011,-0.114013967318
ACH-000012,-0.21084550114199999
ACH-000013,0.023600282924
ACH-000014,-0.0656399337615
ACH-000015,-0.11923627739399999
ACH-000017,0.0811809379803
ACH-000018,0.12682788707599998
ACH-000019,-0.008414439328109998
ACH-000021,-0.04244329107469999
ACH-000022,0.0012119009639
ACH-000025,0.022410135290599997
ACH-000028,-0.249346232924
ACH-000030,-0.017552471661599997
ACH-000035,0.059758436535
ACH-000036,-0.12368185108100001
ACH-000037,-0.010659215087600002
ACH-000039,0.221528267944
ACH-000040,0.0983682994293
ACH-000041,-0.141670468299
ACH-000042,-0.134023590038
ACH-000045,-0.0715279690075
ACH-000047,0.0119757946469
ACH-000052,-0.0519108468026
ACH-000053,-0.180252393182
ACH-000054,0.06731748639980001
ACH-000055,-0.0009083043127240001
ACH-000060,0.18779468500799998
ACH-000067,-0.0405124417055
ACH-000070,0.236807417258
ACH-000075,-0.455149073356
ACH-000078,0.0043611330683100006
ACH-000082,-0.0868383673621
ACH-000085,0.131084958797
ACH-000086,0.05661106513180001
ACH-000087,-0.04986606969290001
ACH-000092,0.0157423297398
ACH-000095,-0.234098664492
ACH-000097,-0.0133239957892
ACH-000098,-0.17193991348
ACH-000099,-0.194344931426
ACH-000108,0.00607405665128
ACH-000113,-0.146178462337
ACH-000115,0.116944467471
ACH-000116,-0.05986787804930001
ACH-000118,-0.07438004801
ACH-000120,-0.19767681732099998
ACH-000123,0.0279075558165
ACH-000127,-0.0018179501298199998
ACH-000128,-0.147777004702
ACH-000132,-0.047681388922199995
ACH-000133,-0.030509187259
ACH-000137,-0.152836400786
ACH-000138,-0.129929946993
ACH-000142,0.23865020149
ACH-000143,-0.111966685977
ACH-000146,-0.12942063634
ACH-000148,-0.14418423097799998
ACH-000150,0.155355589465
ACH-000152,-0.205440180349
ACH-000153,-0.161986731465
ACH-000159,-0.0406074977715
ACH-000160,-0.114833954958
ACH-000163,-0.14100697437
ACH-000167,-0.034304900627299996
ACH-000168,-0.147223740591
ACH-000169,-0.105776645859
ACH-000178,-0.107481068363
ACH-000182,-0.021543350207500003
ACH-000183,-0.10008996535800001
ACH-000188,-0.137443692314
ACH-000189,-0.307558761373
ACH-000190,-0.11986223124399999
ACH-000198,-0.209110079824
ACH-000204,-0.0262623293815
ACH-000206,0.165617315135
ACH-000207,-0.156142179792
ACH-000211,-0.143729058813
ACH-000215,0.0231136716808
ACH-000221,-0.07649642417939999
ACH-000222,-0.20991344337
ACH-000223,0.06890219927539999
ACH-000226,-0.0243966123183
ACH-000227,0.21181070705
ACH-000228,-0.024728163340099998
ACH-000231,0.0108306761768
ACH-000232,-0.08689573191299999
ACH-000233,-0.145846778257
ACH-000234,0.033774644282
ACH-000235,-0.119154373142
ACH-000237,0.0212658059039
ACH-000238,-0.0240868645542
ACH-000243,-0.0153170605308
ACH-000244,-0.08785735358269998
ACH-000246,-0.221703636556
ACH-000248,-0.06813320526269999
ACH-000250,0.072715623686
ACH-000251,-0.107660964228
