,MCTP1 (79772)
ACH-000695,-0.7291578285410001
ACH-000696,-0.263014319771
ACH-000697,-0.303570042422
ACH-000699,-0.310566876976
ACH-000701,-0.340409244333
ACH-000706,-0.184232783308
ACH-000711,-0.38698810386699994
ACH-000713,-0.276351663495
ACH-000714,-0.29012362582199996
ACH-000718,-0.552928504423
ACH-000720,-0.20056353544599997
ACH-000721,-0.315739914519
ACH-000724,-0.0664869500472
ACH-000725,-0.373837268853
ACH-000732,-0.239364382612
ACH-000734,-0.150582021624
ACH-000735,-0.327987301085
ACH-000736,-0.18550574969500003
ACH-000738,-0.27667108327100004
ACH-000746,-0.15308325274
ACH-000747,-0.335976099651
ACH-000748,0.0432856051904
ACH-000753,-0.353890849
ACH-000756,-0.238288553944
ACH-000757,-0.178396750198
ACH-000758,-0.27799944743
ACH-000760,-0.247425394031
ACH-000763,-0.240871401976
ACH-000764,-0.373201573621
ACH-000765,-0.11574992352499999
ACH-000766,-0.162673936274
ACH-000767,-0.218651453682
ACH-000768,-0.386574168216
ACH-000769,-0.143696287524
ACH-000770,-0.252054983935
ACH-000771,-0.23662774643599999
ACH-000773,-0.410869888723
ACH-000776,-0.176997716543
ACH-000777,-0.394673783746
ACH-000778,-0.177795611766
ACH-000781,-0.196158061576
ACH-000782,-0.181307144929
ACH-000783,-0.300114302482
ACH-000784,-0.228357175787
ACH-000785,-0.38866838372699997
ACH-000787,-0.157462660059
ACH-000788,-0.27743817832
ACH-000791,-0.389222956066
ACH-000792,-0.214755747097
ACH-000794,-0.326051951409
ACH-000796,-0.459450712887
ACH-000799,-0.45450378795699997
ACH-000800,-0.745347447833
ACH-000802,-0.395472059759
ACH-000804,-0.329822084342
ACH-000805,-0.366676324106
ACH-000809,-0.293059092247
ACH-000810,-0.0028624019019
ACH-000811,-0.36612882875299996
ACH-000817,-0.38152522083499996
ACH-000819,-0.40031916709
ACH-000820,-0.14215743742
ACH-000821,-0.42529216005500003
ACH-000822,-0.451417353931
ACH-000823,-0.235283904942
ACH-000824,-0.248620988625
ACH-000827,-0.31698048316300004
ACH-000829,-0.159432538119
ACH-000831,-0.178940698511
ACH-000832,-0.275827179711
ACH-000833,-0.29986722016
ACH-000834,-0.315090944883
ACH-000835,-0.30214039696600004
ACH-000836,-0.412432907231
ACH-000837,-0.328565958382
ACH-000838,-0.229379584306
ACH-000839,-0.488186480274
ACH-000840,0.0466124214319
ACH-000841,-0.349130336287
ACH-000843,-0.333186532267
ACH-000846,-0.195908470832
ACH-000847,-0.3008500543
ACH-000848,-0.392071202485
ACH-000849,-0.120303638996
ACH-000851,-0.409014853037
ACH-000855,-0.277620752081
ACH-000856,-0.066980064489
ACH-000858,-0.43166688921400004
ACH-000859,-0.194033677207
ACH-000861,-0.29254426469
ACH-000862,-0.285087412317
ACH-000865,-0.38231815418000004
ACH-000866,-0.241073823343
ACH-000867,-0.246131595911
ACH-000869,-0.292349096706
ACH-000872,-0.44945590834399995
ACH-000873,-0.320903078292
ACH-000876,-0.0994642019332
ACH-000878,-0.309821079527
ACH-000880,-0.0926629714678
ACH-000881,-0.29261235290800003
ACH-000882,-0.258602553361
ACH-000884,-0.26885278539
ACH-000885,-0.330023683147
ACH-000887,-0.338969805343
ACH-000888,-0.361531696176
ACH-000889,-0.31782016323600004
ACH-000890,-0.550717003734
ACH-000896,-0.393723152101
ACH-000898,-0.369283681473
ACH-000900,-0.458240577544
ACH-000901,-0.341374231755
ACH-000905,-0.45972201908699994
ACH-000906,-0.168964012613
ACH-000907,-0.18406312869600003
ACH-000910,-0.294618160116
ACH-000911,-0.193360559775
ACH-000912,-0.291370230379
ACH-000913,-0.147621583449
ACH-000915,-0.341554106163
ACH-000916,-0.124216619954
ACH-000917,-0.38257643907399996
ACH-000921,0.00382242160819
ACH-000924,-0.404720571064
ACH-000926,-0.248140351832
ACH-000928,-0.436964948896
ACH-000929,-0.393592817804
ACH-000932,-0.0722629975054
ACH-000935,-0.139537704651
ACH-000936,-0.299106261953
ACH-000937,-0.324822572237
ACH-000938,-0.3167521654
ACH-000939,-0.14743665874700002
ACH-000941,-0.126334971546
ACH-000943,-0.289904296291
ACH-000946,-0.43373875738799994
ACH-000947,-0.307556493858
ACH-000948,-0.27062688357299997
ACH-000950,-0.38653559246799996
ACH-000953,-0.254866067372
ACH-000957,-0.37388534525399997
ACH-000958,-0.412409344846
ACH-000960,-0.323763416053
ACH-000963,-0.274829715436
ACH-000968,-0.521884071124
ACH-000969,-0.299132228587
ACH-000973,-0.217087564958
ACH-000974,-0.301485181388
ACH-000975,-0.43878376870499997
ACH-000976,-0.548306899936
ACH-000978,-0.33662357802799997
ACH-000980,-0.24747038559999998
ACH-000984,-0.49838691658699996
ACH-000986,-0.29122049633499997
ACH-000988,-0.332979465997
ACH-000993,-0.283296342969
ACH-000994,-0.138891703157
ACH-000996,-0.5872714064060001
ACH-001001,-0.20389063807900001
ACH-001020,-0.272568304931
ACH-001028,-0.226226739728
ACH-001031,-0.239258243577
ACH-001038,-0.48542646150200003
ACH-001048,-0.45290396437200003
ACH-001050,-0.409222141563
ACH-001053,-0.34548183278000005
ACH-001054,-0.42652341738899996
ACH-001061,-0.333088414186
ACH-001067,-0.238736196941
ACH-001075,-0.290874838081
ACH-001096,-0.34535253949699996
ACH-001128,-0.39599356967699995
ACH-001134,-0.465814230032
ACH-001151,-0.14656031750600002
ACH-001163,-0.253303531486
ACH-001164,-0.241900314824
ACH-001173,-0.339274762688
ACH-001183,-0.412738417918
ACH-001184,-0.6502190596399999
ACH-001190,-0.342813642828
ACH-001192,-0.130758554429
ACH-001193,-0.277562841763
ACH-001196,-0.24859882313499998
ACH-001197,-0.114978336418
ACH-001205,-0.323119485134
ACH-001211,-0.372610624742
ACH-001212,0.242179790435
ACH-001228,-0.34075944379199996
ACH-001232,-0.354962708974
ACH-001239,-0.354902841179
ACH-001274,-0.14494110834100002
ACH-001275,-0.344436440927
ACH-001277,-0.535458998886
ACH-001278,-0.359059411639
ACH-001280,-0.814215156999
ACH-001283,-0.317772817246
ACH-001289,-0.197761509714
ACH-001295,-0.183805037036
ACH-001300,-0.145394917816
ACH-001301,-0.221034019919
ACH-001302,-0.443845432883
ACH-001303,-0.41407078421899995
ACH-001306,-0.2750718961
ACH-001318,-0.18561107964499998
ACH-001322,-0.32784613760000003
ACH-001328,-0.272560383823
ACH-001332,-0.10882724542099999
ACH-001333,-0.43793177497599994
ACH-001336,-0.23400450213500001
ACH-001340,-0.289221939878
ACH-001346,-0.416901871626
ACH-001353,-0.314659707437
ACH-001354,-0.32857319669199997
ACH-001367,-0.6295270667930001
ACH-001368,-0.191963120328
ACH-001374,-0.553732183956
ACH-001375,-0.26105689801
ACH-001377,-0.307776361552
ACH-001380,-0.260637245094
ACH-001391,-0.26499877735800004
ACH-001407,-0.292799523786
ACH-001408,-0.205633835284
ACH-001413,-0.17203653978100003
ACH-001430,-0.166336500782
ACH-001431,-0.241340834769
ACH-001450,-0.415585810145
ACH-001496,-0.329669158125
ACH-001500,-0.40543019239600003
ACH-001521,-0.277902180888
ACH-001523,-0.514801131107
ACH-001532,-0.371362690221
ACH-001536,-0.327582489463
ACH-001550,-0.146312153651
ACH-001552,-0.6438840640569999
ACH-001554,-0.332828555127
ACH-001645,-0.305557966726
ACH-001654,-0.417469191082
ACH-001715,-0.33233757092099997
ACH-001735,-0.203359981862
ACH-001736,-0.196580246296
ACH-001737,-0.202365288329
ACH-001740,-0.583893660813
ACH-001745,-0.661844358855
ACH-001750,-0.35416686335500003
ACH-001765,-0.375989606963
ACH-001956,-0.23990482822200002
ACH-001957,-0.26664255216
