,TIAM1 (7074)
ACH-000004,-0.574226303177
ACH-000007,-0.09802552501589999
ACH-000009,-0.016086010727600002
ACH-000011,0.0152947068542
ACH-000012,-0.137076921788
ACH-000013,-0.031063965401300003
ACH-000014,0.0496963569921
ACH-000015,-0.171567323966
ACH-000017,-0.0171768629757
ACH-000018,0.128049564047
ACH-000019,0.163004354566
ACH-000021,0.0969943552599
ACH-000022,-0.019518257996000002
ACH-000025,0.0298577590155
ACH-000028,-0.08931035600310001
ACH-000030,-0.14494698414999999
ACH-000035,-0.0171039077569
ACH-000036,0.005891507462600001
ACH-000037,0.14850673124000002
ACH-000039,0.044026467779900005
ACH-000040,0.145258405265
ACH-000041,-0.0772331187858
ACH-000042,-0.171912261371
ACH-000045,-0.08560458589160001
ACH-000047,-0.126616689865
ACH-000052,-0.153608714408
ACH-000053,0.0075217755151000005
ACH-000054,-0.23620738943000003
ACH-000055,-0.0157976169423
ACH-000060,-0.19870425264400002
ACH-000067,-0.055233861226000006
ACH-000070,-0.159380475897
ACH-000075,-0.0918616866746
ACH-000078,0.0706660926772
ACH-000082,-0.212362523977
ACH-000085,-0.00372262191029
ACH-000086,-0.0206701971638
ACH-000087,-0.0557548771985
ACH-000092,-0.054590182463300004
ACH-000095,-0.0214355686723
ACH-000097,-0.12588858353000001
ACH-000098,-0.108519374547
ACH-000099,-0.027682136411599997
ACH-000108,-0.108688961058
ACH-000113,-0.0283586693137
ACH-000115,-0.0889566759829
ACH-000116,-0.149393059718
ACH-000118,0.076848384317
ACH-000120,-0.143955793215
ACH-000123,-0.0305871948349
ACH-000127,-0.134762922461
ACH-000128,-0.10148643452600001
ACH-000132,-0.0478028989257
ACH-000133,-0.132240967691
ACH-000137,-0.23066084388500002
ACH-000138,0.018071665511900002
ACH-000142,-0.119329249462
ACH-000143,-0.0370880475607
ACH-000146,0.0599844581327
ACH-000148,0.019517028968
ACH-000150,-0.09254561516180002
ACH-000152,-0.0645884555881
ACH-000153,-0.130142018903
ACH-000159,-0.140188747229
ACH-000160,0.057334413180900004
ACH-000163,-0.07983461999439999
ACH-000167,0.0253799689488
ACH-000168,-0.284352987285
ACH-000169,-0.006602432460219999
ACH-000178,-0.14030739496300002
ACH-000182,-0.162221010758
ACH-000183,-0.206881951131
ACH-000188,-0.266898669969
ACH-000189,0.00140133023751
ACH-000190,-0.0569348084512
ACH-000198,-0.21577621292399998
ACH-000204,-0.056672108508
ACH-000206,-0.295919943303
ACH-000207,-0.019208154414400002
ACH-000211,-0.08950838836740001
ACH-000215,-0.113815271626
ACH-000221,-0.07570945197430001
ACH-000222,-0.32798062497200003
ACH-000223,-0.06530343985050001
ACH-000226,-0.085671135319
ACH-000227,-0.21825066820300001
ACH-000228,-0.161290229039
ACH-000231,-0.104059586903
ACH-000232,-0.0995461491885
ACH-000233,0.061383136137499995
ACH-000234,0.0031687237622699998
ACH-000235,-0.0870682161145
ACH-000237,0.00938584918855
ACH-000238,-0.25480247631299996
ACH-000243,-0.0958278368819
ACH-000244,0.32738464028700004
ACH-000246,-0.026270193190900005
ACH-000248,-0.0115655101828
ACH-000250,-0.161024272403
ACH-000251,-0.21455547081700002
ACH-000253,-0.0532546240162
ACH-000255,-0.088413153446
ACH-000256,0.024763012294099995
ACH-000257,-0.247248560904
ACH-000258,-0.24020550411999997
ACH-000259,-0.006250509431790001
ACH-000260,-0.119160333103
ACH-000261,-0.0163069198008
ACH-000262,0.0250332941342
ACH-000263,0.019734388555999998
ACH-000264,-0.0450517357666
ACH-000265,-0.27071445544399997
ACH-000266,-0.12605343639799999
ACH-000272,-0.113162615747
ACH-000273,0.10980183845699999
ACH-000274,0.0759500231912
ACH-000277,0.131606923425
ACH-000278,-0.200558655262
ACH-000279,-0.045716909353599997
ACH-000280,0.109247696271
ACH-000281,0.0812627880101
ACH-000288,-0.149965386058
ACH-000291,0.0200900677948
ACH-000293,0.11069381534600001
ACH-000294,-0.0439940958392
ACH-000295,0.0541288978504
ACH-000296,-0.152248724817
ACH-000302,-0.121989441088
ACH-000304,-0.34544887244000005
ACH-000307,-0.119956124357
ACH-000308,-0.117374875699
ACH-000310,-0.123501312147
ACH-000311,-0.07885211018510001
ACH-000312,-0.119528711718
ACH-000315,0.0195348259472
ACH-000316,-0.00769170676211
ACH-000317,-0.182978292977
ACH-000318,-0.164891953606
ACH-000319,-0.0275545019099
ACH-000320,-0.259632816531
ACH-000322,-0.17309907174000003
ACH-000323,0.0798329183473
ACH-000324,-0.006559510270689999
ACH-000329,-0.0364432724518
ACH-000330,-0.157829903453
ACH-000331,0.07423894317919999
ACH-000332,-0.029818398533299997
ACH-000334,0.0629855751927
ACH-000335,-0.0339492660708
ACH-000336,-0.17687404014400002
ACH-000337,0.093857074065
ACH-000339,-0.104021945796
ACH-000341,-0.0763653899864
ACH-000348,-0.239129025759
ACH-000350,-0.162996121862
ACH-000352,-0.00882566120624
ACH-000356,-0.246543233653
ACH-000361,-0.06777599322769999
ACH-000362,-0.011668776746399998
ACH-000363,-0.07873977229439999
ACH-000364,-0.225556136868
ACH-000365,-0.0998599082746
ACH-000366,-0.0880391831516
ACH-000368,-0.186649888803
ACH-000374,-0.0292883523499
ACH-000375,-0.114315003463
ACH-000376,-0.00299705330568
ACH-000381,0.029472355616099996
ACH-000383,-0.039098171824
ACH-000387,-0.11152780699100001
ACH-000389,-0.140907578689
ACH-000390,-0.0378978982214
ACH-000393,0.208776229568
ACH-000395,-0.038197916803099995
ACH-000397,-0.17422493643599998
ACH-000401,-0.394060254657
ACH-000402,-0.28550446684
ACH-000403,0.0637860496206
ACH-000404,-0.25673592905000003
ACH-000406,-0.04580734595509999
ACH-000407,-0.165350752512
ACH-000408,-0.23453770472399998
ACH-000410,0.0208667753493
ACH-000411,-0.0612616145175
ACH-000414,0.018470189982900002
ACH-000415,-0.30675681394000004
ACH-000416,-0.0499080779644
ACH-000420,-0.135484034223
ACH-000421,-0.07542100528319999
ACH-000424,0.0956354135144
ACH-000425,-0.029783578130799997
ACH-000426,-0.158234483013
ACH-000427,0.022459430632500003
ACH-000433,0.116766019642
ACH-000436,0.108584481334
ACH-000444,-0.023276028460900003
ACH-000445,-0.0439939986145
ACH-000448,-0.203725466028
ACH-000450,0.08949420774599999
ACH-000452,-0.0472004215524
ACH-000454,-0.112101339603
ACH-000458,-0.12144390458200001
ACH-000459,-0.287640167148
ACH-000460,-0.0403377056465
ACH-000461,0.0753748236026
ACH-000463,-0.23248162250100002
ACH-000464,-0.04588800885980001
ACH-000466,-0.106362868958
ACH-000467,0.0115190857105
ACH-000468,-0.046040157671
ACH-000469,0.05194211082359999
ACH-000470,-0.0801497367798
ACH-000471,-0.12472647647299999
ACH-000472,-0.159030635867
ACH-000473,-0.144665959726
ACH-000475,-0.152353514318
ACH-000476,0.076060363256
ACH-000477,-0.120181430802
ACH-000480,0.0413966465315
ACH-000481,-0.134944890268
ACH-000483,-0.161322978628
ACH-000484,-0.331488197157
ACH-000485,0.173343857552
ACH-000486,-0.023612729192499998
ACH-000487,-0.09052114317889999
ACH-000488,-0.0449216147617
ACH-000490,-0.181471034644
ACH-000491,-0.15518642714199998
ACH-000495,0.00864357814376
ACH-000496,-0.00477241904291
ACH-000499,0.0908215683161
ACH-000500,-0.537205630171
ACH-000502,0.0067435978520000005
ACH-000503,-0.0853651036975
ACH-000505,0.06419649936409999
ACH-000507,-0.019092854049099998
ACH-000510,-0.129569682575
ACH-000511,-0.12071909162599999
ACH-000512,-0.187651772695
ACH-000516,0.050496301626900005
ACH-000517,-0.006873992530050001
ACH-000518,-0.198054215411
ACH-000520,-0.0592932732935
ACH-000521,-0.155565061739
ACH-000522,-0.0908377370408
ACH-000524,-0.14870276986
ACH-000527,-0.0574605492613
ACH-000528,-0.12411389366499999
ACH-000537,-0.0774411006172
ACH-000541,0.232431683556
ACH-000542,0.010675478975200001
ACH-000544,-0.000794998221887
ACH-000545,-0.182397480454
ACH-000547,-0.471369330941
ACH-000548,0.004697545707979999
ACH-000549,-0.21779935033700001
ACH-000550,-0.109766306242
ACH-000552,-0.0026615228122199995
ACH-000556,0.036024685118400006
ACH-000557,-0.00475974858317
ACH-000570,-0.128240360196
ACH-000571,-0.06904411276000001
ACH-000573,-0.209504363609
ACH-000576,-0.0360145120345
ACH-000580,-0.3087121887
ACH-000584,-0.0232803618964
ACH-000585,-0.152374868918
ACH-000588,-0.0392960664891
ACH-000589,-0.0670642140509
ACH-000591,-0.11509858919600001
ACH-000593,0.0210983793622
ACH-000600,-0.005954167003850001
ACH-000601,-0.0235414226968
ACH-000604,-0.32537868375100004
ACH-000605,-0.100318882491
ACH-000606,-0.444960980977
ACH-000608,0.026254048953800003
ACH-000614,0.0415567102085
ACH-000616,-0.06669128860069999
ACH-000618,-0.181605550165
ACH-000619,-0.195571307724
ACH-000620,-0.24730247786899998
ACH-000621,-0.128102895441
ACH-000622,-0.133375955876
ACH-000623,0.045759192138
ACH-000624,-0.0651811337873
ACH-000627,0.0017961402150800001
ACH-000630,-0.215166294001
ACH-000632,-0.15545733554000002
ACH-000633,-0.0627266357223
ACH-000637,-0.113118031004
ACH-000638,-0.232794436154
ACH-000646,-0.281703465574
ACH-000647,-0.12601322926300002
ACH-000648,-0.017240389623900003
ACH-000649,0.00547998889461
ACH-000651,-0.16721302567500002
ACH-000652,-0.0569138599986
ACH-000653,-0.08316785150480001
ACH-000657,-0.20969462792399998
ACH-000658,-0.00596380672946
ACH-000661,-0.0452966411197
ACH-000662,0.149417595612
ACH-000663,-0.105690300026
ACH-000665,-0.138736252641
ACH-000671,-0.0282396969509
ACH-000673,-0.0952268741907
ACH-000676,0.05019661284659999
ACH-000677,0.0288975003797
ACH-000681,-0.16701144837999998
ACH-000682,0.039006258041599996
ACH-000683,-0.0695406057587
ACH-000684,-0.132581523845
ACH-000688,-0.00728425630981
ACH-000693,-0.0685020245634
ACH-000694,-0.19599252389199998
ACH-000695,0.167876451996
ACH-000696,-0.102787857821
ACH-000697,-0.11653335349999999
ACH-000699,-0.06186825508859999
ACH-000701,0.0399409449606
ACH-000706,-0.194930878532
ACH-000711,-0.10385164838
ACH-000713,-0.298397206982
ACH-000714,-0.07090578396389999
ACH-000718,0.0475360241699
ACH-000720,-0.18600379009399998
ACH-000721,-0.0402298743465
ACH-000724,-0.37450884897299996
ACH-000725,-0.26108177209100003
ACH-000732,-0.100933003114
ACH-000734,-0.054242865488300006
ACH-000735,-0.24237208123100001
ACH-000736,0.0060108291534199994
ACH-000738,-0.252069395904
ACH-000746,-0.25302714205
ACH-000747,-0.07995052787769999
ACH-000748,-0.105091692226
ACH-000753,-0.039437671296
ACH-000756,-0.0370422704124
ACH-000757,-0.0909017735166
ACH-000758,-0.0177946947303
ACH-000760,-0.213241982252
ACH-000763,0.320029134825
ACH-000764,0.012193016121200002
ACH-000765,0.06888806913380001
ACH-000766,-0.08193979549750001
ACH-000767,-0.117451713299
ACH-000768,-0.0649039754789
ACH-000769,-0.014575983539400001
ACH-000770,-0.014113377376700001
ACH-000771,-0.0941379462468
ACH-000773,-0.0343133380402
ACH-000776,-0.33788833031300003
ACH-000777,-0.174466050463
ACH-000778,-0.155419776513
ACH-000781,-0.030842065225800002
ACH-000782,0.11023407455800001
ACH-000783,-0.17035869747000001
ACH-000784,-0.00895879889279
ACH-000785,-0.404407586823
ACH-000787,0.017404275609099996
ACH-000788,-0.12968337841900002
ACH-000791,-0.0857114230297
ACH-000792,-0.15752805538200002
ACH-000794,0.0452435078703
ACH-000796,-0.167776491212
ACH-000799,0.16024537995899998
ACH-000800,0.09524069955839999
ACH-000802,-0.19392022209100002
ACH-000804,-0.0325651097427
ACH-000805,-0.0071892231734199995
ACH-000809,-0.11914047013800001
ACH-000810,0.0965901400262
ACH-000811,0.0166055957492
ACH-000817,-0.030523507173900004
ACH-000819,-0.03747590681
ACH-000820,-0.261168910135
ACH-000821,-0.31175913171999997
ACH-000822,-0.0916520544788
ACH-000823,-0.203693109664
ACH-000824,-0.00873574741335
ACH-000827,-0.0696530462318
ACH-000829,-0.048823972126599995
ACH-000831,-0.327074342959
ACH-000832,0.0727647762493
ACH-000833,-0.23082969960400002
ACH-000834,-0.304216449135
ACH-000835,-0.140066713178
ACH-000836,-0.23077477232299998
ACH-000837,-0.10735293366800001
ACH-000838,-0.038625678047000005
ACH-000839,-0.019847379523400002
ACH-000840,0.0142005452174
ACH-000841,-0.012733960530700002
ACH-000843,-0.236855343415
ACH-000846,0.0145219513002
ACH-000847,0.165230608266
ACH-000848,-0.111839953342
ACH-000849,0.121186303476
ACH-000851,-0.18382245044
ACH-000855,0.17781606844
ACH-000856,-0.187771018742
ACH-000858,0.0225400532173
ACH-000859,-0.22415308179699997
ACH-000861,0.0869175668732
ACH-000862,0.0385950679468
ACH-000865,-0.11832210774299999
ACH-000866,0.016018792650399998
ACH-000867,-0.021421290527599997
ACH-000869,0.0360523314658
ACH-000872,0.0125664902381
ACH-000873,-0.19397386475900003
ACH-000876,0.119474591689
ACH-000878,-0.128446610285
ACH-000880,-0.0775852813095
ACH-000881,0.0641984567449
ACH-000882,-0.260162004533
ACH-000884,-0.169650748325
ACH-000885,-0.139839968264
ACH-000887,-0.136237552037
ACH-000888,-0.0475104360757
ACH-000889,-0.18790095399
ACH-000890,-0.0186401628653
ACH-000896,-0.159421767628
ACH-000898,0.0986738884409
ACH-000900,-0.276572895208
ACH-000901,-0.033668414875599996
ACH-000905,-0.19378262613400002
ACH-000906,-0.0513272360003
ACH-000907,-0.0341134063346
ACH-000910,-0.003985588986849999
ACH-000911,-0.0589118371239
ACH-000912,-0.0231635063351
ACH-000913,0.00612312646174
ACH-000915,-0.08731438644549999
ACH-000916,0.06273009434349999
ACH-000917,-0.0758311121932
ACH-000921,-0.0985616418628
ACH-000924,-0.25026169372900003
ACH-000926,-0.111010963499
ACH-000928,-0.249946913551
ACH-000929,-0.16222736345
ACH-000932,-0.036539307024599996
ACH-000935,-0.12297899437000001
ACH-000936,0.0358661613394
ACH-000937,-0.024724514981900002
ACH-000938,-0.045235353454900006
ACH-000939,-0.0326003235218
ACH-000941,-0.12202154962200001
ACH-000943,-0.0392521057321
ACH-000946,-0.09514560824589999
ACH-000947,-0.0296283769147
ACH-000948,-0.125572122633
ACH-000950,-0.39879561279799997
ACH-000953,-0.0931789493517
ACH-000957,0.148899703845
ACH-000958,-0.0560157522942
ACH-000960,-0.0965889501011
ACH-000963,0.360234622416
ACH-000968,-0.029237295409900003
ACH-000969,-0.0564856653022
ACH-000973,-0.07143832052619999
ACH-000974,0.00607559183633
ACH-000975,-0.034623812476
ACH-000976,-0.111894697642
ACH-000978,0.0788287932657
ACH-000980,-0.134495191669
ACH-000984,-0.0113439973732
ACH-000986,0.055486395560400005
ACH-000988,-0.262856328321
ACH-000993,-0.212618102264
ACH-000994,-0.0782525420801
ACH-000996,-0.210924912293
ACH-001001,-0.190632449509
ACH-001020,-0.1700517402
ACH-001028,-0.11765429940500001
ACH-001031,-0.04236158076259999
ACH-001038,-0.08946201551249999
ACH-001048,-3.72550959418e-05
ACH-001050,-0.042024996031599995
ACH-001053,0.061335124337300005
ACH-001054,0.031033397930099998
ACH-001061,-0.00826329647946
ACH-001067,-0.175870063486
ACH-001075,-0.07654713657610002
ACH-001096,-0.09831641294130002
ACH-001128,-0.192120464397
ACH-001134,-0.0970819303431
ACH-001151,-0.10166875748099999
ACH-001163,-0.156872164928
ACH-001164,0.134169492175
ACH-001173,-0.14186055207599998
ACH-001183,-0.547481563797
ACH-001184,0.040507793122
ACH-001190,-0.00133621062209
ACH-001192,-0.10340614086300001
ACH-001193,-0.0331989278536
ACH-001196,0.0158605517432
ACH-001197,-0.286947490078
ACH-001205,0.215348826597
ACH-001211,0.23236834693100003
ACH-001212,-0.0284394437764
ACH-001228,0.0771042304693
ACH-001232,-0.04461960052280001
ACH-001239,0.030608452820099996
ACH-001274,-0.13801902238299998
ACH-001275,0.0169376801433
ACH-001277,-0.191476839863
ACH-001278,0.05207978040900001
ACH-001280,0.0589075115888
ACH-001283,-0.033072070862500004
ACH-001289,-0.0648921142095
ACH-001295,-0.114382365376
ACH-001300,-0.26362072881799997
ACH-001301,-0.109995793042
ACH-001302,-0.428094744162
ACH-001303,0.0365626828491
ACH-001306,-0.162565279284
ACH-001318,-0.11845186405300001
ACH-001322,-0.10662751337500001
ACH-001328,0.0196889421599
ACH-001332,-0.17119527427099998
ACH-001333,-0.190288380145
ACH-001336,-0.11674325051699999
ACH-001340,-0.0948599419393
ACH-001346,-0.194219089728
ACH-001353,-0.0612373713622
ACH-001354,-0.120836092958
ACH-001367,0.022215813748900002
ACH-001368,-0.116277923115
ACH-001374,-0.40687662945299996
ACH-001375,-0.1363040629
ACH-001377,-0.135766447727
ACH-001380,-0.32969951650699997
ACH-001391,-0.0551451650098
ACH-001407,-0.166630532456
ACH-001408,0.0511175487656
ACH-001413,-0.000457141871494
ACH-001430,0.06537350364040001
ACH-001431,-0.166369414955
ACH-001450,0.0364598319655
ACH-001496,-0.177981715721
ACH-001500,-0.291273126214
ACH-001521,-0.0358990568634
ACH-001523,-0.132480962215
ACH-001532,-0.101931385394
ACH-001536,-0.00213704815898
ACH-001550,-0.06699387485090001
ACH-001552,-0.17863483352200002
ACH-001554,-0.201162531007
ACH-001645,-0.043740563515999996
ACH-001654,-0.0469099202042
ACH-001715,0.0175501663353
ACH-001735,0.014048775837999999
ACH-001736,-0.0672327798241
ACH-001737,0.155238866823
ACH-001740,-0.014161906157
ACH-001745,-0.0368036888585
ACH-001750,0.16595173595
ACH-001765,-0.0307105052017
ACH-001956,-0.0589501464691
ACH-001957,0.0890915449931
