,CAV3 (859)
ACH-000004,-0.2269839787
ACH-000007,0.035172340256300005
ACH-000009,-0.013602990576500001
ACH-000011,0.08770993670289999
ACH-000012,0.082152085416
ACH-000013,0.0626959258031
ACH-000014,-0.00139942627726
ACH-000015,-0.0072434421918999995
ACH-000017,0.0443765239707
ACH-000018,-0.06771206786640001
ACH-000019,0.0741069613532
ACH-000021,0.11723943525800001
ACH-000022,0.027445450039999996
ACH-000025,0.123417194184
ACH-000028,0.24698434447700002
ACH-000030,0.154397281489
ACH-000035,0.154464582508
ACH-000036,-0.011453048881899998
ACH-000037,0.0700912752832
ACH-000039,0.271504350719
ACH-000040,0.0356809736769
ACH-000041,0.051374023477699995
ACH-000042,-0.0485931838985
ACH-000045,0.210792373683
ACH-000047,-0.072985326971
ACH-000052,0.145713782367
ACH-000053,0.0595034750206
ACH-000054,0.0171069340109
ACH-000055,0.0331312698808
ACH-000060,-0.09985215721589999
ACH-000067,0.0864557274238
ACH-000070,0.0128168727115
ACH-000075,0.14840328662900001
ACH-000078,0.124458221208
ACH-000082,-0.018847799255599998
ACH-000085,-0.0045351920471999995
ACH-000086,0.0918767770435
ACH-000087,-0.225239194324
ACH-000092,0.13293177622400001
ACH-000095,0.08804964295780002
ACH-000097,0.0513099148653
ACH-000098,0.008844107850860001
ACH-000099,0.056589160946699996
ACH-000108,0.0103224334125
ACH-000113,-0.0122661910304
ACH-000115,0.13978633546299998
ACH-000116,0.06264384747740001
ACH-000118,0.1645349316
ACH-000120,0.130328818518
ACH-000123,0.0627880042427
ACH-000127,0.094307726272
ACH-000128,-0.0014580161763599999
ACH-000132,0.0807080119948
ACH-000133,0.00711349169407
ACH-000137,-0.0880916168337
ACH-000138,0.128257187197
ACH-000142,0.029125491998299998
ACH-000143,-0.163208348177
ACH-000146,0.025800596363900002
ACH-000148,0.0913968566005
ACH-000150,-0.21717560175099998
ACH-000152,0.163589603869
ACH-000153,0.152883959568
ACH-000159,0.191325982591
ACH-000160,0.166604842549
ACH-000163,0.184105114956
ACH-000167,0.122901483748
ACH-000168,0.06632492833459999
ACH-000169,0.188826510764
ACH-000178,0.043630197026399996
ACH-000182,0.055560997673399996
ACH-000183,0.0826372310932
ACH-000188,0.027523992598799996
ACH-000189,0.0617406917713
ACH-000190,0.151262264194
ACH-000198,-0.0027099908523099997
ACH-000204,0.17269546383499998
ACH-000206,0.119469554978
ACH-000207,0.23876580621399998
ACH-000211,0.11269802205999999
ACH-000215,0.0906029920994
ACH-000221,0.10517625769300001
ACH-000222,0.306264944653
ACH-000223,0.06013714508230001
ACH-000226,0.00831011719619
ACH-000227,0.0260354138615
ACH-000228,0.150639355625
ACH-000231,0.06354045175890001
ACH-000232,0.100266836105
ACH-000233,0.07128100778219999
ACH-000234,0.14007908001900002
ACH-000235,0.0643846042847
ACH-000237,0.0971076933897
ACH-000238,-0.144037729741
ACH-000243,0.234830168919
ACH-000244,0.06735811412119999
ACH-000246,0.00633081373868
ACH-000248,0.13566283962300002
ACH-000250,0.0694399336517
ACH-000251,0.19607606423300003
ACH-000253,0.014202478723799998
ACH-000255,0.0984751988185
ACH-000256,0.110313397767
ACH-000257,-0.131395669984
ACH-000258,0.315025074497
ACH-000259,0.0333180271885
ACH-000260,0.08682449705589998
ACH-000261,0.12467344359200001
ACH-000262,-0.0166341404728
ACH-000263,-0.0367306975414
ACH-000264,0.06668484836869999
ACH-000265,0.277016949599
ACH-000266,0.0859841796367
ACH-000272,-0.0335964758636
ACH-000273,0.048632885097000006
ACH-000274,-0.042134018131800004
ACH-000277,-0.0100315914854
ACH-000278,0.0160476700177
ACH-000279,0.0636714658979
ACH-000280,-0.0327735517755
ACH-000281,-0.0220421108379
ACH-000288,0.0610612909629
ACH-000291,0.137954424137
ACH-000293,0.0768224319727
ACH-000294,0.10334957528
ACH-000295,0.046102632255800004
ACH-000296,0.00215835383847
ACH-000302,-0.0147192074236
ACH-000304,-0.40957750864200004
ACH-000307,-0.0640639980989
ACH-000308,0.0665493106547
ACH-000310,0.025295717279699998
ACH-000311,0.0906503756608
ACH-000312,0.057413713598999994
ACH-000315,0.136530934408
ACH-000316,0.0662526116029
ACH-000317,0.135697325713
ACH-000318,0.170535973515
ACH-000319,0.136648899121
ACH-000320,0.154414898769
ACH-000322,0.168588620594
ACH-000323,-0.054772463361300004
ACH-000324,-0.01770455617
ACH-000329,-0.0893977865047
ACH-000330,0.138539249683
ACH-000331,0.08519015826860002
ACH-000332,0.0680421204
ACH-000334,0.0451857069659
ACH-000335,-0.00471846774642
ACH-000336,0.11762470210100001
ACH-000337,0.124460092112
ACH-000339,0.0908511172043
ACH-000341,-0.0420138553663
ACH-000348,0.00793962182411
ACH-000350,-0.049445552161
ACH-000352,0.14253965013699998
ACH-000356,0.318529595609
ACH-000361,0.0973707961295
ACH-000362,0.00253094337362
ACH-000363,-0.019186224686599997
ACH-000364,0.034425598662699994
ACH-000365,-0.0072484443923400005
ACH-000366,-0.07110708412000001
ACH-000368,0.020535154366799997
ACH-000374,0.23670227207199998
ACH-000375,0.048714062201
ACH-000376,0.16274941562
ACH-000381,0.009954276020540002
ACH-000383,0.165688592261
ACH-000387,0.07671062657939999
ACH-000389,0.00198362479451
ACH-000390,0.024851013020599996
ACH-000393,0.0403536678559
ACH-000395,-0.058591339339100004
ACH-000397,0.131488520487
ACH-000401,0.0401053482167
ACH-000402,-0.131296029274
ACH-000403,0.0673552768716
ACH-000404,0.308384128202
ACH-000406,0.0583031612417
ACH-000407,-0.011417656038799998
ACH-000408,0.027249151433200003
ACH-000410,0.00628523025121
ACH-000411,0.051171482971299996
ACH-000414,0.0995508826459
ACH-000415,-0.0436271283476
ACH-000416,0.0482510877099
ACH-000420,0.290384089031
ACH-000421,0.065655203385
ACH-000424,-0.1623006994
ACH-000425,-0.028052730409499998
ACH-000426,-0.000835787396485
ACH-000427,-0.161299749725
ACH-000433,0.214613797668
ACH-000436,-0.18950374400800002
ACH-000444,-0.083683192296
ACH-000445,-0.0672720176308
ACH-000448,0.115359427629
ACH-000450,0.0874540349107
ACH-000452,0.104338345256
ACH-000454,0.08381996724600001
ACH-000458,-0.102391392086
ACH-000459,-0.00613294676143
ACH-000460,0.046454675234
ACH-000461,-0.0243205988531
ACH-000463,0.10125085514599999
ACH-000464,0.0800325793386
ACH-000466,0.165139907675
ACH-000467,0.0684305720076
ACH-000468,0.136585038289
ACH-000469,0.08201410814980001
ACH-000470,0.0791364569572
ACH-000471,-0.037772384181
ACH-000472,0.11455925033500002
ACH-000473,0.079580803113
ACH-000475,0.09865623382760001
ACH-000476,0.050395233506199996
ACH-000477,0.020225263155799998
ACH-000480,0.00825038019153
ACH-000481,0.0183966921361
ACH-000483,0.0831750834745
ACH-000484,-0.13106137963099998
ACH-000485,0.179824174611
ACH-000486,0.172513723744
ACH-000487,-0.00200463801483
ACH-000488,-0.144369025467
ACH-000490,0.0618244217828
ACH-000491,0.197733637151
ACH-000495,-0.276424045513
ACH-000496,0.065103840139
ACH-000499,0.173898302566
ACH-000500,0.0379987371924
ACH-000502,0.12099279022600001
ACH-000503,0.23265689236499998
ACH-000505,0.0685951968666
ACH-000507,-0.015695040233499997
ACH-000510,0.0365271673601
ACH-000511,-0.0404009441376
ACH-000512,0.0883697237367
ACH-000516,0.0263818925204
ACH-000517,0.00046798431698400004
ACH-000518,0.0906162539884
ACH-000520,0.010267646307
ACH-000521,0.3174534761
ACH-000522,0.0246196658047
ACH-000524,0.0120216181891
ACH-000527,-0.0209992098017
ACH-000528,0.00250529381038
ACH-000537,0.0877365551929
ACH-000541,-0.254175519856
ACH-000542,0.0756732426355
ACH-000544,0.13344539379
ACH-000545,0.100162852581
ACH-000547,0.167967893378
ACH-000548,0.07404893382019999
ACH-000549,0.17562198880999996
ACH-000550,0.028052300228400003
ACH-000552,0.0263907844097
ACH-000556,0.08493229487639999
ACH-000557,0.0562432043302
ACH-000570,0.0924434762043
ACH-000571,0.158728094673
ACH-000573,0.0939434724047
ACH-000576,0.101017954346
ACH-000580,-0.015339496216700001
ACH-000584,0.00111011904458
ACH-000585,0.0796934191451
ACH-000588,-0.047525390823
ACH-000589,0.023898476642900002
ACH-000591,0.113624776635
ACH-000593,-0.023332824120900004
ACH-000600,0.046534395351400006
ACH-000601,0.012209382782
ACH-000604,-0.06691535694680001
ACH-000605,-0.0745854776158
ACH-000606,0.014405617682399998
ACH-000608,0.15107397310100001
ACH-000614,0.038618162321900004
ACH-000616,0.09105429865150001
ACH-000618,0.145743404236
ACH-000619,-0.0723385926087
ACH-000620,0.09290304720869999
ACH-000621,-0.0893407853511
ACH-000622,0.0005583174313890001
ACH-000623,0.0458841395175
ACH-000624,0.03754632807180001
ACH-000627,-0.09574074311619998
ACH-000630,0.039909992681999996
ACH-000632,0.132860849806
ACH-000633,0.0742077875488
ACH-000637,0.0915166321972
ACH-000638,0.151399707469
ACH-000646,0.108439475963
ACH-000647,0.0634151456901
ACH-000648,0.052555935858399995
ACH-000649,0.179866673505
ACH-000651,-0.027023537877700003
ACH-000652,0.042495632428
ACH-000653,-0.028898029920399998
ACH-000657,0.0560258123116
ACH-000658,-0.00577161239345
ACH-000661,-0.0251282202062
ACH-000662,-0.0014149235256600001
ACH-000663,0.0398273674573
ACH-000665,0.0497617451116
ACH-000671,0.042133328646
ACH-000673,0.053912774228
ACH-000676,0.044927029582900006
ACH-000677,-0.0330026129689
ACH-000681,0.10701521375800001
ACH-000682,0.043066938850800006
ACH-000683,0.04547341585530001
ACH-000684,0.0763970491475
ACH-000688,-0.112789854191
ACH-000693,-0.043931939893199996
ACH-000694,0.0355026445726
ACH-000695,0.11201923565300001
ACH-000696,0.126255113706
ACH-000697,0.134775404516
ACH-000699,0.0891740457248
ACH-000701,0.21698567907400002
ACH-000706,0.0705934501816
ACH-000711,0.07504554823239999
ACH-000713,-0.0301666231156
ACH-000714,-0.0447315029354
ACH-000718,0.0785613231637
ACH-000720,0.0158700742461
ACH-000721,0.04259407633119999
ACH-000724,0.0762237967335
