,HSD17B11 (51170)
ACH-000004,-0.227716658061
ACH-000007,-0.20825612184
ACH-000009,-0.18445068751
ACH-000011,-0.0988823123515
ACH-000012,-0.107294367371
ACH-000013,0.012364807712299999
ACH-000014,-0.219726260204
ACH-000015,-0.203902130411
ACH-000017,-0.14931312331
ACH-000018,-0.326996917269
ACH-000019,-0.35771026280699997
ACH-000021,-0.2049692455
ACH-000022,-0.0741920424081
ACH-000025,-0.13267073489700001
ACH-000028,-0.163902938685
ACH-000030,-0.156666361329
ACH-000035,-0.182835093409
ACH-000036,-0.0475654912665
ACH-000037,-0.410515680986
ACH-000039,-0.349082132908
ACH-000040,-0.23851590680799997
ACH-000041,-0.588472634438
ACH-000042,-0.0868489442935
ACH-000045,-0.13316589211
ACH-000047,-0.12522981334
ACH-000052,-0.43848577143399997
ACH-000053,-0.222557954476
ACH-000054,-0.206660985388
ACH-000055,-0.481714509984
ACH-000060,-0.21070124896499998
ACH-000067,-0.0604976424807
ACH-000070,-0.190445864166
ACH-000075,-0.263334985488
ACH-000078,-0.251037150198
ACH-000082,-0.38084804155599994
ACH-000085,-0.434634412342
ACH-000086,-0.11400338613500001
ACH-000087,-0.380956897072
ACH-000092,-0.161291147653
ACH-000095,-0.104086671852
ACH-000097,-0.21568347499600002
ACH-000098,-0.308417184743
ACH-000099,-0.244008410176
ACH-000108,-0.154524667715
ACH-000113,-0.0034008704346900004
ACH-000115,-0.343637362448
ACH-000116,-0.194956870737
ACH-000118,-0.0574887016677
ACH-000120,-0.140190270849
ACH-000123,-0.29015170074499996
ACH-000127,-0.256514302756
ACH-000128,-0.215367134473
ACH-000132,-0.349817463227
ACH-000133,-0.11802917571100001
ACH-000137,-0.280464069522
ACH-000138,-0.0656146429705
ACH-000142,-0.0719836664512
ACH-000143,-0.298360524389
ACH-000146,-0.0519914012527
ACH-000148,-0.14110057567099998
ACH-000150,0.0846407098181
ACH-000152,-0.33675718104999997
ACH-000153,0.0289156746471
ACH-000159,-0.19008749218499998
ACH-000160,-0.340831505416
ACH-000163,-0.166124802862
ACH-000167,-0.360458360615
ACH-000168,-0.48219819737400005
ACH-000169,-0.18222071163800002
ACH-000178,-0.14296705254
ACH-000182,-0.14850344662599999
ACH-000183,0.039424308254499996
ACH-000188,-0.299851319016
ACH-000189,-0.104211754891
ACH-000190,-0.36725014670100004
ACH-000198,-0.18005999792599997
ACH-000204,-0.20729645050599999
ACH-000206,0.11993585885199999
ACH-000207,0.0404948164038
ACH-000211,-0.12087172455499999
ACH-000215,-0.261032118388
ACH-000221,0.08933357249
ACH-000222,-0.010566793948399999
ACH-000223,-0.230014898819
ACH-000226,-0.287021356756
ACH-000227,-0.127303263233
ACH-000228,-0.18714326542399998
ACH-000231,-0.0867562038327
ACH-000232,-0.211463058398
ACH-000233,-0.063819076174
ACH-000234,-0.237984356152
ACH-000235,-0.140705731625
ACH-000237,-0.268054074107
ACH-000238,-0.110524207472
ACH-000243,-0.09826823815369999
ACH-000244,-0.481383011193
ACH-000246,-0.21040346833700002
ACH-000248,0.027136151540599996
ACH-000250,-0.22115757935199998
ACH-000251,0.0653638110732
ACH-000253,-0.294781447925
ACH-000255,-0.163224636271
ACH-000256,-0.09727146301640001
ACH-000257,-0.290440386402
ACH-000258,-0.370333558156
ACH-000259,-0.147579576074
ACH-000260,-0.30465046369000004
ACH-000261,-0.20911518369000004
ACH-000262,0.181222756629
ACH-000263,0.0761039586492
ACH-000264,-0.259832871553
ACH-000265,-0.26745932548900003
ACH-000266,-0.210252909868
ACH-000272,-0.193101162123
ACH-000273,-0.39567495906499994
ACH-000274,-0.09824413823380002
ACH-000277,-0.11209416442
ACH-000278,-0.150456968459
ACH-000279,-0.19046630672200002
ACH-000280,0.0672633866268
ACH-000281,0.0312645143499
ACH-000288,-0.17111745458500002
ACH-000291,-0.25128270503899997
ACH-000293,-0.21657658748599998
ACH-000294,0.029192355893900002
ACH-000295,0.028791887597500003
ACH-000296,-0.409466692147
ACH-000302,-0.241633933622
ACH-000304,-0.23797333573399998
ACH-000307,-0.110290497231
ACH-000308,-0.24359140478
ACH-000310,-0.19903296385299998
ACH-000311,-0.121212052839
