,AKR7A3 (22977)
ACH-000941,-0.361887775897
ACH-000943,-0.278736982165
ACH-000946,-0.397467211564
ACH-000947,-0.263723601497
ACH-000948,-0.329909970801
ACH-000950,-0.47220237918799995
ACH-000953,-0.5004453761640001
ACH-000957,-0.20043897267900002
ACH-000958,-0.63459139803
ACH-000960,-0.24924360903099999
ACH-000963,-0.533088169885
ACH-000968,-0.514392262928
ACH-000969,-0.296233938011
ACH-000973,-0.372044011595
ACH-000974,-0.154172225235
ACH-000975,-0.392947542469
ACH-000976,-0.36718355863200003
ACH-000978,0.957287819163
ACH-000980,-0.436962983307
ACH-000984,-0.27273403078200004
ACH-000986,-0.566311904067
ACH-000988,-0.244594585097
ACH-000993,-0.522542494455
ACH-000994,-0.504477035387
ACH-000996,-0.264581391276
ACH-001001,-0.51819907577
ACH-001020,-0.300522350821
ACH-001028,-0.28699047134
ACH-001031,-0.270933035876
ACH-001038,-0.25009926961199996
ACH-001048,-0.40193007177900003
ACH-001050,-0.365214598257
ACH-001053,-0.49097834834700005
ACH-001054,-0.44786049568
ACH-001061,-0.39147461707599995
ACH-001067,-0.567590780709
ACH-001075,-0.327993717537
ACH-001096,-0.322433948042
ACH-001128,-0.45813301759900005
ACH-001134,-0.36132035192100004
ACH-001151,-0.306610133834
ACH-001163,-0.351787691916
ACH-001164,-0.503001672126
ACH-001173,-0.287599473061
ACH-001183,-0.27276686855
ACH-001184,-0.272233716762
ACH-001190,-0.482181526553
ACH-001192,-0.201971201791
ACH-001193,-0.47126600293000004
ACH-001196,-0.406750230198
ACH-001197,-0.5300930093330001
ACH-001205,-0.243034051977
ACH-001211,-0.236608839286
ACH-001212,-0.440075984525
ACH-001228,-0.190400850942
ACH-001232,-0.479250960542
ACH-001239,-0.482005273759
ACH-001274,-0.18775774727400002
ACH-001275,-0.542664382201
ACH-001277,-0.253038610459
ACH-001278,-0.0762479348634
ACH-001280,-0.373754673841
ACH-001283,-0.177754590998
ACH-001289,-0.276681872894
ACH-001295,-0.300514964291
ACH-001300,-0.43704713401699996
ACH-001301,-0.533440132426
ACH-001302,-0.32180167563400003
ACH-001303,-0.620773750864
ACH-001306,-0.472252959487
ACH-001318,-0.41495366336499995
ACH-001322,-0.445453570223
ACH-001328,-0.255546318532
ACH-001332,-0.580365696508
ACH-001333,-0.291529529133
ACH-001336,-0.37912143625399997
ACH-001340,-0.300745201138
ACH-001346,-0.325637324709
ACH-001353,-0.219484999745
ACH-001354,-0.698117880107
ACH-001367,-0.831691569147
ACH-001368,-0.272333752059
ACH-001374,-0.47255436497299996
ACH-001375,-0.47418240781000004
ACH-001377,-0.261359828435
ACH-001380,-0.350176346584
ACH-001391,-0.514902297464
ACH-001407,-0.37506228597900004
ACH-001408,-0.21782265017900002
ACH-001413,-0.363259432285
ACH-001430,-0.34074922950000003
ACH-001431,-0.376149219146
ACH-001450,-0.43729154321
ACH-001496,-0.323083740154
ACH-001500,-0.44503768977499997
ACH-001521,-0.409903810656
ACH-001523,-0.447135440077
ACH-001532,-0.43196106088299996
ACH-001536,-0.497794585996
ACH-001550,-0.220841284244
ACH-001552,-0.37930676850100004
ACH-001554,-0.39800016210100003
ACH-001645,-0.176629972008
ACH-001654,-0.24880590125100002
ACH-001715,-0.459246481605
ACH-001735,-0.39023143049900005
ACH-001736,-0.31718509044599996
ACH-001737,-0.284778702765
ACH-001740,-0.672560086297
ACH-001745,-0.37891219212
ACH-001750,-0.42886822217799997
ACH-001765,-0.295315149193
ACH-001956,-0.39288223066600003
ACH-001957,-0.314235354012
