,DPF1 (8193)
ACH-000004,-0.335160665916
ACH-000007,-0.51972294343
ACH-000009,-0.183715019932
ACH-000011,-0.16993258178399998
ACH-000012,-0.11834673121200001
ACH-000013,-0.642312850389
ACH-000014,-0.146181540048
ACH-000015,-0.22555463620900001
ACH-000017,-0.160680917884
ACH-000018,-0.444464075227
ACH-000019,-0.25165973533
ACH-000021,-0.118161101941
ACH-000022,-0.189335070214
ACH-000025,0.0186538501758
ACH-000028,0.0165771614979
ACH-000030,-0.333022176509
ACH-000035,-0.14478750116699998
ACH-000036,-0.25644684978300003
ACH-000037,0.0664076366473
ACH-000039,-0.36756965486599996
ACH-000040,0.0925211613925
ACH-000041,-0.303366626541
ACH-000042,-0.229893995833
ACH-000045,-0.296814184617
ACH-000047,-0.278366826224
ACH-000052,-0.487854263574
ACH-000053,-0.176306160598
ACH-000054,-0.190914877528
ACH-000055,-0.11224532664
ACH-000060,0.00414064033014
ACH-000067,-0.08248090105839999
ACH-000070,-0.345678337439
ACH-000075,-0.483893401688
ACH-000078,-0.141952988431
ACH-000082,-0.20004059384300002
ACH-000085,-0.155933682078
ACH-000086,-0.36252583029
ACH-000087,-0.273577517448
ACH-000092,-0.24852020855300003
ACH-000095,-0.29339295422600004
ACH-000097,-0.265721185207
ACH-000098,-0.279950959985
ACH-000099,-0.226564854531
ACH-000108,-0.419289130716
ACH-000113,-0.280647587769
ACH-000115,-0.22113228724300002
ACH-000116,-0.130327292928
ACH-000118,-0.07499459637730001
ACH-000120,-0.20080565468199998
ACH-000123,-0.268107005693
ACH-000127,-0.114428209827
ACH-000128,-0.40607748100999996
ACH-000132,-0.00619096382671
ACH-000133,-0.100476604888
ACH-000137,-0.17724291324299998
ACH-000138,-0.29470261548500004
ACH-000142,-0.35419640931900004
ACH-000143,-0.493872220287
ACH-000146,-0.197469729117
ACH-000148,-0.044068514654199996
ACH-000150,-0.185207076516
ACH-000152,-0.10110691201099999
ACH-000153,-0.202186142682
ACH-000159,-0.204113863451
ACH-000160,0.10214448739
ACH-000163,-0.11133517609200001
ACH-000167,0.505770470383
ACH-000168,-0.08682941917480001
ACH-000169,0.112898551032
ACH-000178,0.0310928124186
ACH-000182,-0.182228260518
ACH-000183,-0.185495839421
ACH-000188,-0.135039562463
ACH-000189,0.0786592566185
ACH-000190,0.139501112594
ACH-000198,-0.133016698289
ACH-000204,-0.0667116690895
ACH-000206,-0.146554119798
ACH-000207,-0.254901738398
ACH-000211,-0.144250722065
ACH-000215,-0.06289440890879999
ACH-000221,-0.36354394979500004
ACH-000222,-0.056087629325
ACH-000223,-0.130857332907
ACH-000226,-0.0875647399645
ACH-000227,-0.16645860850299998
ACH-000228,-0.333360228178
ACH-000231,-0.0363720322443
ACH-000232,-0.15764018890599998
ACH-000233,-0.175150777654
ACH-000234,-0.18405317109299998
ACH-000235,-0.286906271688
ACH-000237,-0.114053799845
ACH-000238,-0.0938848790247
ACH-000243,-0.056820269638
ACH-000244,-0.0387702482114
ACH-000246,-0.298234662283
ACH-000248,-0.134312191389
ACH-000250,-0.11944155164100001
ACH-000251,-0.47888708904700006
ACH-000253,-0.41566631203800003
ACH-000255,-0.438333132888
ACH-000256,-0.262160414798
ACH-000257,0.048512252779199995
ACH-000258,-0.278794841256
ACH-000259,-0.137192824485
ACH-000260,-0.12791995410999998
ACH-000261,-0.14464011492599999
ACH-000262,-0.204587395195
ACH-000263,-0.275447388954
ACH-000264,-0.08990269579889999
ACH-000265,-0.161983710324
ACH-000266,-0.187894911679
ACH-000272,-0.0149336539486
ACH-000273,-0.149098677748
ACH-000274,-0.141682434745
ACH-000277,0.0043735608462700006
ACH-000278,-0.231837406029
ACH-000279,-0.158387158744
ACH-000280,-0.179927317217
ACH-000281,-0.170016496829
ACH-000288,0.00652890086727
ACH-000291,-0.00624973011941
ACH-000293,-0.0751653659843
ACH-000294,-0.17475542069699998
ACH-000295,-0.246484182995
ACH-000296,-0.0146942961482
ACH-000302,-0.49950271411200003
ACH-000304,0.0293528175185
ACH-000307,-0.19159696427
ACH-000308,-0.16392318320000002
ACH-000310,-0.405214608336
ACH-000311,-0.029816321871599997
ACH-000312,0.0675380299676
ACH-000315,-0.0307357372294
ACH-000316,-0.146444460977
ACH-000317,0.10115506962899999
ACH-000318,-0.350762336522
ACH-000319,-0.25236291778299996
ACH-000320,0.18112484821400002
ACH-000322,0.0466543991031
ACH-000323,-0.283847889365
ACH-000324,-0.190211250074
ACH-000329,-0.176972828361
ACH-000330,-0.288186429725
ACH-000331,-0.00825191673478
ACH-000332,-0.24997614115400002
ACH-000334,-0.108388410546
ACH-000335,-0.11778530456399999
ACH-000336,-0.29974268308400004
ACH-000337,-0.316792042153
ACH-000339,-0.23501330579100002
ACH-000341,0.0152064982211
ACH-000348,-0.07010203920010001
ACH-000350,-0.275137629733
ACH-000352,-0.283545885017
ACH-000356,-0.21036803807999999
ACH-000361,-0.13834300459100002
ACH-000362,-0.24962237203499998
ACH-000363,0.0268891850501
ACH-000364,-0.285955535173
ACH-000365,-0.26773645668900004
ACH-000366,-0.262480369107
ACH-000368,-0.039084771841300006
ACH-000374,0.06357459126000001
ACH-000375,-0.19718544572799998
ACH-000376,0.0934825581062
ACH-000381,-0.305545239967
ACH-000383,-0.301749573595
ACH-000387,0.000194199586002
ACH-000389,-0.22307334556999997
ACH-000390,-0.201168857038
ACH-000393,-0.323024548438
ACH-000395,-0.230674464332
ACH-000397,-0.393947937232
ACH-000401,-0.340658822118
ACH-000402,-0.13446024673100002
ACH-000403,-0.15080930679500001
ACH-000404,-0.0325878412177
ACH-000406,-0.163352780851
ACH-000407,-0.160877278344
ACH-000408,-0.0925375996738
ACH-000410,0.042339465367099996
ACH-000411,-0.312815220647
ACH-000414,-0.156720956024
ACH-000415,-0.19292975775600002
ACH-000416,-0.134972410408
ACH-000420,-0.179749416162
ACH-000421,-0.0915483348385
ACH-000424,-0.36574776399899994
ACH-000425,-0.180785259619
ACH-000426,0.015269404723
ACH-000427,-0.339628790141
ACH-000433,-0.255136200119
ACH-000436,-0.0613568714351
ACH-000444,-0.383123814085
ACH-000445,-0.236639093007
ACH-000448,-0.10341253305600001
ACH-000450,-0.019876833519
ACH-000452,-0.07308623877939999
ACH-000454,-0.412244797385
ACH-000458,-0.0122983803281
ACH-000459,-0.18713509948600002
ACH-000460,-0.18461432300500003
ACH-000461,-0.0399953954123
