,FFAR1 (2864)
ACH-000004,0.253591654976
ACH-000007,-0.173229255637
ACH-000009,0.0910970331594
ACH-000011,0.0537275839434
ACH-000012,0.089747748974
ACH-000013,-0.41627233312
ACH-000014,-0.214575916576
ACH-000015,-0.29917091864
ACH-000017,-0.20407196805599997
ACH-000018,-0.0168725471446
ACH-000019,-0.370356933825
ACH-000021,-0.147343565233
ACH-000022,-0.160390746776
ACH-000025,0.08749406619560002
ACH-000028,-0.0337517235771
ACH-000030,-0.09987868172489998
ACH-000035,-0.11356092375700001
ACH-000036,0.109292643955
ACH-000037,-0.0200592094133
ACH-000039,-0.019353383138200002
ACH-000040,0.0523552612797
ACH-000041,-0.0645314480381
ACH-000042,-0.013091059480700001
ACH-000045,-0.211443490458
ACH-000047,0.0565441323249
ACH-000052,-0.103342089548
ACH-000053,0.111905027996
ACH-000054,-0.047814856952300006
ACH-000055,0.162199896617
ACH-000060,0.0576055071387
ACH-000067,-0.2280021469
ACH-000070,-0.0821824730308
ACH-000075,0.0295794931072
ACH-000078,0.0709443894265
ACH-000082,-0.00831592758863
ACH-000085,-0.18847176269299998
ACH-000086,-0.061318145435
ACH-000087,-0.0140347964283
ACH-000092,-0.23582367481400002
ACH-000095,0.111627722764
ACH-000097,-0.22496700710700002
ACH-000098,-0.100698343011
ACH-000099,-0.0257678466534
ACH-000108,0.0682882328667
ACH-000113,0.00937613300639
ACH-000115,-0.207839744513
ACH-000116,-0.0359007661601
ACH-000118,0.105979525756
ACH-000120,0.000945544731332
ACH-000123,0.140251520319
ACH-000127,0.00231487774996
ACH-000128,0.162447142101
ACH-000132,0.22291573503000003
ACH-000133,-0.00479992266738
ACH-000137,-0.380997693792
ACH-000138,0.00011702416505799999
ACH-000142,-0.191334273177
ACH-000143,-0.373419921503
ACH-000146,-0.126554648327
ACH-000148,0.11949160026200001
ACH-000150,0.00169570827824
ACH-000152,-0.119998530364
ACH-000153,-0.198702964032
ACH-000159,-0.130485515939
ACH-000160,-0.023734777541900003
ACH-000163,-0.025751172863500003
ACH-000167,0.17676589946600002
ACH-000168,-0.170058501523
ACH-000169,0.154322953781
ACH-000178,-0.09437932506459999
ACH-000182,-0.17547476180799998
ACH-000183,0.10560558710699999
ACH-000188,0.003755799588
ACH-000189,0.0742500874444
ACH-000190,-0.0623155115295
ACH-000198,0.0045734678117700005
ACH-000204,0.0532221770092
ACH-000206,-0.0229960068101
ACH-000207,0.120248942506
ACH-000211,0.059092031390500004
ACH-000215,-0.006465948740339999
ACH-000221,-0.288123076448
ACH-000222,0.0404248814366
ACH-000223,0.0069617158372500005
ACH-000226,-0.0709814399042
ACH-000227,0.233263528404
ACH-000228,-0.10360518726199999
ACH-000231,0.0805587276323
ACH-000232,0.0183387894848
ACH-000233,-0.0546628113312
ACH-000234,-0.27883856131900003
ACH-000235,-0.104507254981
ACH-000237,0.0877978259818
ACH-000238,0.07188449087719999
ACH-000243,0.0812747565886
ACH-000244,0.0263419091334
ACH-000246,-0.0018240167844000002
ACH-000248,-0.091878784874
ACH-000250,-0.09400464952469999
ACH-000251,-0.313167149622
ACH-000253,-0.0276401634322
ACH-000255,-0.197118781796
ACH-000256,-0.284955165156
ACH-000257,-0.187315662589
ACH-000258,-0.0475665823656
ACH-000259,-0.06620003688989999
ACH-000260,-0.0247973767421
ACH-000261,-0.0599351083805
ACH-000262,-0.314557336169
ACH-000263,-0.06820826078560001
ACH-000264,-0.018560345636
ACH-000265,-0.043085758026300006
ACH-000266,-0.13302488281
ACH-000272,0.106932868703
ACH-000273,0.028620538283500002
ACH-000274,0.09762785672720001
ACH-000277,0.0836741264749
ACH-000278,-0.07481731193189999
ACH-000279,0.0911857325299
ACH-000280,-0.08339885792889999
ACH-000281,0.202166537423
ACH-000288,0.14720641941999998
ACH-000291,-0.233286803511
ACH-000293,-0.602397986537
ACH-000294,0.11088468142300001
ACH-000295,0.21312639055100002
ACH-000296,-0.150463604407
ACH-000302,-0.404149030185
ACH-000304,-0.264230911738
ACH-000307,0.12036261209799999
ACH-000308,-0.0923268954607
ACH-000310,0.293649549938
ACH-000311,-0.0110674226936
ACH-000312,-0.09163686442050001
ACH-000315,-0.22504260291499997
ACH-000316,0.09869959863849999
ACH-000317,0.23154995736200001
ACH-000318,-0.106086709989
ACH-000319,-0.061762188273499996
ACH-000320,0.272860332065
ACH-000322,-0.106707738805
ACH-000323,-0.09174038043089999
ACH-000324,-0.07238422688400001
ACH-000329,-0.0434509225111
ACH-000330,-0.10895515057600001
ACH-000331,0.137109445403
ACH-000332,-0.007544931694199999
ACH-000334,-0.132839725012
ACH-000335,0.0511477137466
ACH-000336,-0.227880088515
ACH-000337,0.132726773565
ACH-000339,-0.0365333558707
ACH-000341,-0.25842393786999995
ACH-000348,-0.151480619136
ACH-000350,-0.08862756131100001
ACH-000352,-0.23703649602
ACH-000356,-0.0570666976678
ACH-000361,-0.10913585673000001
ACH-000362,-0.0823629164485
ACH-000363,-0.0504846107655
ACH-000364,-0.240303933683
ACH-000365,-0.024999748565000004
ACH-000366,-0.0638098515898
ACH-000368,0.170212795811
ACH-000374,0.205840497595
ACH-000375,0.038604595000400005
ACH-000376,-0.061126096018
ACH-000381,-0.07968741801139999
ACH-000383,0.0173945102777
ACH-000387,-0.192485080219
ACH-000389,-0.17360941472199998
ACH-000390,-0.050095246999399996
ACH-000393,0.0827322277848
ACH-000395,-0.04349585303669999
ACH-000397,-0.188979853588
ACH-000401,-0.0652043602879
ACH-000402,0.0443182251069
ACH-000403,-0.0286828826265
ACH-000404,-0.46368144828599994
ACH-000406,0.0812022594675
ACH-000407,0.0149779396185
ACH-000408,-0.0900901989542
ACH-000410,-0.050970457316699996
ACH-000411,-0.013137937603799998
ACH-000414,-0.054612447172800005
ACH-000415,0.039905220898
ACH-000416,0.04563567200680001
ACH-000420,0.0310699513627
ACH-000421,0.011418523658200001
ACH-000424,0.08185333431189999
ACH-000425,0.045623231442
ACH-000426,-0.125901333458
ACH-000427,-0.354611995036
ACH-000433,0.10540208516699999
ACH-000436,-0.13766745717599999
ACH-000444,-0.0100404069254
ACH-000445,-0.268975478204
ACH-000448,-0.0203557829143
ACH-000450,-0.365727086141
ACH-000452,0.0906426956333
ACH-000454,-0.279932251738
ACH-000458,-0.12647884794199998
ACH-000459,-0.22357789144499998
ACH-000460,-0.029513814893
ACH-000461,0.039922625999599996
ACH-000463,0.0238293290579
ACH-000464,-0.109367115271
ACH-000466,-0.044157742293
ACH-000467,-0.0758958455949
ACH-000468,-0.00537430713918
ACH-000469,0.0937997432357
ACH-000470,-0.13921718737
ACH-000471,-0.0985418581997
ACH-000472,-0.145191128728
ACH-000473,0.030952264388099997
ACH-000475,-0.034359909641599996
ACH-000476,-0.08669527896569999
ACH-000477,0.055544794705099994
ACH-000480,-0.171901820003
ACH-000481,0.006044126468350001
ACH-000483,0.071217628041
ACH-000484,-0.164703447671
ACH-000485,-0.0137883891809
ACH-000486,-0.26546776954
ACH-000487,0.07192840281339999
ACH-000488,0.034475826220800004
ACH-000490,-0.0505196774513
ACH-000491,0.0381867124339
ACH-000495,0.0899269050841
ACH-000496,-0.133806319709
ACH-000499,-0.256771314341
ACH-000500,-0.448037336629
ACH-000502,-0.08071496397439999
ACH-000503,-0.047306512774
ACH-000505,-0.15815770228499998
ACH-000507,-0.173817818974
ACH-000510,-0.429984535555
ACH-000511,-0.09630299770989999
ACH-000512,0.149781975726
ACH-000516,-0.0650087026629
ACH-000517,-0.0500580846303
ACH-000518,-0.11610998956700001
ACH-000520,-0.320618467037
ACH-000521,-0.091163902226
ACH-000522,-0.0700002247761
ACH-000524,-0.018203023848400002
ACH-000527,-0.052717139742400006
ACH-000528,-0.0224702569522
ACH-000537,-0.17242708907999998
ACH-000541,-0.17700088488600002
ACH-000542,0.0231305940182
ACH-000544,0.0426100262044
ACH-000545,0.08693068437319999
ACH-000547,-0.193523506398
ACH-000548,0.020786969509
ACH-000549,-0.14743683941299998
ACH-000550,-0.00755205136494
ACH-000552,-0.0134100944465
ACH-000556,-0.23963467041099998
ACH-000557,-0.0298519737286
ACH-000570,-0.0498792228154
ACH-000571,0.00261850502476
ACH-000573,-0.0358521674386
ACH-000576,0.0213571787129
ACH-000580,-0.0462398424132
ACH-000584,-0.250754559361
ACH-000585,-0.0317607726151
ACH-000588,-0.0246084790332
ACH-000589,-0.13264385750399998
ACH-000591,0.121915291676
ACH-000593,0.08042218305689999
ACH-000600,-0.019122029372300002
ACH-000601,-0.135658213045
ACH-000604,-0.08833306630820001
ACH-000605,-0.143569391938
ACH-000606,-0.09317682637250001
ACH-000608,-0.09958460190169999
ACH-000614,0.228698338591
ACH-000616,-0.184158240823
ACH-000618,-0.11379286219200001
ACH-000619,0.11868239012
ACH-000620,-0.0385356280008
ACH-000621,-0.29684551683000004
ACH-000622,-0.0171501431211
ACH-000623,0.0773581993734
ACH-000624,-0.0970460765029
ACH-000627,-0.229950421685
ACH-000630,-0.00488235636066
ACH-000632,-0.0358067286942
ACH-000633,-0.044892529514199996
ACH-000637,-0.09510862327689999
ACH-000638,0.162547100433
ACH-000646,-0.27562056813200003
ACH-000647,0.152024149795
ACH-000648,0.21295451159200002
ACH-000649,-0.025778496423
ACH-000651,-0.10535322793600001
ACH-000652,0.202804173193
ACH-000653,-0.025526082700299997
ACH-000657,-0.04748716614080001
ACH-000658,-0.0466800123343
ACH-000661,0.070682579775
ACH-000662,-0.281976422688
ACH-000663,-0.014430438904799999
ACH-000665,0.08119982751810001
ACH-000671,-0.0199427134608
ACH-000673,0.0408719879049
ACH-000676,-0.009710935637090001
ACH-000677,-0.0749198881855
ACH-000681,-0.108905681449
ACH-000682,-0.0220185622102
ACH-000683,0.107386293821
ACH-000684,-0.0617091374707
ACH-000688,0.151425932551
ACH-000693,-0.18851533657699998
ACH-000694,-0.11561527862099999
ACH-000695,-0.284933415342
ACH-000696,-0.0752640292463
ACH-000697,-0.0669406852313
ACH-000699,-0.041395630413000005
ACH-000701,0.101894654909
ACH-000706,-0.16610227901900002
ACH-000711,-0.0398865616641
ACH-000713,-0.239495852731
ACH-000714,-0.047470564681099996
ACH-000718,0.0929928383748
ACH-000720,0.07385473952789999
ACH-000721,0.014111198632399999
ACH-000724,-0.145700177711
ACH-000725,-0.0586234930845
ACH-000732,0.144718538555
ACH-000734,-0.245171745497
ACH-000735,-0.179045108536
ACH-000736,-0.186357461158
ACH-000738,-0.106256927062
ACH-000746,-0.158409575582
ACH-000747,-0.196401342742
ACH-000748,-0.0973918872057
ACH-000753,0.129081060262
ACH-000756,-0.33442455407
ACH-000757,0.08317792171369999
ACH-000758,0.12410873765699999
ACH-000760,-0.0454261922666
ACH-000763,-0.04073411281869999
ACH-000764,-0.00181070514643
ACH-000765,-0.14875542469699998
ACH-000766,0.0156638932375
ACH-000767,-0.23334710065699998
ACH-000768,-0.116384315319
ACH-000769,0.054678578622699994
ACH-000770,-0.048971798301800006
ACH-000771,-0.118455742248
ACH-000773,-0.148533682259
ACH-000776,-0.0132645896711
ACH-000777,-0.273460847508
ACH-000778,-0.149599781503
ACH-000781,0.047533007315
ACH-000782,0.03562361410230001
ACH-000783,0.0203128926743
ACH-000784,-0.08515218474269999
ACH-000785,-0.0900418835957
ACH-000787,-0.0011400141253499999
ACH-000788,-0.15145298262
ACH-000791,0.16703575566
ACH-000792,-0.014511716314
ACH-000794,-0.08892191397150001
ACH-000796,-0.0399397494406
ACH-000799,0.149701292359
ACH-000800,0.161924287969
ACH-000802,-0.006349307841140001
ACH-000804,0.427070521175
ACH-000805,0.0860932453665
ACH-000809,-0.0957631279801
ACH-000810,0.06244550627209999
ACH-000811,-0.0266239808817
ACH-000817,-0.018908394633299998
ACH-000819,-0.21934965275199997
ACH-000820,0.0109592474544
ACH-000821,-0.318141596493
ACH-000822,-0.114636927586
ACH-000823,-0.0026730792711399994
ACH-000824,-0.405434545536
ACH-000827,-0.158668408559
ACH-000829,-0.122940406328
ACH-000831,-0.328781090723
ACH-000832,0.085214180481
