,FILIP1 (27145)
ACH-000004,-0.12014883312100001
ACH-000007,-0.00034892367311199996
ACH-000009,-0.021485939514200005
ACH-000011,0.137379159163
ACH-000012,-0.149878465878
ACH-000013,-0.0991398073783
ACH-000014,-0.08484729683260002
ACH-000015,-0.0576734090884
ACH-000017,-0.04737527957780001
ACH-000018,-0.16842670972600002
ACH-000019,-0.0700665819426
ACH-000021,-0.424179078251
ACH-000022,-0.07605822862060001
ACH-000025,-0.24198444153299997
ACH-000028,-0.25028643170299997
ACH-000030,-0.20335539202199998
ACH-000035,-0.190667125662
ACH-000036,-0.159851292193
ACH-000037,-0.00489073424817
ACH-000039,-0.371103326522
ACH-000040,-0.0434144235659
ACH-000041,-0.119783001009
ACH-000042,-0.300559751018
ACH-000045,0.00355286840876
ACH-000047,-0.11303140118899999
ACH-000052,0.023377663697500002
ACH-000053,-0.07960049293980001
ACH-000054,-0.20279806837
ACH-000055,-0.45901370680500003
ACH-000060,-0.22016137832199997
ACH-000067,-0.24041975690900003
ACH-000070,-0.11326469490999999
ACH-000075,0.252517243033
ACH-000078,-0.024205824010400005
ACH-000082,-0.11820120824000001
ACH-000085,-0.245194693783
ACH-000086,-0.0833222281215
ACH-000087,-0.229417543016
ACH-000092,-0.208531720321
ACH-000095,-0.139141916885
ACH-000097,-0.1362073993
ACH-000098,-0.17932551800000002
ACH-000099,-0.0596123210991
ACH-000108,-0.151243804394
ACH-000113,-0.251423448422
ACH-000115,0.129867195956
ACH-000116,-0.07587667595
ACH-000118,-0.201871911605
ACH-000120,-0.137429807626
ACH-000123,-0.148283598243
ACH-000127,-0.19006384755800002
ACH-000128,-0.19641952791499998
ACH-000132,-0.206455479032
ACH-000133,-0.102625818869
ACH-000137,-0.279160247717
ACH-000138,-0.221631618971
ACH-000142,0.058303982978999996
ACH-000143,-0.072427012056
ACH-000146,0.02306798936
ACH-000148,-0.0602060036878
ACH-000150,-0.36346089606299997
ACH-000152,-0.0433088211658
ACH-000153,-0.37517675350100005
ACH-000159,-0.180561522988
ACH-000160,-0.150554852414
ACH-000163,-0.0670389518194
ACH-000167,-0.339230171879
ACH-000168,-0.190537957124
ACH-000169,-0.030618030941499997
ACH-000178,-0.167648144219
ACH-000182,-0.16391781033299999
ACH-000183,-0.08140616408160001
ACH-000188,-0.09771654680410001
ACH-000189,-0.00804743907824
ACH-000190,-0.140528858816
ACH-000198,-0.10105671834300001
ACH-000204,0.0332272747909
ACH-000206,-0.191413655981
ACH-000207,0.025833698097700003
ACH-000211,-0.181915261069
ACH-000215,-0.178842212591
ACH-000221,-0.34837172236
ACH-000222,-0.252603302964
ACH-000223,-0.227863722185
ACH-000226,-0.182443069353
ACH-000227,-0.149333360735
ACH-000228,-0.190739473296
ACH-000231,-0.19545098447599998
ACH-000232,-0.232536375159
ACH-000233,-0.0550382729182
ACH-000234,-0.142263726034
ACH-000235,-0.140136273294
ACH-000237,-0.11141841976700001
ACH-000238,-0.0930587720118
ACH-000243,-0.13594412301
ACH-000244,0.0310847263861
ACH-000246,0.0158520604605
