,IFIH1 (64135)
ACH-000714,0.0192608637955
ACH-000718,-0.056009279867500004
ACH-000720,0.0793597232131
ACH-000721,-0.04807443540709999
ACH-000724,-0.0389146271687
ACH-000725,0.11662429742999998
ACH-000732,-0.0801144140939
ACH-000734,0.027301564991799997
ACH-000735,-0.0715744956184
ACH-000736,0.0528710559861
ACH-000738,-0.05448327614659999
ACH-000746,0.11199182950999999
ACH-000747,-0.11759706545399999
ACH-000748,0.0621473229462
ACH-000753,0.0808273889899
ACH-000756,0.0379996417167
ACH-000757,-0.00116086892155
ACH-000758,-0.0653292379174
ACH-000760,-0.014554787919700002
ACH-000763,-0.0795218415557
ACH-000764,-0.126996524018
ACH-000765,-0.0790815877348
ACH-000766,-0.106178089903
ACH-000767,-0.0293664976981
ACH-000768,-0.15707433752699998
ACH-000769,-0.0800196130567
ACH-000770,-0.16264056421700002
ACH-000771,0.0122578824633
ACH-000773,-0.150791425447
ACH-000776,0.0119036939879
ACH-000777,-0.13459573839400002
ACH-000778,-0.020389420028900002
ACH-000781,-0.053425050515199995
ACH-000782,-0.059739065599199996
ACH-000783,-0.0388252776446
ACH-000784,-0.0750084495631
ACH-000785,-0.07003066804739999
ACH-000787,0.07504418199639999
ACH-000788,-0.00481345060357
ACH-000791,-0.0596085785437
ACH-000792,0.09000638426799999
ACH-000794,0.068879555171
ACH-000796,-0.021810831773
ACH-000799,-0.41288232879000003
ACH-000800,0.0860753488242
ACH-000802,-0.0467565999149
ACH-000804,0.14157874337600002
ACH-000805,0.05803056717519999
ACH-000809,0.05349248387490001
ACH-000810,0.12268559399399999
ACH-000811,-0.0134462082192
ACH-000817,-0.142035010993
ACH-000819,-0.0112854295907
ACH-000820,-0.32988784947099997
ACH-000821,-0.058067556577500005
ACH-000822,-0.0938900648229
ACH-000823,0.0834724394182
ACH-000824,0.0339846472127
ACH-000827,0.0211730609687
ACH-000829,-0.0332399449258
ACH-000831,0.040823019345199996
ACH-000832,-0.08345715457539998
ACH-000833,0.208275940284
ACH-000834,-0.0779107992555
ACH-000835,-0.0641438038753
ACH-000836,-0.0679771202054
ACH-000837,0.0256694328382
ACH-000838,0.10618242864600001
ACH-000839,-0.0105862659671
ACH-000840,0.0871507755841
ACH-000841,-0.0834148024435
ACH-000843,-0.134633186951
ACH-000846,-0.0531044692808
ACH-000847,-0.010591435987
ACH-000848,-0.134739756313
ACH-000849,-0.034379673595699996
ACH-000851,-0.0430503944147
ACH-000855,0.095819153499
ACH-000856,0.053332884527599995
ACH-000858,-0.057442892083800004
ACH-000859,-0.219275263492
ACH-000861,-0.100740011685
ACH-000862,-0.006318098354830001
ACH-000865,0.09804055255619999
ACH-000866,0.0512699117194
ACH-000867,0.059642487103000005
ACH-000869,-0.144468320682
ACH-000872,0.0564259397508
ACH-000873,0.07530195104180001
ACH-000876,0.0648068676405
ACH-000878,0.015720861411700003
ACH-000880,0.140705363474
ACH-000881,-0.0373548085394
ACH-000882,0.0425290117776
ACH-000884,-0.018604132767299997
ACH-000885,-0.0606357443537
ACH-000887,-0.0230662669095
ACH-000888,-0.012888547373
ACH-000889,0.0214068906539
ACH-000890,-0.18889597247900003
ACH-000896,-0.07892558013739999
ACH-000898,0.07059523389010001
ACH-000900,-0.0581366950469
ACH-000901,-0.013390414768700001
ACH-000905,0.0729793877333
ACH-000906,-0.0356671414447
ACH-000907,-0.145401169626
ACH-000910,-0.0198463712929
ACH-000911,0.0471218376741
ACH-000912,0.0791751019191
ACH-000913,-0.026908472483700003
ACH-000915,0.031727630880999995
ACH-000916,-0.17716613669700002
ACH-000917,0.187067405944
ACH-000921,-0.196249083428
ACH-000924,-0.0547188878203
ACH-000926,-0.11702457068199999
ACH-000928,-0.0151306346184
ACH-000929,-0.154765694913
ACH-000932,-0.0397063885413
ACH-000935,-0.197682192273
ACH-000936,0.11130430443299999
ACH-000937,-0.0103676583255
ACH-000938,-0.07241065560389999
ACH-000939,0.147441308785
ACH-000941,-0.0345672199862
ACH-000943,-0.076765174684
ACH-000946,0.0262898424914
ACH-000947,0.0327251193079
ACH-000948,-0.0358713975991
ACH-000950,0.062123477517900004
ACH-000953,-0.0893374907212
ACH-000957,0.247433913437
ACH-000958,-0.044247702813800006
ACH-000960,-0.021030912559
ACH-000963,-0.160802895378
ACH-000968,-0.0898937119217
ACH-000969,-0.12209872779999999
ACH-000973,-0.0145592779412
ACH-000974,-0.08808875923569999
ACH-000975,-0.121177227921
ACH-000976,-0.0580632149945
ACH-000978,0.15681944103700002
ACH-000980,-0.038161708126800004
ACH-000984,-0.05227896859450001
ACH-000986,-0.0387471898955
ACH-000988,0.14999750924
ACH-000993,0.0199359251807
ACH-000994,0.17794712695
ACH-000996,-0.312097558615
ACH-001001,0.137389867172
ACH-001020,0.43481083638400003
ACH-001028,0.021789864222400004
ACH-001031,0.07886196554739999
ACH-001038,-0.0685013727976
ACH-001048,-0.0821380547316
ACH-001050,0.0130238383901
ACH-001053,-0.082899646342
ACH-001054,0.0457150637555
ACH-001061,-0.038699413101
ACH-001067,0.0733774524521
ACH-001075,0.163747331498
ACH-001096,0.200470947742
ACH-001128,0.174550065469
ACH-001134,-0.231269558599
ACH-001151,-0.0578057941758
ACH-001163,0.00039602542410300005
ACH-001164,0.35843149406400004
ACH-001173,-0.0913298384742
ACH-001183,-0.16884880111699999
ACH-001184,-0.06846450533250001
ACH-001190,0.00436181027594
ACH-001192,-0.098832280428
ACH-001193,0.17425935376499999
ACH-001196,0.16727993401799998
ACH-001197,0.08025610290839999
ACH-001205,0.03559805163
ACH-001211,0.0757957185803
ACH-001212,-0.387067381564
ACH-001228,-0.017618727123
ACH-001232,-0.178906328345
ACH-001239,-0.0846375802488
ACH-001274,-0.131642994131
ACH-001275,-0.138287744296
ACH-001277,-0.0294586014548
ACH-001278,0.025449863372
ACH-001280,0.0510364217992
ACH-001283,0.0501171415776
ACH-001289,-0.09214506254480001
ACH-001295,0.0019307454450399998
ACH-001300,0.135340828874
ACH-001301,0.11019441106899999
ACH-001302,0.17664614141899998
ACH-001303,-0.267229271401
ACH-001306,0.024654487282500002
ACH-001318,-0.0340731179443
ACH-001322,0.13369198143799998
ACH-001328,-0.044230918356599994
ACH-001332,-0.188614865436
ACH-001333,-0.09675742410430001
ACH-001336,-0.03853013364419999
ACH-001340,0.00452214543321
ACH-001346,0.047964332016000005
ACH-001353,-0.116270030751
ACH-001354,0.114599126337
ACH-001367,0.21995411982500002
ACH-001368,0.0531182485482
ACH-001374,-0.333269485729
ACH-001375,0.0519030027126
ACH-001377,0.137505185081
ACH-001380,0.0793711923703
ACH-001391,0.149819254718
ACH-001407,-0.0035536218177899996
ACH-001408,0.11844584915999999
ACH-001413,-0.0949372458652
ACH-001430,-0.0745411280865
ACH-001431,-0.09142251982989999
ACH-001450,0.018851141672799998
ACH-001496,-0.054150305040600005
ACH-001500,-0.0173911190342
ACH-001521,-0.09929677007099999
ACH-001523,0.0267492039011
ACH-001532,-0.138426991345
ACH-001536,0.208941676947
ACH-001550,-0.00220759471012
ACH-001552,-0.0508083831269
ACH-001554,-0.0021851117631999997
ACH-001645,-0.082062215585
ACH-001654,-0.0043245637461899996
ACH-001715,0.017983718839599996
ACH-001735,0.00683942172558
ACH-001736,0.0587034265259
ACH-001737,0.279742973033
ACH-001740,0.111494540008
ACH-001745,0.029366454610299998
ACH-001750,-0.025272616485900002
ACH-001765,0.041452258141199995
ACH-001956,-0.0236021394248
ACH-001957,-0.0289838857739
