,CDIPT (10423)
ACH-000291,-0.957123405572
ACH-000293,-0.47770835408699996
ACH-000294,-1.357864643
ACH-000295,-1.2789523544499999
ACH-000296,-1.1302386804
ACH-000302,-0.819100793855
ACH-000304,-0.8889516794110001
ACH-000307,-1.41528492712
ACH-000308,-0.709561679664
ACH-000310,-0.6840938624089999
ACH-000311,-0.913275319561
ACH-000312,-1.1068056300799998
ACH-000315,-1.04022383554
ACH-000316,-1.35579628039
ACH-000317,-1.28054558968
ACH-000318,-1.0273158623899998
ACH-000319,-1.27262614926
ACH-000320,-1.10185380975
ACH-000322,-1.01450193769
ACH-000323,-1.5272896333300001
ACH-000324,-1.0841216947499999
ACH-000329,-0.854115367451
ACH-000330,-1.23990896813
ACH-000331,-1.01752698488
ACH-000332,-1.13218101822
ACH-000334,-0.795121454418
ACH-000335,-1.2169921739700003
ACH-000336,-1.40668359669
ACH-000337,-1.4248717688499999
ACH-000339,-1.17989600457
ACH-000341,-0.872652927139
ACH-000348,-1.60506315747
ACH-000350,-0.938198700889
ACH-000352,-0.585670869357
ACH-000356,-0.7124344448379999
ACH-000361,-1.3931539377000002
ACH-000362,-0.994072580383
ACH-000363,-0.343427483659
ACH-000364,-1.17570317688
ACH-000365,-1.06907557926
ACH-000366,-1.29530933169
ACH-000368,-1.8050586672599997
ACH-000374,-1.37420214811
ACH-000375,-0.982499461434
ACH-000376,-1.05845364799
ACH-000381,-0.998546032464
ACH-000383,-1.00504264145
ACH-000387,-1.06249822505
ACH-000389,-1.2926849016600002
ACH-000390,-0.8908659323829999
ACH-000393,-1.0854940396600001
ACH-000395,-1.12939586797
ACH-000397,-1.45282876738
ACH-000401,-0.9048306881110001
ACH-000402,-0.940405786051
ACH-000403,-0.890350408268
ACH-000404,-0.723104646691
ACH-000406,-0.8440073748870001
ACH-000407,-1.3996656942299999
ACH-000408,-1.28084561741
ACH-000410,-1.26995262686
ACH-000411,-0.6776203432179999
ACH-000414,-0.8306756579960001
ACH-000415,-1.29711381817
ACH-000416,-0.876388565352
ACH-000420,-1.07747203892
ACH-000421,-0.205228983426
ACH-000424,-1.21652120059
ACH-000425,-0.566655315532
ACH-000426,-0.733078380839
ACH-000427,-0.900929506091
ACH-000433,-1.16374239284
ACH-000436,-0.47664545584
ACH-000444,-1.2290467349
ACH-000445,-1.5578659147100002
ACH-000448,-1.13376070825
ACH-000450,-0.876233696132
ACH-000452,-1.19319141795
ACH-000454,-1.2540598947200001
ACH-000458,-1.06999925957
ACH-000459,-1.31098294744
ACH-000460,-1.17471954907
ACH-000461,-1.10804070014
ACH-000463,-1.02220628664
ACH-000464,-1.50734129555
ACH-000466,-1.3043117608600001
ACH-000467,-0.909392065574
ACH-000468,-1.2161082719299998
ACH-000469,-1.44535921139
ACH-000470,-1.20740659601
ACH-000471,-1.36404647114
ACH-000472,-1.5784292129799997
ACH-000473,-1.41344500385
ACH-000475,-1.1792420212
ACH-000476,-1.1601651799200001
ACH-000477,-1.06718046278
ACH-000480,-1.52315405373
ACH-000481,-0.5117616187640001
ACH-000483,-0.725302510978
ACH-000484,-0.535783255882
ACH-000485,-1.20336471398
ACH-000486,-1.13816978675
ACH-000487,-1.16145820665
ACH-000488,-0.923450631126
ACH-000490,-1.17743798167
ACH-000491,-0.784963762081
ACH-000495,-0.926925202269
ACH-000496,-1.36938588403
ACH-000499,-1.1077504157
ACH-000500,-1.12539845445
ACH-000502,-0.80147209926
ACH-000503,-1.18064914674
ACH-000505,-1.11436031825
ACH-000507,-0.958726097216
ACH-000510,-1.27763708796
ACH-000511,-1.09147233292
ACH-000512,-0.9155705400599999
ACH-000516,-0.150875255788
ACH-000517,-0.990921812932
ACH-000518,-0.9330985545559999
ACH-000520,-1.1808216050799998
ACH-000521,-1.1011562744399999
ACH-000522,-1.61489334475
ACH-000524,-0.528146027941
ACH-000527,-0.9150322996119999
ACH-000528,-0.702950166206
ACH-000537,-0.882900954865
ACH-000541,-0.8311413474580001
ACH-000542,-1.4731407122
ACH-000544,-1.16180616745
ACH-000545,-1.27308364662
ACH-000547,-0.951125344971
ACH-000548,-0.8857828185690001
ACH-000549,-1.1888770965
ACH-000550,-0.9470529574109999
ACH-000552,-1.1161497889399998
ACH-000556,-0.983721277568
ACH-000557,-0.43064969606299996
ACH-000570,-1.31492026202
ACH-000571,-1.4771582281
ACH-000573,-0.9152317987440001
ACH-000576,-0.899209388925
ACH-000580,-0.976872144555
ACH-000584,-1.26265405513
ACH-000585,-1.42861799768
ACH-000588,-1.03188894236
ACH-000589,-0.758931514258
ACH-000591,-1.5327423611700002
ACH-000593,-1.06337023256
ACH-000600,-0.475722878728
ACH-000601,-1.01721447192
ACH-000604,-1.09197745965
ACH-000605,-1.2529847849200002
ACH-000606,-1.1130020217799999
ACH-000608,-0.406073690105
ACH-000614,-1.24263993964
ACH-000616,-1.0781580770799999
ACH-000618,-1.0968244223899999
ACH-000619,-1.18523626482
ACH-000620,-1.2355746883
ACH-000621,-0.549495459924
ACH-000622,-0.703938984657
ACH-000623,-0.810789024624
ACH-000624,-0.435350429917
ACH-000627,-1.39749449084
ACH-000630,-1.15674501135
ACH-000632,-1.47713714753
ACH-000633,-0.65845840275
ACH-000637,-1.10421030772
ACH-000638,-1.17976434319
ACH-000646,-0.8909370280259999
ACH-000647,-0.934671611399
ACH-000648,-1.0631725539899999
ACH-000649,-1.29899384422
ACH-000651,-1.2275536344
ACH-000652,-0.957527718679
ACH-000653,-0.334614508631
ACH-000657,-1.06729900743
ACH-000658,-0.775808432035
ACH-000661,-1.29872820449
ACH-000662,-1.0203243108600002
ACH-000663,-0.8827937510160001
ACH-000665,-1.03962878381
ACH-000671,-1.2715537794299998
ACH-000673,-1.14255740713
ACH-000676,-1.1314542085700001
ACH-000677,-1.14233768545
ACH-000681,-1.13802611906
ACH-000682,-1.09810503888
ACH-000683,-0.8805962340200001
ACH-000684,-1.6106275834200001
ACH-000688,-1.05785812263
ACH-000693,-1.00917482077
ACH-000694,-1.00091169916
ACH-000695,-0.8581808109190001
ACH-000696,-1.12544673044
ACH-000697,-1.0619803778499999
ACH-000699,-0.717146176776
ACH-000701,-0.78521055647
ACH-000706,-1.13244660276
ACH-000711,-1.31262631824
ACH-000713,-1.3463591094999998
ACH-000714,-1.08308720427
ACH-000718,-1.2578699340200001
ACH-000720,-1.20650185656
ACH-000721,-1.25392217597
ACH-000724,-0.948262316318
ACH-000725,-0.550896617934
ACH-000732,-1.05062202785
ACH-000734,-1.30503667703
ACH-000735,-1.43633824026
ACH-000736,-1.09209393628
ACH-000738,-1.27726194845
ACH-000746,-1.2262458846700002
ACH-000747,-1.0607860117299999
ACH-000748,-1.2531217992
ACH-000753,-1.29898904823
ACH-000756,-1.4467211648700002
ACH-000757,-1.5591567529199999
ACH-000758,-1.03822756563
ACH-000760,-0.77451435706
ACH-000763,-0.40334512490900004
ACH-000764,-1.15061887343
ACH-000765,-1.5301467763499998
ACH-000766,-1.05766679499
ACH-000767,-1.02287928182
ACH-000768,-1.35268054233
ACH-000769,-1.16517240796
ACH-000770,-1.10338520517
ACH-000771,-1.0471691038200002
ACH-000773,-0.5724223759679999
ACH-000776,-1.14771175154
ACH-000777,-1.21802938286
ACH-000778,-1.4066480313999998
ACH-000781,-1.09789741209
ACH-000782,-0.974506675575
ACH-000783,-1.49964642271
ACH-000784,-1.1102746286799998
ACH-000785,-1.04641858668
ACH-000787,-1.14431912312
ACH-000788,-1.1777979471200002
ACH-000791,-0.5407543529550001
ACH-000792,-1.24980814925
ACH-000794,-1.1309677213
ACH-000796,-0.9946845813240001
ACH-000799,-0.545091903313
ACH-000800,-1.0633104733499998
ACH-000802,-1.10280247169
ACH-000804,-1.02437537938
ACH-000805,-0.925888822202
ACH-000809,-1.1447097526799999
ACH-000810,-1.36968135042
ACH-000811,-1.31524952923
ACH-000817,-1.09174832768
ACH-000819,-1.1159111622600002
ACH-000820,-1.49152574849
ACH-000821,-0.807439094246
ACH-000822,-0.925706438848
ACH-000823,-0.938477746699
ACH-000824,-1.4287233604299998
ACH-000827,-1.09780194873
ACH-000829,-1.08438271827
ACH-000831,-1.10692071625
ACH-000832,-1.0996690808399998
ACH-000833,-1.1240225369299999
ACH-000834,-1.25442930199
ACH-000835,-1.20316424817
ACH-000836,-1.22652526842
ACH-000837,-1.0516695514499999
ACH-000838,-0.828232810239
ACH-000839,-1.5104297853200002
ACH-000840,-0.951054394772
ACH-000841,-0.8816118643549999
ACH-000843,-0.874660123789
ACH-000846,-1.02158949193
ACH-000847,-1.43481116558
ACH-000848,-1.11264500626
ACH-000849,-1.3527444511500002
ACH-000851,-1.23323930212
ACH-000855,-1.27418026769
ACH-000856,-1.02974983252
ACH-000858,-1.0226941864799999
ACH-000859,-1.501523489
ACH-000861,-1.04051020537
ACH-000862,-0.45608112703299997
ACH-000865,-1.05218236587
ACH-000866,-1.2046615346
ACH-000867,-0.844981646845
ACH-000869,-0.8404853192030001
ACH-000872,-1.20518156468
ACH-000873,-1.16559204534
ACH-000876,-0.43681154445200004
ACH-000878,-1.37796733514
ACH-000880,-1.12223253176
ACH-000881,-1.1724313802700002
ACH-000882,-0.90237570457
ACH-000884,-1.27834002569
ACH-000885,-0.9621247308740001
ACH-000887,-1.2106501726299999
ACH-000888,-0.865996793768
ACH-000889,-1.01699512485
ACH-000890,-1.35515531401
ACH-000896,-1.4303056303400001
ACH-000898,-0.267191618912
ACH-000900,-1.03160722248
ACH-000901,-1.5703445585
ACH-000905,-1.24383859157
ACH-000906,-1.30584000167
ACH-000907,-0.662237502631
ACH-000910,-1.1375516427399999
ACH-000911,-1.0631608061700002
ACH-000912,-1.06233613419
ACH-000913,-1.2189463625599999
ACH-000915,-1.4018534920899999
ACH-000916,-1.2778540201000002
ACH-000917,-1.13399896086
ACH-000921,-0.939155750877
ACH-000924,-1.05493589161
ACH-000926,-1.17883966624
ACH-000928,-1.02084814346
ACH-000929,-1.04389349654
ACH-000932,-1.42552443459
ACH-000935,-1.2436358304600001
ACH-000936,-1.1379502680700002
ACH-000937,-1.50523560588
ACH-000938,-1.31732091001
ACH-000939,-1.1171727369600002
ACH-000941,-0.699197304877
ACH-000943,-1.02226513027
ACH-000946,-1.00541787541
ACH-000947,-1.03730412563
ACH-000948,-0.894048100406
ACH-000950,-1.1822370936
ACH-000953,-1.47392554815
ACH-000957,-1.1939851558
ACH-000958,-1.22139575715
ACH-000960,-1.23051140545
ACH-000963,-1.43569648364
ACH-000968,-1.0015693673700001
ACH-000969,-0.9217775565449999
ACH-000973,-1.2400507216
ACH-000974,-1.02151643765
ACH-000975,-0.629511630181
ACH-000976,-1.68559270776
ACH-000978,-1.0742149404799999
ACH-000980,-1.0067071430399999
ACH-000984,-1.0491783231
ACH-000986,-1.26833350458
ACH-000988,-1.19359425706
ACH-000993,-0.891890947157
ACH-000994,-0.595783431395
ACH-000996,-1.06877267569
ACH-001001,-1.1268892611499999
ACH-001020,-1.3173995989899998
ACH-001028,-1.2924308310200001
ACH-001031,-1.06499602884
ACH-001038,-0.861513670965
ACH-001048,-1.10760828146
ACH-001050,-1.44670690408
ACH-001053,-1.2366392953799998
ACH-001054,-1.25522227631
ACH-001061,-1.01684941498
ACH-001067,-0.837151015306
ACH-001075,-1.06716659346
ACH-001096,-1.10936880876
ACH-001128,-1.2282682577700001
ACH-001134,-0.596433668035
ACH-001151,-1.2030493612100002
ACH-001163,-0.997131328177
ACH-001164,-0.971799080286
ACH-001173,-1.03117088343
ACH-001183,-1.0809388259200001
ACH-001184,-0.9319929897660001
ACH-001190,-0.824884985626
ACH-001192,-1.0896348733299999
ACH-001193,-1.43315475462
ACH-001196,-0.977867896108
ACH-001197,-1.0002239881200001
ACH-001205,-1.2967865068200002
ACH-001211,-1.34636148125
ACH-001212,-1.24103258354
ACH-001228,-1.19333953956
ACH-001232,-1.48014448152
ACH-001239,-1.2511545439799998
ACH-001274,-0.91322543483
ACH-001275,-1.09563625793
ACH-001277,-1.29607522426
ACH-001278,-1.14996843642
ACH-001280,-0.940382770164
ACH-001283,-1.07387959195
ACH-001289,-0.813516366039
ACH-001295,-1.25699098059
ACH-001300,-1.05297096374
ACH-001301,-1.19400558698
ACH-001302,-0.934414384958
ACH-001303,-1.8921556321400002
ACH-001306,-1.3436683442299997
ACH-001318,-1.47806542302
ACH-001322,-1.01687298526
ACH-001328,-1.11361636125
ACH-001332,-1.44966755968
ACH-001333,-0.947632717881
ACH-001336,-1.4102124959600002
ACH-001340,-1.12405120308
ACH-001346,-0.955789120411
ACH-001353,-1.23815388558
ACH-001354,-1.02433688803
ACH-001367,-1.419908484
ACH-001368,-1.19118882516
ACH-001374,-1.3529667228
ACH-001375,-1.3636017541299998
ACH-001377,-1.14589403971
ACH-001380,-1.03422027051
ACH-001391,-1.22415949356
ACH-001407,-1.43938506602
ACH-001408,-0.9638571190590001
ACH-001413,-1.0954212651100002
ACH-001430,-1.37387419629
ACH-001431,-1.15814255534
ACH-001450,-1.1193436022399998
ACH-001496,-0.9995597677439999
ACH-001500,-1.17270284946
ACH-001521,-0.9910051935549999
ACH-001523,-1.18232830193
ACH-001532,-0.9601799709990001
ACH-001536,-1.0130975122700001
ACH-001550,-1.0993870671600001
ACH-001552,-1.8061911048599997
ACH-001554,-1.11179415607
ACH-001645,-0.47609390778899996
ACH-001654,-1.0210290100900001
ACH-001715,-1.42049924493
ACH-001735,-1.09260484845
ACH-001736,-1.12224998475
ACH-001737,-0.780618150578
ACH-001740,-1.1031574577299998
ACH-001745,-1.00006609138
ACH-001750,-1.29003763733
ACH-001765,-1.2559443848
ACH-001956,-1.10932402053
ACH-001957,-0.844284396529
