,THEMIS2 (9473)
ACH-000621,-0.22770717431600002
ACH-000622,-0.293879597086
ACH-000623,-0.205734401727
ACH-000624,-0.198030353893
ACH-000627,-0.245194148795
ACH-000630,-0.233171240749
ACH-000632,-0.15293531629100002
ACH-000633,-0.17802969569200003
ACH-000637,-0.326173602522
ACH-000638,-0.254171871989
ACH-000646,-0.0673747766701
ACH-000647,-0.0777887938842
ACH-000648,-0.295829151242
ACH-000649,-0.0512159175634
ACH-000651,-0.15673131022700001
ACH-000652,-0.21732746973
ACH-000653,-0.295712975483
ACH-000657,-0.151641134149
ACH-000658,-0.05852146761080001
ACH-000661,-0.302511325683
ACH-000662,-0.142195932464
ACH-000663,-0.0682283346617
ACH-000665,0.00224470515488
ACH-000671,-0.187292224746
ACH-000673,-0.205122045651
ACH-000676,-0.18651576005800002
ACH-000677,-0.029839036232
ACH-000681,-0.256770845784
ACH-000682,-0.10383528542300001
ACH-000683,-0.274753939294
ACH-000684,-0.07546937623710001
ACH-000688,-0.0991525345584
ACH-000693,-0.154771787656
ACH-000694,-0.12857738476299999
ACH-000695,-0.223939722116
ACH-000696,-0.174153720194
ACH-000697,-0.42891830053499996
ACH-000699,-0.15640294097899998
ACH-000701,-0.17310612512600002
ACH-000706,-0.110780581702
ACH-000711,-0.261586079293
ACH-000713,-0.13274148349099998
ACH-000714,-0.242413621307
ACH-000718,-0.173888933877
ACH-000720,-0.23402285881299997
ACH-000721,-0.18971155907499998
ACH-000724,-0.251146681468
ACH-000725,-0.105446343303
ACH-000732,-0.114459552863
ACH-000734,-0.142449183147
ACH-000735,-0.190349748741
ACH-000736,-0.216232891697
ACH-000738,-0.27657561124200003
ACH-000746,0.021427438001200002
ACH-000747,-0.190878642219
ACH-000748,-0.03716665680469999
ACH-000753,-0.0063633711663399995
ACH-000756,0.017935192015
ACH-000757,-0.289473553396
ACH-000758,-0.14180801446
ACH-000760,-0.20631693498300002
ACH-000763,-0.107862387376
ACH-000764,-0.134771883815
ACH-000765,-0.257354121775
ACH-000766,-0.342374455234
ACH-000767,-0.35623189542499994
ACH-000768,-0.145775547391
ACH-000769,0.14245397928
ACH-000770,-0.084425517691
ACH-000771,-0.155335843942
ACH-000773,-0.0201714548722
ACH-000776,-0.0867728036507
ACH-000777,-0.18482930835499997
ACH-000778,0.0741799294403
ACH-000781,-0.0784865048462
ACH-000782,-0.304434277257
ACH-000783,-0.200561401952
ACH-000784,-0.148387481591
ACH-000785,-0.0851777438525
ACH-000787,-0.12848960702099999
ACH-000788,-0.232775057795
ACH-000791,-0.371557892597
ACH-000792,-0.0483250420228
ACH-000794,-0.257289945139
ACH-000796,-0.165494622693
ACH-000799,0.09429281600860001
ACH-000800,-0.0606203977552
ACH-000802,-0.137280408711
ACH-000804,-0.21365933452599997
ACH-000805,-0.23401627280600001
ACH-000809,-0.151925963231
ACH-000810,-0.28696135206900003
ACH-000811,-0.0198081095593
ACH-000817,-0.22705443909200002
ACH-000819,-0.135011955753
ACH-000820,-0.0835658901226
ACH-000821,-0.185738294404
ACH-000822,-0.121656778462
ACH-000823,-0.289589864564
ACH-000824,-0.136158089969
ACH-000827,-0.0296771024603
ACH-000829,-0.18013887888500002
ACH-000831,-0.028628773087400004
ACH-000832,-0.310919484218
ACH-000833,-0.283598817474
ACH-000834,-0.0159638659672
ACH-000835,-0.0898366085658
ACH-000836,-0.243306391931
ACH-000837,-0.263213327257
ACH-000838,-0.0712734381807
ACH-000839,-0.17807356769299998
ACH-000840,-0.18122421735999997
ACH-000841,-0.18520151162
ACH-000843,-0.0078254961618
ACH-000846,-0.23229375579999997
ACH-000847,0.0998788779517
ACH-000848,-0.08771146081110001
ACH-000849,-0.0911492151734
ACH-000851,-0.016723982358999998
ACH-000855,-0.11788834569399999
ACH-000856,-0.127899428542
ACH-000858,-0.208130731425
ACH-000859,-0.191572481305
ACH-000861,-0.0426803297248
ACH-000862,0.0316533878825
ACH-000865,-0.0108580346861
ACH-000866,-0.229068504754
ACH-000867,-0.0618432892514
ACH-000869,-0.0427335536752
ACH-000872,-0.164063300119
ACH-000873,-0.250951037696
ACH-000876,-0.277190686704
ACH-000878,0.09885549620210002
ACH-000880,0.0632980784305
ACH-000881,-0.187648700162
ACH-000882,-0.311431864969
ACH-000884,-0.184697045231
ACH-000885,-0.09455362484860001
ACH-000887,-0.241239962557
ACH-000888,-0.288877094054
ACH-000889,-0.0972424739205
ACH-000890,-0.19949301006700002
ACH-000896,-0.0760733554699
ACH-000898,-0.0809397293574
ACH-000900,-0.19975123176600001
ACH-000901,-0.278253838568
ACH-000905,-0.170955583702
ACH-000906,-0.053420696121
ACH-000907,-0.249937138116
ACH-000910,-0.12531613452600002
ACH-000911,0.0544013520339
ACH-000912,-0.18288809566
ACH-000913,-0.0290678248258
ACH-000915,-0.09186014439330001
ACH-000916,-0.406251889195
ACH-000917,-0.19857010034699998
ACH-000921,-0.07553932864110001
ACH-000924,-0.0798670295433
ACH-000926,-0.115035062617
ACH-000928,-0.230484938133
ACH-000929,-0.289151940898
ACH-000932,-0.0798112006022
ACH-000935,-0.499830027826
ACH-000936,-0.0930980951458
ACH-000937,-0.23219702225000002
ACH-000938,-0.13261435727499998
ACH-000939,0.0609346227644
ACH-000941,-0.0106869792384
ACH-000943,-0.0413939989484
ACH-000946,-0.228186715315
ACH-000947,-0.0569362121426
ACH-000948,-0.210982873879
ACH-000950,0.00524280104751
ACH-000953,-0.262535541618
ACH-000957,-0.102165392798
ACH-000958,0.0661989395083
ACH-000960,-0.14575362812200002
ACH-000963,-0.179931032283
ACH-000968,-0.126408841336
ACH-000969,-0.151067429493
ACH-000973,-0.158863404748
ACH-000974,-0.116577054135
ACH-000975,-0.16009335676699998
ACH-000976,-0.381209599093
ACH-000978,-0.04302407483680001
ACH-000980,-0.0616447501897
ACH-000984,-0.101021871158
ACH-000986,-0.208867881887
ACH-000988,-0.21352001118500002
ACH-000993,-0.208161781686
ACH-000994,-0.289243357095
ACH-000996,0.0118933660099
ACH-001001,-0.106522226454
ACH-001020,-0.038389801588
ACH-001028,-0.0242324448973
ACH-001031,-0.160818539103
ACH-001038,-0.00733156162825
ACH-001048,-0.28807083529800004
ACH-001050,0.0318368107862
ACH-001053,-0.233491874534
ACH-001054,0.0458399532483
ACH-001061,-0.08205006843280001
ACH-001067,-0.186710568763
ACH-001075,-0.20753515123100003
ACH-001096,-0.121918500193
ACH-001128,-0.220914443217
ACH-001134,-0.166125561942
ACH-001151,-0.15956566433
ACH-001163,-0.142625623385
ACH-001164,0.0103723814106
ACH-001173,-0.115859636973
ACH-001183,0.026346932427099998
ACH-001184,-0.019058259878
ACH-001190,-0.262393522536
ACH-001192,0.040272950800099995
ACH-001193,-0.452036677716
ACH-001196,-0.331118379655
ACH-001197,0.034902249994000004
ACH-001205,-0.030469825779200002
ACH-001211,-0.205208889246
ACH-001212,-0.455099211748
ACH-001228,-0.321520815856
ACH-001232,-0.316064044635
ACH-001239,-0.276057059635
ACH-001274,-0.377136694494
ACH-001275,-0.016275248696600002
ACH-001277,-0.0987869292179
ACH-001278,-0.147589249002
ACH-001280,0.05509271724690001
ACH-001283,-0.31576220396899995
ACH-001289,-0.0657913693404
ACH-001295,-0.228515804337
ACH-001300,-0.166839275895
ACH-001301,-0.0201140430606
ACH-001302,0.275098209798
ACH-001303,-0.18158068570900002
ACH-001306,-0.27538626214699996
ACH-001318,-0.16291781745300002
ACH-001322,-0.023347007958999997
ACH-001328,-0.0449057842327
ACH-001332,-0.098295013063
ACH-001333,-0.10843562872500001
ACH-001336,-0.045836120120900006
ACH-001340,-0.12116001879100001
ACH-001346,-0.31006992572500003
ACH-001353,0.088072036696
ACH-001354,-0.383663081647
ACH-001367,0.0654481543027
ACH-001368,-0.244411810332
ACH-001374,-0.175972732986
ACH-001375,-0.013731705684
ACH-001377,-0.138265033051
ACH-001380,-0.174929194364
ACH-001391,-0.0351852992322
ACH-001407,0.032298128898
ACH-001408,0.0241514616586
ACH-001413,-0.225646399771
ACH-001430,-0.42396213056500004
ACH-001431,0.0118976846685
ACH-001450,-0.227087792652
ACH-001496,0.0697135158053
ACH-001500,-0.10264614250700001
ACH-001521,-0.147265642318
ACH-001523,-0.131869343039
ACH-001532,-0.184043705351
ACH-001536,-0.462127568291
ACH-001550,-0.142684905467
ACH-001552,-0.12373209423800001
ACH-001554,-0.029997162434799995
ACH-001645,-0.477213553696
ACH-001654,-0.111480895572
ACH-001715,-0.173984310669
ACH-001735,-0.162790306438
ACH-001736,-0.0400671801829
ACH-001737,0.332143645609
ACH-001740,-0.0913299376929
ACH-001745,-0.183816718455
ACH-001750,-0.174082845146
ACH-001765,-0.13058779302
ACH-001956,-0.08502729890910002
ACH-001957,-0.133990452602
