,SKAP1 (8631)
ACH-000464,-0.39244884245800005
ACH-000466,-0.245287357328
ACH-000467,-0.37688254396399995
ACH-000468,-0.478398866095
ACH-000469,-0.11454091868899999
ACH-000470,-0.17534966682999997
ACH-000471,-0.265886111299
ACH-000472,-0.32397232259
ACH-000473,-0.198449906734
ACH-000475,-0.457552516222
ACH-000476,-0.16934771893199999
ACH-000477,-0.0975697873154
ACH-000480,-0.221965290577
ACH-000481,-0.10647484235600001
ACH-000483,-0.499261648912
ACH-000484,-0.283328546932
ACH-000485,-0.571759854551
ACH-000486,-0.253916885028
ACH-000487,-0.39367426944399997
ACH-000488,-0.24385575832400003
ACH-000490,-0.23329830285999997
ACH-000491,-0.37640927514
ACH-000495,-0.038479102956500005
ACH-000496,-0.254622950115
ACH-000499,-0.479115200203
ACH-000500,-0.09369772134610001
ACH-000502,-0.387364507319
ACH-000503,-0.571627716985
ACH-000505,-0.273747150586
ACH-000507,-0.210002840647
ACH-000510,-0.342546288296
ACH-000511,-0.36225659541
ACH-000512,-0.211790770954
ACH-000516,-0.323114759691
ACH-000517,-0.276915717136
ACH-000518,-0.32933466096299996
ACH-000520,-0.506224071155
ACH-000521,-0.382813926928
ACH-000522,-0.323579793396
ACH-000524,-0.255193704636
ACH-000527,-0.464811946836
ACH-000528,-0.28138810074799997
ACH-000537,-0.10788708801100001
ACH-000541,0.262118094388
ACH-000542,-0.32228611577599997
ACH-000544,-0.338682807501
ACH-000545,-0.364643972317
ACH-000547,-0.442767929449
ACH-000548,-0.47758950161799996
ACH-000549,-0.359323498065
ACH-000550,-0.424133710026
ACH-000552,-0.37424527361000004
ACH-000556,-0.396149657034
ACH-000557,-0.162541587748
ACH-000570,-0.412797821024
ACH-000571,-0.36264483350000004
ACH-000573,-0.212122766754
ACH-000576,-0.402358134478
ACH-000580,-0.195967366558
ACH-000584,-0.316919302315
ACH-000585,-0.145946959514
ACH-000588,-0.474620406656
ACH-000589,-0.289820097675
ACH-000591,-0.24626512493099997
ACH-000593,-0.241335116084
ACH-000600,-0.441053391681
ACH-000601,-0.34053499519100006
ACH-000604,-0.326435793395
ACH-000605,-0.12114210579500001
ACH-000606,-0.233192300703
ACH-000608,-0.504520062427
ACH-000614,-0.48423451688
ACH-000616,-0.194104474397
ACH-000618,-0.287545424195
ACH-000619,-0.141280536888
ACH-000620,-0.142777407693
ACH-000621,-0.17462309110399998
ACH-000622,-0.00182756680153
ACH-000623,-0.240160750612
ACH-000624,-0.34733218191200005
ACH-000627,-0.41289590645999996
ACH-000630,-0.29880458575999996
ACH-000632,-0.32004262994800003
ACH-000633,-0.42671956401699995
ACH-000637,-0.5321134711819999
ACH-000638,-0.435580151268
ACH-000646,-0.16598998166099999
ACH-000647,-0.461868381901
ACH-000648,-0.38722646534599997
ACH-000649,-0.267989345808
ACH-000651,-0.364237351686
ACH-000652,-0.530883058714
ACH-000653,-0.22298911517900002
ACH-000657,-0.375523522936
ACH-000658,-0.39205389910599997
ACH-000661,-0.366603984587
ACH-000662,-0.604306898902
ACH-000663,-0.257470665434
ACH-000665,-0.306250092069
ACH-000671,-0.224259674048
ACH-000673,-0.361093005536
ACH-000676,-0.491908137367
ACH-000677,-0.185568970301
ACH-000681,-0.581406885987
ACH-000682,-0.19337574707199998
ACH-000683,-0.247040745589
ACH-000684,-0.362070301177
ACH-000688,-0.438615122053
ACH-000693,-0.341577652976
ACH-000694,-0.22971494546799998
ACH-000695,-0.4242116903
ACH-000696,-0.38184406193899995
ACH-000697,-0.188687428213
ACH-000699,-0.334820506276
ACH-000701,-0.260315796612
ACH-000706,-0.303128563921
ACH-000711,-0.294627219337
ACH-000713,-0.261334893187
ACH-000714,-0.37734669686899996
ACH-000718,-0.314641672039
ACH-000720,-0.40771655971799997
ACH-000721,-0.40254823446000004
ACH-000724,-0.43987443719400005
ACH-000725,-0.208970820226
ACH-000732,-0.434254943084
ACH-000734,-0.301743118339
ACH-000735,-0.309175604378
ACH-000736,-0.221466121513
ACH-000738,-0.387729191092
ACH-000746,-0.411943347327
ACH-000747,-0.309526681974
ACH-000748,-0.28488108451099997
ACH-000753,-0.283649072876
ACH-000756,-0.521233171221
ACH-000757,-0.151660297736
ACH-000758,-0.08719050815950001
ACH-000760,-0.5068613618419999
ACH-000763,-0.22941848136999998
ACH-000764,-0.569466009814
ACH-000765,-0.38142666597400005
ACH-000766,-0.445680021518
ACH-000767,-0.247114140476
ACH-000768,-0.260491083646
ACH-000769,-0.034346644919199996
ACH-000770,-0.32243546676600005
ACH-000771,-0.319588967364
ACH-000773,-0.297741394883
ACH-000776,-0.301211452806
ACH-000777,-0.471194772597
ACH-000778,-0.26699100743500004
ACH-000781,-0.37429390085299996
ACH-000782,-0.534241511399
ACH-000783,-0.164385321503
ACH-000784,-0.42091072402699997
ACH-000785,-0.346506227273
ACH-000787,-0.08304297466860001
ACH-000788,-0.461955310617
ACH-000791,-0.227221786088
ACH-000792,-0.477067815282
ACH-000794,-0.221948774484
ACH-000796,-0.445333206002
ACH-000799,0.0333460688558
ACH-000800,-0.217178443679
ACH-000802,-0.29153038700899997
ACH-000804,-0.136982260153
ACH-000805,-0.333754189443
ACH-000809,-0.333400957669
ACH-000810,-0.771548811731
ACH-000811,-0.45076401350699996
ACH-000817,-0.487015033472
ACH-000819,-0.28934541739999997
ACH-000820,-0.07185295494539999
ACH-000821,-0.0185083510411
ACH-000822,-0.502284588828
ACH-000823,-0.345024957456
ACH-000824,-0.35574704377099997
ACH-000827,-0.271970878602
ACH-000829,-0.405533838177
ACH-000831,-0.38485016423199997
ACH-000832,-0.213142434652
ACH-000833,-0.142960241556
ACH-000834,-0.381795099739
ACH-000835,-0.379342185745
ACH-000836,-0.18512997626699998
ACH-000837,-0.318287551617
ACH-000838,-0.181403341284
ACH-000839,-0.327190460066
ACH-000840,-0.4325850963699999
ACH-000841,-0.286606440751
ACH-000843,-0.456243757509
ACH-000846,-0.432490031652
ACH-000847,-0.39239473965599997
ACH-000848,-0.317044711714
ACH-000849,-0.027686204910499997
ACH-000851,-0.42671543054899996
ACH-000855,-0.33737276846600006
ACH-000856,-0.13196306811300001
ACH-000858,-0.275625399838
ACH-000859,-0.424004072786
ACH-000861,-0.464274445308
ACH-000862,-0.43398571878700004
ACH-000865,-0.33133414548
ACH-000866,-0.229040714998
ACH-000867,-0.302387825151
ACH-000869,-0.192793774702
ACH-000872,-0.19275248651000002
ACH-000873,-0.0619830880444
ACH-000876,-0.304978342154
ACH-000878,-0.199447977564
ACH-000880,-0.176116357649
ACH-000881,-0.27575923194
ACH-000882,-0.281181725253
ACH-000884,-0.288081139863
ACH-000885,-0.27251856831599997
ACH-000887,-0.42287780819700005
ACH-000888,-0.19910007385200001
ACH-000889,-0.353269807283
ACH-000890,-0.21908608450800002
ACH-000896,-0.244096591542
ACH-000898,-0.223019214318
ACH-000900,-0.398816943339
ACH-000901,-0.300057363249
ACH-000905,-0.278531392158
ACH-000906,-0.33077754979699997
ACH-000907,-0.35518229575300003
ACH-000910,-0.17161726299600003
ACH-000911,-0.316509155153
ACH-000912,-0.536041994823
ACH-000913,-0.331408443625
ACH-000915,-0.49549294052299997
ACH-000916,-0.242445186818
ACH-000917,-0.457116465917
ACH-000921,-0.43287096078500004
ACH-000924,-0.273752689451
ACH-000926,-0.254448964469
ACH-000928,-0.313174944661
ACH-000929,-0.0759653074272
ACH-000932,-0.406626311433
ACH-000935,-0.398002696976
ACH-000936,-0.427929780311
ACH-000937,-0.31489817462499997
ACH-000938,-0.293342445524
ACH-000939,-0.157790704003
ACH-000941,-0.24270058034000003
ACH-000943,-0.29923103276
ACH-000946,-0.33817516094300004
ACH-000947,-0.329933781084
ACH-000948,-0.113948646916
ACH-000950,-0.377844690357
ACH-000953,-0.596283698683
ACH-000957,-0.44252343301700003
ACH-000958,-0.254565636618
ACH-000960,-0.245951833785
ACH-000963,-0.8143961841249999
ACH-000968,-0.135550315336
ACH-000969,-0.493481270159
ACH-000973,-0.175648913943
ACH-000974,-0.283173116698
ACH-000975,-0.293322876549
ACH-000976,-0.453840363326
ACH-000978,0.207014220315
ACH-000980,-0.285407030655
ACH-000984,-0.547183850323
ACH-000986,-0.483409234073
ACH-000988,-0.393067174973
ACH-000993,-0.29781714292100003
ACH-000994,-0.41428192997
ACH-000996,-0.22780651370700003
ACH-001001,-0.375476288331
ACH-001020,-0.401723029857
ACH-001028,-0.265415539536
ACH-001031,-0.233740601054
ACH-001038,-0.430857720126
ACH-001048,-0.292237904635
ACH-001050,-0.38133053740999995
ACH-001053,-0.477946740581
ACH-001054,-0.465864070635
ACH-001061,-0.234287149307
ACH-001067,-0.343477603877
ACH-001075,-0.144497973934
ACH-001096,-0.228210148746
ACH-001128,-0.449765363259
ACH-001134,-0.364134668165
ACH-001151,-0.41164329590099996
ACH-001163,-0.535707415381
ACH-001164,-0.262950781734
ACH-001173,-0.305321631157
ACH-001183,-0.148934565696
ACH-001184,-0.295820991776
ACH-001190,-0.477618281606
ACH-001192,-0.191590225131
ACH-001193,-0.397223711549
ACH-001196,-0.292535049317
ACH-001197,-0.395049129231
ACH-001205,-0.32192589417100004
ACH-001211,-0.165659658728
ACH-001212,-0.14745215040100002
ACH-001228,-0.221823296538
ACH-001232,-0.414128700336
ACH-001239,-0.35977228032200004
ACH-001274,-0.34411196156199997
ACH-001275,-0.40411164716200004
ACH-001277,-0.455251174872
ACH-001278,-0.32048634057799996
ACH-001280,-0.266793252561
ACH-001283,-0.429186443041
ACH-001289,-0.199740068908
ACH-001295,-0.43518832413
ACH-001300,-0.197319375339
ACH-001301,-0.322370398877
ACH-001302,-0.47350818699600006
ACH-001303,-0.308011971226
ACH-001306,-0.16234769233100002
ACH-001318,-0.379065200158
ACH-001322,-0.27212055246
ACH-001328,-0.440216688834
ACH-001332,-0.7031099897600002
ACH-001333,-0.377958547219
ACH-001336,-0.19152531493799999
ACH-001340,-0.39216096436399994
ACH-001346,-0.378654151628
ACH-001353,-0.335898287661
ACH-001354,-0.40880800667499995
ACH-001367,-0.20252383702399998
ACH-001368,-0.353419269594
ACH-001374,-0.262005934188
ACH-001375,-0.317989816346
ACH-001377,-0.31832977944
ACH-001380,-0.291356215823
ACH-001391,-0.268899669534
ACH-001407,-0.424953393936
ACH-001408,-0.376862085806
ACH-001413,-0.597745443031
ACH-001430,-0.35431389473999997
ACH-001431,-0.333420989155
ACH-001450,-0.247253071976
ACH-001496,-0.340086928958
ACH-001500,-0.450770998719
ACH-001521,-0.245157884659
ACH-001523,-0.371256537573
ACH-001532,-0.30690188824000003
ACH-001536,-0.157297239992
ACH-001550,-0.18730469982700002
ACH-001552,-0.401808087961
ACH-001554,-0.235528898131
ACH-001645,-0.335261547659
ACH-001654,-0.303400124046
ACH-001715,-0.37732034818899995
ACH-001735,-0.205386465921
ACH-001736,-0.0671281912368
ACH-001737,-1.0579721886799998
ACH-001740,-0.298038041455
ACH-001745,-0.46632387395
ACH-001750,-0.531054144904
ACH-001765,-0.307420510172
ACH-001956,-0.333685086413
ACH-001957,-0.36300724439099996
