,SMG5 (23381)
ACH-000004,-0.820039760905
ACH-000007,-1.0383221623
ACH-000009,-1.1468494254700001
ACH-000011,-1.10104454529
ACH-000012,-1.0632475138600002
ACH-000013,-1.09587294728
ACH-000014,-1.20511612642
ACH-000015,-1.2600875902600002
ACH-000017,-1.12878657046
ACH-000018,-1.1247078766
ACH-000019,-1.45687876255
ACH-000021,-1.25364130696
ACH-000022,-1.08727798074
ACH-000025,-1.0536935142100001
ACH-000028,-1.0092405586700002
ACH-000030,-0.88761093619
ACH-000035,-1.23119205986
ACH-000036,-1.18307986499
ACH-000037,-1.1678996073399999
ACH-000039,-1.08070582431
ACH-000040,-1.04131980378
ACH-000041,-0.781998887663
ACH-000042,-0.979631630408
ACH-000045,-1.13778505834
ACH-000047,-0.9229493875679999
ACH-000052,-1.1892936199
ACH-000053,-1.42943958785
ACH-000054,-0.981402182482
ACH-000055,-1.07016754593
ACH-000060,-0.860311911517
ACH-000067,-0.9129184120880001
ACH-000070,-1.04294331461
ACH-000075,-0.774121956049
ACH-000078,-0.950925416285
ACH-000082,-1.0
ACH-000085,-1.09911241331
ACH-000086,-1.18796255543
ACH-000087,-1.00437921631
ACH-000092,-1.21969130547
ACH-000095,-1.0
ACH-000097,-0.866628983295
ACH-000098,-1.1645100290000001
ACH-000099,-1.02241539031
ACH-000108,-0.895195166616
ACH-000113,-1.15712430107
ACH-000115,-0.8071020438609999
ACH-000116,-0.9353706605500001
ACH-000118,-1.1772128182200001
ACH-000120,-0.853232698312
ACH-000123,-1.02851002968
ACH-000127,-0.991644606552
ACH-000128,-0.884892727535
ACH-000132,-1.04652564751
ACH-000133,-0.983915435895
ACH-000137,-1.17772425973
ACH-000138,-1.22563023273
ACH-000142,-0.966277361277
ACH-000143,-1.21896461851
ACH-000146,-0.8052773891249999
ACH-000148,-1.06387863996
ACH-000150,-1.09368340093
ACH-000152,-1.03982602822
ACH-000153,-1.07243928169
ACH-000159,-1.00674492157
ACH-000160,-1.2704663935299998
ACH-000163,-0.9204072394410001
ACH-000167,-0.68920706625
ACH-000168,-1.43362910623
ACH-000169,-0.9205544498489999
ACH-000178,-1.15182803645
ACH-000182,-0.905588076177
ACH-000183,-1.2501651436399999
ACH-000188,-0.6488450425110001
ACH-000189,-0.9082111937080001
ACH-000190,-0.8531605539
ACH-000198,-1.13606985169
ACH-000204,-1.21428286521
ACH-000206,-0.789881785023
ACH-000207,-1.0316444804
ACH-000211,-1.01523436384
ACH-000215,-0.9011988885879999
ACH-000221,-1.08092354521
ACH-000222,-1.3047543074899999
ACH-000223,-1.24574831263
ACH-000226,-1.0700668770000001
ACH-000227,-0.900982933684
ACH-000228,-1.5750055308700002
ACH-000231,-0.842582318222
ACH-000232,-0.989552576101
ACH-000233,-0.8796674370209999
ACH-000234,-1.18167510434
ACH-000235,-1.04152898444
ACH-000237,-1.00629278267
ACH-000238,-0.8489818867829999
ACH-000243,-1.17854644303
ACH-000244,-1.13189776046
ACH-000246,-1.016800564
ACH-000248,-1.0760548537999999
ACH-000250,-0.9217951088609999
ACH-000251,-1.1605336863200002
ACH-000253,-1.19383016831
ACH-000255,-0.819570196928
ACH-000256,-1.26695406882
ACH-000257,-0.785491941687
ACH-000258,-1.31369512384
ACH-000259,-1.0375257694700002
ACH-000260,-0.991897157642
ACH-000261,-0.892072717266
ACH-000262,-0.878567971267
ACH-000263,-0.659746441052
ACH-000264,-1.16840291494
ACH-000265,-1.04011665497
ACH-000266,-1.2843031972
ACH-000272,-0.998171011728
ACH-000273,-0.792494207599
ACH-000274,-1.01962965395
ACH-000277,-1.3916577963799999
ACH-000278,-0.831198265951
ACH-000279,-0.49267559779299996
ACH-000280,-1.0382642949299998
ACH-000281,-0.8436493478589999
ACH-000288,-0.805097534042
ACH-000291,-1.10954076207
