,SYNE4 (163183)
ACH-000004,-0.211794069482
ACH-000007,-0.260273588193
ACH-000009,-0.185847496683
ACH-000011,-0.370825205171
ACH-000012,-0.11769464445599999
ACH-000013,-0.48440299840000006
ACH-000014,-0.021769078771
ACH-000015,-0.263257377988
ACH-000017,-0.203632406466
ACH-000018,-0.16855624784
ACH-000019,-0.0987719588707
ACH-000021,-0.301690992279
ACH-000022,-0.278516652887
ACH-000025,-0.14565629232799998
ACH-000028,-0.132340580243
ACH-000030,-0.21544198907099998
ACH-000035,-0.273796778026
ACH-000036,-0.136927613575
ACH-000037,-0.335140482759
ACH-000039,0.0820738831908
ACH-000040,-0.0668974196617
ACH-000041,-0.177613378603
ACH-000042,-0.220235237119
ACH-000045,-0.176640475539
ACH-000047,-0.0227029267876
ACH-000052,-0.16536446804500002
ACH-000053,-0.27734618251
ACH-000054,-0.134887734713
ACH-000055,-0.11620159004000001
ACH-000060,-0.124029783787
ACH-000067,-0.373828893323
ACH-000070,-0.08503038609860002
ACH-000075,-0.129045453088
ACH-000078,-0.18633125423099997
ACH-000082,-0.07421999639719999
ACH-000085,-0.41990546136100004
ACH-000086,-0.245531680641
ACH-000087,-0.0229595066011
ACH-000092,-0.394919406098
ACH-000095,-0.130008856199
ACH-000097,-0.159319658167
ACH-000098,-0.27633837610100004
ACH-000099,0.0532130299763
ACH-000108,-0.411811592426
ACH-000113,-0.08756980465489998
ACH-000115,-0.287341124895
ACH-000116,0.008797844873290002
ACH-000118,-0.313208902025
ACH-000120,-0.20074767359499998
ACH-000123,-0.239376782775
ACH-000127,-0.236061279082
ACH-000128,-0.0530623678328
ACH-000132,-0.0403720176484
ACH-000133,-0.257812334332
ACH-000137,-0.34874074832900004
ACH-000138,-0.25538538042
ACH-000142,-0.37186807111599995
ACH-000143,-0.11012865942
ACH-000146,-0.0721999237068
ACH-000148,0.00670521918344
ACH-000150,-0.301559346462
ACH-000152,-0.39172431747
ACH-000153,-0.299874959854
ACH-000159,-0.10302108586400001
