,SFRP2 (6423)
ACH-000004,0.0346415877903
ACH-000007,0.010875756569600001
ACH-000009,-0.13527986010600002
ACH-000011,-0.128788658062
ACH-000012,-0.0792709787065
ACH-000013,0.0173161558392
ACH-000014,-0.043759166656499995
ACH-000015,-0.10698644367599999
ACH-000017,-0.24539197761700002
ACH-000018,-0.299155664233
ACH-000019,-0.14503358294399998
ACH-000021,-0.0564065965415
ACH-000022,-0.187243509441
ACH-000025,0.00495968830653
ACH-000028,-0.13344535012199998
ACH-000030,-0.0326807079656
ACH-000035,-0.007851039776529999
ACH-000036,-0.17780574890099998
ACH-000037,-0.127176966582
ACH-000039,-0.011593889526
ACH-000040,-0.130417976824
ACH-000041,-0.0218575897102
ACH-000042,-0.289940478628
ACH-000045,-0.0875894640008
ACH-000047,-0.190853022958
ACH-000052,-0.154524674749
ACH-000053,-0.163585785712
ACH-000054,-0.129406801117
ACH-000055,-0.175525240882
ACH-000060,-0.16964203272700001
ACH-000067,-0.290423543409
ACH-000070,-0.392462220647
ACH-000075,-0.0977991855827
ACH-000078,0.037458161468599996
ACH-000082,-0.1490575332
ACH-000085,-0.280665198942
ACH-000086,-0.0918947077297
ACH-000087,0.05948884141559999
ACH-000092,-0.08109709063019999
ACH-000095,-0.041732463199
ACH-000097,-0.00282897442897
ACH-000098,-0.105503860762
ACH-000099,-0.11016789317299999
ACH-000108,-0.109944169412
ACH-000113,-0.125726201496
ACH-000115,-0.0182701261545
ACH-000116,-0.046584485334599995
ACH-000118,-0.123068610819
ACH-000120,-0.095346191308
ACH-000123,-0.138902425575
ACH-000127,-0.207112263617
ACH-000128,0.0387049865793
ACH-000132,-0.11218746031099999
ACH-000133,-0.145928680395
ACH-000137,0.134279045989
ACH-000138,-0.229566554698
ACH-000142,-0.15305679855
ACH-000143,-0.0656626607101
ACH-000146,-0.139805318501
ACH-000148,-0.09597910125530001
ACH-000150,-0.20956518768399998
ACH-000152,-0.13218274816199999
ACH-000153,0.242718811442
ACH-000159,-0.078385344501
ACH-000160,0.019280988837
ACH-000163,-0.289690215596
ACH-000167,0.0870575007635
ACH-000168,-0.220749567978
ACH-000169,-0.09656545101780001
ACH-000178,-0.267688113206
ACH-000182,-0.046459932356199996
ACH-000183,-0.179566960784
ACH-000188,-0.046176000611199995
ACH-000189,0.0038181158677399996
ACH-000190,-0.0949203832709
ACH-000198,-0.149551958239
ACH-000204,-0.346811773801
ACH-000206,-0.021617036179499997
ACH-000207,0.068781902139
ACH-000211,-0.205056335422
ACH-000215,-0.13619138215999999
ACH-000221,-0.20377778427700002
ACH-000222,-0.191760593712
ACH-000223,-0.0655216224274
ACH-000226,-0.135274944379
ACH-000227,0.060177972689699995
ACH-000228,0.138979361054
ACH-000231,-0.11236936054999999
ACH-000232,-0.20159147347399997
ACH-000233,-0.17490433199000002
ACH-000234,-0.200365336365
ACH-000235,-0.0993889332319
ACH-000237,-0.263027932913
ACH-000238,-0.0646438520316
ACH-000243,-0.308936109091
ACH-000244,-0.167931741129
ACH-000246,-0.157644424992
ACH-000248,-0.198801001834
ACH-000250,-0.19402731254
ACH-000251,-0.314905785189
ACH-000253,-0.0598323983469
ACH-000255,-0.12847978012
ACH-000256,-0.0608570642696
ACH-000257,-0.0976026286095
ACH-000258,-0.504899535945
ACH-000259,-0.0825469416907
ACH-000260,-0.119625614605
ACH-000261,-0.22738142778700002
ACH-000262,-0.631217839368
ACH-000263,-0.235634795335
ACH-000264,-0.0064087323075
ACH-000265,-0.209210194982
ACH-000266,-0.17172349241700002
ACH-000272,-0.164209253847
ACH-000273,-0.0321323628114
ACH-000274,-0.277341175077
ACH-000277,-0.179344606553
ACH-000278,-0.0397040933137
ACH-000279,-0.07458131354349999
ACH-000280,-0.011452494701600001
ACH-000281,-0.221186177082
ACH-000288,-0.0184973292885
ACH-000291,-0.0712682492674
ACH-000293,-0.0264522112777
ACH-000294,-0.097956334145
ACH-000295,-0.144681579995
ACH-000296,-0.263163360226
ACH-000302,-0.137052758481
ACH-000304,-0.0344984618734
ACH-000307,-0.0870959639593
ACH-000308,-0.09185762966839998
ACH-000310,-0.22884406433600002
ACH-000311,-0.35181614677699996
ACH-000312,-0.022815680139700003
ACH-000315,-0.419850511137
ACH-000316,0.005135494327729999
ACH-000317,-0.0551133311639
ACH-000318,-0.25159334008900003
ACH-000319,-0.13165447821100001
ACH-000320,-0.24316656645399998
ACH-000322,-0.275977150468
ACH-000323,-0.185252912747
ACH-000324,-0.06011383991830001
ACH-000329,-0.0752309144089
ACH-000330,0.047116734791599994
ACH-000331,-0.128192224277
ACH-000332,-0.12467036375700001
ACH-000334,0.322248821006
ACH-000335,-0.505349138217
ACH-000336,-0.159498400011
ACH-000337,-0.243063321805
ACH-000339,-0.126261574729
ACH-000341,0.201698603502
ACH-000348,-0.222201966946
ACH-000350,-0.36489939020900003
ACH-000352,-0.126346881759
ACH-000356,0.011485376680700002
ACH-000361,0.036057642712
ACH-000362,-0.149963150053
ACH-000363,-0.00381943402741
ACH-000364,0.061772260698699996
ACH-000365,-0.215445674479
ACH-000366,-0.0452013025612
ACH-000368,-0.120285798001
ACH-000374,-0.13749496793299998
ACH-000375,-0.209773991522
ACH-000376,-0.08068091349960001
ACH-000381,-0.029194652392599996
ACH-000383,-0.148615824655
ACH-000387,-0.000131429873276
ACH-000389,-0.0734777964931
ACH-000390,-0.0737593289698
ACH-000393,-0.201127836388
ACH-000395,-0.271097238098
ACH-000397,-0.0721131051464
ACH-000401,-0.271216825124
ACH-000402,0.087340267739
ACH-000403,-0.123973108697
ACH-000404,0.0256971869092
ACH-000406,-0.16670267334
ACH-000407,-0.12342068300100001
ACH-000408,-0.167498054517
ACH-000410,-0.0479741693847
ACH-000411,-0.316689529543
ACH-000414,-0.0324840018329
ACH-000415,0.0307569973122
ACH-000416,-0.20728944962200002
ACH-000420,-0.005718135498050001
ACH-000421,-0.0644262763021
ACH-000424,-0.257330154062
ACH-000425,-0.100305590748
