,TMPRSS11E (28983)
ACH-000770,-0.12301653329000002
ACH-000771,-0.109803527702
ACH-000773,-0.28839013193
ACH-000776,-0.08005870426860001
ACH-000777,-0.0658951808911
ACH-000778,0.074201454611
ACH-000781,-0.054829373326699994
ACH-000782,-0.0541248965274
ACH-000783,-0.08512338758
ACH-000784,0.0417189575922
ACH-000785,-0.0941648500387
ACH-000787,-0.150125747129
ACH-000788,-0.0466175286823
ACH-000791,-0.0652104579889
ACH-000792,-0.109698322021
ACH-000794,-0.23807913429699998
ACH-000796,-0.17046093151500002
ACH-000799,-0.150560935117
ACH-000800,-0.04678219881469999
ACH-000802,-0.032444343002400004
ACH-000804,-0.10408645384299998
ACH-000805,-0.0461837701384
ACH-000809,-0.126763131341
ACH-000810,-0.205106537157
ACH-000811,0.046575964810300005
ACH-000817,-0.234740263842
ACH-000819,0.10296402116100001
ACH-000820,0.109198199882
ACH-000821,-0.04627193601
ACH-000822,0.0289176035179
ACH-000823,-0.201650877492
ACH-000824,-0.0375363051158
ACH-000827,-0.0547899030918
ACH-000829,0.07110822872349999
ACH-000831,-0.24495591540999997
ACH-000832,0.11602400679500001
ACH-000833,-0.00654416954194
ACH-000834,-0.202436653761
ACH-000835,-0.165432829171
ACH-000836,-0.168082169356
ACH-000837,-0.0707219819632
ACH-000838,0.0577644063131
ACH-000839,-0.235991639532
ACH-000840,-0.20750653490899998
ACH-000841,-0.00709884872787
ACH-000843,-0.0259644604148
ACH-000846,-0.223047216953
ACH-000847,-0.040522701127900004
ACH-000848,-0.0582047111319
ACH-000849,-0.0306220274174
ACH-000851,-0.0803090747116
ACH-000855,-0.0958264143124
ACH-000856,0.010879025103100001
ACH-000858,-0.046117800611500004
ACH-000859,-0.102264498687
ACH-000861,0.0454826292631
ACH-000862,-0.020334110064000002
ACH-000865,0.0614189527721
ACH-000866,-0.135789447611
ACH-000867,-0.0670219650894
ACH-000869,-0.12545359132300002
ACH-000872,-0.047169490164
ACH-000873,-0.0897532734992
ACH-000876,0.036151163765
ACH-000878,0.0134883448251
ACH-000880,0.007534312483729999
ACH-000881,0.0128572004168
ACH-000882,-0.0921062724794
ACH-000884,-0.031224330166000003
ACH-000885,-0.018571424192200002
ACH-000887,-0.15628711003100001
ACH-000888,-0.09590509486639999
ACH-000889,-0.07220497629139999
ACH-000890,-0.0902655428149
ACH-000896,-0.162881651382
ACH-000898,-0.258542406875
ACH-000900,-0.18333224161400002
ACH-000901,0.035195453306
ACH-000905,-0.103640314649
ACH-000906,-0.125060907178
ACH-000907,-0.106112642952
ACH-000910,-0.0660534438156
ACH-000911,-0.00223481800514
ACH-000912,-0.12425527044500001
ACH-000913,0.059081531272400005
ACH-000915,-0.0913694948387
ACH-000916,-0.480960456415
ACH-000917,-0.124351118192
ACH-000921,-0.10455087447000001
ACH-000924,-0.14469516819800002
ACH-000926,-0.101136428125
ACH-000928,0.024787824696
ACH-000929,-0.052786470383599994
ACH-000932,-0.0342372660305
ACH-000935,-0.122206526944
ACH-000936,-0.114728410772
ACH-000937,0.037322872657199996
ACH-000938,-0.0652522730025
ACH-000939,0.024293614328400003
ACH-000941,-0.07691622949730001
ACH-000943,-0.10349167499399999
ACH-000946,-0.176446689745
ACH-000947,-0.147454183495
ACH-000948,-0.08509947265210001
ACH-000950,-0.0178810522019
ACH-000953,-0.110893454853
ACH-000957,-0.0896974525903
ACH-000958,-0.16883688116700002
ACH-000960,-0.11029266211699999
ACH-000963,-0.505569839639
ACH-000968,0.0929202607586
ACH-000969,-0.16848506034299998
ACH-000973,-0.127348132118
ACH-000974,-0.195863096842
ACH-000975,-0.152064547415
ACH-000976,-0.0313719523624
ACH-000978,-0.038150650441900004
ACH-000980,0.0456643838636
ACH-000984,-0.124637453215
ACH-000986,-0.18103620938700002
ACH-000988,0.0775750174058
ACH-000993,-0.0682407225802
ACH-000994,-0.101158498576
ACH-000996,0.00037772383983499994
ACH-001001,-0.07418575128800001
ACH-001020,0.14943886507200002
ACH-001028,-0.0450251050866
ACH-001031,-0.037630913453300004
ACH-001038,-0.00385949443746
ACH-001048,-0.0894544317307
ACH-001050,0.0023096199387499998
ACH-001053,0.05179212013
ACH-001054,-0.022581585240599996
ACH-001061,-0.09146512614180001
ACH-001067,-0.10704620232899999
ACH-001075,0.0267873841459
ACH-001096,0.009144673889790001
ACH-001128,-0.32748462453899996
ACH-001134,-0.0636470781452
ACH-001151,-0.16857893429
ACH-001163,-0.111270068529
ACH-001164,-0.17000839123599998
ACH-001173,-0.136346082149
ACH-001183,-0.018955912034
ACH-001184,-0.17233344939
ACH-001190,-0.004931629943060001
ACH-001192,-0.146890995878
ACH-001193,-0.013208626309
ACH-001196,0.07900546406660001
ACH-001197,-0.17858027204100002
ACH-001205,-0.0850700214191
ACH-001211,-0.08955971728499999
ACH-001212,-0.163563632983
ACH-001228,-0.0522894764862
ACH-001232,-0.0459335136025
ACH-001239,0.07154032766160001
ACH-001274,0.0561360483266
ACH-001275,-0.015274379736699999
ACH-001277,-0.167418269695
ACH-001278,-0.035218070240300006
ACH-001280,-0.124898924416
ACH-001283,6.09616934891e-05
ACH-001289,0.0480517302123
ACH-001295,-0.052138384004499994
ACH-001300,0.147112448443
ACH-001301,0.12259288249900001
ACH-001302,0.0860511522545
ACH-001303,0.11679489578199999
ACH-001306,0.0657466564648
ACH-001318,-0.0708010388908
ACH-001322,-0.33221938302
ACH-001328,-0.117185904571
ACH-001332,-0.236974720832
ACH-001333,0.13337174461100001
ACH-001336,-0.0992675864922
ACH-001340,-0.0470660250691
ACH-001346,-0.0230161819703
ACH-001353,-0.056319660834599994
ACH-001354,-0.044526413557599995
ACH-001367,-0.13961000277799998
ACH-001368,-0.0814855978272
ACH-001374,-0.275011910086
ACH-001375,0.07974643998719999
ACH-001377,-0.0247099414456
ACH-001380,-0.023359695769400002
ACH-001391,-0.0425918489421
ACH-001407,-0.153461728133
ACH-001408,-0.0657066517222
ACH-001413,0.020905201604400004
ACH-001430,0.144072326084
ACH-001431,-0.0216630162648
ACH-001450,0.0967605239769
ACH-001496,-0.031178136132799995
ACH-001500,-0.175565772135
ACH-001521,-0.0267775729818
ACH-001523,-0.123623338542
ACH-001532,-0.058027328030400005
ACH-001536,-0.0556089598453
ACH-001550,-0.101786437651
ACH-001552,-0.0154812102373
ACH-001554,-0.125079783527
ACH-001645,-0.0224961593414
ACH-001654,0.06130410398990001
ACH-001715,-0.16156183565999999
ACH-001735,-0.030642202670900003
ACH-001736,-0.154423756014
ACH-001737,0.0221362746741
ACH-001740,0.113063694062
ACH-001745,-0.06586778639980001
ACH-001750,-0.0405875225695
ACH-001765,0.0534471755905
ACH-001956,-0.0485668893122
ACH-001957,0.00610620576
