,RFXAP (5994)
ACH-000004,-0.16781066037599998
ACH-000007,-0.11039252320399999
ACH-000009,0.09216544885889999
ACH-000011,-0.30281680059
ACH-000012,-0.167708065168
ACH-000013,-0.0210913069912
ACH-000014,-0.0468782411729
ACH-000015,-0.0981960514825
ACH-000017,-0.06303548607819999
ACH-000018,-0.115361388208
ACH-000019,-0.19850912484000002
ACH-000021,-0.0617042839475
ACH-000022,-0.0101764991605
ACH-000025,-0.267203730024
ACH-000028,-0.23760302429699998
ACH-000030,-0.11638239314200001
ACH-000035,-0.279617076992
ACH-000036,-0.106300506416
ACH-000037,-0.471915962842
ACH-000039,0.226813820913
ACH-000040,-0.11461865145300001
ACH-000041,-0.143827889277
ACH-000042,-0.243485317188
ACH-000045,-0.195592818954
ACH-000047,-0.0431522987899
ACH-000052,-0.43442338894599997
ACH-000053,0.143775173388
ACH-000054,-0.0810772913633
ACH-000055,-0.280635957923
ACH-000060,-0.09780850538360002
ACH-000067,-0.263121447565
ACH-000070,0.00329326853927
ACH-000075,-0.567117650305
ACH-000078,-0.35984881985399997
ACH-000082,-0.06116868589930001
ACH-000085,0.0510612753479
ACH-000086,-0.173397548716
ACH-000087,0.0735054456762
ACH-000092,-0.21017472930999997
ACH-000095,-0.0941565043067
ACH-000097,-0.155123051788
ACH-000098,-0.09601354408679999
ACH-000099,-0.253694551963
ACH-000108,-0.0387276595527
ACH-000113,-0.14744484549599998
ACH-000115,-0.45366874221299996
ACH-000116,-0.127099672696
ACH-000118,-0.19947231704100002
ACH-000120,-0.149756538684
ACH-000123,-0.08966492993280001
ACH-000127,-0.008490311867020001
ACH-000128,-0.350545938934
ACH-000132,-0.19335904925500003
ACH-000133,-0.10303659378699999
ACH-000137,-0.17470799054299999
ACH-000138,-0.169664289104
ACH-000142,-0.21734291811700002
ACH-000143,-0.07240204854669999
ACH-000146,0.151403723084
ACH-000148,-0.301501772356
ACH-000150,-0.201807030914
ACH-000152,-0.162731151362
ACH-000153,0.315406660246
ACH-000159,-0.26597728479800004
ACH-000160,0.34916895513400004
ACH-000163,-0.138483952174
ACH-000167,0.221489426672
ACH-000168,0.0005540273315880001
ACH-000169,-0.176080769375
ACH-000178,-0.0231298811831
ACH-000182,-0.18110105652199998
ACH-000183,-0.052988574042600003
ACH-000188,-0.0382856230423
ACH-000189,-0.277532107895
ACH-000190,0.0576110262681
ACH-000198,-0.178893635311
ACH-000204,0.0275431668396
ACH-000206,0.0401533265546
ACH-000207,-0.31638728005100003
ACH-000211,-0.199925662478
ACH-000215,-0.21374908850699997
ACH-000221,-0.220829435847
ACH-000222,-0.024678769561600002
ACH-000223,-0.12429683569399999
ACH-000226,-0.022537254910499998
ACH-000227,-0.0989802870087
ACH-000228,-0.0870814950964
ACH-000231,-0.15934507750600002
ACH-000232,-0.150710770294
ACH-000233,-0.14369536808299999
ACH-000234,-0.133252025099
ACH-000235,-0.16780896498
ACH-000237,-0.24086787866300002
ACH-000238,0.0384696358533
ACH-000243,-0.0943907980408
