,DNAJC17 (55192)
ACH-000004,-1.6682296730000001
ACH-000007,-1.6550338153200002
ACH-000009,-1.62062443398
ACH-000011,-1.69839874382
ACH-000012,-1.6374922045299998
ACH-000013,-1.7453271242800001
ACH-000014,-1.5898633906900002
ACH-000015,-1.73665103314
ACH-000017,-1.4945691263799998
ACH-000018,-1.3941103237799999
ACH-000019,-1.9190812601700002
ACH-000021,-1.46689751595
ACH-000022,-1.6637981461899998
ACH-000025,-1.3600173970299998
ACH-000028,-1.7549963175
ACH-000030,-1.5552272411599999
ACH-000035,-1.4666161872699999
ACH-000036,-1.7099111632
ACH-000037,-0.493575475239
ACH-000039,-1.6731611252
ACH-000040,-1.34237793144
ACH-000041,-1.5704733233000001
ACH-000042,-1.54597154635
ACH-000045,-1.67979304158
ACH-000047,-1.67534955352
ACH-000052,-1.35570038736
ACH-000053,-1.6395158096899998
ACH-000054,-1.58427036912
ACH-000055,-1.81969633622
ACH-000060,-1.6357389981900001
ACH-000067,-1.0986242810299998
ACH-000070,-1.65585213925
ACH-000075,-1.5525458340399998
ACH-000078,-1.73593782115
ACH-000082,-2.0695919411099997
ACH-000085,-1.5250161572499998
ACH-000086,-1.35232900639
ACH-000087,-1.72441988148
ACH-000092,-1.53691322925
ACH-000095,-1.77411032325
ACH-000097,-1.5106575152200001
ACH-000098,-1.6270100566999999
ACH-000099,-1.49024778331
ACH-000108,-1.61080185426
ACH-000113,-1.5940015217399999
ACH-000115,-2.2374890711
ACH-000116,-1.6291786189200002
ACH-000118,-1.49950343926
ACH-000120,-1.51708741162
ACH-000123,-1.64146858055
ACH-000127,-1.5498411347299998
ACH-000128,-1.58997597058
ACH-000132,-1.69979814859
ACH-000133,-1.67437612936
ACH-000137,-1.9624597509400001
ACH-000138,-1.5850245245399999
ACH-000142,-1.84271854061
ACH-000143,-1.32276083154
ACH-000146,-2.01736436123
ACH-000148,-1.63803666185
ACH-000150,-1.4358267443200001
ACH-000152,-1.63513618072
ACH-000153,-1.5703433701499998
ACH-000159,-1.7290047529799997
ACH-000160,-1.9905885605900002
ACH-000163,-1.69531135492
ACH-000167,-2.2634603943
ACH-000168,-1.4342550783
ACH-000169,-1.5981183682700002
ACH-000178,-1.47956918412
ACH-000182,-1.5674020925299998
ACH-000183,-1.6152777153100002
ACH-000188,-1.61372199903
ACH-000189,-1.45287900465
ACH-000190,-1.6539128734900002
ACH-000198,-1.88132631616
ACH-000204,-1.3976010313
ACH-000206,-1.1723108853
ACH-000207,-1.92618055125
ACH-000211,-1.63439488435
ACH-000215,-1.58029493576
ACH-000221,-1.87889651749
ACH-000222,-1.7657498865
ACH-000223,-1.67396649333
ACH-000226,-1.5544082044799998
ACH-000227,-1.1156914953100001
ACH-000228,-1.5555139921399999
ACH-000231,-1.3655006134799998
ACH-000232,-1.75160731768
ACH-000233,-1.71593016669
ACH-000234,-1.61894767089
ACH-000235,-1.64573380439
ACH-000237,-1.6691971457299999
ACH-000238,-1.5113189727899998
ACH-000243,-1.6556595694299998
ACH-000244,-1.8765544959599998
ACH-000246,-1.64141009253
ACH-000248,-1.4661099876600001
ACH-000250,-1.55847529255
ACH-000251,-1.6372627975299998
ACH-000253,-1.4557754765600002
ACH-000255,-1.42239100486
ACH-000256,-1.79053281887
ACH-000257,-1.42314609255
ACH-000258,-1.3789065913499998
ACH-000259,-1.51143677261
ACH-000260,-1.4901914022
ACH-000261,-1.74820546116
ACH-000262,-1.5454014561000002
ACH-000263,-1.8999953939200003
ACH-000264,-1.7389439444299999
ACH-000265,-1.53007794699
ACH-000266,-1.60568751915
ACH-000272,-1.8076709912200002
ACH-000273,-1.61185795227
ACH-000274,-1.67377661185
ACH-000277,-2.0262924555
ACH-000278,-1.5405944803100002
ACH-000279,-1.82262667222
ACH-000280,-1.5968083779100002
ACH-000281,-1.82411822787
ACH-000288,-1.5325614410600001
ACH-000291,-1.52471075235
ACH-000293,-1.99038037192
ACH-000294,-1.87528407398
ACH-000295,-1.55564513036
ACH-000296,-1.41940384919
ACH-000302,-1.8712196966599999
ACH-000304,-1.61740805072
ACH-000307,-1.5455649093700001
ACH-000308,-1.71758580419
ACH-000310,-1.43349033873
ACH-000311,-1.36518774974
ACH-000312,-1.4560347999899999
ACH-000315,-1.96444103908
ACH-000316,-1.62012595058
ACH-000317,-1.6954896301299998
ACH-000318,-1.4176571097100001
ACH-000319,-1.47442550196
ACH-000320,-1.54966426808
ACH-000322,-1.54605279555
ACH-000323,-1.45723239333
ACH-000324,-1.74842258708
ACH-000329,-1.6896095216
ACH-000330,-1.54463916106
ACH-000331,-1.40111647708
ACH-000332,-1.61067995696
ACH-000334,-2.1408644576499998
ACH-000335,-1.8434096532799997
ACH-000336,-1.477862204
ACH-000337,-1.5101289523800001
ACH-000339,-1.5004033384399997
ACH-000341,-1.64868810268
ACH-000348,-1.8380974449599998
ACH-000350,-1.9184864791799998
ACH-000352,-1.89085208493
ACH-000356,-1.2990213318000001
ACH-000361,-1.5393537247
ACH-000362,-1.7008382600299998
ACH-000363,-1.81734282146
ACH-000364,-1.64888369697
ACH-000365,-1.86281419877
ACH-000366,-1.7784877184
ACH-000368,-1.5385900913400001
ACH-000374,-1.49554869712
ACH-000375,-1.5445009395500002
ACH-000376,-1.46095159174
ACH-000381,-1.5992247997
ACH-000383,-1.7824234501700003
ACH-000387,-1.6631130523100002
ACH-000389,-1.37631598085
ACH-000390,-1.5909087181600001
ACH-000393,-1.66868875625
ACH-000395,-1.3889358007700001
ACH-000397,-1.4141389322600002
ACH-000401,-1.5130949575900001
ACH-000402,-2.40538605582
ACH-000403,-2.09470473977
ACH-000404,-1.5405224558000001
ACH-000406,-1.6139558793200002
ACH-000407,-1.4421614813799999
ACH-000408,-1.6958869452899998
ACH-000410,-1.53509306781
ACH-000411,-1.54022984605
