,RPAP1 (26015)
ACH-000460,-1.38553273324
ACH-000461,-1.3830234046799998
ACH-000463,-1.43166705003
ACH-000464,-1.30022805615
ACH-000466,-1.23934606146
ACH-000467,-1.3996723658599999
ACH-000468,-1.7060446092500001
ACH-000469,-1.15885178002
ACH-000470,-1.627486837
ACH-000471,-1.09249594192
ACH-000472,-1.4528760984
ACH-000473,-1.4006618007299998
ACH-000475,-1.24034609691
ACH-000476,-1.32159614279
ACH-000477,-1.02599854704
ACH-000480,-1.49610943494
ACH-000481,-1.6273783324700002
ACH-000483,-1.19794278101
ACH-000484,-1.31174595298
ACH-000485,-1.30336267404
ACH-000486,-1.21807859799
ACH-000487,-1.2904076824200001
ACH-000488,-1.3396509674600001
ACH-000490,-1.05672142949
ACH-000491,-1.37490278814
ACH-000495,-1.44089516803
ACH-000496,-1.37200858005
ACH-000499,-1.26929816334
ACH-000500,-1.22822929419
ACH-000502,-1.2416956148
ACH-000503,-1.00545680331
ACH-000505,-1.1899793219099999
ACH-000507,-1.34112393604
ACH-000510,-1.39376514134
ACH-000511,-1.39164856123
ACH-000512,-1.35620359058
ACH-000516,-1.41560778782
ACH-000517,-1.4884552380399998
ACH-000518,-1.2519964237
ACH-000520,-1.5151920184799998
ACH-000521,-1.4315421587700001
ACH-000522,-1.27471543786
ACH-000524,-1.5593881465600001
ACH-000527,-1.61496870435
ACH-000528,-1.25726787285
ACH-000537,-1.0
ACH-000541,-1.3870977707499998
ACH-000542,-1.25295736424
ACH-000544,-1.1171645187
ACH-000545,-1.09953276299
ACH-000547,-1.60639377373
ACH-000548,-1.2207725812399999
ACH-000549,-1.05051356269
ACH-000550,-1.5367596902899998
ACH-000552,-1.13960695075
ACH-000556,-1.23788543365
ACH-000557,-1.7302948382900003
ACH-000570,-1.11230851173
ACH-000571,-1.48660278834
ACH-000573,-1.48825124869
ACH-000576,-1.3292536986
ACH-000580,-1.4317067739700002
ACH-000584,-1.1231863046
ACH-000585,-1.2620963739
ACH-000588,-1.28602201575
ACH-000589,-1.29990108752
ACH-000591,-1.2171434215299999
ACH-000593,-1.36276713539
ACH-000600,-1.5507890661100001
ACH-000601,-1.4299201387399998
ACH-000604,-1.17857823968
ACH-000605,-1.43649640245
ACH-000606,-1.10322948078
ACH-000608,-1.4639660641299999
ACH-000614,-1.40511983729
ACH-000616,-1.24445649793
ACH-000618,-1.47603124239
ACH-000619,-1.30860723277
ACH-000620,-1.6426475134099998
ACH-000621,-1.45418544378
ACH-000622,-1.28233681033
ACH-000623,-1.0606291837700002
ACH-000624,-1.26491163153
ACH-000627,-0.85339011981
ACH-000630,-1.19727129837
ACH-000632,-1.20708985389
ACH-000633,-1.55394913178
ACH-000637,-1.4118834991799998
ACH-000638,-1.26992562697
ACH-000646,-1.4315599426899999
ACH-000647,-1.53069524509
ACH-000648,-1.0339021461700002
ACH-000649,-1.12682873922
ACH-000651,-1.15083724724
ACH-000652,-1.31492213591
ACH-000653,-1.63558040713
ACH-000657,-1.30984562097
ACH-000658,-1.2687054495999999
ACH-000661,-0.98601048014
ACH-000662,-1.13800812052
ACH-000663,-1.6064708189899999
ACH-000665,-1.24049177773
ACH-000671,-1.5781605152
ACH-000673,-1.19478599611
ACH-000676,-1.19520634707
ACH-000677,-1.4958740696200001
ACH-000681,-1.4528191699000002
ACH-000682,-1.28829146064
ACH-000683,-1.2834376086
ACH-000684,-1.08995226471
ACH-000688,-1.86184917662
ACH-000693,-1.2397360978299998
ACH-000694,-1.15161320884
ACH-000695,-1.5038658270899998
ACH-000696,-1.37906510755
ACH-000697,-1.33899715221
ACH-000699,-1.7027960169
ACH-000701,-1.44838043769
ACH-000706,-1.19920583621
ACH-000711,-1.21832707626
ACH-000713,-0.9635415715119999
ACH-000714,-1.3097694814
ACH-000718,-1.5980851802
ACH-000720,-1.41845198411
ACH-000721,-1.19166442567
ACH-000724,-1.4972409466699999
ACH-000725,-1.63434724704
ACH-000732,-1.3070153641700002
ACH-000734,-1.22262889902
ACH-000735,-1.20415029842
ACH-000736,-1.4906702753299998
ACH-000738,-1.3734501937
ACH-000746,-1.6403144140600001
ACH-000747,-1.4502495115600003
ACH-000748,-1.33715130611
ACH-000753,-1.47312301641
ACH-000756,-1.34279120345
ACH-000757,-1.42360467769
ACH-000758,-1.46136853162
ACH-000760,-1.21775373565
ACH-000763,-1.29233576396
ACH-000764,-1.27302992137
ACH-000765,-1.31755496618
ACH-000766,-1.3364945046799999
ACH-000767,-1.3989240616999998
ACH-000768,-1.48656042083
ACH-000769,-1.06124016991
ACH-000770,-1.3341605217499999
ACH-000771,-1.2459510436799999
ACH-000773,-1.2214004493200001
ACH-000776,-1.49503827479
ACH-000777,-1.1490029124799999
ACH-000778,-1.82780919588
ACH-000781,-1.5435862256900001
ACH-000782,-1.14878684525
ACH-000783,-1.3252794317899999
ACH-000784,-1.50833742414
ACH-000785,-1.2914721018200002
ACH-000787,-1.3994020893
ACH-000788,-1.2390127453
ACH-000791,-1.4160834603799999
ACH-000792,-1.25339201047
ACH-000794,-1.14600578157
ACH-000796,-1.29161177458
ACH-000799,-1.1999205132100002
ACH-000800,-1.32060642191
ACH-000802,-1.17476896834
ACH-000804,-1.4265386905000002
ACH-000805,-1.48724620864
ACH-000809,-1.14745161847
ACH-000810,-1.79604513625
ACH-000811,-1.54466007329
ACH-000817,-1.8710062942299999
ACH-000819,-1.40016404819
ACH-000820,-1.3964876139200002
ACH-000821,-1.3055301130099999
ACH-000822,-1.35099728678
ACH-000823,-1.29924990834
ACH-000824,-1.54662981836
ACH-000827,-1.2697659909999999
ACH-000829,-1.38466631163
ACH-000831,-1.31837148386
ACH-000832,-1.20845703461
ACH-000833,-0.960821878338
ACH-000834,-1.17401062917
ACH-000835,-1.3352552535200002
ACH-000836,-1.32765013555
ACH-000837,-1.28815536875
ACH-000838,-1.52604464148
ACH-000839,-1.16359730712
ACH-000840,-1.24743931425
ACH-000841,-1.12488905221
ACH-000843,-1.27953915279
ACH-000846,-1.4220076348
ACH-000847,-1.15835371362
ACH-000848,-1.36682289956
ACH-000849,-1.29358575693
ACH-000851,-1.3468363655899998
ACH-000855,-1.3860431433700002
ACH-000856,-1.39703956657
ACH-000858,-1.22839411222
ACH-000859,-1.06535842813
ACH-000861,-1.3712946225100002
ACH-000862,-1.47547821657
ACH-000865,-1.2665543886200001
ACH-000866,-1.3401647298100001
ACH-000867,-1.61595941396
ACH-000869,-1.7749912408400002
ACH-000872,-1.17192600144
ACH-000873,-1.45713810361
ACH-000876,-1.4225410203400002
ACH-000878,-1.0443665763799999
ACH-000880,-1.2733956810200002
ACH-000881,-1.26628445298
ACH-000882,-1.26998889629
ACH-000884,-1.3055672102299998
ACH-000885,-1.53302096593
ACH-000887,-1.12892674358
ACH-000888,-1.3008788202600001
ACH-000889,-1.19307146329
ACH-000890,-1.42963583913
ACH-000896,-1.31239826286
ACH-000898,-1.33883440599
ACH-000900,-1.2917669053799998
ACH-000901,-1.32048217988
ACH-000905,-1.344151923
ACH-000906,-1.3051741849299998
ACH-000907,-1.2858085255299998
ACH-000910,-1.24701193849
ACH-000911,-1.50422943937
ACH-000912,-1.34029748816
ACH-000913,-1.6625563969400001
ACH-000915,-1.3175417407799999
ACH-000916,-2.07199078898
ACH-000917,-1.07997221795
ACH-000921,-1.3621413285
ACH-000924,-1.29473010048
ACH-000926,-1.20423327673
ACH-000928,-1.51631888727
ACH-000929,-1.5863377342899998
ACH-000932,-1.26564889216
ACH-000935,-0.950519553318
ACH-000936,-1.38102481459
ACH-000937,-1.32439493931
ACH-000938,-1.5546144621399998
ACH-000939,-1.7503290599799999
ACH-000941,-1.34500434998
ACH-000943,-1.38175681076
ACH-000946,-1.2585877078
ACH-000947,-1.28806043519
ACH-000948,-1.38055159114
ACH-000950,-1.16844852719
ACH-000953,-1.38868716035
ACH-000957,-1.4143345089100001
ACH-000958,-1.372493838
ACH-000960,-1.5233708846399998
ACH-000963,-1.20500333703
ACH-000968,-1.23562754416
ACH-000969,-1.38876804657
ACH-000973,-1.57946825813
ACH-000974,-1.3139500222
ACH-000975,-0.995343345254
ACH-000976,-1.15095392145
ACH-000978,-1.6524814590299999
ACH-000980,-1.4827954570500002
ACH-000984,-1.22465333912
ACH-000986,-1.4092371220200002
ACH-000988,-1.31862501201
ACH-000993,-1.3256358027500001
ACH-000994,-1.69940918313
ACH-000996,-1.0893932584200001
ACH-001001,-1.0734719552399998
ACH-001020,-1.4070559467500001
ACH-001028,-1.18697637912
ACH-001031,-1.3468265069
ACH-001038,-1.4337219613999999
ACH-001048,-1.0566175576299999
ACH-001050,-1.33529665986
ACH-001053,-0.839346748809
ACH-001054,-1.2404848826600001
ACH-001061,-1.27465371201
ACH-001067,-1.21867840881
ACH-001075,-1.1090970199099999
ACH-001096,-1.2157966269299998
ACH-001128,-1.93887699308
ACH-001134,-1.3236138610500001
ACH-001151,-1.20565224214
ACH-001163,-1.2005071227700002
ACH-001164,-1.5122345751
ACH-001173,-1.5206764878
ACH-001183,-1.2471040570899998
ACH-001184,-1.24760784501
ACH-001190,-1.67334363526
ACH-001192,-1.20726077677
ACH-001193,-1.21459018972
ACH-001196,-1.3606454570299997
ACH-001197,-1.40041158757
ACH-001205,-1.27865383791
ACH-001211,-1.42394680574
ACH-001212,-1.14584968089
ACH-001228,-1.08265677816
ACH-001232,-1.45375210847
ACH-001239,-1.12776099316
ACH-001274,-1.1516687259799998
ACH-001275,-1.450901065
ACH-001277,-1.07813382976
ACH-001278,-1.3563436864200002
ACH-001280,-1.4484006503100002
ACH-001283,-1.18629539259
ACH-001289,-1.3890449762000001
ACH-001295,-1.31006052009
ACH-001300,-1.31587307985
ACH-001301,-1.30718914682
ACH-001302,-1.0578315464399999
ACH-001303,-1.6393779170899998
ACH-001306,-0.896232308475
ACH-001318,-1.24081194768
ACH-001322,-1.4518245488600001
ACH-001328,-1.16989912594
ACH-001332,-0.887780933557
ACH-001333,-1.13310355998
ACH-001336,-1.2826074892200001
ACH-001340,-1.533784829
ACH-001346,-1.35179593106
ACH-001353,-1.3419411406100001
ACH-001354,-1.08404500976
ACH-001367,-1.2214124178599999
ACH-001368,-1.32485696744
ACH-001374,-1.51010740588
ACH-001375,-0.948921781495
ACH-001377,-1.45474202674
ACH-001380,-1.4587021449200002
ACH-001391,-1.4160984961200003
ACH-001407,-1.6578021459299999
ACH-001408,-1.42428156918
ACH-001413,-1.36829031116
ACH-001430,-1.0844871436299999
ACH-001431,-1.2062356922700002
ACH-001450,-1.1798316331
ACH-001496,-1.1980119663600002
ACH-001500,-1.09389339816
ACH-001521,-0.9385390404780001
ACH-001523,-1.3163151641600002
ACH-001532,-1.36466162932
ACH-001536,-1.3086037117
ACH-001550,-1.3650152257100001
ACH-001552,-1.2548113050799998
ACH-001554,-1.30684250706
ACH-001645,-1.24682680902
ACH-001654,-1.57890498187
ACH-001715,-1.35913973568
ACH-001735,-1.4287891343599999
ACH-001736,-1.6579772655200002
ACH-001737,-1.68842174664
ACH-001740,-1.27820806692
ACH-001745,-1.24895549992
ACH-001750,-1.30111307685
ACH-001765,-1.38763295515
ACH-001956,-1.3475910855700002
ACH-001957,-1.12962812532
