,SST (6750)
ACH-000004,0.151555458441
ACH-000007,0.261590854719
ACH-000009,0.0347732013694
ACH-000011,-0.0410226439065
ACH-000012,0.121107040593
ACH-000013,0.131055058758
ACH-000014,0.18269398125599998
ACH-000015,0.10324192180700001
ACH-000017,0.18725451488800002
ACH-000018,0.0752650772843
ACH-000019,0.22070509103900002
ACH-000021,0.257956637767
ACH-000022,0.0975996061046
ACH-000025,0.160111061598
ACH-000028,0.167175162636
ACH-000030,0.11403883556399999
ACH-000035,0.0548356770147
ACH-000036,0.155963678316
ACH-000037,-0.012235020981199999
ACH-000039,0.069063248198
ACH-000040,0.176389683425
ACH-000041,0.17034409128
ACH-000042,0.0799019471857
ACH-000045,0.18706329413699999
ACH-000047,0.222123269205
ACH-000052,-0.037727817255400004
ACH-000053,0.184319813754
ACH-000054,0.108804067403
ACH-000055,0.207799880479
ACH-000060,-0.121331457467
ACH-000067,0.396009207464
ACH-000070,0.041833690078300005
ACH-000075,0.0797789696121
ACH-000078,0.149144372677
ACH-000082,-0.0090015995232
ACH-000085,-0.10546335537399999
ACH-000086,0.23955209016800003
ACH-000087,-0.0683806056602
ACH-000092,0.034263789700099995
ACH-000095,0.20350245671199998
ACH-000097,0.201426608196
ACH-000098,0.155511223108
ACH-000099,0.046823808108800005
ACH-000108,0.165433553797
ACH-000113,0.0444216933725
ACH-000115,0.24225784609700002
ACH-000116,0.112276794583
ACH-000118,0.193663123635
ACH-000120,0.278317351968
ACH-000123,0.141830147194
ACH-000127,0.14611153426100001
ACH-000128,0.12289918313100001
ACH-000132,0.0169277084395
ACH-000133,-0.0292937713612
ACH-000137,0.229345150801
ACH-000138,-0.0482429821084
ACH-000142,0.0987533056775
ACH-000143,0.243699615371
ACH-000146,0.0158510463035
ACH-000148,0.281113593771
ACH-000150,0.175995015933
ACH-000152,0.21719720262699999
ACH-000153,-0.301292006495
ACH-000159,0.066620316837
ACH-000160,0.191131410916
ACH-000163,0.058371633013500006
ACH-000167,1.18000394137
ACH-000168,-0.11622147312999999
ACH-000169,0.0598300508495
ACH-000178,0.123984513397
ACH-000182,0.0665828671195
ACH-000183,0.06652888032030001
ACH-000188,0.0960950808047
ACH-000189,0.238425241692
ACH-000190,-0.06373404527290001
ACH-000198,0.21001280249600002
ACH-000204,0.0053557953350200005
ACH-000206,0.0233561551272
ACH-000207,0.199538930372
ACH-000211,0.13383133071699999
ACH-000215,0.130750036117
ACH-000221,0.0931639106772
ACH-000222,0.0550762274611
ACH-000223,0.19652078068599999
ACH-000226,0.0769703568634
ACH-000227,0.239200860948
ACH-000228,0.46483891965199997
ACH-000231,0.193479161782
ACH-000232,-0.12738611397500002
ACH-000233,0.147545638723
ACH-000234,-0.0199319292911
ACH-000235,0.11648607622400001
ACH-000237,0.200510422262
ACH-000238,0.0831223405913
ACH-000243,0.239594820507
ACH-000244,-0.108286307904
ACH-000246,0.107792172929
ACH-000248,0.330820043471
ACH-000250,0.12347701893200001
ACH-000251,0.27488493106899997
ACH-000253,-0.00591546032978
ACH-000255,0.172835786151
ACH-000256,0.198759617677
ACH-000257,-0.065360975254
ACH-000258,0.101818204932
ACH-000259,0.13230220755
ACH-000260,0.128917133385
ACH-000261,0.10903821309100001
ACH-000262,-0.219347818316
ACH-000263,0.170396193301
ACH-000264,0.0660195990914
ACH-000265,0.263374953039
ACH-000266,0.09124303145
ACH-000272,0.10350388471899999
ACH-000273,0.0430381576511
ACH-000274,0.022513463237099997
ACH-000277,0.250875497946
ACH-000278,0.373312619902
ACH-000279,-0.094952081868
ACH-000280,0.110692520794
ACH-000281,-0.082569030112
ACH-000288,0.123935530398
ACH-000291,0.04422922027869999
ACH-000293,-0.193124368074
ACH-000294,0.231078527526
ACH-000295,0.281472823235
ACH-000296,-0.0214696399015
ACH-000302,0.144532341254
ACH-000304,-0.009656584047200002
ACH-000307,0.0873210507015
ACH-000308,0.282410642085
ACH-000310,0.0443851565658
ACH-000311,0.249806532729
ACH-000312,0.265387753735
ACH-000315,0.278519486455
ACH-000316,0.119462890627
ACH-000317,0.102183228817
ACH-000318,0.0527517006891
ACH-000319,0.113204742143
ACH-000320,0.2143616991
ACH-000322,0.155874957489
ACH-000323,-0.116298587862
ACH-000324,-0.0482108744551
ACH-000329,0.133094876927
ACH-000330,0.18054225527800002
ACH-000331,0.00662198542964
ACH-000332,0.173811804136
ACH-000334,0.07905142475650001
ACH-000335,-0.116234268924
ACH-000336,-0.122313686866
ACH-000337,0.252066611831
ACH-000339,0.24490026722
ACH-000341,0.041860714867800006
ACH-000348,-0.06664569809500001
ACH-000350,0.0207850158584
ACH-000352,0.066962056418
ACH-000356,0.196007546719
ACH-000361,0.0834915607362
ACH-000362,0.119271658507
ACH-000363,0.230197545328
ACH-000364,0.08911241069119999
ACH-000365,0.0522670396622
ACH-000366,-0.023267741187299996
ACH-000368,-0.0436782708765
ACH-000374,0.20144937588599998
ACH-000375,0.0525402223522
ACH-000376,0.138957068944
ACH-000381,0.16550489441500002
ACH-000383,0.22308787679
ACH-000387,0.241495912758
ACH-000389,0.08093592113680001
ACH-000390,0.109790021554
ACH-000393,-0.053811090462
ACH-000395,0.16785383562399997
ACH-000397,0.267525215434
ACH-000401,-0.018084051813
ACH-000402,-0.0741136362695
ACH-000403,0.175117850264
ACH-000404,0.0220075386755
ACH-000406,0.172915720372
ACH-000407,0.0762791676466
ACH-000408,0.0398681225209
ACH-000410,0.051188874808900005
ACH-000411,0.0753722300337
ACH-000414,0.0446000020294
ACH-000415,0.11687255385600001
ACH-000416,0.138572643282
ACH-000420,0.19572528523899999
ACH-000421,0.19931401580699998
ACH-000424,0.421072653094
ACH-000425,0.073039526605
ACH-000426,0.179403170867
ACH-000427,0.324518883225
ACH-000433,0.08311749586
ACH-000436,-0.128558150097
ACH-000444,-0.07678529323739999
ACH-000445,0.228067201219
ACH-000448,0.0658608045175
ACH-000450,0.0566754967117
ACH-000452,0.10593938107899999
ACH-000454,-0.18989717835900002
ACH-000458,0.038212885987800004
ACH-000459,0.29641729905
ACH-000460,0.05927313606819999
ACH-000461,0.0630044091925
ACH-000463,0.18296200154199999
ACH-000464,0.16536584121200001
ACH-000466,0.0775264476654
ACH-000467,0.21356560613699999
ACH-000468,0.173182394738
ACH-000469,0.15304901455
ACH-000470,0.07959513771639999
ACH-000471,0.277625600703
ACH-000472,0.215429371631
ACH-000473,0.162259409956
ACH-000475,-0.004733566602760001
ACH-000476,-0.012766392936200001
ACH-000477,0.260895727894
ACH-000480,0.07655971077189999
ACH-000481,0.13256172897500001
ACH-000483,0.356612662468
ACH-000484,0.037961334615300005
ACH-000485,0.0834674288234
ACH-000486,0.204887883518
ACH-000487,0.158532183413
ACH-000488,0.0776138240257
ACH-000490,0.0530833225942
ACH-000491,-0.028025204166599996
ACH-000495,0.0312770036948
ACH-000496,0.15175660266899998
ACH-000499,0.12702479998500002
ACH-000500,0.18109864216
ACH-000502,0.178336234245
ACH-000503,0.504890619129
ACH-000505,0.0522196750445
ACH-000507,0.100248414482
ACH-000510,0.10169160000600001
ACH-000511,0.275733195264
ACH-000512,0.0877763662537
ACH-000516,0.005628992399800001
ACH-000517,0.11237795162900001
ACH-000518,0.0384403028432
ACH-000520,0.147983570483
ACH-000521,-0.07783034008439998
ACH-000522,0.108848063688
ACH-000524,0.0887490762564
ACH-000527,0.22305096237
ACH-000528,-0.0366494915135
ACH-000537,0.33467309906
ACH-000541,0.370462624874
ACH-000542,0.154589800057
ACH-000544,0.0683409863261
ACH-000545,0.182057470196
ACH-000547,0.038658587761499996
ACH-000548,0.0906397023909
ACH-000549,0.32323848225900004
ACH-000550,0.0599138951795
ACH-000552,0.0868913770475
ACH-000556,0.08299104695880001
ACH-000557,0.09925637625019999
ACH-000570,0.156226897484
ACH-000571,0.16014550741800002
ACH-000573,0.0361686713615
ACH-000576,-0.005829769370170001
ACH-000580,0.150410849634
ACH-000584,0.184772261912
ACH-000585,0.117778379867
ACH-000588,0.08418619094489999
ACH-000589,0.0954457685905
ACH-000591,-0.0401014748561
ACH-000593,-0.183136212314
ACH-000600,0.143058865227
ACH-000601,0.128438926423
ACH-000604,0.209404781345
ACH-000605,0.0943533792921
ACH-000606,0.31812428125500003
ACH-000608,0.00297303298294
ACH-000614,0.0314829528703
ACH-000616,0.177636222038
ACH-000618,0.007388466197020001
ACH-000619,0.208232006664
ACH-000620,0.164228221245
ACH-000621,0.166601991172
ACH-000622,0.139560687279
ACH-000623,0.10834414931500001
ACH-000624,0.262108881977
ACH-000627,0.19547493313099998
ACH-000630,0.0439187178106
ACH-000632,0.12965712320800002
ACH-000633,0.0474319897664
ACH-000637,-0.0256595144334
ACH-000638,0.0803047310979
ACH-000646,-0.0873014180298
ACH-000647,0.14088698713300002
ACH-000648,0.00227567354407
ACH-000649,0.06014677573030001
ACH-000651,0.0571465974472
ACH-000652,-0.17989342086399998
ACH-000653,0.322063704132
ACH-000657,0.113047603016
ACH-000658,0.047104783690400005
ACH-000661,0.041019259896400005
ACH-000662,0.10638550760900001
ACH-000663,0.059384721834199995
ACH-000665,0.16404733554300002
ACH-000671,0.0888918377768
ACH-000673,0.132255319035
ACH-000676,0.309019807828
ACH-000677,-0.009674490658950001
ACH-000681,0.0853361764059
ACH-000682,0.0979184214067
ACH-000683,0.04881740493819999
ACH-000684,0.00278109994848
ACH-000688,0.0155709298493
ACH-000693,0.0645765731744
ACH-000694,0.0142597208676
ACH-000695,-0.10519775777200001
ACH-000696,0.124096136755
ACH-000697,0.11109662332999999
ACH-000699,0.192888277126
ACH-000701,0.140343777076
ACH-000706,0.06488405888109999
ACH-000711,0.147365487324
ACH-000713,0.107955668812
ACH-000714,0.07900926639610001
ACH-000718,-0.024944796634400003
ACH-000720,0.113021810786
ACH-000721,0.20358639886799998
ACH-000724,0.360499761993
ACH-000725,0.09233797601339999
ACH-000732,0.266990464649
ACH-000734,0.247118454623
ACH-000735,0.104065844273
ACH-000736,-0.0358327227678
ACH-000738,0.0749557355655
ACH-000746,0.127826245019
ACH-000747,0.10323613329800001
ACH-000748,0.192605754525
ACH-000753,0.0713058208448
ACH-000756,0.22377671953000003
ACH-000757,-0.13481136120999998
ACH-000758,0.0278787726295
ACH-000760,0.00446867047496
ACH-000763,0.204354895806
ACH-000764,0.172693971015
ACH-000765,-0.0131157757361
ACH-000766,0.216421684804
ACH-000767,0.13801286727
ACH-000768,0.06560668330630001
ACH-000769,0.103255650889
ACH-000770,0.180075966055
ACH-000771,0.077563712416
ACH-000773,0.205298855148
ACH-000776,-0.021337766392200003
ACH-000777,0.168986605259
ACH-000778,0.11856826680400001
ACH-000781,0.17260268391199998
ACH-000782,-0.0484468917747
ACH-000783,0.113332344294
ACH-000784,-0.0611379071172
ACH-000785,0.22848360271499998
ACH-000787,0.03702105070159999
ACH-000788,0.166959610607
ACH-000791,0.214224334947
ACH-000792,0.127173612342
ACH-000794,0.037272519877
ACH-000796,0.12506963871500001
ACH-000799,0.35020703497199995
ACH-000800,0.106272339573
ACH-000802,0.0802289512964
ACH-000804,0.045716183074
ACH-000805,-0.273647219419
ACH-000809,0.0991178036445
ACH-000810,0.108336386829
ACH-000811,0.0642611810738
ACH-000817,0.11457145475700001
ACH-000819,-0.106536023959
ACH-000820,-0.137319092915
ACH-000821,0.20896576042999998
ACH-000822,0.0775581041026
ACH-000823,0.051121239688300006
ACH-000824,0.0984415769987
ACH-000827,0.055967051394300006
ACH-000829,-0.00414567848314
ACH-000831,0.10078581684900001
