,CECR6 (27439)
ACH-000004,0.0441290031173
ACH-000007,-0.158826754177
ACH-000009,-0.113863239869
ACH-000011,-0.334718363001
ACH-000012,-0.175221280139
ACH-000013,-0.06819070022999998
ACH-000014,-0.09032664348719999
ACH-000015,-0.16161581654999999
ACH-000017,-0.11220206105000001
ACH-000018,0.167547023189
ACH-000019,0.092921539856
ACH-000021,-0.13082921043600002
ACH-000022,-0.316419504496
ACH-000025,-0.222644048651
ACH-000028,-0.09598193820739999
ACH-000030,-0.142243429838
ACH-000035,-0.262384897426
ACH-000036,-0.180273639862
ACH-000037,-0.225797772137
ACH-000039,0.0839385639371
ACH-000040,-0.0975141561082
ACH-000041,-0.237139385558
ACH-000042,-0.248795035421
ACH-000045,-0.390286304559
ACH-000047,-0.130897117034
ACH-000052,-0.299593726423
ACH-000053,-0.144004246949
ACH-000054,-0.0679264853321
ACH-000055,-0.142064023864
ACH-000060,-0.35168743253
ACH-000067,-0.155987979693
ACH-000070,-0.0762712380503
ACH-000075,-0.391258181722
ACH-000078,0.036160847803
ACH-000082,-0.124104667455
ACH-000085,-0.19140253714000002
ACH-000086,0.115544129659
ACH-000087,-0.18580879127
ACH-000092,-0.283038306755
ACH-000095,-0.0941110367816
ACH-000097,-0.0127345416038
ACH-000098,-0.299398712343
ACH-000099,-0.0769248775461
ACH-000108,-0.0502722750076
ACH-000113,-0.22669716306200002
ACH-000115,-0.264649343258
ACH-000116,-0.0697893791534
ACH-000118,-0.0806458519669
ACH-000120,-0.075564776302
ACH-000123,-0.177679560566
ACH-000127,-0.10299905547499999
ACH-000128,-0.179998690511
ACH-000132,-0.05060684676419999
ACH-000133,-0.13286118336799999
ACH-000137,-0.322250926735
ACH-000138,-0.00111032663765
ACH-000142,-0.0367571619901
ACH-000143,-0.209217293557
ACH-000146,-0.193342848181
ACH-000148,-0.15119659859200002
ACH-000150,0.019562351259700003
ACH-000152,-0.254834588219
ACH-000153,-0.299337675628
ACH-000159,0.14607440612199998
ACH-000160,-0.357026491139
ACH-000163,-0.17624929632599998
ACH-000167,-0.313774101974
ACH-000168,-0.29567035656999996
ACH-000169,-0.259602571574
ACH-000178,-0.138180235321
ACH-000182,-0.00159748430823
ACH-000183,-0.174167793611
ACH-000188,0.0117046033451
ACH-000189,0.0376987210106
ACH-000190,-0.324208686029
ACH-000198,-0.0547514107647
ACH-000204,0.133470137989
ACH-000206,0.05944574433730001
ACH-000207,0.27303779724800004
ACH-000211,-0.00428383288056
ACH-000215,-0.18445004916299998
ACH-000221,-0.08453200479879999
ACH-000222,0.0555038225955
ACH-000223,-0.153988207412
ACH-000226,-0.181661025457
ACH-000227,-0.128774071688
ACH-000228,-0.23293952681400001
ACH-000231,-0.19504755246
ACH-000232,-0.329739322302
ACH-000233,-0.126343410268
ACH-000234,-0.207310158687
ACH-000235,-0.118294936635
ACH-000237,-0.21046897202599998
ACH-000238,-0.283949302065
ACH-000243,-0.17236863863200003
ACH-000244,0.062156951709
ACH-000246,-0.0643179376677
ACH-000248,-0.151540939608
ACH-000250,-0.229164889425
ACH-000251,0.136002131577
ACH-000253,-0.09045689809350001
ACH-000255,-0.040238398669300006
ACH-000256,-0.411975922926
ACH-000257,0.104912835528
ACH-000258,-0.101417749095
ACH-000259,-0.006193907531720001
ACH-000260,-0.132986199375
ACH-000261,-0.158616764173
ACH-000262,-0.295558427696
ACH-000263,0.296378764885
ACH-000264,-0.16913531133999998
ACH-000265,-0.273544253246
ACH-000266,-0.190741654166
ACH-000272,-0.27431490864999997
ACH-000273,0.0744591768849
ACH-000274,-0.376588693708
ACH-000277,-0.189915064767
ACH-000278,-0.303726557158
ACH-000279,-0.312557392876
ACH-000280,-0.0405481040041
ACH-000281,-0.023187769498700002
ACH-000288,-0.146112853523
ACH-000291,-0.180588302319
ACH-000293,-0.324498666462
ACH-000294,0.127068714073
ACH-000295,0.150659519957
ACH-000296,-0.091921112569
ACH-000302,-0.26609898991000003
ACH-000304,-0.048446861184599996
ACH-000307,-0.0534401234626
ACH-000308,-0.13624844975199998
ACH-000310,0.12475381306399999
ACH-000311,0.0685139883583
ACH-000312,-0.0153349028
ACH-000315,-0.300109718585
ACH-000316,-0.128184371686
ACH-000317,0.12893314706599998
ACH-000318,-0.084974973256
ACH-000319,-0.30168190481999996
ACH-000320,-0.274947649984
ACH-000322,-0.310851050203
ACH-000323,-0.191772448746
ACH-000324,0.046488348669099996
ACH-000329,-0.248656992335
ACH-000330,-0.217633359621
ACH-000331,-0.043714516503099994
ACH-000332,-0.012499097933399999
ACH-000334,-0.33884857121699996
ACH-000335,-0.45368989244099994
ACH-000336,-0.20679085228500002
ACH-000337,-0.434557503811
ACH-000339,-0.244345674888
ACH-000341,-0.257156389271
ACH-000348,-0.115972516845
ACH-000350,-0.209152995267
ACH-000352,-0.195729258865
ACH-000356,-0.208723247836
ACH-000361,-0.265907130202
ACH-000362,-0.108945531767
ACH-000363,0.07446800559839999
ACH-000364,-0.0822454791581
ACH-000365,-0.197700815339
ACH-000366,-0.172861635615
ACH-000368,-0.178822216055
ACH-000374,0.052077993367599995
ACH-000375,-0.138365620701
ACH-000376,-0.09043212223110002
ACH-000381,0.13415007169399998
ACH-000383,-0.169455354599
ACH-000387,-0.152083519212
ACH-000389,-0.210401255022
ACH-000390,-0.149895246445
ACH-000393,-0.0756581286647
ACH-000395,0.131411538842
ACH-000397,-0.47872338061399994
ACH-000401,-0.311334653099
ACH-000402,-0.493826237632
ACH-000403,-0.0430975987758
ACH-000404,-0.08150234692319999
ACH-000406,-0.114921875743
ACH-000407,-0.0818952680211
ACH-000408,-0.209307273216
ACH-000410,-0.16823315553399998
ACH-000411,-0.00871169564889
ACH-000414,-0.167783350851
ACH-000415,-0.18094104652600002
ACH-000416,-0.174255113559
ACH-000420,-0.039310622225900003
ACH-000421,-0.24124084478500002
ACH-000424,-0.4869473503
ACH-000425,-0.259722133893
ACH-000426,-0.17544039820799998
ACH-000427,-0.0329279407411
ACH-000433,-0.200964180387
ACH-000436,-0.17434484458500002
ACH-000444,-0.22653599946
ACH-000445,-0.21177351359000002
ACH-000448,-0.149420164591
ACH-000450,0.08682013292739998
ACH-000452,-0.119570330371
ACH-000454,-0.43950620799900003
ACH-000458,-0.19603268529800003
ACH-000459,-0.304507218335
ACH-000460,-0.19291766144699998
ACH-000461,-0.356449021149
ACH-000463,-0.164420413704
ACH-000464,-0.593413232526
ACH-000466,-0.06365199426030001
ACH-000467,-0.046905473128399995
ACH-000468,-0.17431620159699998
ACH-000469,-0.11618132519400001
ACH-000470,-0.071072409893
ACH-000471,-0.26891229515299997
ACH-000472,-0.18346786661699999
ACH-000473,-0.185432205949
ACH-000475,-0.118562801791
ACH-000476,-0.0899445451637
ACH-000477,-0.29829399570500004
ACH-000480,-0.280167864431
ACH-000481,-0.0822873059771
ACH-000483,-0.330046396598
ACH-000484,-0.34056960276
ACH-000485,-0.37446092175499995
ACH-000486,-0.21732971199700002
ACH-000487,-0.0220063520397
ACH-000488,-0.0657082802006
ACH-000490,-0.14793382556600002
ACH-000491,-0.188530307876
ACH-000495,0.157370828945
ACH-000496,-0.12995852454
ACH-000499,-0.275228794441
ACH-000500,-0.138845788843
ACH-000502,-0.19806268698600002
ACH-000503,-0.212683927228
ACH-000505,-0.0162913796674
ACH-000507,-0.184778133756
ACH-000510,-0.225114048511
ACH-000511,-0.172216796107
ACH-000512,-0.264094003332
ACH-000516,-0.249200116997
ACH-000517,-0.124358174736
ACH-000518,0.06514475518559999
ACH-000520,-0.11034400568
ACH-000521,-0.214065971056
ACH-000522,-0.0328115494575
ACH-000524,-0.146987288435
ACH-000527,-0.174106614415
ACH-000528,-0.148086311202
ACH-000537,-0.150414961442
ACH-000541,-0.147843848981
ACH-000542,-0.021784820149900002
ACH-000544,-0.22855118044300002
ACH-000545,-0.0558922532264
ACH-000547,-0.100299348363
ACH-000548,-0.011706825929700002
ACH-000549,-0.17370852776299997
ACH-000550,-0.312330681655
ACH-000552,-0.16271936538100001
ACH-000556,-0.053673848158
ACH-000557,-0.16873107009100002
ACH-000570,-0.165748704529
ACH-000571,-0.270777021212
ACH-000573,-0.15015182119599998
ACH-000576,-0.102624355936
ACH-000580,-0.331712815241
ACH-000584,-0.150632483759
ACH-000585,0.020581887618299998
ACH-000588,-0.135797768475
ACH-000589,-0.105973026316
ACH-000591,-0.307481060319
ACH-000593,0.048014852735199995
ACH-000600,-0.11872586504100001
ACH-000601,-0.214420964853
ACH-000604,-0.320045261709
ACH-000605,-0.174815062819
ACH-000606,-0.105775104612
ACH-000608,-0.11190515205900001
ACH-000614,-0.0040675022549
ACH-000616,-0.46938195354199996
ACH-000618,-0.0750490533418
ACH-000619,-0.115871610684
ACH-000620,-0.18819179143399997
ACH-000621,-0.32900722844999997
ACH-000622,-0.0166957213274
ACH-000623,-0.265662922448
ACH-000624,-0.216110560402
ACH-000627,-0.14982104226
ACH-000630,-0.0410704478885
ACH-000632,-0.140842801843
ACH-000633,-0.179077432792
ACH-000637,-0.24348633050700003
ACH-000638,0.0740967074623
ACH-000646,0.0636130431256
ACH-000647,-0.155692269157
ACH-000648,0.146460312354
ACH-000649,-0.00239133487654
ACH-000651,-0.228516079707
ACH-000652,-0.114576645035
ACH-000653,-0.191989152484
ACH-000657,-0.147668284598
ACH-000658,0.09110794344720001
ACH-000661,0.115253682686
ACH-000662,-0.174196116151
ACH-000663,-0.14246267069399998
ACH-000665,-0.24123725941
ACH-000671,0.0713774713034
ACH-000673,-0.0833572343163
ACH-000676,-0.156726401417
ACH-000677,-0.0147417134548
ACH-000681,-0.13902475982999998
ACH-000682,0.07184801499589999
ACH-000683,-0.00048171136041800003
ACH-000684,0.03661416560419999
ACH-000688,0.0338851144954
ACH-000693,-0.106173295958
ACH-000694,-0.342410038532
ACH-000695,0.056594745649300005
ACH-000696,-0.165577671648
ACH-000697,-0.159047607349
ACH-000699,0.031042627336499998
ACH-000701,0.041726328468
ACH-000706,-0.22368649543400002
ACH-000711,-0.24934081532400001
ACH-000713,0.19389595304499999
ACH-000714,-0.20702776398400002
ACH-000718,-0.0354111911301
ACH-000720,-0.103694863648
ACH-000721,-0.18803194449299998
ACH-000724,-0.44720328823399996
ACH-000725,-0.256987340522
ACH-000732,-0.44111065146399997
ACH-000734,-0.16126416213300002
ACH-000735,-0.294461622917
ACH-000736,-0.045928984080600005
ACH-000738,-0.054445702018300006
ACH-000746,-0.0649156308004
ACH-000747,-0.227254638321
ACH-000748,-0.30907106015999997
ACH-000753,-0.144926864918
ACH-000756,0.0421973229037
ACH-000757,-0.27419644618
ACH-000758,-0.125212538291
ACH-000760,-0.159864867526
ACH-000763,-0.057054505194300005
ACH-000764,-0.138602448401
ACH-000765,-0.276076026203
ACH-000766,-0.33935574291500004
ACH-000767,-0.012796352632799999
ACH-000768,-0.20180307719
ACH-000769,-0.06252760556
ACH-000770,-0.140678412033
ACH-000771,-0.252467774602
ACH-000773,-0.0714195899652
ACH-000776,-0.06349559131009999
ACH-000777,-0.24162859135200002
ACH-000778,-0.47320230661799995
ACH-000781,-0.138749803766
ACH-000782,-0.24493675546500002
ACH-000783,0.0229287868654
ACH-000784,-0.1709760806
ACH-000785,0.10699471300899999
ACH-000787,-0.197748866074
ACH-000788,-0.179686011014
ACH-000791,-0.30682956708799997
ACH-000792,0.00574805780642
ACH-000794,-0.0733848950996
ACH-000796,0.19847426971299997
ACH-000799,-0.204625849635
ACH-000800,-0.454791729709
ACH-000802,0.0129066697955
ACH-000804,0.129833674804
ACH-000805,-0.41588360193499996
ACH-000809,-0.550634930832
ACH-000810,0.0551017272377
ACH-000811,-0.195840925974
ACH-000817,-0.074757304936
ACH-000819,-0.5244152155640001
ACH-000820,-0.0494460598943
ACH-000821,-0.269847903861
ACH-000822,0.048555767650600004
ACH-000823,-0.283207654265
ACH-000824,0.0923224620173
ACH-000827,-0.271675014208
ACH-000829,-0.314517290447
ACH-000831,-0.271891720798
ACH-000832,-0.0313260717231
ACH-000833,-0.201836255051
ACH-000834,-0.180861536267
ACH-000835,-0.053505055963900004
ACH-000836,-0.290985143688
ACH-000837,-0.221966587444
ACH-000838,-0.08662875203050001
ACH-000839,-0.194314994771
ACH-000840,-0.395911976756
ACH-000841,-0.12916368497300001
ACH-000843,-0.589510887813
ACH-000846,-0.12869269236
ACH-000847,0.0798132741946
ACH-000848,0.138043759126
ACH-000849,-0.21630956466999995
ACH-000851,0.0218390463778
ACH-000855,-0.363726319168
ACH-000856,-0.134551153878
ACH-000858,-0.403147494478
ACH-000859,-0.248884536635
ACH-000861,0.0190300833163
ACH-000862,-0.0370881290263
ACH-000865,-0.188531987628
ACH-000866,-0.250939262961
ACH-000867,-0.201134870686
ACH-000869,-0.19171945046100003
ACH-000872,-0.28548557217099996
ACH-000873,0.000665337729388
ACH-000876,-0.161005622008
ACH-000878,-0.219133584773
ACH-000880,-0.326556421941
ACH-000881,-0.13368347905
ACH-000882,0.029201320519999997
ACH-000884,-0.264570255354
ACH-000885,-0.133096029059
ACH-000887,-0.379464671496
ACH-000888,-0.032515093087
ACH-000889,0.135514310129
ACH-000890,-0.379212350584
ACH-000896,-0.218748365824
ACH-000898,-0.0826924375068
ACH-000900,0.048596273895899995
ACH-000901,-0.121642970843
ACH-000905,0.00789698073956
ACH-000906,-0.106413606495
ACH-000907,-0.0713448968447
ACH-000910,0.03591464340930001
ACH-000911,-0.0818004557245
ACH-000912,-0.365483329855
ACH-000913,-0.0892916287349
ACH-000915,-0.257250327848
ACH-000916,-0.0960017946188
ACH-000917,-0.0835600624108
ACH-000921,-0.152213998052
ACH-000924,-0.27680140004500003
ACH-000926,-0.21433614604600001
ACH-000928,-0.13761699494000001
ACH-000929,-0.146222162296
ACH-000932,-0.0512571869006
ACH-000935,-0.11916337427000001
ACH-000936,-0.34058003369400003
ACH-000937,-0.101343986941
ACH-000938,-0.24983198045899999
ACH-000939,-0.40242838722900004
ACH-000941,-0.163139084493
ACH-000943,-0.122435070787
ACH-000946,-0.00511433934618
ACH-000947,-0.0821228179578
ACH-000948,-0.125364976713
ACH-000950,-0.06888891894839999
ACH-000953,-0.08562898224570001
ACH-000957,-0.301106035823
ACH-000958,-0.07697053729089999
ACH-000960,-0.275866836034
ACH-000963,-0.329116533097
ACH-000968,0.113232247408
ACH-000969,0.0356051551554
ACH-000973,-0.015054477404200002
ACH-000974,-0.15254577049
ACH-000975,-0.287748731182
ACH-000976,-0.10575566735200001
ACH-000978,-0.236124216169
ACH-000980,-0.169952885727
ACH-000984,-0.0674371903376
ACH-000986,-0.0866920751506
ACH-000988,-0.198679331219
ACH-000993,-0.00132403325339
ACH-000994,0.11274806874099999
ACH-000996,-0.475823474309
ACH-001001,-0.075245035641
ACH-001020,-0.014050684551500001
ACH-001028,-0.169557104545
ACH-001031,0.04291720049909999
ACH-001038,-0.217960652843
ACH-001048,-0.203892225451
ACH-001050,-0.042301451886400006
ACH-001053,-0.098773148606
ACH-001054,-0.18138670667999998
ACH-001061,-0.14992995532
ACH-001067,0.010000820023899999
ACH-001075,0.174585634048
ACH-001096,-0.07801506417560002
ACH-001128,-0.823712177913
ACH-001134,-0.296252222134
ACH-001151,0.040637564586699995
ACH-001163,-0.07438172996930001
ACH-001164,-0.243109294879
ACH-001173,-0.13854433776300001
ACH-001183,0.0150294365759
ACH-001184,-0.118408263606
ACH-001190,-0.335938457073
ACH-001192,-0.154336213634
ACH-001193,-0.119112624197
ACH-001196,-0.48966442623499995
ACH-001197,-0.127512853046
ACH-001205,0.045533616021499995
ACH-001211,-0.547027165794
ACH-001212,-0.264735823331
ACH-001228,-0.0869002542415
ACH-001232,-0.196297812782
ACH-001239,-0.21670584334100002
ACH-001274,-0.146171440348
ACH-001275,-0.164939821184
ACH-001277,-0.146265654753
ACH-001278,-0.164568152094
ACH-001280,-0.0800486626194
ACH-001283,-0.0841725452622
ACH-001289,-0.165308912108
ACH-001295,-0.187706439245
ACH-001300,0.03297572829
ACH-001301,-0.0154184779589
ACH-001302,-0.184981071633
ACH-001303,0.11336717052100001
ACH-001306,-0.20968222349800003
ACH-001318,0.055205677666499996
ACH-001322,0.050677471066699994
ACH-001328,-0.0383472943189
ACH-001332,-0.25125879091200004
ACH-001333,-0.437958538525
ACH-001336,-0.12560303803300002
ACH-001340,-0.116637903596
ACH-001346,-0.22189043626999996
ACH-001353,-0.24445060306
ACH-001354,-0.12475348529100001
ACH-001367,-0.658997896588
ACH-001368,0.0476096722763
ACH-001374,0.137190467239
ACH-001375,0.14737017075300002
ACH-001377,-0.04429023321219999
ACH-001380,0.0454803547685
ACH-001391,-0.302899426482
ACH-001407,-0.45396374982199994
ACH-001408,-0.261404029447
ACH-001413,-0.285947070016
ACH-001430,-0.568743795228
ACH-001431,-0.108270073234
ACH-001450,-0.12448835642100001
ACH-001496,-0.0685686367129
ACH-001500,-0.242956703348
ACH-001521,-0.241325594305
ACH-001523,-0.058935304647199996
ACH-001532,-0.250916364664
ACH-001536,-0.111474115408
ACH-001550,-0.25321121983899997
ACH-001552,-0.0948880559264
ACH-001554,-0.118971550457
ACH-001645,-0.0365231023613
ACH-001654,-0.0538220693896
ACH-001715,-0.184956434261
ACH-001735,-0.18983081928
ACH-001736,-0.250584720423
ACH-001737,-0.461457054235
ACH-001740,-0.12237795290100001
ACH-001745,0.0495869977692
ACH-001750,-0.13761140848300002
ACH-001765,-0.09169982644750001
ACH-001956,-0.133196511632
ACH-001957,-0.22769560309
