,ATAD1 (84896)
ACH-000004,0.18692308726799997
ACH-000007,0.38901931269400003
ACH-000009,0.394086494223
ACH-000011,0.376856969423
ACH-000012,0.29446159436700003
ACH-000013,0.382189912555
ACH-000014,0.499975408474
ACH-000015,0.455955265799
ACH-000017,0.37861377375699995
ACH-000018,0.315931162958
ACH-000019,0.635468581571
ACH-000021,0.4071255238
ACH-000022,0.36878876485
ACH-000025,0.5129103477660001
ACH-000028,0.572680547871
ACH-000030,0.290740384245
ACH-000035,0.497659538675
ACH-000036,0.48616235595799995
ACH-000037,0.476495159024
ACH-000039,0.634875124
ACH-000040,0.432497117167
ACH-000041,0.507378631326
ACH-000042,0.429832860709
ACH-000045,0.560602075638
ACH-000047,0.45088012511200004
ACH-000052,0.705143550741
ACH-000053,0.416062418659
ACH-000054,0.390114500039
ACH-000055,0.371313887303
ACH-000060,0.428790532241
ACH-000067,0.292689212529
ACH-000070,0.517034741285
ACH-000075,0.561173357879
ACH-000078,0.411473326376
ACH-000082,0.44416334823700004
ACH-000085,0.335141146897
ACH-000086,0.490776593625
ACH-000087,0.618942501499
ACH-000092,0.403687412224
ACH-000095,0.39578483468099995
ACH-000097,0.447611560497
ACH-000098,0.49434191548399997
ACH-000099,0.418422351123
ACH-000108,0.503743368667
ACH-000113,0.269414807774
ACH-000115,0.477730575737
ACH-000116,0.546379469963
ACH-000118,0.377101846577
ACH-000120,0.34720281945500003
ACH-000123,0.361938235027
ACH-000127,0.4387712358
ACH-000128,0.40473880308300003
ACH-000132,0.47142482365099997
ACH-000133,0.39947079083899995
ACH-000137,0.491711084973
ACH-000138,0.43245534287500004
ACH-000142,0.666912233658
ACH-000143,0.5895338199719999
ACH-000146,0.626696285575
ACH-000148,0.465306221165
ACH-000150,0.439127352202
ACH-000152,0.42656551085
ACH-000153,0.370506248868
ACH-000159,0.43821731258999996
ACH-000160,0.235980902759
ACH-000163,0.452687218381
ACH-000167,0.20759093227699998
ACH-000168,0.550896755548
ACH-000169,0.500790320569
ACH-000178,0.469237372447
ACH-000182,0.35132899793399996
ACH-000183,0.473080537037
ACH-000188,0.482448732813
ACH-000189,0.339841515316
ACH-000190,0.6834241729530001
ACH-000198,0.432943412401
ACH-000204,0.714948982418
ACH-000206,0.482149661765
ACH-000207,0.353095112945
ACH-000211,0.440744751591
ACH-000215,0.459315295192
ACH-000221,0.535066004508
ACH-000222,0.48667721277500003
ACH-000223,0.293485543728
ACH-000226,0.405578854567
ACH-000227,0.290794540172
ACH-000228,0.43885520866000005
ACH-000231,0.402324463353
ACH-000232,0.557185498939
ACH-000233,0.476064266686
ACH-000234,0.383472585298
ACH-000235,0.44613811407700005
ACH-000237,0.492830231741
ACH-000238,0.37052487988300004
ACH-000243,0.36709870796099997
ACH-000244,0.53167321831
ACH-000246,0.29709196177499997
ACH-000248,0.35843769583000007
ACH-000250,0.489198503055
ACH-000251,0.5007453374140001
ACH-000253,0.24802757172899997
ACH-000255,0.416784414254
ACH-000256,0.46518887002
ACH-000257,0.503176437321
ACH-000258,0.21576065972199998
ACH-000259,0.34941309410899996
ACH-000260,0.475590471884
ACH-000261,0.49112447192500003
ACH-000262,0.772519758978
ACH-000263,0.450569574006
ACH-000264,0.337516888677
ACH-000265,0.476271515116
ACH-000266,0.449281931531
ACH-000272,0.45998709625100004
ACH-000273,0.502358214514
ACH-000274,0.41950266629199995
ACH-000277,0.62716946751
ACH-000278,0.550391622139
ACH-000279,0.44596708262199997
ACH-000280,0.476846952372
ACH-000281,0.508394997002
ACH-000288,0.43019128294799996
ACH-000291,0.416846843995
ACH-000293,0.55545500503
ACH-000294,0.519959773006
ACH-000295,0.5281235997529999
ACH-000296,0.538260961718
ACH-000302,0.510915900125
ACH-000304,0.293725887112
ACH-000307,0.49746671303400003
ACH-000308,0.34458878883199995
ACH-000310,0.46943306033
ACH-000311,0.405939422618
ACH-000312,0.39110182455799997
ACH-000315,-0.00203701229438
ACH-000316,0.40301149235399997
ACH-000317,0.46215452658399997
ACH-000318,1.03683093786
ACH-000319,0.414138703539
ACH-000320,0.346979096912
ACH-000322,0.488387814407
ACH-000323,0.550752019934
ACH-000324,0.271458250613
ACH-000329,0.5458213784089999
ACH-000330,0.345292258765
ACH-000331,0.289695714046
ACH-000332,0.486345413338
ACH-000334,0.44256807504699996
ACH-000335,0.560541079962
ACH-000336,0.610858700604
ACH-000337,0.305568411624
ACH-000339,0.409262811393
ACH-000341,0.778237151811
ACH-000348,0.375493909466
ACH-000350,0.430672730254
ACH-000352,0.335220369932
ACH-000356,0.6093607152080001
ACH-000361,0.439921826275
ACH-000362,0.46096728749899996
ACH-000363,0.465246119494
ACH-000364,0.523256929399
ACH-000365,0.372053431417
ACH-000366,0.396976517126
ACH-000368,0.37668816476899997
ACH-000374,0.499980341476
ACH-000375,0.5779766748899999
ACH-000376,0.44308232210299997
ACH-000381,0.481613139784
ACH-000383,0.415434071241
ACH-000387,0.434751881931
ACH-000389,0.202221320328
ACH-000390,0.46111318137699997
ACH-000393,0.29962608317899997
ACH-000395,0.341450692922
ACH-000397,0.451407335985
ACH-000401,0.577988258296
ACH-000402,0.372157498504
ACH-000403,0.350845786022
ACH-000404,0.45423348143200004
ACH-000406,0.327734539933
ACH-000407,0.333704274203
ACH-000408,0.44926486555399997
ACH-000410,0.501075269024
ACH-000411,0.39918787362499997
ACH-000414,0.386531489063
ACH-000415,0.41214601070600004
ACH-000416,0.43051688040700004
ACH-000420,0.549236629758
ACH-000421,0.38906757787
ACH-000424,0.471159491898
ACH-000425,0.48365339188999995
ACH-000426,0.5526982095340001
ACH-000427,0.311454543804
ACH-000433,0.616491681728
ACH-000436,0.450491270107
ACH-000444,0.411196896634
ACH-000445,0.442406393575
ACH-000448,0.409950101365
ACH-000450,0.34431744931999997
ACH-000452,0.409610033177
ACH-000454,0.418613678332
ACH-000458,0.464386679872
ACH-000459,0.504397634454
ACH-000460,0.423415625139
ACH-000461,0.37950962253
ACH-000463,0.32816061531999996
ACH-000464,0.33958752729099995
ACH-000466,0.398258542405
ACH-000467,0.416154890721
ACH-000468,0.32714246846
ACH-000469,0.506878255141
ACH-000470,0.30263417583200003
ACH-000471,0.529514686231
ACH-000472,0.470151107725
ACH-000473,0.312693426939
ACH-000475,0.39964008459399997
ACH-000476,0.562670357616
ACH-000477,0.495212715303
ACH-000480,0.47368624991499997
ACH-000481,0.261124045016
ACH-000483,0.647198124041
ACH-000484,0.43670106482
ACH-000485,0.424302426413
ACH-000486,0.344955253481
ACH-000487,0.478426605307
ACH-000488,0.318370615713
ACH-000490,0.39830977666199996
ACH-000491,0.390362483256
ACH-000495,0.437454929807
ACH-000496,0.463965521853
ACH-000499,0.772402978605
ACH-000500,0.020399086731599996
ACH-000502,0.37370443609399995
ACH-000503,0.39738116837399995
ACH-000505,0.404001604406
ACH-000507,0.513542342281
ACH-000510,0.462969840005
ACH-000511,0.459782457446
ACH-000512,0.39918295409599996
ACH-000516,0.488390932065
ACH-000517,0.407172747206
ACH-000518,0.531779165022
ACH-000520,0.5435239525710001
ACH-000521,0.519781819572
ACH-000522,0.287279051388
ACH-000524,0.41963886325099997
ACH-000527,0.380485835432
ACH-000528,0.444511545758
ACH-000537,0.359599920199
ACH-000541,0.413763201906
ACH-000542,0.35068433039700003
ACH-000544,0.36435569289700004
ACH-000545,0.49573608972800004
ACH-000547,0.297674196985
ACH-000548,0.40987573915200004
ACH-000549,0.46721146148500003
ACH-000550,0.350794232843
ACH-000552,0.439533407039
