,SMAGP (57228)
ACH-000238,-0.518721237319
ACH-000243,-0.500844337492
ACH-000244,-0.6134130027520001
ACH-000246,-0.558063101299
ACH-000248,-0.183894004963
ACH-000250,-0.499896245593
ACH-000251,-0.517038461376
ACH-000253,-0.38107152645099995
ACH-000255,-0.384619423882
ACH-000256,-0.459995230917
ACH-000257,-0.501197352102
ACH-000258,-0.570648401844
ACH-000259,-0.484672945116
ACH-000260,-0.494223478515
ACH-000261,-0.551349359369
ACH-000262,-0.346363395238
ACH-000263,-0.531465801865
ACH-000264,-0.613478952936
ACH-000265,-0.46542792511500003
ACH-000266,-0.53474447296
ACH-000272,-0.422332018803
ACH-000273,-0.519266534877
ACH-000274,-0.566289968548
ACH-000277,-0.613833665478
ACH-000278,-0.644598477724
ACH-000279,-0.5155888610320001
ACH-000280,-0.367275428019
ACH-000281,-0.438924089084
ACH-000288,-0.445938527958
ACH-000291,-0.35033485291199995
ACH-000293,-0.548104152614
ACH-000294,-0.428373478295
ACH-000295,-0.306117723264
ACH-000296,-0.694132944619
ACH-000302,-0.598400536399
ACH-000304,-0.33535353809999996
ACH-000307,-0.371621916502
ACH-000308,-0.45059539086499995
ACH-000310,-0.7657023394320001
ACH-000311,-0.38769372763899995
ACH-000312,-0.5498933285540001
ACH-000315,-0.299015934189
ACH-000316,-0.322506070417
ACH-000317,-0.357674502798
ACH-000318,-0.412548192643
ACH-000319,-0.218584730063
ACH-000320,-0.541112956705
ACH-000322,-0.6360930129110001
ACH-000323,-0.412767770686
ACH-000324,-0.460860923881
ACH-000329,-0.41243675868699997
ACH-000330,-0.264223797473
ACH-000331,-0.5134004169399999
ACH-000332,-0.680708795266
ACH-000334,-0.549877596554
ACH-000335,-0.253221539545
ACH-000336,-0.27610254189399996
ACH-000337,-0.506602272723
ACH-000339,-0.6032225778329999
ACH-000341,-0.592454116102
ACH-000348,-0.524815168742
ACH-000350,-0.29421221724
ACH-000352,-0.5562784275479999
ACH-000356,-0.44344010703599995
ACH-000361,-0.478364717214
ACH-000362,-0.598897859587
ACH-000363,-0.552957946198
ACH-000364,-0.551461629825
ACH-000365,-0.516722033202
ACH-000366,-0.517174849071
ACH-000368,-0.441265064622
ACH-000374,-0.56951725832
ACH-000375,-0.337890729782
ACH-000376,-0.40225073036799996
ACH-000381,-0.393588752122
ACH-000383,-0.47744655421000004
ACH-000387,-0.653113602619
ACH-000389,-0.307787319258
ACH-000390,-0.426401768768
ACH-000393,-0.377317654395
ACH-000395,-0.642898876192
ACH-000397,-0.372372531631
ACH-000401,-0.344369465935
ACH-000402,-0.39275696000200006
ACH-000403,-0.527308415779
ACH-000404,-0.326210748546
ACH-000406,-0.340002487149
ACH-000407,-0.5222079353360001
ACH-000408,-0.2907940201
ACH-000410,-0.32621584356600003
ACH-000411,-0.5507130342759999
ACH-000414,-0.66550472165
ACH-000415,-0.268782184473
ACH-000416,-0.467743102821
ACH-000420,-0.41072284052599994
ACH-000421,-0.335078945452
ACH-000424,-0.465033454793
ACH-000425,-0.62302009861
ACH-000426,-0.309260381403
ACH-000427,-0.507250385783
ACH-000433,-0.43938542218000004
ACH-000436,-0.32934360230799997
ACH-000444,-0.295057552366
ACH-000445,-0.554485713239
ACH-000448,-0.465568997188
ACH-000450,-0.48522304974200003
ACH-000452,-0.48056106465899995
ACH-000454,-0.549397204643
ACH-000458,-0.391404869293
ACH-000459,1.66102876948e-05
ACH-000460,-0.442824571607
ACH-000461,-0.582755534006
ACH-000463,-0.49657155386699997
ACH-000464,-0.366565109397
ACH-000466,-0.36955473109700004
ACH-000467,-0.40234832410300003
ACH-000468,-0.539220870811
ACH-000469,-0.49569258007600003
ACH-000470,-0.404388793345
ACH-000471,-0.33043714487500003
ACH-000472,-0.55798411412
ACH-000473,-0.157479330826
ACH-000475,-0.330987619388
ACH-000476,-0.356177325912
ACH-000477,-0.241038905754
ACH-000480,-0.252674636705
ACH-000481,-0.41818082053499994
ACH-000483,-0.5826237777750001
ACH-000484,-0.14548554649700002
ACH-000485,-0.48663568630099996
ACH-000486,-0.544848482734
ACH-000487,-0.39683111124799997
ACH-000488,-0.43649471282700003
ACH-000490,-0.6594482402399999
ACH-000491,-0.410935982085
ACH-000495,-0.36728656693800005
ACH-000496,-0.41026157637599997
ACH-000499,-0.468503330431
ACH-000500,-0.132019867802
ACH-000502,-0.452848834783
ACH-000503,-0.5158119667909999
ACH-000505,-0.454744907258
ACH-000507,-0.531249357315
ACH-000510,-0.31833949516300003
ACH-000511,-0.441398606307
ACH-000512,-0.413126141951
ACH-000516,-0.714090490447
ACH-000517,-0.510658149088
ACH-000518,-0.22257903047699998
ACH-000520,-0.5864378320279999
ACH-000521,-0.313099795192
ACH-000522,-0.43883436753399996
ACH-000524,-0.43749315900700003
ACH-000527,-0.43586947846100005
ACH-000528,-0.33750163002300004
ACH-000537,-0.37713984959200003
ACH-000541,-0.42568736417900005
ACH-000542,-0.563462804388
ACH-000544,-0.337054886243
ACH-000545,-0.49430587552199995
ACH-000547,-0.225819540208
ACH-000548,-0.543162419501
ACH-000549,-0.547028600358
ACH-000550,-0.514837713165
ACH-000552,-0.39236309958899995
ACH-000556,-0.438791310072
ACH-000557,-0.688545377117
ACH-000570,-0.376168926169
ACH-000571,-0.319869068423
ACH-000573,-0.267122591332
ACH-000576,-0.40318638763000003
ACH-000580,-0.30001953521200003
ACH-000584,-0.463270061796
ACH-000585,-0.399458028984
ACH-000588,-0.322892795076
ACH-000589,-0.522885356645
ACH-000591,-0.44363240331799997
ACH-000593,-0.441901034744
ACH-000600,-0.43163833908999993
ACH-000601,-0.552162791208
ACH-000604,-0.453397338032
ACH-000605,-0.44518134496600004
ACH-000606,-0.477794706564
ACH-000608,-0.665231505394
ACH-000614,-0.56991656554
ACH-000616,-0.694368509658
ACH-000618,-0.462381173511
ACH-000619,-0.277039986587
ACH-000620,-0.511842446697
ACH-000621,-0.5157629089720001
ACH-000622,-0.42215229567
ACH-000623,-0.458039890488
ACH-000624,-0.48274656077399997
ACH-000627,-0.45467675989399997
ACH-000630,-0.332513487185
ACH-000632,-0.387553824854
ACH-000633,-0.442967919221
ACH-000637,-0.58960344934
ACH-000638,-0.521959229045
ACH-000646,-0.313145961031
ACH-000647,-0.539500055416
ACH-000648,-0.395360925081
ACH-000649,-0.37939323080799997
ACH-000651,-0.549281270315
ACH-000652,-0.341250489758
ACH-000653,-0.44504879267999997
ACH-000657,-0.519140616449
ACH-000658,-0.525860842398
ACH-000661,-0.41834850571500004
ACH-000662,-0.576420313683
ACH-000663,-0.5277132354540001
ACH-000665,-0.505373627434
ACH-000671,-0.273174566997
ACH-000673,-0.528050086992
ACH-000676,-0.524483202733
ACH-000677,-0.46092132209
ACH-000681,-0.5107725215460001
ACH-000682,-0.529260218302
ACH-000683,-0.5622166503480001
ACH-000684,-0.385132678085
ACH-000688,-0.502538438401
ACH-000693,-0.381141145432
ACH-000694,-0.441753855565
ACH-000695,-0.32237379979
ACH-000696,-0.525822497122
ACH-000697,-0.209660013196
ACH-000699,-0.435014744186
ACH-000701,-0.603291625024
ACH-000706,-0.255566121532
ACH-000711,-0.610738589407
ACH-000713,-0.409147216575
ACH-000714,-0.381617245379
ACH-000718,-0.773382552254
ACH-000720,-0.261989137451
ACH-000721,-0.40339795253
ACH-000724,-0.35867609141199996
ACH-000725,-0.39275329934500003
ACH-000732,-0.207541352464
ACH-000734,-0.360547892119
ACH-000735,-0.40906651452200005
ACH-000736,-0.521773479354
ACH-000738,-0.45194471857699997
ACH-000746,-0.312174284701
ACH-000747,-0.421627991253
ACH-000748,-0.5175582646069999
ACH-000753,-0.421854437499
ACH-000756,-0.633091832611
ACH-000757,-0.7731354519220001
ACH-000758,-0.43151405990900005
ACH-000760,-0.433910021858
ACH-000763,-0.45227186169699995
ACH-000764,-0.634532041908
ACH-000765,-0.49407393953
ACH-000766,-0.516036624458
ACH-000767,-0.459191431289
ACH-000768,-0.422425857236
ACH-000769,-0.38768738623899995
ACH-000770,-0.509334313656
ACH-000771,-0.546484596585
ACH-000773,-0.523100351272
ACH-000776,-0.400627661416
ACH-000777,-0.393183101859
ACH-000778,-0.379274226966
ACH-000781,-0.48117752358000004
ACH-000782,-0.360591783165
ACH-000783,-0.7723193837919999
ACH-000784,-0.430896245548
ACH-000785,-0.684575731766
ACH-000787,-0.46974698420100003
ACH-000788,-0.42377608912000003
ACH-000791,-0.536179195923
ACH-000792,-0.5518732392719999
ACH-000794,-0.43691388966000005
ACH-000796,-0.465849531007
ACH-000799,-0.45218417131399996
ACH-000800,-0.34589845395
ACH-000802,-0.255300565237
ACH-000804,-0.482069707109
ACH-000805,-0.651163098896
ACH-000809,-0.39673078494400005
ACH-000810,-0.313226112446
ACH-000811,-0.357971030699
ACH-000817,-0.525484290019
ACH-000819,-0.372766976717
ACH-000820,-0.389066729833
ACH-000821,-0.592834789209
ACH-000822,-0.596201444792
ACH-000823,-0.44247973321500006
ACH-000824,-0.552999183691
ACH-000827,-0.472526692668
ACH-000829,-0.43565509090800003
ACH-000831,-0.5217779608259999
ACH-000832,-0.489489240048
ACH-000833,-0.301515186849
ACH-000834,-0.44688218783999994
ACH-000835,-0.395230186988
ACH-000836,-0.40069214195299996
ACH-000837,-0.507860446572
ACH-000838,-0.44552208496299994
ACH-000839,-0.436388662156
ACH-000840,-0.487346612431
ACH-000841,-0.8038912156010001
ACH-000843,-0.22722428375999998
ACH-000846,-0.615715381054
ACH-000847,-0.5901242136379999
ACH-000848,-0.39016200487400005
ACH-000849,-0.43215147372699997
ACH-000851,-0.5646439371190001
ACH-000855,-0.44075049251599996
ACH-000856,-0.474235066101
ACH-000858,-0.31861499624899997
ACH-000859,-0.535146753604
ACH-000861,-0.6300850988050001
ACH-000862,-0.57318894459
ACH-000865,-0.404528542901
ACH-000866,-0.380901857118
ACH-000867,-0.373429711258
ACH-000869,-0.523069294666
ACH-000872,-0.201122326837
ACH-000873,-0.55903865602
ACH-000876,-0.543016301867
ACH-000878,-0.430928072781
ACH-000880,-0.23546860278
ACH-000881,-0.405123956598
ACH-000882,-0.36937932602799994
ACH-000884,-0.39910930708000003
ACH-000885,-0.534844563555
ACH-000887,-0.5160836488480001
ACH-000888,-0.5147844617149999
ACH-000889,-0.454040056092
ACH-000890,-0.570446317364
ACH-000896,-0.304524960324
ACH-000898,-0.515371198125
ACH-000900,-0.669595150197
ACH-000901,-0.5266312908990001
ACH-000905,-0.413152183218
ACH-000906,-0.5498422085629999
ACH-000907,-0.384646506423
ACH-000910,-0.535885520305
ACH-000911,-0.419853725331
ACH-000912,-0.554408082027
ACH-000913,-0.462755509604
ACH-000915,-0.51018485085
ACH-000916,-0.81901596093
ACH-000917,-0.569332982693
ACH-000921,-0.323512092839
ACH-000924,-0.380517555281
ACH-000926,-0.494788161874
ACH-000928,-0.542468979061
ACH-000929,-0.533043942275
ACH-000932,-0.46008581687100003
ACH-000935,-0.363007505214
ACH-000936,-0.5033841235059999
ACH-000937,-0.505014751143
ACH-000938,-0.186418384489
ACH-000939,-0.245388415608
ACH-000941,-0.345617041385
ACH-000943,-0.475232888228
ACH-000946,-0.39283260095
ACH-000947,-0.37552249974299995
ACH-000948,-0.492897065477
ACH-000950,-0.514741428287
ACH-000953,-0.542269355106
ACH-000957,-0.5055203964289999
ACH-000958,-0.34820637065300003
ACH-000960,-0.36972791676600003
ACH-000963,-0.591308695123
ACH-000968,-0.379857744713
ACH-000969,-0.49441540588999994
ACH-000973,-0.6306877931220001
ACH-000974,-0.53358564608
ACH-000975,-0.385807059265
ACH-000976,-0.38047137534100006
ACH-000978,-0.473972839433
ACH-000980,-0.411125210167
ACH-000984,-0.463505640655
ACH-000986,-0.49070565131399996
ACH-000988,-0.438000602042
ACH-000993,-0.48186133608599996
ACH-000994,-0.615324793461
ACH-000996,-0.307680914098
ACH-001001,-0.577723583239
ACH-001020,-0.205879107396
ACH-001028,-0.378656364896
ACH-001031,-0.390529275344
ACH-001038,-0.5943194120899999
ACH-001048,-0.409515259385
ACH-001050,-0.608416554842
ACH-001053,-0.33884054332400004
ACH-001054,-0.471382293637
ACH-001061,-0.468473632815
ACH-001067,-0.291611348812
ACH-001075,-0.404538389036
ACH-001096,-0.292455099959
ACH-001128,-0.387977235221
ACH-001134,-0.367105118799
ACH-001151,-0.530172529859
ACH-001163,-0.40816134511299995
ACH-001164,-0.267658261686
ACH-001173,-0.553252342336
ACH-001183,-0.404286751175
ACH-001184,-0.355194610423
ACH-001190,-0.508873067132
ACH-001192,-0.644733823635
ACH-001193,-0.44649180123000004
ACH-001196,-0.355965206275
ACH-001197,-0.39872589282
ACH-001205,-0.5957750734480001
ACH-001211,-0.487572566101
ACH-001212,-0.26926423133
ACH-001228,-0.5880333148269999
ACH-001232,-0.56609324048
ACH-001239,-0.41846440109300004
ACH-001274,-0.35044360329499996
ACH-001275,-0.610541551274
ACH-001277,-0.422810181324
ACH-001278,-0.435941534717
ACH-001280,-0.5378331223080001
ACH-001283,-0.430637277547
ACH-001289,-0.397085364381
ACH-001295,-0.412405336991
ACH-001300,-0.480554788513
ACH-001301,-0.337170180092
ACH-001302,-0.41602625483000005
ACH-001303,-0.31226630571999997
ACH-001306,-0.28433776034
ACH-001318,-0.423926794523
ACH-001322,-0.45190755493999996
ACH-001328,-0.350855064061
ACH-001332,-0.48700254339500004
ACH-001333,-0.258054581116
ACH-001336,-0.475920552584
ACH-001340,-0.467509092398
ACH-001346,-0.391834355354
ACH-001353,-0.537034284951
ACH-001354,-0.5864727289230001
ACH-001367,-0.5329695121169999
ACH-001368,-0.488716451135
ACH-001374,-0.583905621817
ACH-001375,-0.36761905750699997
ACH-001377,-0.472640913964
ACH-001380,-0.501406731916
ACH-001391,-0.547005686227
ACH-001407,-0.5803008086289999
ACH-001408,-0.436953112719
ACH-001413,-0.534546233603
ACH-001430,-0.996978775501
ACH-001431,-0.486971819366
ACH-001450,-0.342896800732
ACH-001496,-0.464820207056
ACH-001500,-0.293788316225
ACH-001521,-0.523031846204
ACH-001523,-0.535363038941
ACH-001532,-0.470142628055
ACH-001536,-0.289420818084
ACH-001550,-0.57726389134
ACH-001552,-0.43261629311899996
ACH-001554,-0.530979898226
ACH-001645,-0.707806199129
ACH-001654,-0.44478539200499995
ACH-001715,-0.42814361613000007
ACH-001735,-0.328488139566
ACH-001736,-0.35536355392200003
ACH-001737,-0.345511051938
ACH-001740,-0.645761402777
ACH-001745,-0.610449635214
ACH-001750,-0.626257891972
ACH-001765,-0.463898925863
ACH-001956,-0.396875994026
ACH-001957,-0.433762601199
