,SRGN (5552)
ACH-000004,0.0032034102664100002
ACH-000007,-0.0167536495278
ACH-000009,0.050257655205300004
ACH-000011,-0.118542199789
ACH-000012,-0.042422952643800006
ACH-000013,-0.014938999824700002
ACH-000014,-0.08757142595419999
ACH-000015,-0.10837318050799999
ACH-000017,0.0313154849497
ACH-000018,0.0411796625594
ACH-000019,-0.224171733654
ACH-000021,-0.040823032588699994
ACH-000022,0.036267022904199996
ACH-000025,-0.215014017897
ACH-000028,0.00668595493853
ACH-000030,-0.18685636253899998
ACH-000035,-0.0193847979425
ACH-000036,-0.0169847260097
ACH-000037,-0.0604107422795
ACH-000039,-0.045812690720800006
ACH-000040,0.195444400218
ACH-000041,-0.25724851106400004
ACH-000042,-0.18425989781100002
ACH-000045,-0.178629336375
ACH-000047,-0.0628634626892
ACH-000052,-0.0578157526915
ACH-000053,-0.010433950704200001
ACH-000054,0.0593037225533
ACH-000055,-0.008900474909450002
ACH-000060,-0.0590661279607
ACH-000067,-0.208477112489
ACH-000070,0.22290121217099998
ACH-000075,0.00944403781885
ACH-000078,-0.256380881937
ACH-000082,-0.08122304603069999
ACH-000085,0.0625396555851
ACH-000086,-0.141944926429
ACH-000087,-0.266649849112
ACH-000092,-0.04860814811480001
ACH-000095,0.057900636805300006
ACH-000097,-0.010576178852999999
ACH-000098,-0.0624272824079
ACH-000099,-0.0333608170105
ACH-000108,-0.17689951461800002
ACH-000113,-0.038055599278800006
ACH-000115,0.0264108160025
ACH-000116,-0.0108801117382
ACH-000118,-0.0626925601824
ACH-000120,-0.07682486781539999
ACH-000123,-0.011517483563899998
ACH-000127,-0.042108878674400003
ACH-000128,-0.0168791398764
ACH-000132,-0.0719513554154
ACH-000133,-0.104372984712
ACH-000137,-0.0795295211357
ACH-000138,0.0458514520081
ACH-000142,0.005853035627800001
ACH-000143,0.0380614912634
ACH-000146,-0.141077690403
ACH-000148,0.012807138781600001
ACH-000150,-0.054357210495100006
ACH-000152,-0.038847552683599997
ACH-000153,0.210044746585
ACH-000159,-0.137269130257
ACH-000160,-0.18443431535399998
ACH-000163,-0.105372638574
ACH-000167,-0.07611298937819999
ACH-000168,-0.39148758123800004
ACH-000169,-0.285132238316
ACH-000178,-0.056531056975
ACH-000182,-0.226413204144
ACH-000183,0.0619054702422
ACH-000188,0.00320575651502
ACH-000189,-0.282837602781
ACH-000190,0.0074086481871
ACH-000198,0.10316465411499999
ACH-000204,-0.139665295332
ACH-000206,-0.134716181291
ACH-000207,0.121712824745
ACH-000211,-0.0656536791383
ACH-000215,-0.0803568116285
ACH-000221,0.128097904977
ACH-000222,-0.0847635711652
ACH-000223,-0.00923202683655
ACH-000226,0.10540570919299999
ACH-000227,-0.06906910460389999
ACH-000228,-0.181608816731
ACH-000231,-0.0212543888093
ACH-000232,-0.0340939392063
ACH-000233,0.0750879333235
ACH-000234,-0.021223991531799997
ACH-000235,-0.08750921336089998
ACH-000237,-0.15835310110099998
ACH-000238,0.08217481749189999
ACH-000243,-0.09876249894400001
ACH-000244,-0.024458151077299997
ACH-000246,0.045576149861399996
ACH-000248,0.0402788462111
ACH-000250,-0.04442682956590001
ACH-000251,0.00980993599523
ACH-000253,-0.026333271724799996
ACH-000255,-0.30470376564199997
ACH-000256,-0.13513386802400001
ACH-000257,-0.0206022790921
ACH-000258,0.17155523526
ACH-000259,-0.09687245277180001
ACH-000260,0.0411288958845
ACH-000261,0.0545207839763
ACH-000262,-0.18344575414099998
ACH-000263,-0.963873547409
ACH-000264,-0.0161348250734
ACH-000265,-0.0955280570936
ACH-000266,-0.0358635568059
ACH-000272,-0.0447121245221
ACH-000273,-0.0111405151653
ACH-000274,0.0277005426424
ACH-000277,-0.0207704368883
ACH-000278,0.161795035282
ACH-000279,-0.149375921488
ACH-000280,0.037721523145400004
ACH-000281,0.010669884529799998
ACH-000288,-0.12576311307600002
ACH-000291,-0.179155945963
ACH-000293,0.019136735935500002
ACH-000294,-0.0829599719965
ACH-000295,-0.38752434007799996
ACH-000296,-0.200044596818
ACH-000302,-0.211395136422
ACH-000304,0.320761893623
ACH-000307,-0.040725007826400005
ACH-000308,-0.25227692336699997
ACH-000310,0.07963847479389999
ACH-000311,-0.09947694995039999
ACH-000312,-0.00947202646702
ACH-000315,-0.145797528939
ACH-000316,-0.015756191384299997
ACH-000317,0.12064945018100001
ACH-000318,-0.188137231513
ACH-000319,-0.13636621890999998
ACH-000320,-0.117976972862
ACH-000322,-0.258044963069
ACH-000323,-0.23616397320500002
ACH-000324,-0.114812133548
ACH-000329,-0.00934709473883
ACH-000330,0.006641819528439999
ACH-000331,-0.209721742051
ACH-000332,-0.140577655739
ACH-000334,-0.0236000443727
ACH-000335,-0.0635987496538
ACH-000336,0.39093807825099997
ACH-000337,-0.21193285869800002
ACH-000339,-0.0390476821965
ACH-000341,-0.168007894434
ACH-000348,0.0208667949085
ACH-000350,-0.0672796891521
ACH-000352,0.148209429894
ACH-000356,-0.057583724816699995
ACH-000361,-0.0870508233593
ACH-000362,-0.07342702884039999
ACH-000363,-0.00651478569044
ACH-000364,0.0116240625367
ACH-000365,-0.06050280297809999
ACH-000366,-0.0510750386936
ACH-000368,-0.022647788315400003
ACH-000374,-0.21039358369199998
ACH-000375,-0.32616057003000004
ACH-000376,-0.104486009836
ACH-000381,-0.08570762519519999
ACH-000383,-0.0057983178930800005
ACH-000387,-0.0016301079785400001
ACH-000389,-0.037410031263099996
ACH-000390,-0.160901369667
ACH-000393,0.013292511562
ACH-000395,-0.0318535082399
ACH-000397,-0.08482332965939998
ACH-000401,-0.106220409647
ACH-000402,-0.157982442475
ACH-000403,-0.0636444318834
ACH-000404,0.477438070709
