,CES2 (8824)
ACH-000004,-0.201181782443
ACH-000007,-0.0629399869869
ACH-000009,-0.18304983096900002
ACH-000011,-0.15835700737299999
ACH-000012,-0.217846408946
ACH-000013,-0.151616770618
ACH-000014,-0.0871924335822
ACH-000015,0.137234514079
ACH-000017,-0.104773220813
ACH-000018,-0.199271177199
ACH-000019,0.120213060506
ACH-000021,-0.242460836908
ACH-000022,0.0100210083334
ACH-000025,-0.295205347607
ACH-000028,-0.044217379686
ACH-000030,-0.152163460229
ACH-000035,0.121666855143
ACH-000036,-0.28469023415
ACH-000037,-0.17086947837299998
ACH-000039,-0.314819846232
ACH-000040,-0.05649968112869999
ACH-000041,0.135489774077
ACH-000042,-0.11267870718499999
ACH-000045,-0.024873197368900004
ACH-000047,0.0325106701991
ACH-000052,0.17120517636100002
ACH-000053,-0.20517026845400002
ACH-000054,-0.12401435451099999
ACH-000055,-0.110784640241
ACH-000060,-0.036169361717800004
ACH-000067,-0.0223932646712
ACH-000070,-0.116567017258
ACH-000075,-0.323843805859
ACH-000078,0.030077003738500002
ACH-000082,-0.119043708184
ACH-000085,0.0729257082787
ACH-000086,-0.0390077112575
ACH-000087,-0.010628386809
ACH-000092,-0.08823118787380001
ACH-000095,-0.0730482191077
ACH-000097,-0.243312873017
ACH-000098,-0.25269883997
ACH-000099,-0.156563713123
ACH-000108,-0.144877849818
ACH-000113,0.0617201370622
ACH-000115,-0.09631873263080001
ACH-000116,-0.122373368802
ACH-000118,-0.130178903524
ACH-000120,0.012168698513200002
ACH-000123,-0.07558557074630001
ACH-000127,-0.171512833147
ACH-000128,0.0417944175927
ACH-000132,-0.220748466978
ACH-000133,-0.201456009963
ACH-000137,-0.418150022772
ACH-000138,0.0013787217702500001
ACH-000142,-0.06718377956550001
ACH-000143,0.034821036747599995
ACH-000146,-0.111796449528
ACH-000148,-0.105834528134
ACH-000150,-0.34625046306
ACH-000152,-0.210254038277
ACH-000153,0.0243790214241
ACH-000159,-0.132360804736
ACH-000160,-0.09809178477839998
ACH-000163,0.085225643958
ACH-000167,-0.0509847353594
ACH-000168,-0.152078276378
ACH-000169,-0.08806084105289999
ACH-000178,-0.24709607863699998
ACH-000182,-0.08470118100130002
ACH-000183,-0.14756385839199998
ACH-000188,-0.138325722799
ACH-000189,-0.168042255183
ACH-000190,0.0200926503205
ACH-000198,-0.07680978655239999
ACH-000204,-0.373968575225
ACH-000206,-0.185409982969
ACH-000207,-0.133017258134
ACH-000211,-0.23544698813200002
ACH-000215,-0.112437924593
ACH-000221,-0.112791275705
ACH-000222,0.0460723431904
ACH-000223,0.0822565552945
ACH-000226,-0.30738369703400004
ACH-000227,0.119157590866
ACH-000228,-0.18577018445799998
ACH-000231,-0.112213796315
ACH-000232,-0.101174686549
ACH-000233,-0.263611890234
ACH-000234,0.018190758483500002
ACH-000235,-0.170632333027
ACH-000237,-0.171816466019
ACH-000238,-0.0324145174719
ACH-000243,-0.07526024545910001
ACH-000244,-0.151455713894
ACH-000246,0.0633513352276
ACH-000248,-0.351365424943
ACH-000250,-0.0741123273535
ACH-000251,-0.043982126137699994
ACH-000253,0.00840980551508
ACH-000255,0.0295615228759
ACH-000256,-0.160812921137
ACH-000257,-0.22961749047
ACH-000258,0.16568112370899998
ACH-000259,-0.0373817354667
ACH-000260,-0.109871986516
ACH-000261,-0.229503226926
ACH-000262,0.118329443411
ACH-000263,-0.112794152652
ACH-000264,-0.0975172282152
ACH-000265,0.038791918702300004
ACH-000266,-0.157048214102
ACH-000272,-0.0232994543701
ACH-000273,0.0209726383759
ACH-000274,-0.0347693506316
ACH-000277,-0.00874549608507
ACH-000278,-0.0652969513515
ACH-000279,0.00495174789726
ACH-000280,0.0560418236769
ACH-000281,-0.155643285545
ACH-000288,-0.239560703406
ACH-000291,0.030465958242900004
ACH-000293,-0.294975039773
ACH-000294,-0.024854878358499997
ACH-000295,-0.38826985512699996
ACH-000296,0.0111771393377
ACH-000302,-0.035261112358
ACH-000304,-0.337318446864
ACH-000307,-0.0741805700954
ACH-000308,-0.143016273761
ACH-000310,-0.13660146089199998
ACH-000311,-0.24024590040999996
ACH-000312,0.0233531409757
ACH-000315,0.0325883139439
ACH-000316,-0.20877988542599998
ACH-000317,0.0254904409347
ACH-000318,-0.35227174162600006
ACH-000319,-0.0860905544906
ACH-000320,-0.27551454514699997
ACH-000322,-0.419106519643
ACH-000323,-0.0515303586704
ACH-000324,-0.204781558877
ACH-000329,-0.125467116759
ACH-000330,-0.132777934845
ACH-000331,-0.098217819855
ACH-000332,-0.0693638356517
ACH-000334,-0.0688309109233
ACH-000335,-0.380912624476
ACH-000336,-0.053575221194199996
ACH-000337,-0.274294431248
ACH-000339,-0.126738029379
ACH-000341,-0.0190532268759
ACH-000348,-0.0847333062558
ACH-000350,-0.062290436971699996
ACH-000352,-0.0766527415747
ACH-000356,-0.00983113586767
ACH-000361,-0.150562375888
ACH-000362,-0.10912263574999999
ACH-000363,-0.037427302266300005
ACH-000364,-0.094225429574
ACH-000365,-0.10165699451
ACH-000366,-0.0142041271073
ACH-000368,-0.18568435936799998
ACH-000374,-0.12041222211100001
ACH-000375,-0.147969149326
ACH-000376,-0.08177298170149999
ACH-000381,-0.179541268847
ACH-000383,-0.05020787796350001
ACH-000387,-0.230387726904
ACH-000389,-0.32434583008699996
ACH-000390,-0.017618248609799998
ACH-000393,0.030951004539900004
ACH-000395,-0.192539301549
ACH-000397,-0.248822126089
ACH-000401,-0.317103287199
ACH-000402,-0.23111339962699998
ACH-000403,-0.160874942886
ACH-000404,-0.0494940416771
ACH-000406,-0.0768728003228
ACH-000407,0.0220692722866
ACH-000408,-0.170767374694
ACH-000410,0.058496793891
ACH-000411,-0.059103964973900004
ACH-000414,-0.143814850775
ACH-000415,0.101557890375
ACH-000416,-0.38421634704999996
ACH-000420,-0.014684265109999999
ACH-000421,0.0379247172602
ACH-000424,-0.0028374061024299996
ACH-000425,-0.0877390910166
ACH-000426,0.160324751397
ACH-000427,-0.41694897225199995
ACH-000433,-0.155884322959
ACH-000436,-0.060355879965800004
ACH-000444,-0.035038819941099995
ACH-000445,-0.0464515827162
ACH-000448,-0.206742280131
ACH-000450,-0.26115210738600003
ACH-000452,-0.10380021761399999
ACH-000454,0.03285728298999999
ACH-000458,-0.19076987004999998
ACH-000459,-0.03966676035030001
ACH-000460,0.0188425374351
ACH-000461,-0.292979561212
ACH-000463,-0.35255818431599995
ACH-000464,-0.004372933216560001
ACH-000466,-0.0876112764901
ACH-000467,-0.161144700414
ACH-000468,-0.165113093539
ACH-000469,-0.0650002015919
ACH-000470,-0.0469149337518
ACH-000471,-0.22638940691799997
ACH-000472,-0.150587239965
ACH-000473,-0.010167623063600001
ACH-000475,-0.17022546965
ACH-000476,-0.121630973741
ACH-000477,-0.0195388781515
ACH-000480,-0.0161746285453
ACH-000481,0.0759733326545
ACH-000483,-0.246819286034
ACH-000484,-0.060874319524499995
ACH-000485,-0.163232568798
ACH-000486,-0.0296829164663
ACH-000487,-0.105618016317
ACH-000488,-0.10668348409
ACH-000490,0.0425216351268
ACH-000491,0.11622061887599999
ACH-000495,0.0091085909889
ACH-000496,-0.264940139922
ACH-000499,-0.16632762656199998
ACH-000500,0.0599501308868
ACH-000502,-0.110985924207
ACH-000503,-0.12008314465999999
ACH-000505,-0.295663111076
ACH-000507,-0.050754511941300005
ACH-000510,0.011834885726100001
ACH-000511,0.0302604426704
ACH-000512,0.05611244361000001
ACH-000516,-0.1984102036
ACH-000517,-0.17499566767299998
ACH-000518,-0.188756759095
ACH-000520,-0.335981072547
ACH-000521,-0.326177221846
ACH-000522,-0.271555171544
ACH-000524,-0.120172002186
ACH-000527,-0.08171965780139999
ACH-000528,-0.0937829129872
ACH-000537,-0.137018844501
ACH-000541,-0.283625835344
ACH-000542,-0.0903478132852
ACH-000544,0.10974898838700001
ACH-000545,-0.247139430022
ACH-000547,0.0341106998959
ACH-000548,-0.324966999416
ACH-000549,0.0289046912525
ACH-000550,-0.366787459888
ACH-000552,-0.0441224516107
ACH-000556,-0.19856674147300002
ACH-000557,-0.00966090653779
ACH-000570,-0.0273809802901
ACH-000571,-0.18664225318799998
ACH-000573,-0.267881489536
ACH-000576,-0.110559054217
ACH-000580,-0.172723247601
ACH-000584,-0.240439159973
ACH-000585,-0.148406690782
ACH-000588,0.006706347776800001
ACH-000589,-0.12222207488600001
ACH-000591,-0.188893217482
ACH-000593,-0.09932711431399999
ACH-000600,-0.0770326878653
ACH-000601,-0.243334595944
ACH-000604,-0.18401898624000002
ACH-000605,-0.191969827929
ACH-000606,0.025216097250900002
ACH-000608,-0.11814365897399999
ACH-000614,-0.122670092043
ACH-000616,-0.182722209662
ACH-000618,-0.0361371509426
ACH-000619,-0.0707256168328
ACH-000620,-0.132411741443
ACH-000621,-0.376781823802
ACH-000622,-0.213943645918
ACH-000623,-0.158658190416
ACH-000624,-0.14273790828400001
ACH-000627,-0.0481231318523
ACH-000630,-0.15290781296199998
ACH-000632,-0.0797702191968
ACH-000633,0.037977728071499996
ACH-000637,-0.148534500997
ACH-000638,-0.156328859599
ACH-000646,-0.175466962337
ACH-000647,-0.241362612553
ACH-000648,0.17504947423099998
ACH-000649,0.0320476625786
ACH-000651,-0.38464161691200005
ACH-000652,-0.137309182975
ACH-000653,-0.20497751857000002
ACH-000657,-0.0979408169802
ACH-000658,0.037084690359699995
ACH-000661,0.0493832875543
ACH-000662,-0.192831828561
ACH-000663,-0.267070395348
ACH-000665,-0.044486311510100005
ACH-000671,5.78073492097e-05
ACH-000673,-0.0764858924982
ACH-000676,-0.0808566266533
ACH-000677,-0.062090979462
ACH-000681,0.06906310644560001
ACH-000682,-0.019556210361599997
ACH-000683,-0.153924438977
ACH-000684,-0.08727427315649999
ACH-000688,-0.521810243271
ACH-000693,-0.057918768266
ACH-000694,-0.111739404974
ACH-000695,-0.047196648047900004
ACH-000696,-0.23238231835
ACH-000697,-0.21774970938299998
ACH-000699,-0.0968568886685
ACH-000701,-0.111865945418
ACH-000706,-0.00209121002326
ACH-000711,-0.13206298352600002
ACH-000713,-0.138000863929
ACH-000714,-0.038847480016199996
ACH-000718,-0.147459656315
ACH-000720,-0.068570978933
ACH-000721,-0.0920835429819
ACH-000724,-0.141138405588
ACH-000725,-0.31939163074099997
ACH-000732,-0.246550035346
ACH-000734,-0.000376991922946
ACH-000735,-0.124056392375
ACH-000736,-0.0550986290646
ACH-000738,-0.16352364475
ACH-000746,-0.350088859362
ACH-000747,-0.103929709826
ACH-000748,-0.218062714517
ACH-000753,-0.179485412881
ACH-000756,-0.08634342482830001
ACH-000757,-0.085839433062
ACH-000758,-0.456883848519
ACH-000760,-0.0817002421494
ACH-000763,-0.12128147330999998
ACH-000764,-0.0863667927864
ACH-000765,-0.039855105814
ACH-000766,-0.174206981827
ACH-000767,0.0335540058091
ACH-000768,-0.0288090807986
ACH-000769,-0.00015709257865000002
ACH-000770,-0.09079238038660001
ACH-000771,-0.0133754699856
ACH-000773,-0.28413012956
ACH-000776,0.24943199015
ACH-000777,-0.19961438969599998
ACH-000778,-0.0284716551455
ACH-000781,-0.119741303268
ACH-000782,0.00659115835583
ACH-000783,-0.214319266855
ACH-000784,-0.10058463490599999
ACH-000785,-0.24694197758
ACH-000787,0.0458738413299
ACH-000788,-0.0525805477997
ACH-000791,0.0185278180312
ACH-000792,0.021913189293400002
ACH-000794,-0.0751116336901
ACH-000796,-0.0523235496509
ACH-000799,-0.360552985283
ACH-000800,-0.236970444682
ACH-000802,-0.0856256062864
ACH-000804,-0.288089140598
ACH-000805,0.0326859324895
ACH-000809,0.0384354745653
ACH-000810,0.0318642058545
ACH-000811,-0.212303798657
ACH-000817,-0.1920169932
ACH-000819,-0.0190396621839
ACH-000820,-0.139971832675
ACH-000821,-0.126311022207
ACH-000822,-0.137566326734
ACH-000823,-0.0628659727155
ACH-000824,-0.135112294185
ACH-000827,-0.0257336083817
ACH-000829,-0.207953908507
ACH-000831,-0.152201149731
ACH-000832,-0.344482509186
ACH-000833,-0.13084422822300001
ACH-000834,-0.296227974409
ACH-000835,-0.07687731223739999
ACH-000836,-0.13796650163
ACH-000837,-0.21475854119899998
ACH-000838,0.0784564584562
ACH-000839,-0.029261785128900004
ACH-000840,-0.00391069893125
ACH-000841,-0.21617725910500002
ACH-000843,-0.0874916497943
ACH-000846,-0.13173723647299998
ACH-000847,-0.127130048805
ACH-000848,-0.0379134694438
ACH-000849,-0.0320166727676
ACH-000851,-0.25395379225000003
ACH-000855,-0.0679585479467
ACH-000856,-0.09619475440710001
ACH-000858,0.040975157924099996
ACH-000859,-0.0170523097138
ACH-000861,-0.297357192862
ACH-000862,-0.0993199236346
ACH-000865,0.0364721671406
ACH-000866,-0.08374370437360001
ACH-000867,-0.211989319603
ACH-000869,-0.174003122786
ACH-000872,-0.06740181697030001
ACH-000873,-0.336423998093
ACH-000876,-0.130923724103
ACH-000878,-0.233731024404
ACH-000880,-0.265819006425
ACH-000881,-0.105251029461
ACH-000882,0.0597079405083
ACH-000884,0.032662321555400005
ACH-000885,-0.14420471861
ACH-000887,-0.00865758583658
ACH-000888,-0.302222454114
ACH-000889,-0.159050673009
ACH-000890,-0.39789062070200004
ACH-000896,-0.0208932477285
ACH-000898,-0.11639918374399999
ACH-000900,-0.06162299312419999
ACH-000901,-0.209760189242
ACH-000905,-0.11442684277699999
ACH-000906,-0.0718997519119
ACH-000907,-0.212154468407
ACH-000910,-0.0796508522699
ACH-000911,-0.020999710972899998
ACH-000912,-0.153510604917
ACH-000913,-0.061406032098599996
ACH-000915,-0.181259326574
ACH-000916,0.321644285715
ACH-000917,-0.039396780812900004
ACH-000921,-0.19129280019499997
ACH-000924,0.06944826190539999
ACH-000926,-0.35537193290299995
ACH-000928,-0.188184621575
ACH-000929,-0.145759129605
ACH-000932,-0.00130175753697
ACH-000935,0.016458236765000002
ACH-000936,-0.00939648389182
ACH-000937,0.00422841727289
ACH-000938,0.073335212856
ACH-000939,-0.280452036666
ACH-000941,-0.0975704049221
ACH-000943,-0.0601606686833
ACH-000946,-0.0456876139657
ACH-000947,-0.0985100693214
ACH-000948,-0.12099071765200001
ACH-000950,0.262081555338
ACH-000953,-0.170407265045
ACH-000957,-0.150528999067
ACH-000958,-0.059022490774600006
ACH-000960,-0.146684686206
ACH-000963,-0.303457304939
ACH-000968,-0.261231976556
