,HAUS1 (115106)
ACH-000004,-1.3934348320299998
ACH-000007,-1.70523029776
ACH-000009,-1.6792670925400002
ACH-000011,-1.91611497868
ACH-000012,-1.7588329082900003
ACH-000013,-1.9464207644999998
ACH-000014,-1.6042668766400001
ACH-000015,-1.70079156937
ACH-000017,-1.80845325068
ACH-000018,-1.2862243329
ACH-000019,-2.00683750841
ACH-000021,-1.3739200675
ACH-000022,-2.01460826761
ACH-000025,-1.75824476336
ACH-000028,-1.8892860783400003
ACH-000030,-1.8121063167700002
ACH-000035,-1.49182582963
ACH-000036,-1.6891716287600003
ACH-000037,-1.7793900514900003
ACH-000039,-1.89912870347
ACH-000040,-1.7217104344299998
ACH-000041,-1.66861613838
ACH-000042,-1.94901512125
ACH-000045,-1.57122036518
ACH-000047,-1.66813380852
ACH-000052,-1.58171211895
ACH-000053,-1.3374336957100001
ACH-000054,-1.6327708747100003
ACH-000055,-1.5531087582299998
ACH-000060,-1.84911354078
ACH-000067,-1.36732551246
ACH-000070,-1.5402449196999999
ACH-000075,-1.23515853896
ACH-000078,-1.81990989458
ACH-000082,-1.66731707855
ACH-000085,-1.95097185932
ACH-000086,-1.56266773949
ACH-000087,-1.7691061839200002
ACH-000092,-1.0616639996700001
ACH-000095,-1.55610860646
ACH-000097,-1.55702963458
ACH-000098,-1.4021655392200003
ACH-000099,-1.5221710376700002
ACH-000108,-1.6068060424500001
ACH-000113,-1.5180448244799998
ACH-000115,-2.62316945449
ACH-000116,-1.6967569036399999
ACH-000118,-1.76571837178
ACH-000120,-1.75988633915
ACH-000123,-1.4992630207700002
ACH-000127,-1.70321416265
ACH-000128,-1.5351689303100002
ACH-000132,-1.26229617394
ACH-000133,-1.39501731245
ACH-000137,-1.5799515539700002
ACH-000138,-1.5776384607
ACH-000142,-1.6969772366999998
ACH-000143,-1.7816618350799998
ACH-000146,-1.26489773464
ACH-000148,-1.74392809028
ACH-000150,-1.5467461621899998
ACH-000152,-1.3697210175799999
ACH-000153,-1.9118265701
ACH-000159,-1.55886751882
ACH-000160,-1.8291777711300001
ACH-000163,-1.4003790185299998
ACH-000167,-2.3012581054799996
ACH-000168,-1.5550031188799998
ACH-000169,-1.6282469659999999
ACH-000178,-1.86763762305
ACH-000182,-1.5756726115600002
ACH-000183,-1.49322139489
ACH-000188,-1.59990178336
ACH-000189,-1.8374625810499998
ACH-000190,-1.9682509336400003
ACH-000198,-1.7315106660900004
ACH-000204,-1.2826867811
ACH-000206,-1.55403880582
ACH-000207,-1.75117400268
ACH-000211,-1.66205685581
ACH-000215,-1.7859487092099997
ACH-000221,-1.60495634216
ACH-000222,-1.7724895213900003
ACH-000223,-1.79460041523
ACH-000226,-1.44564225023
ACH-000227,-1.9355302093400002
ACH-000228,-1.9274165701400003
ACH-000231,-1.53867355379
ACH-000232,-1.7122577693799998
ACH-000233,-1.54358511647
ACH-000234,-1.73956237819
ACH-000235,-1.34075761439
ACH-000237,-1.88441711268
ACH-000238,-1.54146875107
ACH-000243,-1.8464969025799998
ACH-000244,-1.83858792285
ACH-000246,-1.87337397254
ACH-000248,-1.69960912022
ACH-000250,-1.7846538974400001
ACH-000251,-1.85469144785
ACH-000253,-1.8035492851
ACH-000255,-1.5398250367
ACH-000256,-1.7034358971999999
ACH-000257,-1.453493745
ACH-000258,-1.9042214925299998
ACH-000259,-1.8082032606599998
ACH-000260,-1.7460543429099997
ACH-000261,-1.9258352767099998
ACH-000262,-1.68488626904
ACH-000263,-1.2277197589700002
ACH-000264,-2.2428877445
ACH-000265,-1.84413046855
ACH-000266,-1.61228894055
ACH-000272,-1.17102607037
ACH-000273,-1.42309922304
ACH-000274,-1.31144515034
ACH-000277,-1.9458082736900002
ACH-000278,-1.41821119146
ACH-000279,-1.14998717845
