,ZKSCAN5 (23660)
ACH-000004,-0.30122501771899995
ACH-000007,-0.14668767354
ACH-000009,-0.13550432264
ACH-000011,-0.481127800674
ACH-000012,-0.244307833771
ACH-000013,-0.20629121155299998
ACH-000014,-0.223386070953
ACH-000015,-0.26329469324
ACH-000017,-0.36305387877899997
ACH-000018,-0.172444981076
ACH-000019,-0.492092217971
ACH-000021,-0.34244967277800004
ACH-000022,-0.35987768051799995
ACH-000025,-0.20095407618900002
ACH-000028,-0.0798527485908
ACH-000030,-0.21131911423500002
ACH-000035,-0.35731526554
ACH-000036,-0.40606420302100005
ACH-000037,-0.49643151398400004
ACH-000039,-0.39505518009900004
ACH-000040,-0.097567601206
ACH-000041,-0.413752274914
ACH-000042,-0.323761729071
ACH-000045,-0.241306071363
ACH-000047,-0.200542286752
ACH-000052,-0.319506167225
ACH-000053,-0.278378788525
ACH-000054,-0.399482077589
ACH-000055,-0.254876406969
ACH-000060,-0.310379448861
ACH-000067,-0.284450760152
ACH-000070,-0.30801356278
ACH-000075,-0.6315577901100001
ACH-000078,-0.200281679004
ACH-000082,-0.175126897863
ACH-000085,-0.30507481835
ACH-000086,-0.0716100033611
ACH-000087,-0.30321464329799996
ACH-000092,-0.11399001932
ACH-000095,-0.335722188885
ACH-000097,-0.24704363480500002
ACH-000098,-0.411495867844
ACH-000099,-0.29199765769499997
ACH-000108,-0.0156727387192
ACH-000113,-0.16880132063499997
ACH-000115,-0.222016398264
ACH-000116,-0.243890254263
ACH-000118,-0.20721682305
ACH-000120,-0.311856991229
ACH-000123,-0.10756850451700001
ACH-000127,-0.205128213965
ACH-000128,-0.47030229419799996
ACH-000132,-0.258449856359
ACH-000133,-0.283714544438
ACH-000137,-0.219472118961
ACH-000138,-0.35431201158500003
ACH-000142,-0.27444478037
ACH-000143,-0.142969552974
ACH-000146,-0.19518032231199997
ACH-000148,-0.352926429339
ACH-000150,-0.30981425266999996
ACH-000152,-0.175992637802
ACH-000153,-0.11481223619400001
ACH-000159,-0.35683546714500003
ACH-000160,-0.422470635375
ACH-000163,-0.247332983402
ACH-000167,-0.542353653736
ACH-000168,-0.122348547237
ACH-000169,-0.35526070187700004
ACH-000178,-0.275923473247
ACH-000182,-0.307222614615
ACH-000183,-0.39995173434799997
ACH-000188,-0.35087524010399995
ACH-000189,-0.0029147598319299996
ACH-000190,-0.34235446081
ACH-000198,-0.4328063743
ACH-000204,-0.524362168441
ACH-000206,-0.34952202053099996
ACH-000207,-0.0298733019852
ACH-000211,-0.31071155269699996
ACH-000215,-0.219144783665
ACH-000221,-0.330232754209
ACH-000222,0.00235953487838
ACH-000223,-0.21116512932300002
ACH-000226,-0.328755623149
ACH-000227,-0.276649869144
ACH-000228,-0.177317716199
ACH-000231,-0.21862479345600003
ACH-000232,-0.394385139791
ACH-000233,-0.25293544160500003
ACH-000234,-0.214924696769
ACH-000235,-0.294565218899
ACH-000237,-0.255520310401
ACH-000238,-0.200719658652
ACH-000243,-0.245567736633
ACH-000244,-0.5836718795629999
ACH-000246,-0.271857185798
ACH-000248,-0.234489199062
ACH-000250,-0.36808553956699996
ACH-000251,-0.250223163659
ACH-000253,-0.271669735622
ACH-000255,-0.390985885245
ACH-000256,-0.412081581635
ACH-000257,-0.06700400514499999
ACH-000258,-0.349701941909
ACH-000259,-0.34027212782
ACH-000260,-0.236541169027
ACH-000261,-0.297866164088
ACH-000262,-0.19398023320399999
ACH-000263,-0.232864256778
ACH-000264,-0.411068725173
ACH-000265,-0.338382057017
ACH-000266,-0.35986745073200005
ACH-000272,-0.312795629456
ACH-000273,-0.248885051198
ACH-000274,-0.302651487818
ACH-000277,-0.319760606772
ACH-000278,-0.118674834384
ACH-000279,-0.347153313984
ACH-000280,-0.223180400394
ACH-000281,-0.0202662747136
ACH-000288,-0.284714777897
ACH-000291,-0.390066893868
ACH-000293,-0.563477286634
ACH-000294,-0.278403688744
ACH-000295,-0.106927328312
ACH-000296,-0.214975390228
ACH-000302,-0.331544401431
ACH-000304,-0.285637226482
ACH-000307,-0.260423430487
ACH-000308,-0.182674718295
ACH-000310,-0.280215672268
ACH-000311,-0.472003262689
ACH-000312,-0.165963690755
ACH-000315,-0.266274303027
ACH-000316,-0.381305579327
ACH-000317,-0.226853262204
ACH-000318,-0.35655374791199995
ACH-000319,-0.2154843814
ACH-000320,-0.300385842482
ACH-000322,-0.31708784428000003
ACH-000323,-0.547880644087
ACH-000324,-0.376621202394
ACH-000329,-0.207564969397
ACH-000330,-0.193545561262
ACH-000331,-0.320122243821
ACH-000332,-0.327836708149
ACH-000334,-0.396428956888
ACH-000335,-0.308045940576
ACH-000336,-0.27346215056400003
ACH-000337,-0.323898189593
ACH-000339,-0.40659924945299997
ACH-000341,-0.40532872559
ACH-000348,-0.523224989663
ACH-000350,-0.29844971766600004
ACH-000352,-0.146102757773
ACH-000356,0.0497069347366
ACH-000361,-0.23431379645599998
ACH-000362,-0.353081756788
ACH-000363,-0.369803781457
ACH-000364,-0.578964534263
ACH-000365,-0.334243980278
ACH-000366,-0.17580843679299998
ACH-000368,-0.383438771325
ACH-000374,-0.272039831662
ACH-000375,-0.39739116242
ACH-000376,-0.32806731964
ACH-000381,-0.202939740486
ACH-000383,-0.604188378975
ACH-000387,-0.374667378889
ACH-000389,-0.520441226483
ACH-000390,-0.41631944264799997
ACH-000393,-0.400439003292
ACH-000395,-0.223700676776
ACH-000397,-0.362454875138
ACH-000401,-0.0804913218399
ACH-000402,0.218538894668
ACH-000403,-0.38138841155000003
ACH-000404,0.0177135984423
ACH-000406,-0.29554921758200003
ACH-000407,-0.33886748115299997
ACH-000408,-0.11604037024
ACH-000410,-0.29430963609
ACH-000411,-0.453459958269
ACH-000414,-0.17585186438900002
ACH-000415,-0.409306697667
ACH-000416,-0.241464457768
ACH-000420,-0.328373388629
ACH-000421,-0.274474406985
ACH-000424,-0.30360092329599997
ACH-000425,-0.5596101762510001
ACH-000426,-0.292456142691
ACH-000427,-0.49017133931699997
ACH-000433,0.172750197858
ACH-000436,-0.328488992383
ACH-000444,-0.212659463827
ACH-000445,-0.58553587603
ACH-000448,-0.37182755395499995
ACH-000450,-0.501134150707
ACH-000452,-0.324257806609
ACH-000454,-0.196276636664
ACH-000458,-0.412054381811
ACH-000459,-0.186308782947
ACH-000460,-0.071387731903
ACH-000461,-0.41731241308300004
ACH-000463,-0.291722565994
ACH-000464,-0.471160686671
ACH-000466,-0.24062400574599999
ACH-000467,-0.06771354944680001
ACH-000468,-0.35902525538099994
ACH-000469,-0.352683273464
ACH-000470,-0.33224948574200003
ACH-000471,-0.35587336131499997
ACH-000472,-0.289297890407
ACH-000473,-0.264066379884
ACH-000475,-0.366312833741
ACH-000476,-0.37269989055200003
ACH-000477,-0.15010478704299998
ACH-000480,-0.19410139074299998
ACH-000481,-0.432943724618
ACH-000483,-0.346531745762
ACH-000484,-0.113941041669
ACH-000485,-0.41882014455600003
ACH-000486,-0.301949360905
ACH-000487,-0.29702973570999996
ACH-000488,-0.253219298965
ACH-000490,-0.145433003178
ACH-000491,-0.239741690455
ACH-000495,-0.5475381237179999
ACH-000496,-0.260327860657
ACH-000499,-0.268117380708
ACH-000500,-0.740418212298
ACH-000502,-0.185564100908
ACH-000503,0.18102710757100002
ACH-000505,-0.324245451397
ACH-000507,-0.248794833457
ACH-000510,-0.46800127536799996
ACH-000511,-0.245342853418
ACH-000512,0.0558530008106
ACH-000516,-0.2374624429
ACH-000517,-0.274879786765
ACH-000518,-0.213691375823
ACH-000520,-0.449026438744
ACH-000521,-0.29144430062800003
ACH-000522,-0.316377805583
ACH-000524,-0.343727327236
ACH-000527,-0.276205090244
ACH-000528,-0.154694629281
ACH-000537,-0.323377218723
ACH-000541,-0.0334050503854
ACH-000542,-0.367389146
ACH-000544,-0.379394064032
ACH-000545,-0.488879413887
ACH-000547,-0.357757141869
ACH-000548,-0.267351194412
ACH-000549,-0.050893855377900005
ACH-000550,-0.46346879012599995
ACH-000552,-0.25577649683000003
ACH-000556,-0.145937283911
ACH-000557,-0.27478498529199996
ACH-000570,-0.211465265503
ACH-000571,-0.469200176322
ACH-000573,-0.236073433667
ACH-000576,-0.36294057577100003
ACH-000580,-0.474821591822
ACH-000584,-0.19871568389000002
ACH-000585,-0.45196864985299995
ACH-000588,-0.25145135244600003
ACH-000589,-0.290816754287
ACH-000591,-0.158555553191
ACH-000593,-0.241358612677
ACH-000600,-0.13836747794600002
ACH-000601,-0.164626653169
ACH-000604,-0.434008570289
ACH-000605,-0.287555894248
ACH-000606,-0.248630497862
ACH-000608,-0.378111933071
ACH-000614,-0.341668685639
ACH-000616,-0.48189720383699997
ACH-000618,-0.154031199594
ACH-000619,-0.34051298846999994
ACH-000620,-0.200211450741
ACH-000621,-0.44847889032300003
ACH-000622,-0.49938379629699997
ACH-000623,-0.282885531575
ACH-000624,-0.290274840866
ACH-000627,-0.224365536939
ACH-000630,-0.299672596377
ACH-000632,-0.247473827074
ACH-000633,-0.292738700481
ACH-000637,-0.347999017874
ACH-000638,-0.294916565083
ACH-000646,-0.326741516721
ACH-000647,-0.20578421488600002
ACH-000648,-0.14692756368100002
ACH-000649,-0.325903289392
ACH-000651,-0.22808090839499998
ACH-000652,-0.103658453078
ACH-000653,-0.23213634696600002
ACH-000657,-0.456669636068
ACH-000658,-0.20600567906300002
ACH-000661,-0.47039787113000003
ACH-000662,-0.406449082396
ACH-000663,-0.250786001614
ACH-000665,-0.344591481395
ACH-000671,-0.240909535711
ACH-000673,-0.315275554447
ACH-000676,-0.21962860453000002
ACH-000677,-0.298265823465
ACH-000681,-0.250172469897
