,GALK1 (2584)
ACH-000488,-0.335275511204
ACH-000490,-0.132594690142
ACH-000491,-0.191418833403
ACH-000495,-0.21153221807300002
ACH-000496,-0.313164092528
ACH-000499,-0.19047812927700003
ACH-000500,-0.221741981921
ACH-000502,-0.39756751295599996
ACH-000503,-0.37962532848999997
ACH-000505,-0.341813191021
ACH-000507,-0.131324064121
ACH-000510,-0.25014621737
ACH-000511,-0.333103626954
ACH-000512,-0.131350943541
ACH-000516,-0.280041644482
ACH-000517,-0.304300949682
ACH-000518,-0.29681148251899997
ACH-000520,-0.5031951978600001
ACH-000521,-0.335668263104
ACH-000522,-0.22121888166099998
ACH-000524,-0.240136984347
ACH-000527,-0.342532898452
ACH-000528,-0.11224470477399999
ACH-000537,-0.108992198653
ACH-000541,-0.364578528704
ACH-000542,-0.290095879808
ACH-000544,-0.291774795598
ACH-000545,-0.212904868691
ACH-000547,-0.135290511381
ACH-000548,-0.196438216453
ACH-000549,-0.08594871437689999
ACH-000550,-0.297172115661
ACH-000552,-0.313691399082
ACH-000556,-0.43493127393700004
ACH-000557,-0.285605656223
ACH-000570,-0.345316663274
ACH-000571,-0.42730204435099994
ACH-000573,-0.2293614691
ACH-000576,-0.298397784954
ACH-000580,-0.268102019564
ACH-000584,-0.126087131094
ACH-000585,-0.208979674025
ACH-000588,-0.119978809694
ACH-000589,-0.279123405087
ACH-000591,-0.561802209177
ACH-000593,-0.327498379595
ACH-000600,-0.267982816518
ACH-000601,-0.437473280488
ACH-000604,-0.520375460462
ACH-000605,-0.275065021266
ACH-000606,-0.268287428529
ACH-000608,-0.329977185564
ACH-000614,-0.0024460293828200003
ACH-000616,-0.25200779445
ACH-000618,-0.2655781541
ACH-000619,-0.309423375397
ACH-000620,-0.0951247066935
ACH-000621,-0.371768357655
ACH-000622,-0.351948240189
ACH-000623,-0.381308010559
ACH-000624,-0.261233874581
ACH-000627,-0.376105387222
ACH-000630,-0.359365562919
ACH-000632,-0.282911353312
ACH-000633,-0.5252082836199999
ACH-000637,-0.17557044764600002
ACH-000638,-0.269844295421
ACH-000646,0.019883438899700002
ACH-000647,-0.308983220878
ACH-000648,-0.449949459849
ACH-000649,-0.38905334044
ACH-000651,-0.25637716427499996
ACH-000652,-0.190056550531
ACH-000653,-0.24675961519200001
ACH-000657,-0.335751801871
ACH-000658,-0.0640786402831
ACH-000661,-0.0894421173605
ACH-000662,-0.744727360597
ACH-000663,-0.08968607465129999
ACH-000665,-0.202085622593
ACH-000671,-0.36397479415
ACH-000673,-0.394471019553
ACH-000676,-0.409562634484
ACH-000677,-0.177339190242
ACH-000681,-0.24246113577700001
ACH-000682,-0.440202806417
ACH-000683,-0.229025111082
ACH-000684,-0.360573855766
ACH-000688,-0.105554246029
ACH-000693,-0.235389265881
ACH-000694,-0.19621857619000002
ACH-000695,-0.495139364789
ACH-000696,-0.22409180477899998
ACH-000697,-0.13151596886800002
ACH-000699,-0.497217873443
ACH-000701,-0.0876410377887
ACH-000706,-0.222815664676
ACH-000711,-0.325052018579
ACH-000713,-0.166840848513
ACH-000714,-0.29322814982900003
ACH-000718,-0.20490928223299998
ACH-000720,-0.363025121562
ACH-000721,-0.285425999414
ACH-000724,0.198597470933
ACH-000725,-0.165914072018
ACH-000732,-0.17943479297000003
ACH-000734,-0.102172056318
ACH-000735,-0.118194630032
ACH-000736,-0.22898713609299998
ACH-000738,-0.20025551382800003
ACH-000746,-0.203859805841
ACH-000747,-0.119547708686
ACH-000748,-0.264272267782
ACH-000753,-0.407846469427
ACH-000756,-0.033033288831
ACH-000757,-0.317381803915
ACH-000758,-0.31418472934999997
ACH-000760,-0.18908222129299998
ACH-000763,-0.17648351629
ACH-000764,-0.160099135488
ACH-000765,-0.313195069398
ACH-000766,-0.43444528484300005
ACH-000767,-0.212170590024
ACH-000768,-0.301322510325
ACH-000769,-0.39624025714100003
ACH-000770,-0.258719009137
ACH-000771,-0.266893289126
ACH-000773,-0.546189212433
ACH-000776,-0.374994721267
ACH-000777,-0.0556847141878
ACH-000778,-0.193103371884
ACH-000781,-0.36977097355
ACH-000782,-0.0191017122219
ACH-000783,-0.401419532013
ACH-000784,-0.135441117483
ACH-000785,-0.254500051663
ACH-000787,-0.24813374205
ACH-000788,-0.391861135892
ACH-000791,-0.26272027902399997
ACH-000792,-0.34671595486999995
ACH-000794,-0.330134438109
ACH-000796,-0.19479486425099998
ACH-000799,-0.28831289306200003
ACH-000800,-0.279011215501
ACH-000802,-0.29234875984700004
ACH-000804,-0.32253697181999996
ACH-000805,-0.380344616774
ACH-000809,-0.30062092499299997
ACH-000810,0.038892570404199994
ACH-000811,-0.500604832494
ACH-000817,-0.44207724497
ACH-000819,-0.131115128741
ACH-000820,-0.412345023793
ACH-000821,-0.0384688313633
ACH-000822,-0.226944658329
ACH-000823,-0.22527945746
ACH-000824,-0.221332158466
ACH-000827,-0.17671171802700003
ACH-000829,-0.176166827303
ACH-000831,-0.125597012705
ACH-000832,-0.221995246131
ACH-000833,-0.43309619420100004
ACH-000834,-0.0266552539346
ACH-000835,-0.108419913382
ACH-000836,-0.337211941118
ACH-000837,-0.401552399437
ACH-000838,-0.40199526408799996
ACH-000839,-0.271934491247
ACH-000840,-0.295657523429
ACH-000841,-0.35360704154899997
ACH-000843,-0.307945021934
ACH-000846,-0.238298971213
ACH-000847,-0.409436937007
ACH-000848,-0.291000924876
ACH-000849,-0.42255020645900004
ACH-000851,-0.18794850421
ACH-000855,-0.0280621088612
ACH-000856,-0.27987925296599997
ACH-000858,-0.336833398004
ACH-000859,-0.542625195532
ACH-000861,-0.18811948820799998
ACH-000862,-0.201155506435
ACH-000865,-0.264343225052
ACH-000866,-0.22122254080899997
ACH-000867,-0.280471108893
ACH-000869,-0.124627142356
ACH-000872,-0.22470088896899998
ACH-000873,-0.494636199646
ACH-000876,0.0134539874841
ACH-000878,-0.141054005777
ACH-000880,-0.312376942519
ACH-000881,-0.39820293873499996
ACH-000882,-0.219048040306
ACH-000884,-0.22039447250500002
ACH-000885,-0.35857224184299996
ACH-000887,-0.258670317946
ACH-000888,-0.434495001277
ACH-000889,-0.278075455638
ACH-000890,-0.13670307349400002
ACH-000896,-0.36787356219000006
ACH-000898,-0.280877906261
ACH-000900,-0.37331698167099997
ACH-000901,-0.504102191954
ACH-000905,-0.295701091696
ACH-000906,-0.27481961023699997
ACH-000907,-0.31258732372299997
ACH-000910,-0.050710143953
ACH-000911,-0.324593796085
ACH-000912,-0.41106692670100003
ACH-000913,-0.261872179329
ACH-000915,-0.25957014159
ACH-000916,0.412902975337
ACH-000917,-0.276567334436
ACH-000921,-0.17205437945000002
ACH-000924,-0.38176008154700003
ACH-000926,-0.42074707371799996
ACH-000928,-0.461350226465
ACH-000929,-0.09865639913039999
ACH-000932,-0.239294997126
ACH-000935,-0.17666354660100003
ACH-000936,0.0761325282015
ACH-000937,-0.238984383874
ACH-000938,-0.165905128622
ACH-000939,-0.34234536859
ACH-000941,-0.159186434789
ACH-000943,-0.200578435075
ACH-000946,-0.192321562969
ACH-000947,-0.10921697440400001
ACH-000948,-0.206196998037
ACH-000950,-0.08905841557710001
ACH-000953,-0.378804855255
ACH-000957,-0.11469500769600001
ACH-000958,-0.21752131832
ACH-000960,-0.224825522307
ACH-000963,-0.6477037945790001
ACH-000968,-0.34741663010300006
ACH-000969,-0.224085688613
ACH-000973,-0.21397275553
ACH-000974,-0.143573916087
ACH-000975,-0.31200025773400003
ACH-000976,-0.164613282542
ACH-000978,-0.248851805574
ACH-000980,-0.253290764753
ACH-000984,-0.0649868492897
ACH-000986,-0.267846129208
ACH-000988,-0.016564694402
ACH-000993,-0.320015285802
ACH-000994,-0.38515570278300004
ACH-000996,-0.29145261069899997
ACH-001001,-0.188993570944
ACH-001020,-0.855975060287
ACH-001028,-0.277431441795
ACH-001031,-0.321777998836
ACH-001038,-0.22807432323899998
ACH-001048,-0.35972949781999997
ACH-001050,-0.45228976113700003
ACH-001053,-0.130617362034
ACH-001054,-0.348388243142
ACH-001061,-0.245648384021
ACH-001067,-0.504929859938
ACH-001075,-0.11481870595
ACH-001096,-0.17880095445900002
ACH-001128,-0.31026778607
ACH-001134,-0.375299033384
ACH-001151,-0.176329544153
ACH-001163,-0.491518541646
ACH-001164,0.260725920931
ACH-001173,-0.27693455657099997
ACH-001183,-0.15582075569700002
ACH-001184,-0.30429960879
ACH-001190,-0.0615693876992
ACH-001192,-0.38269467896799997
ACH-001193,-0.23923086558
ACH-001196,-0.22286612849800003
ACH-001197,-0.208564629881
ACH-001205,0.128264651097
ACH-001211,-0.38062444177
ACH-001212,-0.186422043049
ACH-001228,-0.221446311214
ACH-001232,-0.293582192121
ACH-001239,-0.262732222065
ACH-001274,-0.301267332694
ACH-001275,-0.058136813989399995
ACH-001277,-0.352201574973
ACH-001278,-0.239224304967
ACH-001280,-0.47628370866400005
ACH-001283,-0.263369192544
ACH-001289,-0.169815868519
ACH-001295,-0.376969914455
ACH-001300,-0.356991484322
ACH-001301,-0.480291983331
ACH-001302,-0.362097861237
ACH-001303,-0.5943755979990001
ACH-001306,-0.24961382941799998
ACH-001318,-0.35780555073200004
ACH-001322,-0.498132686977
ACH-001328,-0.338501284504
ACH-001332,-0.34817688114100004
ACH-001333,-0.143735454776
ACH-001336,-0.19467912510699997
ACH-001340,-0.255993505699
ACH-001346,-0.22997027132599998
ACH-001353,-0.300449298945
ACH-001354,-0.0478273793688
ACH-001367,-0.028885750245599997
ACH-001368,-0.304612204684
ACH-001374,-0.20897677594500003
ACH-001375,-0.311648465105
ACH-001377,-0.12678478812400001
ACH-001380,-0.170505378522
ACH-001391,-0.179872578291
ACH-001407,-0.252956292758
ACH-001408,-0.36048647727300004
ACH-001413,-0.41223691777099997
ACH-001430,-0.0109703054636
ACH-001431,-0.289131399632
ACH-001450,-0.229888062281
ACH-001496,-0.266592309627
ACH-001500,-0.3112843703
ACH-001521,-0.191578992265
ACH-001523,-0.30261446024300004
ACH-001532,-0.190388615249
ACH-001536,-0.214283503733
ACH-001550,-0.272456583019
ACH-001552,-0.521975699721
ACH-001554,-0.168819933644
ACH-001645,-0.212168877982
ACH-001654,-0.47877809581
ACH-001715,-0.19639515764
ACH-001735,-0.365144815601
ACH-001736,-0.19284832002799998
ACH-001737,-0.307445474113
ACH-001740,-0.266993566699
ACH-001745,-0.25467593260000004
ACH-001750,-0.40315098475999994
ACH-001765,-0.227090588832
ACH-001956,-0.321273444795
ACH-001957,-0.28479491888700004
