,CSMD3 (114788)
ACH-000004,-0.04400209352269999
ACH-000007,0.0161832978999
ACH-000009,0.17690979806600002
ACH-000011,0.172609603253
ACH-000012,0.19083173690000002
ACH-000013,0.23520379490899998
ACH-000014,0.0792744677041
ACH-000015,0.158101140987
ACH-000017,-0.15263746499199998
ACH-000018,0.12806890056700002
ACH-000019,0.0733584807492
ACH-000021,0.121033121437
ACH-000022,0.11645150487299999
ACH-000025,0.0727299112921
ACH-000028,0.137000973719
ACH-000030,0.0627211970817
ACH-000035,0.09742311281989999
ACH-000036,0.307610397237
ACH-000037,0.00742846803499
ACH-000039,0.102447381923
ACH-000040,0.13828424698300001
ACH-000041,0.11694098450099999
ACH-000042,0.15092316452500001
ACH-000045,0.13320630484999998
ACH-000047,0.20053016661400003
ACH-000052,-0.08800233855310001
ACH-000053,0.140557315688
ACH-000054,0.176936311358
ACH-000055,0.0156845958907
ACH-000060,0.0164223832269
ACH-000067,0.180940257879
ACH-000070,0.022823694432200003
ACH-000075,0.07068500650889999
ACH-000078,0.195945784735
ACH-000082,0.18002042283
ACH-000085,-0.00562289047179
ACH-000086,0.126395047954
ACH-000087,-0.11956074980699999
ACH-000092,0.0766109260899
ACH-000095,0.210775139298
ACH-000097,0.0512603454949
ACH-000098,0.16503782757899998
ACH-000099,0.17171540784699998
ACH-000108,0.10143996270500001
ACH-000113,0.277786275622
ACH-000115,0.26856283939
ACH-000116,0.0681374410259
ACH-000118,0.0598538593223
ACH-000120,0.0958845579057
ACH-000123,0.182241256045
ACH-000127,0.0823111195318
ACH-000128,0.13143100558
ACH-000132,0.0395444925709
ACH-000133,0.167854472486
ACH-000137,0.367770242563
ACH-000138,0.19309444552900001
ACH-000142,0.152733042652
ACH-000143,0.19551756414299998
ACH-000146,0.210709194667
ACH-000148,0.137161880898
ACH-000150,-0.0753507430221
ACH-000152,0.08493155454029999
ACH-000153,-0.0245404173119
ACH-000159,0.0808475005311
ACH-000160,0.212533777335
ACH-000163,0.200862867867
ACH-000167,-0.029399158653500002
ACH-000168,0.0967626578349
ACH-000169,0.175932671629
ACH-000178,0.103986703642
ACH-000182,0.292979078329
ACH-000183,0.101420863465
ACH-000188,0.07064267301049999
ACH-000189,0.433866780502
ACH-000190,0.0368213344243
ACH-000198,0.0938077568886
ACH-000204,-0.19266094286600002
ACH-000206,0.0569686224157
ACH-000207,-0.0755227301534
ACH-000211,0.214597015807
ACH-000215,0.17133783964699997
ACH-000221,0.20816965820799999
ACH-000222,0.049130719064999995
ACH-000223,0.14715909269000002
ACH-000226,-0.016125385072200002
ACH-000227,0.0152317848748
ACH-000228,0.148892953484
ACH-000231,0.0826113305518
ACH-000232,0.120311831939
ACH-000233,0.215476703599
ACH-000234,0.196527017012
ACH-000235,0.00296389444293
ACH-000237,0.13636590374000002
ACH-000238,0.036864323245599996
ACH-000243,0.036637888204800004
ACH-000244,0.16768037702
ACH-000246,0.18034011239599998
ACH-000248,-0.424557168264
ACH-000250,0.0487730521655
ACH-000251,0.210922876503
ACH-000253,0.23207539156800003
ACH-000255,0.25535872826
ACH-000256,0.039443479627099994
ACH-000257,-0.244811463541
ACH-000258,-0.11569266762800001
ACH-000259,0.13877055613199998
ACH-000260,0.18934883407000003
ACH-000261,0.123441371776
ACH-000262,0.189771170134
ACH-000263,0.277228994548
ACH-000264,0.0896319861497
ACH-000265,-0.192544159107
ACH-000266,0.10468261730100001
ACH-000272,0.030546185609
ACH-000273,0.051214364977299996
ACH-000274,0.0824411051408
ACH-000277,0.0710933152367
ACH-000278,0.00927073128499
ACH-000279,0.000253455312115
ACH-000280,0.255085554559
ACH-000281,0.0505966227403
ACH-000288,0.349262920773
ACH-000291,0.160466508179
ACH-000293,0.281598253965
ACH-000294,-0.11677305547700001
ACH-000295,-0.0584619367504
ACH-000296,0.103083593677
ACH-000302,0.135502144486
ACH-000304,-0.0993645588756
ACH-000307,0.149662804686
ACH-000308,0.149431487089
ACH-000310,0.222973299906
ACH-000311,0.105671748661
ACH-000312,0.296144777652
ACH-000315,0.293166092098
ACH-000316,0.06639325552230001
ACH-000317,-0.0220647754438
ACH-000318,0.11695795438500001
ACH-000319,0.0388151522609
ACH-000320,0.0848426997157
ACH-000322,0.0751312911758
ACH-000323,0.051636168715099996
ACH-000324,0.116274210516
ACH-000329,0.150506543291
ACH-000330,0.06754655318819999
ACH-000331,0.16759885832000002
ACH-000332,0.0354353344093
ACH-000334,-0.0466804974925
ACH-000335,0.3098965733
ACH-000336,-0.0015691171457499998
ACH-000337,0.168089516169
ACH-000339,0.186633627763
ACH-000341,0.35162081914300003
ACH-000348,0.10925387065600001
ACH-000350,0.20838346918900003
ACH-000352,0.216489262324
ACH-000356,-0.0340609098912
ACH-000361,0.24315791093699998
ACH-000362,0.100812714582
ACH-000363,0.09206802571910001
