,HMBS (3145)
ACH-000226,-0.607006872893
ACH-000227,-0.31591884650400004
ACH-000228,-0.245929396861
ACH-000231,-0.217120434141
ACH-000232,-0.0874832817313
ACH-000233,-0.42376001666100005
ACH-000234,-0.29103887349700003
ACH-000235,-0.205920747445
ACH-000237,0.0362979964946
ACH-000238,-0.365829613816
ACH-000243,-0.304064251781
ACH-000244,-0.224479311556
ACH-000246,-0.359780625776
ACH-000248,-0.295967820477
ACH-000250,-0.275130575755
ACH-000251,-0.165961185718
ACH-000253,-0.207980274286
ACH-000255,-0.14220196018
ACH-000256,-0.11545038110200001
ACH-000257,0.0302706666853
ACH-000258,-0.258370201712
ACH-000259,-0.216738634409
ACH-000260,-0.054350214408599995
ACH-000261,-0.269427804903
ACH-000262,0.22644985737599999
ACH-000263,-0.351724509063
ACH-000264,-0.24551604442299998
ACH-000265,-0.0315217495886
ACH-000266,-0.347748858888
ACH-000272,-0.345116566791
ACH-000273,-0.294627717198
ACH-000274,-0.31969803214299997
ACH-000277,-0.781870451077
ACH-000278,-0.19331223842999998
ACH-000279,-0.542622787837
ACH-000280,-0.298997013478
ACH-000281,-0.720053497663
ACH-000288,-0.439895709273
ACH-000291,-0.15558436118
ACH-000293,-0.268484341698
ACH-000294,0.7378587348469999
ACH-000295,-0.6979133092730001
ACH-000296,0.08398974755130001
ACH-000302,-0.28625619261199997
ACH-000304,-0.399546457953
ACH-000307,-0.435016837677
ACH-000308,-0.38399613346
ACH-000310,-0.21240385835
ACH-000311,-0.288963338723
ACH-000312,-0.327282479552
ACH-000315,-0.43239796740900005
ACH-000316,-0.42899325540399996
ACH-000317,-0.6711425105859999
ACH-000318,-0.377098213049
ACH-000319,-0.365833590541
ACH-000320,-0.30997562629500003
ACH-000322,-0.207026541578
ACH-000323,-0.296858432025
ACH-000324,-0.224127645695
ACH-000329,-0.654490898199
ACH-000330,-0.463767778754
ACH-000331,-0.11875713473300001
ACH-000332,-0.362626659222
ACH-000334,-0.587840086356
ACH-000335,-0.604805121456
ACH-000336,-0.37196544615000005
ACH-000337,-0.5532136247680001
ACH-000339,-0.322445093977
ACH-000341,-0.317112003121
ACH-000348,-0.241129597243
ACH-000350,-0.4096219176
ACH-000352,-0.168066698841
ACH-000356,-0.41535705389300004
ACH-000361,-0.203535560519
ACH-000362,-0.732970084751
ACH-000363,-0.234371126224
ACH-000364,-0.4800218406
ACH-000365,-0.597821437767
ACH-000366,-0.210176676576
ACH-000368,-0.36010528924900004
ACH-000374,-0.6829570375220001
ACH-000375,-0.177681851256
ACH-000376,-0.503122106751
ACH-000381,-0.212122598867
ACH-000383,-0.5399293937290001
ACH-000387,-0.13678710676
ACH-000389,-0.0155837954596
ACH-000390,-0.439861730727
ACH-000393,-0.322588769833
ACH-000395,-0.0954434378248
ACH-000397,-0.210950096576
ACH-000401,-0.21583294354899998
ACH-000402,-1.00959402937
ACH-000403,-0.317217876429
ACH-000404,-0.432939531778
ACH-000406,-0.8704591302770001
ACH-000407,-0.22850378983300002
ACH-000408,-0.396518987179
ACH-000410,-0.303313684117
ACH-000411,-0.40760523138300003
ACH-000414,-0.225349852382
ACH-000415,-0.152351191596
ACH-000416,-0.24266121847199998
ACH-000420,-0.460344783864
ACH-000421,-0.343964165037
ACH-000424,-0.49502673920100004
ACH-000425,-0.300122940985
ACH-000426,-0.437969391474
ACH-000427,-0.471821853002
ACH-000433,-0.326787833716
ACH-000436,-0.406520802286
ACH-000444,-0.48715163628700003
ACH-000445,-0.325054277579
ACH-000448,-0.511119050196
ACH-000450,-0.5205044420030001
ACH-000452,-0.31956666325800004
ACH-000454,-0.539212993561
ACH-000458,-0.115305427862
ACH-000459,-0.47090939550099997
ACH-000460,-0.295059196895
ACH-000461,-0.344168376219
ACH-000463,-0.320262424424
ACH-000464,-0.5574324908120001
ACH-000466,-0.389348595584
ACH-000467,-0.215263947016
ACH-000468,-0.48141036366400003
ACH-000469,-0.190254049322
ACH-000470,0.137956224208
ACH-000471,-0.21513592477
ACH-000472,-0.420810286972
ACH-000473,-0.301467794894
ACH-000475,-0.42387603288500003
ACH-000476,-0.200907396366
ACH-000477,-0.098700117171
ACH-000480,-0.30994380361400004
ACH-000481,-0.222246736826
ACH-000483,-0.575551573517
ACH-000484,-0.382986255644
ACH-000485,-0.147744256303
ACH-000486,-0.551477482913
ACH-000487,-0.0743770444376
ACH-000488,-1.1987056574400001
ACH-000490,-0.243386306613
ACH-000491,-0.38002076642899996
ACH-000495,-0.311946065265
ACH-000496,-0.327393299581
ACH-000499,-0.12941667547
ACH-000500,-0.8212398730570001
ACH-000502,-0.219790262488
ACH-000503,-0.333231324045
ACH-000505,-0.301264936781
ACH-000507,-0.432120550171
ACH-000510,-0.266938363938
ACH-000511,-0.257347450801
ACH-000512,-0.34850704496
ACH-000516,-0.13998856159
ACH-000517,-0.33753832584700005
ACH-000518,-0.09579210333310001
ACH-000520,-0.216616957553
ACH-000521,-0.597099464384
ACH-000522,-0.131467998827
ACH-000524,-0.23180793321899998
ACH-000527,-0.44873939238000005
ACH-000528,-0.250119553179
ACH-000537,-0.49055451648000004
ACH-000541,-0.131608416352
ACH-000542,-0.405577487879
ACH-000544,-0.7409702208110001
ACH-000545,-0.330204848278
ACH-000547,-0.576968523997
ACH-000548,-0.22906343856800002
ACH-000549,-0.328753546538
ACH-000550,-0.323665895171
ACH-000552,-0.384753845704
ACH-000556,-0.141839675006
ACH-000557,-0.431464547052
ACH-000570,-0.255701043673
ACH-000571,-0.556450652976
ACH-000573,-0.386765812996
ACH-000576,-0.299524919569
ACH-000580,-0.236808575905
ACH-000584,-0.158762631946
ACH-000585,-0.129558748693
ACH-000588,-0.547767233835
ACH-000589,-0.513839051656
ACH-000591,-0.346929203067
ACH-000593,-0.505830847763
ACH-000600,-0.461238660502
ACH-000601,-0.181153944069
ACH-000604,-0.22074153891999998
ACH-000605,-0.572743119607
ACH-000606,-0.491779819551
ACH-000608,-0.42666175708099996
ACH-000614,-0.550809828508
ACH-000616,-0.0876805289193
ACH-000618,-0.446361958174
ACH-000619,-0.49254370368999995
ACH-000620,-0.212523093977
ACH-000621,-0.32950876298500004
ACH-000622,-0.52453285334
ACH-000623,-0.43275123333099996
ACH-000624,-0.345913012693
ACH-000627,-0.387431559916
ACH-000630,-0.32140581394
ACH-000632,-0.17785382472800002
ACH-000633,-0.39264524292900005
ACH-000637,-0.309884649288
ACH-000638,-0.10583098373
ACH-000646,-0.316846316462
ACH-000647,-0.338232622301
ACH-000648,-0.581401040658
ACH-000649,-0.17034549447500003
ACH-000651,-0.332145298588
ACH-000652,-0.422118919083
ACH-000653,-0.408550164757
ACH-000657,-0.112066474672
ACH-000658,-0.42204672895
ACH-000661,-0.118871898873
ACH-000662,-0.7979756160089999
ACH-000663,-0.320489105125
ACH-000665,-0.0633586579417
ACH-000671,-0.545132829753
ACH-000673,-0.342349571998
ACH-000676,-0.230876325771
ACH-000677,-0.5883541721769999
ACH-000681,-0.29474036154800004
ACH-000682,-0.191342475571
ACH-000683,-0.378649571324
ACH-000684,-0.299402058801
ACH-000688,-0.540693821095
ACH-000693,-0.8040103328679999
ACH-000694,-0.507833015042
ACH-000695,-0.0704529791875
ACH-000696,-0.21255965385699999
ACH-000697,-0.404100115414
ACH-000699,-0.164215656463
ACH-000701,-0.291112921047
ACH-000706,-0.37443503416100005
ACH-000711,-0.192971800953
ACH-000713,-0.08789114644
ACH-000714,-0.296577411491
ACH-000718,-0.180170698264
ACH-000720,-0.263355898619
ACH-000721,-0.205936040643
ACH-000724,-0.45113799163199997
ACH-000725,-0.37737476039000006
ACH-000732,-0.553002031724
ACH-000734,-0.22360534251999997
ACH-000735,-0.35755807434
ACH-000736,-0.319601160524
ACH-000738,-0.5029660517319999
ACH-000746,-0.498277468481
ACH-000747,-0.9480444809020001
ACH-000748,-0.263692369988
ACH-000753,-0.45268728729999996
ACH-000756,-0.402040769656
ACH-000757,-0.266583717718
ACH-000758,-0.370182512492
ACH-000760,-0.261565463744
ACH-000763,-0.167335487948
ACH-000764,-0.24297040812800003
ACH-000765,-0.583080289614
ACH-000766,-0.06551406152969999
ACH-000767,-0.371335527002
ACH-000768,-0.32491890627799996
ACH-000769,-0.34367723501900005
ACH-000770,-0.5616877897129999
ACH-000771,-0.11413732813
ACH-000773,-0.520261953453
ACH-000776,-0.20411951011799997
ACH-000777,-0.347918931639
ACH-000778,-0.316355475239
ACH-000781,-0.24592919800500002
ACH-000782,-0.587748421764
ACH-000783,-0.24528842832199999
ACH-000784,-0.41931177383100005
ACH-000785,-0.164675436712
ACH-000787,-0.256319690836
ACH-000788,-0.230942295084
ACH-000791,-0.192726325168
ACH-000792,-0.49503666799199997
ACH-000794,-0.24181730646299998
ACH-000796,-0.198523190182
ACH-000799,-0.163094412006
ACH-000800,-0.40095150093599996
ACH-000802,-0.33575152109399997
ACH-000804,-0.00786368634431
ACH-000805,-0.179659997149
ACH-000809,-0.40514892122199997
ACH-000810,-0.34668149807099996
ACH-000811,-0.25275296739
ACH-000817,-0.313533310147
ACH-000819,-0.344690156397
ACH-000820,-0.37931929761600003
ACH-000821,-0.0602846594725
ACH-000822,-0.366107306159
ACH-000823,-0.147268489864
ACH-000824,-0.155456221934
ACH-000827,-0.0672265244249
ACH-000829,-0.253440541267
ACH-000831,-0.597078502649
ACH-000832,0.141676422457
ACH-000833,-0.40992654830200004
ACH-000834,-0.22366535211999997
ACH-000835,-0.27058700167399996
ACH-000836,-0.183963800878
ACH-000837,-0.528002494817
ACH-000838,-0.5832238238149999
ACH-000839,-0.213886912247
ACH-000840,-0.5753949713000001
ACH-000841,-0.083829134645
ACH-000843,-0.743014720492
ACH-000846,0.0145600218004
ACH-000847,-0.373295995596
ACH-000848,-0.233676846884
ACH-000849,-0.281182058433
ACH-000851,-0.215600845561
ACH-000855,-0.44162963337399996
ACH-000856,-0.0340636955601
ACH-000858,-1.09089784782
ACH-000859,-0.292456071383
ACH-000861,-0.300818126063
ACH-000862,-0.45722091559699995
ACH-000865,-0.382373758169
ACH-000866,-0.167235558467
ACH-000867,-0.304786684669
ACH-000869,-0.436176467544
ACH-000872,-0.191942298164
ACH-000873,-0.143658975119
ACH-000876,-0.435458275642
ACH-000878,-0.543427489946
ACH-000880,-0.161656557671
ACH-000881,-0.409353645938
ACH-000882,-0.147650760219
ACH-000884,-0.434664428781
ACH-000885,-0.019135044269400003
ACH-000887,-0.34488614088200004
ACH-000888,-0.784622431654
ACH-000889,-0.364544596897
ACH-000890,-0.22570133203200002
ACH-000896,-0.18090261522700002
ACH-000898,-0.289358699569
ACH-000900,-0.00400328595363
ACH-000901,-0.345054168065
ACH-000905,-0.345301146318
ACH-000906,-0.296331132606
ACH-000907,-0.377126110301
ACH-000910,-0.8052052324690001
ACH-000911,-0.529923301253
ACH-000912,-0.054910293643899995
ACH-000913,-0.610587829199
ACH-000915,-0.443344501168
ACH-000916,0.06932492402969999
ACH-000917,-0.399498864705
ACH-000921,-0.191035170171
ACH-000924,-0.324505882493
ACH-000926,-0.234161046564
ACH-000928,-0.129391205361
ACH-000929,-0.326257085623
ACH-000932,-0.646803529763
ACH-000935,0.0330743478627
ACH-000936,-0.31586604856
ACH-000937,-1.0611339271200002
ACH-000938,-0.0942072902202
ACH-000939,-0.489366290123
ACH-000941,-0.39700083073799997
ACH-000943,-0.7695407541529999
ACH-000946,-0.148835158381
ACH-000947,-0.23268102536
ACH-000948,-0.14740074028300001
ACH-000950,-0.521806355145
ACH-000953,-0.221190619021
ACH-000957,-0.323480442062
ACH-000958,-0.100654439662
ACH-000960,-0.586922043937
ACH-000963,-0.423579728604
ACH-000968,-0.39574515436499996
ACH-000969,-0.272451895493
ACH-000973,-0.358814710001
ACH-000974,-0.201233621639
ACH-000975,-0.482223747993
ACH-000976,-0.156654976877
ACH-000978,-0.239639103351
ACH-000980,-0.6118785228670001
ACH-000984,-0.457609191742
ACH-000986,-0.169671871899
ACH-000988,-0.288767665718
ACH-000993,-0.20421223095
ACH-000994,-0.603249773769
ACH-000996,-0.18813456172
ACH-001001,-0.7226051647480001
ACH-001020,-0.11969400498400001
ACH-001028,-0.428356947547
ACH-001031,-0.275257403056
ACH-001038,-0.219832195196
ACH-001048,-0.179827772195
ACH-001050,-0.249491157035
ACH-001053,-0.302945625619
ACH-001054,-0.371563609305
ACH-001061,-0.23955200180199998
ACH-001067,-0.158195724881
ACH-001075,-0.26421953267
ACH-001096,-0.361521782522
ACH-001128,-0.7931671905940001
ACH-001134,-0.27321267473
ACH-001151,-0.368674815339
ACH-001163,-0.56862116304
ACH-001164,-0.44572557313999994
ACH-001173,-0.288908000995
ACH-001183,-0.403433945505
ACH-001184,-0.0380887273324
ACH-001190,-0.360284340787
ACH-001192,-0.280512801011
ACH-001193,-0.514305818647
ACH-001196,-0.19377127734000002
ACH-001197,-0.336967882364
ACH-001205,-0.305753593346
ACH-001211,-0.21308235607
ACH-001212,-0.320019831941
ACH-001228,-0.333615652652
ACH-001232,-0.317914500511
ACH-001239,-0.22667884132899999
ACH-001274,-0.301223158223
ACH-001275,-0.044695061520100006
ACH-001277,-0.33729528241499995
ACH-001278,-0.577101570282
ACH-001280,-0.0443535048856
ACH-001283,-0.0337631196301
ACH-001289,-0.211199488476
ACH-001295,-0.0327750301462
ACH-001300,-0.231195863938
ACH-001301,-0.055447215877300005
ACH-001302,-0.243228562499
ACH-001303,-0.168143529881
ACH-001306,-0.397891708083
ACH-001318,-0.0777726816897
ACH-001322,-0.08052769511630001
ACH-001328,-0.186770468596
ACH-001332,-0.0703855852642
ACH-001333,-0.21748690127099998
ACH-001336,-0.38878653971500005
ACH-001340,-0.09223680851800001
ACH-001346,-0.26329500266100003
ACH-001353,0.0949992552392
ACH-001354,0.010465850166399998
ACH-001367,-0.0997723800781
ACH-001368,-0.625439513607
ACH-001374,0.08878570889789998
ACH-001375,-0.27209587006700003
ACH-001377,-0.383260002526
ACH-001380,-0.243929797139
ACH-001391,-0.280270778415
ACH-001407,-0.163335244828
ACH-001408,-0.256644796297
ACH-001413,-0.266545556746
ACH-001430,-0.22428636259100002
ACH-001431,-0.358079703799
ACH-001450,-0.641643744635
ACH-001496,-0.234670983434
ACH-001500,-0.518435361301
ACH-001521,-0.462071382926
ACH-001523,-0.245746197183
ACH-001532,-0.0887086251663
ACH-001536,-0.171309165595
ACH-001550,-0.413691821676
ACH-001552,-0.462617938229
ACH-001554,-0.55803293031
ACH-001645,-0.345232698854
ACH-001654,-0.336613792857
ACH-001715,0.05121438034919999
ACH-001735,-0.42474015583400004
ACH-001736,-0.869444159333
ACH-001737,-0.608983882491
ACH-001740,-0.055074551045199996
ACH-001745,-0.124791797016
ACH-001750,-0.29374848683000004
ACH-001765,-0.102915959947
ACH-001956,-0.190644340437
ACH-001957,-0.241376641829
