,SOD1 (6647)
ACH-000257,-1.49883732289
ACH-000258,-1.88935355745
ACH-000259,-1.6402685545500002
ACH-000260,-1.5199090391999999
ACH-000261,-1.3893055042700002
ACH-000262,-1.52582667188
ACH-000263,-1.19561574491
ACH-000264,-1.0375582502299998
ACH-000265,-1.44528525599
ACH-000266,-1.8043622707900002
ACH-000272,-1.59399146388
ACH-000273,-1.73160739191
ACH-000274,-0.866807056805
ACH-000277,-1.3733877602200002
ACH-000278,-2.12757510001
ACH-000279,-1.87212574322
ACH-000280,-1.75037242167
ACH-000281,-2.07189146447
ACH-000288,-1.5900094307600001
ACH-000291,-1.37675470345
ACH-000293,-1.37294009421
ACH-000294,-1.9447992417200002
ACH-000295,-1.56701333468
ACH-000296,-1.6146729681299998
ACH-000302,-1.79126048648
ACH-000304,-1.4034103389700001
ACH-000307,-1.70400847771
ACH-000308,-1.15593351934
ACH-000310,-1.13965397172
ACH-000311,-1.82780294837
ACH-000312,-1.50358612845
ACH-000315,-1.0315027404200001
ACH-000316,-1.7512235781099998
ACH-000317,-1.50178045796
ACH-000318,-1.44566359271
ACH-000319,-1.44525425607
ACH-000320,-1.74428777398
ACH-000322,-1.47083527829
ACH-000323,-1.64915606997
ACH-000324,-1.79269879039
ACH-000329,-1.8051288266999999
ACH-000330,-1.9010379594599998
ACH-000331,-1.4707689241100002
ACH-000332,-1.46609899539
ACH-000334,-0.972838064336
ACH-000335,-1.54088900088
ACH-000336,-1.5152115497
ACH-000337,-1.60602849508
ACH-000339,-1.62484842815
ACH-000341,-1.26478839975
ACH-000348,-1.84278605281
ACH-000350,-1.5759895415600003
ACH-000352,-1.54643902928
ACH-000356,-1.61978917447
ACH-000361,-0.7233514877349999
ACH-000362,-1.52158599907
ACH-000363,-0.844670902095
ACH-000364,-1.5062257693
ACH-000365,-1.56943358127
ACH-000366,-1.88739302093
ACH-000368,-1.77318619997
ACH-000374,-1.7340797320299999
ACH-000375,-1.47083472417
ACH-000376,-1.56617150371
ACH-000381,-1.52903914289
ACH-000383,-1.6700700697
ACH-000387,-0.863298144406
ACH-000389,-1.5870832045899999
ACH-000390,-2.2692430898400002
ACH-000393,-1.23404808578
ACH-000395,-1.6633383919999998
ACH-000397,-1.58901800169
ACH-000401,-1.73971710026
ACH-000402,-1.8424379754299998
ACH-000403,-1.3085279720799998
ACH-000404,-1.9286543536
ACH-000406,-1.32977715991
ACH-000407,-1.84961612182
ACH-000408,-2.0066151121
ACH-000410,-1.6955786095299998
ACH-000411,-1.71610210498
ACH-000414,-1.6464463000799998
ACH-000415,-1.71804249841
ACH-000416,-1.49928869072
ACH-000420,-1.6854982648199999
ACH-000421,-1.73727031397
ACH-000424,-1.4329378130000001
ACH-000425,-1.65089552645
ACH-000426,-1.38601909748
ACH-000427,-1.3969192904799999
ACH-000433,-1.59020773533
ACH-000436,-1.3502367563600002
ACH-000444,-1.6035224171899998
ACH-000445,-1.55928595445
ACH-000448,-1.4652023033000001
ACH-000450,-1.6691016870200002
ACH-000452,-1.80723955192
ACH-000454,-1.4137045910100001
ACH-000458,-1.4565387220700001
ACH-000459,-1.6230447643700001
ACH-000460,-1.43612917557
ACH-000461,-1.7625516445900002
ACH-000463,-1.5855539643799998
ACH-000464,-1.4083944255200003
ACH-000466,-1.5135391918
ACH-000467,-1.66034553023
ACH-000468,-1.5979410795
ACH-000469,-1.53155578692
ACH-000470,-1.9857540740000001
ACH-000471,-1.5770875905000001
ACH-000472,-1.9411252834000001
ACH-000473,-1.5625552020299998
ACH-000475,-1.64164920178
ACH-000476,-0.9243123703309999
ACH-000477,-2.64888337743
ACH-000480,-1.5098786838999998
ACH-000481,-1.8090424239400003
ACH-000483,-1.8083588581999999
ACH-000484,-2.1853318969
ACH-000485,-1.8395528798299998
ACH-000486,-1.3883716776100001
ACH-000487,-1.35857869218
ACH-000488,-1.3703662606799998
ACH-000490,-1.431452435
ACH-000491,-1.16800951129
ACH-000495,-1.7183951572299998
ACH-000496,-1.71930724787
ACH-000499,-1.3503090255399999
ACH-000500,-2.2162540851
ACH-000502,-1.45108757201
ACH-000503,-1.52121113706
ACH-000505,-2.0666074536
ACH-000507,-1.3258617695100001
ACH-000510,-1.52501798836
ACH-000511,-1.6125828791499999
ACH-000512,-1.6506471099700002
ACH-000516,-1.64700326927
ACH-000517,-1.52180858215
ACH-000518,-1.6827358587999999
ACH-000520,-1.57374968505
ACH-000521,-1.86431451784
ACH-000522,-1.6283915951299999
ACH-000524,-1.21941896517
ACH-000527,-1.43992968604
ACH-000528,-1.5614860381600002
ACH-000537,-1.75305791285
ACH-000541,-1.52051434882
ACH-000542,-1.61182368575
ACH-000544,-1.47082084413
ACH-000545,-1.7039628017500001
ACH-000547,-1.28462767537
ACH-000548,-1.5312837454600001
ACH-000549,-1.78120659285
ACH-000550,-1.58750970116
ACH-000552,-1.47785563683
ACH-000556,-1.16114595227
ACH-000557,-0.337470329529
ACH-000570,-1.7248134391799999
ACH-000571,-1.8076452811000001
ACH-000573,-1.77685988657
ACH-000576,-1.5695804463
ACH-000580,-1.8692238001800001
ACH-000584,-1.8220637513999998
ACH-000585,-1.20320741785
ACH-000588,-1.4738458687399998
ACH-000589,-1.62819599667
ACH-000591,-1.5825248959799998
ACH-000593,-1.5681652355200002
ACH-000600,-1.79219776195
ACH-000601,-1.35574129493
ACH-000604,-1.30385149761
ACH-000605,-1.5786693435299999
ACH-000606,-1.2996837435200002
ACH-000608,-1.42756841356
ACH-000614,-1.48580720132
ACH-000616,-1.7787497804799999
ACH-000618,-1.528976246
ACH-000619,-1.5299629178100003
ACH-000620,-1.6324805271399998
ACH-000621,-1.0011174586799998
ACH-000622,-1.00256493107
ACH-000623,-1.50581898401
ACH-000624,-1.43534636717
ACH-000627,-1.5264840541999998
ACH-000630,-1.4572070676299997
ACH-000632,-1.35194340301
ACH-000633,-1.81225406494
ACH-000637,-1.86363637717
ACH-000638,-1.7293090726400002
ACH-000646,-1.3011808688600002
ACH-000647,-1.22865272538
ACH-000648,-1.70602258087
ACH-000649,-1.6913424368399999
ACH-000651,-1.34104982405
ACH-000652,-1.73123682093
ACH-000653,-1.57248619528
ACH-000657,-1.60450868639
ACH-000658,-1.47696557857
ACH-000661,-1.68113410696
ACH-000662,-1.5491512588499998
ACH-000663,-1.7410356960299997
ACH-000665,-1.7445694495400002
ACH-000671,-1.75181511999
ACH-000673,-1.64300569676
ACH-000676,-1.61134941352
ACH-000677,-1.1282061646400001
ACH-000681,-1.76318898488
ACH-000682,-1.65726296396
ACH-000683,-1.8617837796099999
ACH-000684,-1.9755360804900002
ACH-000688,-1.63953709629
ACH-000693,-1.58585807722
ACH-000694,-1.5247341454700003
ACH-000695,-0.9720671599349999
ACH-000696,-1.4031086752200002
ACH-000697,-1.6894177044
ACH-000699,-2.0098040504499997
ACH-000701,-1.54132138894
ACH-000706,-1.62852437993
ACH-000711,-1.4864622835499999
ACH-000713,-1.6824274944
ACH-000714,-1.5735017026
ACH-000718,-2.13238999793
ACH-000720,-1.4181423391799999
ACH-000721,-1.5902004669799998
ACH-000724,-1.5093200564700002
ACH-000725,-1.4126406761599999
ACH-000732,-1.7312167189900003
ACH-000734,-1.7107842996899998
ACH-000735,-1.6145545652700002
ACH-000736,-1.3923512368700002
ACH-000738,-0.961841208955
ACH-000746,-0.802025895566
ACH-000747,-1.40333464803
ACH-000748,-1.54878778193
ACH-000753,-1.55567127227
ACH-000756,-1.5162464334099999
ACH-000757,-1.4631882156
ACH-000758,-1.39041917735
ACH-000760,-1.68772429123
ACH-000763,-0.829462459566
ACH-000764,-1.8099472610099998
ACH-000765,-1.2614421068700001
ACH-000766,-1.67418088129
ACH-000767,-0.7828785315219999
ACH-000768,-1.56122938201
ACH-000769,-1.5690987887
ACH-000770,-1.5376607808000002
ACH-000771,-1.34676391634
ACH-000773,-1.4657105272100002
ACH-000776,-1.83510707824
ACH-000777,-1.6859961482799999
ACH-000778,-1.4778505138299998
ACH-000781,-1.58387960764
ACH-000782,-1.6181672420700002
ACH-000783,-1.45711251779
ACH-000784,-1.48635817538
ACH-000785,-1.92285668072
ACH-000787,-1.6909384248700001
ACH-000788,-1.51844250575
ACH-000791,-1.66032059486
ACH-000792,-1.36678639501
ACH-000794,-1.40568371822
ACH-000796,-1.74987195824
ACH-000799,-1.66991381084
ACH-000800,-1.4562356567899999
ACH-000802,-1.51771460537
ACH-000804,-1.48106413938
ACH-000805,-1.9374664934799999
ACH-000809,-1.54109057127
ACH-000810,-1.6368120024700001
ACH-000811,-1.34122927552
ACH-000817,-1.2968409328100001
ACH-000819,-1.65106383688
ACH-000820,-1.8537309572099998
ACH-000821,-2.13474524948
ACH-000822,-2.12691091564
ACH-000823,-1.75386548692
ACH-000824,-1.7411012002700001
ACH-000827,-1.5325175675
ACH-000829,-1.5598994011899998
ACH-000831,-1.31032247005
ACH-000832,-1.7555807634599998
ACH-000833,-1.5091032854799997
ACH-000834,-1.36968284821
ACH-000835,-1.67414559824
ACH-000836,-1.68671071958
ACH-000837,-1.64060496852
ACH-000838,-1.53636526871
ACH-000839,-1.4945721594299999
ACH-000840,-1.78891656725
ACH-000841,-1.8019390617500002
ACH-000843,-1.59564290921
ACH-000846,-1.76803115379
ACH-000847,-1.5974925387
ACH-000848,-1.59997553346
ACH-000849,-1.6862453940399997
ACH-000851,-1.7638491783599999
ACH-000855,-1.41341081542
ACH-000856,-1.3520201834
ACH-000858,-1.5895725821200002
ACH-000859,-1.5582451276700002
ACH-000861,-1.5214006065799999
ACH-000862,-1.6106403740600002
ACH-000865,-1.62654697426
ACH-000866,-1.6530439740600003
ACH-000867,-1.26695658657
ACH-000869,-1.53752195554
ACH-000872,-1.6883894103100001
ACH-000873,-1.95185420768
ACH-000876,-1.4594907048299999
ACH-000878,-1.6359959829799997
ACH-000880,-1.4681480172999999
ACH-000881,-1.78472428729
ACH-000882,-1.60044867461
ACH-000884,-1.2713997477399999
ACH-000885,-1.5019561866
ACH-000887,-1.49979348449
ACH-000888,-1.4506038700400001
ACH-000889,-1.72602422005
ACH-000890,-2.10613066689
ACH-000896,-1.66078186593
ACH-000898,-1.35174446808
ACH-000900,-1.76923218015
ACH-000901,-1.57325975724
ACH-000905,-1.61887497305
ACH-000906,-1.53409739121
ACH-000907,-1.6373391144299998
ACH-000910,-1.8440046774
ACH-000911,-1.4578115956600002
ACH-000912,-1.32944875281
ACH-000913,-1.51467412069
ACH-000915,-1.50305452849
ACH-000916,-1.12543959783
ACH-000917,-1.61254748683
ACH-000921,-1.6578696947799998
ACH-000924,-1.36753481634
ACH-000926,-1.32325734504
ACH-000928,-1.5883191027099999
ACH-000929,-1.5393297292399999
ACH-000932,-1.43042736347
ACH-000935,-1.2851863399799999
ACH-000936,-1.6851643855
ACH-000937,-1.54556480243
ACH-000938,-1.63220727977
ACH-000939,-1.6751036611399999
ACH-000941,-1.04192044122
ACH-000943,-1.24087267131
ACH-000946,-1.76002251005
ACH-000947,-1.70038307493
ACH-000948,-1.3025157923200001
ACH-000950,-1.60348085225
ACH-000953,-1.8888867404499998
ACH-000957,-1.34309267759
ACH-000958,-1.65717866035
ACH-000960,-1.6122798060899999
ACH-000963,-0.975001933266
ACH-000968,-1.55502683589
ACH-000969,-1.4380915116100002
ACH-000973,-1.52602859995
ACH-000974,-1.59150518873
ACH-000975,-1.53036864225
ACH-000976,-1.65208028657
ACH-000978,-2.16566442865
ACH-000980,-1.42052166005
ACH-000984,-1.56880992826
ACH-000986,-1.47266080391
ACH-000988,-2.00029311074
ACH-000993,-1.3972777377599999
ACH-000994,-1.52020114024
ACH-000996,-1.52900888325
ACH-001001,-1.53466062593
ACH-001020,-1.85495926426
ACH-001028,-1.52138936385
ACH-001031,-1.42365619666
ACH-001038,-1.4835356950999998
ACH-001048,-1.5002249309600002
ACH-001050,-1.3836725560699998
ACH-001053,-1.5199194110699998
ACH-001054,-1.70852636405
ACH-001061,-1.5256675268200002
ACH-001067,-1.43551504692
ACH-001075,-1.90763773215
ACH-001096,-1.72442949316
ACH-001128,-2.1553020530099998
ACH-001134,-1.4270692304799997
ACH-001151,-1.6350762818200002
ACH-001163,-1.57658578435
ACH-001164,-1.39664584055
ACH-001173,-1.5152566026700003
ACH-001183,-1.5412250326899999
ACH-001184,-1.66949652981
ACH-001190,-1.72069020871
ACH-001192,-1.81000115154
ACH-001193,-1.57670292148
ACH-001196,-1.5203796145500001
ACH-001197,-1.58264530803
ACH-001205,-1.70212677877
ACH-001211,-1.49755230855
ACH-001212,-1.49424710067
ACH-001228,-1.21940678136
ACH-001232,-1.5625136307700003
ACH-001239,-1.3853972947
ACH-001274,-1.5043224710699998
ACH-001275,-1.5481176439300002
ACH-001277,-2.0225667710599997
ACH-001278,-1.2459206314799998
ACH-001280,-2.6855204339300003
ACH-001283,-1.65218883419
ACH-001289,-1.3549506134
ACH-001295,-1.76768826008
ACH-001300,-1.6110577863
ACH-001301,-1.5530021885299998
ACH-001302,-1.5308731566100002
ACH-001303,-1.5821051252899998
ACH-001306,-1.4580985941799998
ACH-001318,-1.37281468822
ACH-001322,-1.4624126794999999
ACH-001328,-1.61881811442
ACH-001332,-1.4916454771399998
ACH-001333,-1.4820196554299998
ACH-001336,-1.54489359119
ACH-001340,-1.58400488563
ACH-001346,-1.54973937473
ACH-001353,-1.7310808874099999
ACH-001354,-1.87513365195
ACH-001367,-1.57639628961
ACH-001368,-1.37182615714
ACH-001374,-1.79488538093
ACH-001375,-1.5815796795500001
ACH-001377,-1.9184820418700002
ACH-001380,-1.5695848341999998
ACH-001391,-1.29633620043
ACH-001407,-1.82801346713
ACH-001408,-1.47332786949
ACH-001413,-1.4109645859600002
ACH-001430,-1.94846450255
ACH-001431,-1.6085967475999998
ACH-001450,-1.8782828026499998
ACH-001496,-1.6891156059399999
ACH-001500,-1.5410568962399998
ACH-001521,-1.22032144322
ACH-001523,-1.56722500435
ACH-001532,-1.56591989505
ACH-001536,-1.4932840995399999
ACH-001550,-1.53878754523
ACH-001552,-2.03483176889
ACH-001554,-1.6401549706999998
ACH-001645,-1.15547677086
ACH-001654,-1.5660785404
ACH-001715,-1.4430179456299999
ACH-001735,-1.50604271833
ACH-001736,-1.29502515279
ACH-001737,-0.964788658647
ACH-001740,-1.8393480985799997
ACH-001745,-1.7656071972799998
ACH-001750,-1.54241015123
ACH-001765,-1.5263195393
ACH-001956,-1.6126406441299999
ACH-001957,-1.32640321562
