,XPNPEP3 (63929)
ACH-000004,-0.0686261041495
ACH-000007,-0.24560392245499998
ACH-000009,-0.20128919380999996
ACH-000011,-0.010242423228
ACH-000012,-0.152106517652
ACH-000013,-0.281409273154
ACH-000014,-0.0667141314926
ACH-000015,-0.191428110966
ACH-000017,-0.197143799845
ACH-000018,-0.0459709909167
ACH-000019,-0.10278807578400001
ACH-000021,-0.06326926292480001
ACH-000022,0.005226404150560001
ACH-000025,-0.101667480692
ACH-000028,-0.518379909329
ACH-000030,-0.159330131108
ACH-000035,-0.210951292392
ACH-000036,0.035488208213499996
ACH-000037,0.133778368209
ACH-000039,-0.378576409721
ACH-000040,0.00272920978783
ACH-000041,-0.0339674261146
ACH-000042,-0.0383273425662
ACH-000045,0.0210201285605
ACH-000047,-0.028164529752
ACH-000052,-0.13796869366800002
ACH-000053,-0.0433204136604
ACH-000054,0.0966293541563
ACH-000055,0.15669898972100002
ACH-000060,-0.33614094299900005
ACH-000067,-0.06113510795530001
ACH-000070,0.270958261776
ACH-000075,-0.22881063539299998
ACH-000078,0.146962659657
ACH-000082,0.0337680876621
ACH-000085,-0.124088805218
ACH-000086,0.0869129144903
ACH-000087,-0.48904169631800004
ACH-000092,-0.159846494038
ACH-000095,-0.0469436563853
ACH-000097,-0.06142460015909999
ACH-000098,-0.24133985595199997
ACH-000099,-0.17144597243700002
ACH-000108,0.028010453890299998
ACH-000113,-0.19322509209199998
ACH-000115,-0.0698462041246
ACH-000116,-0.05455694018230001
ACH-000118,-0.0993207379603
ACH-000120,-0.191017717146
ACH-000123,-0.166126086443
ACH-000127,0.0879541926891
ACH-000128,-0.337117951435
ACH-000132,-0.020004073804400002
ACH-000133,-0.0778283899597
ACH-000137,0.021153960067699998
ACH-000138,0.227345753537
ACH-000142,0.192863463114
ACH-000143,0.020644701775700002
ACH-000146,-0.170829445736
ACH-000148,0.0234021341279
ACH-000150,0.189667344104
ACH-000152,-0.11249071567800001
ACH-000153,0.206778211869
ACH-000159,0.211126683542
ACH-000160,-0.174410559408
ACH-000163,-0.265269428426
ACH-000167,-0.17687829523899998
ACH-000168,-0.156602178708
ACH-000169,-0.259214714836
ACH-000178,-0.0914707913257
ACH-000182,0.043245750744400006
ACH-000183,0.013497237951400001
ACH-000188,-0.0281102392077
ACH-000189,0.273689033985
ACH-000190,-0.056771559192699994
ACH-000198,-0.08569298239769998
ACH-000204,-0.200813580604
ACH-000206,-0.216779686166
ACH-000207,-0.316353702628
ACH-000211,0.057254429427899996
ACH-000215,-0.0196461320618
ACH-000221,-0.168368595971
ACH-000222,-0.119576943431
ACH-000223,-0.0725073189335
ACH-000226,-0.08599126687619998
ACH-000227,-0.19837715112799997
ACH-000228,-0.08986673138589998
ACH-000231,-0.252970914609
ACH-000232,0.137926154012
ACH-000233,-0.010852726241299999
ACH-000234,0.0531522292504
ACH-000235,0.07151556738039999
ACH-000237,0.048038335980699995
ACH-000238,-0.341078480343
ACH-000243,-0.04512570649019999
ACH-000244,-0.13105277578299998
ACH-000246,0.0549730026012
ACH-000248,-0.0673206934119
ACH-000250,0.057863261022699994
ACH-000251,0.0143198215782
ACH-000253,0.0877895205983
ACH-000255,-0.12996153363399998
ACH-000256,-0.179892219239
ACH-000257,0.054695271609699996
