,ATP5E (514)
ACH-000397,-0.697323151073
ACH-000401,-0.603314224058
ACH-000402,-1.1735709556899998
ACH-000403,-0.914144649173
ACH-000404,-1.07317010709
ACH-000406,-0.928894216362
ACH-000407,-0.713720993493
ACH-000408,-0.836072759622
ACH-000410,-0.887893051313
ACH-000411,-0.94412993785
ACH-000414,-0.9087991593379999
ACH-000415,-0.880499120216
ACH-000416,-0.46029740182499995
ACH-000420,-0.7964755299680001
ACH-000421,-0.642029142159
ACH-000424,-0.9670134524189999
ACH-000425,-0.656163994946
ACH-000426,-1.02073196991
ACH-000427,-1.22318996259
ACH-000433,-0.552676987422
ACH-000436,-0.701197252561
ACH-000444,-0.7690429046770001
ACH-000445,-0.8586833893520001
ACH-000448,-0.703291612157
ACH-000450,-1.10774276421
ACH-000452,-0.8680572859550001
ACH-000454,-0.942267922501
ACH-000458,-0.383782419356
ACH-000459,-1.2171941342
ACH-000460,-0.7066525041680001
ACH-000461,-1.06544138737
ACH-000463,-0.888545627241
ACH-000464,-0.5303297297649999
ACH-000466,-0.90364948529
ACH-000467,-0.8693895652320001
ACH-000468,-0.7721607196539999
ACH-000469,-1.26121908062
ACH-000470,-0.638470339196
ACH-000471,-0.888936146243
ACH-000472,-0.738668744931
ACH-000473,-0.854892634373
ACH-000475,-0.919088145665
ACH-000476,-0.927790524711
ACH-000477,-0.891418467864
ACH-000480,-0.928971720114
ACH-000481,-0.642011206358
ACH-000483,-0.879182639071
ACH-000484,-0.6024804974019999
ACH-000485,-0.71357410801
ACH-000486,-0.7197188973530001
ACH-000487,-1.02193806246
ACH-000488,-0.9118379774200002
ACH-000490,-0.834153700655
ACH-000491,-0.815587757202
ACH-000495,-0.243803504039
ACH-000496,-0.706122608168
ACH-000499,-0.981380552149
ACH-000500,-0.632459096125
ACH-000502,-0.6423172926190001
ACH-000503,-0.6115052575
ACH-000505,-0.599421496528
ACH-000507,-1.02455090717
ACH-000510,-1.10312370811
ACH-000511,-0.600057086209
ACH-000512,-1.0082911033
ACH-000516,-0.6904225901209999
ACH-000517,-0.845929489325
ACH-000518,-0.713263210864
ACH-000520,-0.6726045282340001
ACH-000521,-0.596814105766
ACH-000522,-0.946604861499
ACH-000524,-0.8236058665360001
ACH-000527,-0.929671313197
ACH-000528,-0.9998733821950001
ACH-000537,-1.0193324424899999
ACH-000541,-0.750773252297
ACH-000542,-0.758987505099
ACH-000544,-0.8904066231409999
ACH-000545,-0.627572714756
ACH-000547,-0.9487133334829999
ACH-000548,-0.6702402063790001
ACH-000549,-0.78114271244
ACH-000550,-0.71422541371
ACH-000552,-0.74388328072
ACH-000556,-0.9997327954200002
ACH-000557,-0.884189086873
ACH-000570,-1.01040302254
ACH-000571,-0.690016946531
ACH-000573,-1.00110343152
ACH-000576,-0.5912975851
ACH-000580,-0.8815809495100001
ACH-000584,-0.959913326158
ACH-000585,-0.926809876908
ACH-000588,-0.8762685869140001
ACH-000589,-0.92654347222
ACH-000591,-0.879014719148
ACH-000593,-0.9751679617829999
ACH-000600,-0.881986154769
ACH-000601,-0.53570450987
ACH-000604,-0.695783248822
ACH-000605,-1.11799591466
ACH-000606,-0.952114209148
ACH-000608,-1.09104782541
ACH-000614,-0.840759160875
ACH-000616,-0.7361580981839999
ACH-000618,-0.928204829753
ACH-000619,-0.8571372859899999
ACH-000620,-1.06522427419
ACH-000621,-0.616742084481
ACH-000622,-0.741968093909
ACH-000623,-0.771278041619
ACH-000624,-0.587355713117
ACH-000627,-1.21944377721
ACH-000630,-0.9833717186040001
ACH-000632,-1.0586523792
ACH-000633,-1.25628778847
ACH-000637,-0.822993139305
ACH-000638,-0.521962542206
ACH-000646,-0.9227343186299999
ACH-000647,-0.982258354623
ACH-000648,-0.899860903304
ACH-000649,-0.846923795027
ACH-000651,-1.17876758436
ACH-000652,-0.844469019269
ACH-000653,-0.713859320862
ACH-000657,-0.857489300885
ACH-000658,-0.8963711532109999
ACH-000661,-0.47603918355700003
ACH-000662,-0.75389570928
ACH-000663,-0.9571593038439999
ACH-000665,-0.671012354553
ACH-000671,-1.26390981869
ACH-000673,-0.6170810997439999
ACH-000676,-0.711816053152
ACH-000677,-1.0640699081
ACH-000681,-0.8930888389820001
ACH-000682,-0.7340665726569999
ACH-000683,-1.21785339666
ACH-000684,-1.09451052536
ACH-000688,-0.7012672078929999
ACH-000693,-1.1588524081
ACH-000694,-0.78707163786
ACH-000695,-0.7005524741050001
ACH-000696,-0.888406316819
ACH-000697,-0.6227294365339999
ACH-000699,-0.8700414024700001
ACH-000701,-0.8746509956470001
ACH-000706,-1.16366635125
ACH-000711,-0.510803223227
ACH-000713,-0.8876485489429999
ACH-000714,-0.664870135603
ACH-000718,-0.982434915211
ACH-000720,-1.0229922471
ACH-000721,-1.08519820162
ACH-000724,-1.06783449927
ACH-000725,-1.00993277378
ACH-000732,-0.951597781389
ACH-000734,-0.914351011504
ACH-000735,-0.7523215998
ACH-000736,-0.676724365634
ACH-000738,-0.9929141198260001
ACH-000746,-0.9323242528
ACH-000747,-0.894948103929
ACH-000748,-0.6918401479170001
ACH-000753,-0.951753783896
ACH-000756,-0.769144624128
ACH-000757,-0.9944782283120001
ACH-000758,-0.836101935521
ACH-000760,-0.92996705446
ACH-000763,-0.988216258762
ACH-000764,-0.819850676754
ACH-000765,-0.8217584487809999
ACH-000766,-0.782122461159
ACH-000767,-0.9048800606790001
ACH-000768,-0.711462436056
ACH-000769,-1.2667800229600001
ACH-000770,-0.725504543097
ACH-000771,-0.6358003793429999
ACH-000773,-0.532193578817
ACH-000776,-0.9925446918999999
ACH-000777,-0.879105146421
ACH-000778,-0.722770850216
ACH-000781,-1.13471745089
ACH-000782,-0.9187724490510001
ACH-000783,-0.597883922596
ACH-000784,-1.12499687721
ACH-000785,-0.769655643056
ACH-000787,-1.0690120644499999
ACH-000788,-0.871336286856
ACH-000791,-0.574152518636
ACH-000792,-0.451712982151
ACH-000794,-0.413241069419
ACH-000796,-1.0269478649200001
ACH-000799,-0.768750986469
ACH-000800,-0.711796696752
ACH-000802,-0.624180812449
ACH-000804,-0.828661200261
ACH-000805,-0.7582048506290001
ACH-000809,-0.795807828392
ACH-000810,-0.933495816627
ACH-000811,-0.7485236184999999
ACH-000817,-0.845954866665
ACH-000819,-0.723856381365
ACH-000820,-1.14375381337
ACH-000821,-1.18234591662
ACH-000822,-0.732912557853
ACH-000823,-1.0367018315799998
ACH-000824,-0.801851076862
ACH-000827,-0.545425739305
ACH-000829,-0.940182564577
ACH-000831,-0.826036710064
ACH-000832,-0.680960459131
ACH-000833,-1.32189748362
ACH-000834,-0.987243366019
ACH-000835,-0.746931847806
ACH-000836,-0.565228148055
ACH-000837,-0.420948562232
ACH-000838,-1.45270143463
ACH-000839,-0.532311616461
ACH-000840,-0.686733826692
ACH-000841,-0.6620469378320001
ACH-000843,-0.936517923401
ACH-000846,-1.0368175578399998
ACH-000847,-0.846951798962
ACH-000848,-1.2299817608799999
ACH-000849,-1.33475437002
ACH-000851,-1.04165461137
ACH-000855,-1.10688007896
ACH-000856,-1.08526526848
ACH-000858,-1.01489588709
ACH-000859,-0.754477022418
ACH-000861,-0.974839605344
ACH-000862,-1.04655649457
ACH-000865,-0.9345279216750001
ACH-000866,-1.17446143123
ACH-000867,-0.5979080469100001
ACH-000869,-1.1345674082600001
ACH-000872,-0.605758440242
ACH-000873,-0.9969281361669999
ACH-000876,-1.2843784041
ACH-000878,-1.36598070125
ACH-000880,-0.878485299289
ACH-000881,-0.816036879933
ACH-000882,-0.662588409681
ACH-000884,-0.9102501514010001
ACH-000885,-0.877976994038
ACH-000887,-0.9673554495960001
ACH-000888,-0.8988155359190001
ACH-000889,-0.803730265246
ACH-000890,-1.0790620089799998
ACH-000896,-0.633127622384
ACH-000898,-0.8605328710789999
ACH-000900,-0.660393345316
ACH-000901,-0.893554811318
ACH-000905,-1.08668084095
ACH-000906,-0.879756690731
ACH-000907,-0.9105007789890001
ACH-000910,-1.1540473449700002
ACH-000911,-0.732552693732
ACH-000912,-0.600013087195
ACH-000913,-0.784813355453
ACH-000915,-0.937194807252
ACH-000916,-0.713352602499
ACH-000917,-1.08746623668
ACH-000921,-0.751703831075
ACH-000924,-0.964724553765
ACH-000926,-1.07422127469
ACH-000928,-0.7130838802680001
ACH-000929,-0.459229734803
ACH-000932,-0.8648632529860001
ACH-000935,-1.02609607654
ACH-000936,-0.9959116652079999
ACH-000937,-0.597799392615
ACH-000938,-1.0814944553799999
ACH-000939,-1.1237316722600001
ACH-000941,-0.777822562094
ACH-000943,-0.8477682564390001
ACH-000946,-0.6423245652530001
ACH-000947,-1.1157065769299999
ACH-000948,-0.7543137100849999
ACH-000950,-0.784402230057
ACH-000953,-0.476635816685
ACH-000957,-0.909844655384
ACH-000958,-0.624373985958
ACH-000960,-0.921979770793
ACH-000963,-0.9024111030509999
ACH-000968,-1.10919797726
ACH-000969,-1.02360947782
ACH-000973,-0.497268931889
ACH-000974,-0.6487353817620001
ACH-000975,-1.14892751396
ACH-000976,-0.883829724338
ACH-000978,-1.04321511934
ACH-000980,-1.15131286443
ACH-000984,-0.945701628285
ACH-000986,-0.7718867217100001
ACH-000988,-0.580373775711
ACH-000993,-0.501698596302
ACH-000994,-1.26443100216
ACH-000996,-0.612758074119
ACH-001001,-1.00697865545
ACH-001020,-0.906439763302
ACH-001028,-1.1625114240899999
ACH-001031,-0.730499169703
ACH-001038,-0.924176698107
ACH-001048,-0.990078257349
ACH-001050,-1.0865433535100002
ACH-001053,-0.7939710510870001
ACH-001054,-0.7582744231730001
ACH-001061,-0.8638322209729999
ACH-001067,-0.809581035414
ACH-001075,-0.60481727083
ACH-001096,-1.0884372629
ACH-001128,-0.702104615507
ACH-001134,-0.633564931146
ACH-001151,-0.781102739242
ACH-001163,-1.0896776010299998
ACH-001164,-0.6738234285950001
ACH-001173,-0.913768160282
ACH-001183,-0.494913511025
ACH-001184,-0.8150182738799999
ACH-001190,-0.6315908891040001
ACH-001192,-0.721263383186
ACH-001193,-0.664128170894
ACH-001196,-1.09509199487
ACH-001197,-0.6961390007160001
ACH-001205,-0.608036352493
ACH-001211,-0.739001428863
ACH-001212,-0.762363494023
ACH-001228,-0.909866234104
ACH-001232,-0.574462622557
ACH-001239,-1.13437908472
ACH-001274,-0.726608712917
ACH-001275,-1.01544488338
ACH-001277,-1.0622020783600001
ACH-001278,-0.710650251749
ACH-001280,-0.9038885631069999
ACH-001283,-1.02656833373
ACH-001289,-0.729226278566
ACH-001295,-0.8371200597030001
ACH-001300,-0.9307963867460001
ACH-001301,-0.718416468804
ACH-001302,-1.1866365339799998
ACH-001303,-1.13226172683
ACH-001306,-0.592619889859
ACH-001318,-0.958554868599
ACH-001322,-1.17425686631
ACH-001328,-0.697275432041
ACH-001332,-1.0835279817399999
ACH-001333,-0.843034788776
ACH-001336,-0.900109190259
ACH-001340,-0.534824775852
ACH-001346,-0.742343319336
ACH-001353,-0.43315267423299997
ACH-001354,-0.4295956435600001
ACH-001367,-0.8492079580799999
ACH-001368,-0.805558164235
ACH-001374,-0.622235215182
ACH-001375,-0.504744754401
ACH-001377,-0.8654868628869999
ACH-001380,-1.01799309047
ACH-001391,-0.488849039507
ACH-001407,-0.499965776813
ACH-001408,-0.610185652451
ACH-001413,-0.643857351344
ACH-001430,-0.7392412804080001
ACH-001431,-0.769777736908
ACH-001450,-0.9864718868160001
ACH-001496,-0.974868409971
ACH-001500,-1.04680369942
ACH-001521,-0.843234687022
ACH-001523,-0.721864684701
ACH-001532,-0.751326381344
ACH-001536,-0.603327907948
ACH-001550,-0.928276542552
ACH-001552,-0.962214338155
ACH-001554,-0.702465952745
ACH-001645,-0.710004264384
ACH-001654,-1.11380445614
ACH-001715,-0.983072807889
ACH-001735,-0.8021620645759999
ACH-001736,-0.816697572473
ACH-001737,-0.718513093698
ACH-001740,-1.20773466672
ACH-001745,-0.922404598442
ACH-001750,-0.9086787707520001
ACH-001765,-0.728024406365
ACH-001956,-0.46582006096699996
ACH-001957,-0.6326713690569999
