,PCDHB3 (56132)
ACH-000004,-0.260785533145
ACH-000007,-0.0684581925172
ACH-000009,-0.102841201312
ACH-000011,0.161648165992
ACH-000012,-0.00409169137177
ACH-000013,0.047019656375199996
ACH-000014,-0.0536706437894
ACH-000015,-0.0786655504347
ACH-000017,0.022044196279000002
ACH-000018,-0.045616934419400006
ACH-000019,-0.171434253189
ACH-000021,-0.0304069142586
ACH-000022,-0.247401788438
ACH-000025,0.12149617736
ACH-000028,-0.0137382265169
ACH-000030,-0.0540247898734
ACH-000035,0.07681708979960002
ACH-000036,-0.185400246557
ACH-000037,-0.159119744527
ACH-000039,-0.242398754074
ACH-000040,0.108179080638
ACH-000041,0.173247408173
ACH-000042,0.07422726890480001
ACH-000045,-0.11590152445499999
ACH-000047,0.06349997784440001
ACH-000052,-0.0701716737122
ACH-000053,-0.191679979584
ACH-000054,-0.125997404065
ACH-000055,0.156147418731
ACH-000060,-0.011099095721499998
ACH-000067,-0.20202636353700001
ACH-000070,-0.055382604894199994
ACH-000075,-0.27970603469599997
ACH-000078,-0.21181476875100003
ACH-000082,0.00890046337396
ACH-000085,-0.041474372797199996
ACH-000086,-0.288455629882
ACH-000087,0.193419585946
ACH-000092,0.174538055266
ACH-000095,0.009598021410590001
ACH-000097,0.00711259081961
ACH-000098,-0.0749026744343
ACH-000099,-0.102887573161
ACH-000108,0.0209093965655
ACH-000113,0.0167468597325
ACH-000115,-0.188375118061
ACH-000116,0.047880012682800004
ACH-000118,0.137705791302
ACH-000120,-0.214749502504
ACH-000123,-0.0363228163451
ACH-000127,-0.07492329332849999
ACH-000128,-0.17223189321199997
ACH-000132,-0.108407108127
ACH-000133,0.122986155911
ACH-000137,0.168444919832
ACH-000138,-0.35171975808300004
ACH-000142,0.060668227590800004
ACH-000143,0.0253111712072
ACH-000146,-0.05135217527969999
ACH-000148,-0.0256082312458
ACH-000150,-0.06052728655180001
ACH-000152,-0.121162756886
ACH-000153,0.0442915888694
ACH-000159,0.124640645823
ACH-000160,0.0262486353602
ACH-000163,0.0309518346093
ACH-000167,0.110240221699
ACH-000168,-0.132319252159
ACH-000169,-0.0014102504715
ACH-000178,0.00197080806455
ACH-000182,-0.39920696718000004
ACH-000183,0.184032341097
ACH-000188,-0.240985465163
ACH-000189,-0.23542519109700002
ACH-000190,-0.0058630740292
ACH-000198,0.11283128776799999
ACH-000204,-0.113907054026
ACH-000206,-0.168181762854
ACH-000207,-0.078223849018
ACH-000211,0.11534400800799999
ACH-000215,-0.0420790702938
ACH-000221,0.0370995285913
ACH-000222,-0.09452498406069999
ACH-000223,0.060973819248199994
ACH-000226,-0.00615519180039
ACH-000227,-0.105705148322
ACH-000228,0.286150054577
ACH-000231,0.0112677124095
ACH-000232,0.00186443937651
ACH-000233,0.143565605166
ACH-000234,0.46549056334600003
ACH-000235,0.047739226008699995
ACH-000237,-0.116368613343
ACH-000238,-0.13436007349
ACH-000243,-0.00914623641689
ACH-000244,0.21753090625799998
ACH-000246,-0.0313621945262
ACH-000248,0.00016717018049000002
ACH-000250,-0.12257349865900001
ACH-000251,0.040586241795
ACH-000253,-0.0720006701715
ACH-000255,0.102648383894
ACH-000256,0.195882904697
ACH-000257,-0.17191249972
ACH-000258,-0.10115045685599999
ACH-000259,-0.23933342931499998
ACH-000260,-0.0124516229746
ACH-000261,-0.0636135294508
ACH-000262,0.216865871145
ACH-000263,-0.16420503953600002
ACH-000264,-0.0253641670293
ACH-000265,0.113779275758
ACH-000266,-0.028715312640299997
ACH-000272,-0.124380116947
ACH-000273,0.015689870534899997
ACH-000274,-0.00790915135828
ACH-000277,-0.101406026445
ACH-000278,-0.228190509031
ACH-000279,-0.0573909397705
ACH-000280,-0.11473192165999999
ACH-000281,-0.0381854383586
ACH-000288,-0.153806342043
ACH-000291,-0.0162663312001
ACH-000293,0.0194965251702
ACH-000294,0.0741398777644
ACH-000295,-0.31851316509100003
ACH-000296,-0.376737164375
ACH-000302,-0.00740377282182
ACH-000304,0.033728813632600003
ACH-000307,-0.165477184016
ACH-000308,-0.08524495739080001
ACH-000310,-0.18904086461599998
ACH-000311,-0.14440672537000002
ACH-000312,-0.221399273788
ACH-000315,0.00767286506269
ACH-000316,0.159704086346
ACH-000317,-0.032581769483
ACH-000318,-0.10007670067199999
ACH-000319,-0.20742562259300001
ACH-000320,-0.178995988746
ACH-000322,-0.211913655264
ACH-000323,-0.324056570227
ACH-000324,-0.0412473206311
ACH-000329,-0.173639783813
ACH-000330,-0.0900311084483
ACH-000331,0.22827412238400002
ACH-000332,0.0393347700393
ACH-000334,0.07292336163369999
ACH-000335,-0.149234905961
ACH-000336,-0.27819064787799996
ACH-000337,-0.31908474668299996
ACH-000339,-0.06972409001180001
ACH-000341,0.09199066521299999
ACH-000348,0.047959837872099995
ACH-000350,-0.14478975336799998
ACH-000352,-0.0441429732099
ACH-000356,0.24079605428800002
ACH-000361,-0.26252445564300003
ACH-000362,-0.0129744691414
ACH-000363,-0.0604297306444
ACH-000364,0.0802790708169
ACH-000365,0.022789400733599998
ACH-000366,-0.0332369225473
ACH-000368,-0.09409316028449999
ACH-000374,-0.056035249179
ACH-000375,-0.07929401807789999
ACH-000376,0.0700550654317
ACH-000381,-0.305768708092
ACH-000383,-0.210060731664
ACH-000387,-0.044153115616699996
ACH-000389,0.00947289024585
ACH-000390,-0.007106510501670001
ACH-000393,-0.0812081227545
ACH-000395,-0.16106312378499998
ACH-000397,0.09114141266560001
ACH-000401,0.004447099804420001
ACH-000402,0.198644815538
ACH-000403,-0.059953545518300004
ACH-000404,-0.27375243885
ACH-000406,-0.140302172658
ACH-000407,0.0137175117484
ACH-000408,0.0393942888326
ACH-000410,-0.0144156442569
ACH-000411,-0.128153929532
ACH-000414,0.0551095276145
ACH-000415,-0.00538466584768
ACH-000416,-0.114862042671
ACH-000420,-0.0459204983237
ACH-000421,0.0637625191509
ACH-000424,-0.037986814342400005
ACH-000425,-0.0518703498642
