,NUFIP2 (57532)
ACH-000004,-0.132652114496
ACH-000007,-0.43045311332599995
ACH-000009,-0.323302405984
ACH-000011,-0.176400109808
ACH-000012,-0.0576897115506
ACH-000013,-0.177976536971
ACH-000014,-0.224265195423
ACH-000015,0.117717024451
ACH-000017,-0.347419392812
ACH-000018,-0.08728256308530001
ACH-000019,0.191613443205
ACH-000021,-0.0317133576377
ACH-000022,-0.0710815679768
ACH-000025,0.0162704695564
ACH-000028,0.0269319749387
ACH-000030,-0.178230068607
ACH-000035,-0.10622618786
ACH-000036,-0.22668729421
ACH-000037,-0.0007325858992289999
ACH-000039,0.0977023706538
ACH-000040,-0.28638645368099996
ACH-000041,-0.36157716783699995
ACH-000042,0.12527725214500002
ACH-000045,-0.286118699024
ACH-000047,-0.13032685627
ACH-000052,-0.267727589689
ACH-000053,-0.0931472673234
ACH-000054,0.060260150409000006
ACH-000055,0.154106438963
ACH-000060,-0.41916452407899996
ACH-000067,-0.122956126502
ACH-000070,-0.0432729620708
ACH-000075,-0.27794837008699996
ACH-000078,-0.200377138724
ACH-000082,-0.248348336778
ACH-000085,-0.10601969451
ACH-000086,0.0993838383482
ACH-000087,-0.243982876938
ACH-000092,0.015132033885600001
ACH-000095,-0.137783752108
ACH-000097,0.036871054427099995
ACH-000098,0.0219008171281
ACH-000099,-0.023900750460900004
ACH-000108,-0.060362917872199995
ACH-000113,0.0742523126183
ACH-000115,-0.180310766778
ACH-000116,-0.07029059478569999
ACH-000118,-0.10311793448899999
ACH-000120,0.0765478815365
ACH-000123,-0.132921579608
ACH-000127,0.0467801648448
ACH-000128,0.191946138794
ACH-000132,0.0451177629693
ACH-000133,0.14955746445999998
ACH-000137,0.132509805768
ACH-000138,0.0841692503091
ACH-000142,-0.287023271174
ACH-000143,-0.0617008390634
ACH-000146,-0.08568808664169998
ACH-000148,0.04865869166
ACH-000150,-0.189430739159
ACH-000152,-0.0959961143142
ACH-000153,-0.09953362982280001
ACH-000159,-0.128247895316
ACH-000160,0.141738737979
ACH-000163,0.07276620060899999
ACH-000167,0.781649847271
ACH-000168,-0.0519540581115
ACH-000169,-0.273600721898
ACH-000178,-0.141637530231
ACH-000182,0.0801820392274
ACH-000183,-0.19495099273299998
ACH-000188,-0.27527672585
ACH-000189,0.0498363011735
ACH-000190,0.197031964978
ACH-000198,-0.500744115484
ACH-000204,0.013096512832
ACH-000206,-0.0581677721356
ACH-000207,-0.189352205394
ACH-000211,-0.07662491499530001
ACH-000215,-0.035719022890699996
ACH-000221,0.09907346855910001
ACH-000222,-0.048148428554600005
ACH-000223,-0.00419228681751
ACH-000226,-0.146203765943
ACH-000227,-0.146989078857
ACH-000228,-0.246801335964
ACH-000231,-0.0560856008674
ACH-000232,0.10969175994100001
ACH-000233,-0.0014768340448599998
ACH-000234,0.122255899044
ACH-000235,0.0007901566450689999
ACH-000237,-0.100991801088
ACH-000238,-0.0627526756351
ACH-000243,-0.244630483156
ACH-000244,-0.313112081271
ACH-000246,-0.165159520832
ACH-000248,-0.128148367673
ACH-000250,-0.052341874067099996
ACH-000251,-0.0890060826702
ACH-000253,-0.210172538567
ACH-000255,-0.0859105382029
ACH-000256,-0.11007083730999999
ACH-000257,0.0910441467576
ACH-000258,-0.238457456116
ACH-000259,-0.0530062512562
ACH-000260,0.12369897590399999
ACH-000261,0.0250410918782
ACH-000262,-0.0760741534777
ACH-000263,-0.253171656787
ACH-000264,-0.162116500214
ACH-000265,-0.257105515198
ACH-000266,-0.0847422449439
ACH-000272,-0.0681429613737
ACH-000273,0.033626611423200004
ACH-000274,0.216288622338
ACH-000277,-0.0668418714672
ACH-000278,-0.30007483144999997
ACH-000279,-0.145667268828
ACH-000280,-0.218998184355
ACH-000281,0.0540138670841
