,EFR3A (23167)
ACH-000248,0.030715842955800002
ACH-000250,-0.538415068303
ACH-000251,-0.383233540039
ACH-000253,-0.94761597954
ACH-000255,-0.452242473208
ACH-000256,-0.5579882942809999
ACH-000257,0.109908299012
ACH-000258,-0.412497689198
ACH-000259,-0.055269674152300004
ACH-000260,0.0148216619181
ACH-000261,-0.0530996220106
ACH-000262,-0.8839510732770001
ACH-000263,-0.5795844713189999
ACH-000264,-0.09498822834349999
ACH-000265,0.146256467567
ACH-000266,-1.1563170628100001
ACH-000272,-0.260216842953
ACH-000273,-0.134345528637
ACH-000274,-0.0196313315991
ACH-000277,-0.146901656884
ACH-000278,-0.301741360558
ACH-000279,-0.0962970781373
ACH-000280,-0.670613070718
ACH-000281,-1.24494326496
ACH-000288,0.17197800381099998
ACH-000291,-1.05735463792
ACH-000293,-0.101797577814
ACH-000294,-0.284500664861
ACH-000295,-0.580403850782
ACH-000296,-0.11833367197799999
ACH-000302,-0.7453191843989999
ACH-000304,-0.586276187365
ACH-000307,-0.964341481145
ACH-000308,-0.315649854891
ACH-000310,-0.143435369745
ACH-000311,-0.8512534954269999
ACH-000312,0.110600021059
ACH-000315,-0.9083848713429999
ACH-000316,-0.292640035182
ACH-000317,-0.333875347968
ACH-000318,-0.5129775636899999
ACH-000319,-0.256404231393
ACH-000320,-0.44731036842200006
ACH-000322,-0.224914480799
ACH-000323,-0.539566668686
ACH-000324,-0.487708429147
ACH-000329,-0.08326215884060001
ACH-000330,-0.0921986221733
ACH-000331,0.0495885705552
ACH-000332,-0.743188560845
ACH-000334,-1.36249212699
ACH-000335,-0.636099420998
ACH-000336,-0.586242635846
ACH-000337,-0.102986271734
ACH-000339,-0.7592730133110001
ACH-000341,0.06847078931969999
ACH-000348,-0.649227390345
ACH-000350,0.375610665615
ACH-000352,0.07228855561269999
ACH-000356,-0.743950817428
ACH-000361,-0.445731280943
ACH-000362,-0.31986807852
ACH-000363,-0.7182306620100001
ACH-000364,0.0921530341754
ACH-000365,-0.93639653847
ACH-000366,0.0550186111786
ACH-000368,-0.320085993071
ACH-000374,-0.0245382455657
ACH-000375,-0.75381150272
ACH-000376,-0.650393128637
ACH-000381,-0.8122802448309999
ACH-000383,-0.941003398589
ACH-000387,-0.260367638926
ACH-000389,-0.08995745992889999
ACH-000390,-0.791057806802
ACH-000393,0.020867663056299997
ACH-000395,-0.907235851479
ACH-000397,-1.09877265933
ACH-000401,0.052500254157
ACH-000402,-0.773875902483
ACH-000403,-0.778409732173
ACH-000404,-0.107295486176
ACH-000406,0.0281502868823
ACH-000407,-0.45961660398599996
ACH-000408,-0.6719001959119999
ACH-000410,-0.100932496286
ACH-000411,0.122192304625
ACH-000414,-0.22133862169799998
ACH-000415,-0.290491311334
ACH-000416,0.0566533978873
ACH-000420,-0.353441616454
ACH-000421,-0.315906298889
ACH-000424,-0.168981468775
ACH-000425,0.0656502615045
ACH-000426,-0.266165536155
ACH-000427,-0.150549323034
ACH-000433,-0.776979513602
ACH-000436,-0.9325868086929999
ACH-000444,0.107406689649
ACH-000445,-0.725055520291
ACH-000448,-1.0843696164799999
ACH-000450,-0.0707465463182
ACH-000452,-0.0664591212547
ACH-000454,-0.0856414990721
ACH-000458,-0.537405498248
ACH-000459,-0.480938662016
ACH-000460,-1.036422846
ACH-000461,-0.46978445691299997
ACH-000463,0.0657898942573
ACH-000464,-0.268939248984
ACH-000466,-0.9373923814820001
ACH-000467,-0.699508556881
ACH-000468,-0.520781495253
ACH-000469,-0.36308096607900003
ACH-000470,-0.83551913537
ACH-000471,-0.0626884499073
ACH-000472,-1.06944654674
ACH-000473,-0.8942231784360001
ACH-000475,-0.7703953500920001
ACH-000476,-1.22161630986
ACH-000477,-0.19432439870700002
ACH-000480,-0.13079680706
ACH-000481,-0.10651744329299999
ACH-000483,-0.195961168213
ACH-000484,-1.03844874889
ACH-000485,-1.0753048975200001
ACH-000486,-0.0975405803895
ACH-000487,-0.5353576121720001
ACH-000488,-0.7409964651700001
ACH-000490,-0.11987983752999999
ACH-000491,-1.09991635661
ACH-000495,-0.596939597922
ACH-000496,-0.6938666892030001
ACH-000499,-0.17802822658599998
ACH-000500,-0.565061310475
ACH-000502,-0.830973061674
ACH-000503,-0.719492682458
ACH-000505,-0.38801502856299996
ACH-000507,-0.5609772197439999
ACH-000510,0.0369568161861
ACH-000511,-0.9102750177519999
ACH-000512,-0.7504277739190001
ACH-000516,-0.430535640216
ACH-000517,-0.104964888435
ACH-000518,-0.9317722261929999
ACH-000520,-0.643204639658
ACH-000521,-0.194855812679
ACH-000522,-0.131554010942
ACH-000524,0.10584309935399999
ACH-000527,-0.860391830949
ACH-000528,-0.0825213367545
ACH-000537,-0.542050289775
ACH-000541,-0.8511407023700001
ACH-000542,-0.259907754635
ACH-000544,-0.90901238308
ACH-000545,-0.7768658460340001
ACH-000547,-0.640049749195
ACH-000548,-0.7848891319079999
ACH-000549,-0.796918438079
ACH-000550,0.005634055662720001
ACH-000552,-0.658794219639
ACH-000556,0.0143263838867
ACH-000557,-0.32373027342300004
ACH-000570,-0.0941215558732
ACH-000571,-0.972364696885
ACH-000573,-0.0442148432504
ACH-000576,-1.00898634786
ACH-000580,-0.22143609841999998
ACH-000584,-0.608173779158
ACH-000585,-0.8955860199879999
ACH-000588,-1.0420762977200002
ACH-000589,-0.027061954767
ACH-000591,-0.362581423936
ACH-000593,0.226530474302
ACH-000600,0.16977266473799998
ACH-000601,-0.150561646975
ACH-000604,-0.343239903079
ACH-000605,-0.159450373965
ACH-000606,-0.6191236708860001
ACH-000608,-1.34818387689
ACH-000614,-0.0246672133533
ACH-000616,0.17718136848700003
ACH-000618,-0.812227323355
ACH-000619,-0.80386774558
ACH-000620,0.025549080310900002
ACH-000621,0.0715710373566
ACH-000622,-0.11654124002699999
ACH-000623,0.0795640579206
ACH-000624,-0.6419428516319999
ACH-000627,-0.0159011694236
ACH-000630,-0.7248364768819999
ACH-000632,-0.174051166564
ACH-000633,-0.112502852301
ACH-000637,-0.36543771172
ACH-000638,0.111466763344
ACH-000646,-1.4344897243399999
ACH-000647,0.0596127900509
ACH-000648,-0.174575187417
ACH-000649,-0.593417522552
ACH-000651,-0.36496576092699995
ACH-000652,-0.114843785473
ACH-000653,-0.7809392367579999
ACH-000657,0.102126983615
ACH-000658,-1.0388353999700002
ACH-000661,0.0677021069493
ACH-000662,-1.1322113269
ACH-000663,-0.7395136983409999
ACH-000665,0.135820958958
ACH-000671,-0.144898625989
ACH-000673,-0.286199791568
ACH-000676,0.0390869108006
ACH-000677,0.0524568744142
ACH-000681,0.050136244167
ACH-000682,-0.208025399697
ACH-000683,-0.0542646634116
ACH-000684,-0.42691127757799996
ACH-000688,-0.492840031809
ACH-000693,-0.419030128928
ACH-000694,-0.5268642620639999
ACH-000695,-0.221810133918
ACH-000696,-0.123489124828
ACH-000697,-0.848000899667
ACH-000699,-0.249025104248
ACH-000701,-0.29158623454300003
ACH-000706,-0.10802363754699999
ACH-000711,-0.6201185201870001
ACH-000713,0.247200476274
ACH-000714,-0.590781287355
ACH-000718,-0.361088662741
ACH-000720,-0.7329909785250001
ACH-000721,-0.132205866611
ACH-000724,-0.8545463505449999
ACH-000725,0.154906694994
ACH-000732,-0.746859762617
ACH-000734,-0.141131459407
ACH-000735,-0.628997531609
ACH-000736,-0.544471651504
ACH-000738,-0.100417189431
ACH-000746,-0.0161904682681
ACH-000747,-0.08798204967319999
ACH-000748,-0.0741441593008
ACH-000753,-0.537419309076
ACH-000756,-0.310946951688
ACH-000757,-0.047560513702099995
ACH-000758,-0.41539463008599997
ACH-000760,0.0119259168214
ACH-000763,-0.584739833511
ACH-000764,-0.783822201478
ACH-000765,-0.0779662333969
ACH-000766,0.0139431509256
ACH-000767,0.111601760347
ACH-000768,-0.48819374428999995
ACH-000769,-0.22272171077
ACH-000770,-0.870127729977
ACH-000771,-0.95081619794
ACH-000773,0.00999762033416
ACH-000776,-0.705927648137
ACH-000777,-0.8340638374480001
ACH-000778,-1.1877537310600002
ACH-000781,-0.07976527564399999
ACH-000782,-0.577827403709
ACH-000783,0.106709035442
ACH-000784,0.10281332319499999
ACH-000785,0.148340987117
ACH-000787,-0.5225102985450001
ACH-000788,0.17305487004200001
ACH-000791,0.0372095962148
ACH-000792,-0.684970719531
ACH-000794,-0.450057382081
ACH-000796,-1.38849869743
ACH-000799,-0.196575681783
ACH-000800,-0.138247830928
ACH-000802,-0.896800094997
ACH-000804,-0.0577196653385
ACH-000805,-0.096406705581
ACH-000809,-0.550404758818
ACH-000810,-0.0732865509716
ACH-000811,-0.0905869886169
ACH-000817,-0.693568552242
ACH-000819,-0.988297962826
ACH-000820,0.048881498640099996
ACH-000821,-0.825848778298
ACH-000822,0.14404180630000002
ACH-000823,-0.33329090463100003
ACH-000824,-0.264461710494
ACH-000827,0.0171352490643
ACH-000829,-0.102634356984
ACH-000831,0.10489730603399999
ACH-000832,-0.752454148014
ACH-000833,-0.163624456743
ACH-000834,-0.776725472041
ACH-000835,-0.930334360918
ACH-000836,-1.06721869408
ACH-000837,-0.25216650625500003
ACH-000838,-0.0644656350928
ACH-000839,-0.648382899211
ACH-000840,0.048203851029199996
ACH-000841,0.06909899486530001
ACH-000843,-0.30158030732200003
ACH-000846,-0.150972067392
ACH-000847,0.0839804315571
ACH-000848,-0.49454530427599996
ACH-000849,-0.45339393349
ACH-000851,0.18686512519600001
ACH-000855,-0.9537014461159999
ACH-000856,-0.17316464434
ACH-000858,-0.6611704752790001
ACH-000859,-0.246237361435
ACH-000861,-0.252807283279
ACH-000862,-0.810808305067
ACH-000865,-0.914024906976
ACH-000866,0.030637794147399998
ACH-000867,0.157509897611
ACH-000869,-0.047036396224
ACH-000872,-0.058253206501
ACH-000873,-0.00250439712628
ACH-000876,0.00147700010121
ACH-000878,0.186086414587
ACH-000880,-0.948373030244
ACH-000881,0.135424091371
ACH-000882,0.0601207666395
ACH-000884,-0.016165104540500002
ACH-000885,-0.18130964377300002
ACH-000887,-0.6412315859000001
ACH-000888,0.00933863296288
ACH-000889,-1.0613001784
ACH-000890,-0.286742444271
ACH-000896,-0.9668890410609999
ACH-000898,-0.498312026862
ACH-000900,-0.223974049654
ACH-000901,0.0661814847329
ACH-000905,-0.969441736751
ACH-000906,-0.5321139600670001
ACH-000907,-0.0612222711226
ACH-000910,0.037065334051900004
ACH-000911,-0.945911470623
ACH-000912,0.005471311540880001
ACH-000913,-0.849956913608
ACH-000915,-0.207532043541
ACH-000916,-0.327665660208
ACH-000917,0.0053504477778
ACH-000921,-0.5703480719139999
ACH-000924,-0.138900540996
ACH-000926,-0.7971610541399999
ACH-000928,-0.318832704302
ACH-000929,-0.386862448526
ACH-000932,0.07425958973380001
ACH-000935,-0.297107007835
ACH-000936,-0.15486631252
ACH-000937,-0.284302045546
ACH-000938,-0.625837189961
ACH-000939,-0.0819350073759
ACH-000941,-0.110321393816
ACH-000943,-0.719338605881
ACH-000946,-0.44302686004299996
ACH-000947,-0.004793458991399999
ACH-000948,-0.678616484717
ACH-000950,-0.493084023535
ACH-000953,-0.186696163684
ACH-000957,-0.779757755716
ACH-000958,-0.328133693309
ACH-000960,-0.267137756266
ACH-000963,-0.53718193151
ACH-000968,0.142894950072
ACH-000969,-0.286669685003
ACH-000973,0.0705733028842
ACH-000974,-0.175496482169
ACH-000975,-0.130071296682
ACH-000976,-0.908140747296
ACH-000978,0.00267840792128
ACH-000980,-0.0209283367124
ACH-000984,-0.00658373752128
ACH-000986,-0.954283266674
ACH-000988,-0.11193779285599999
ACH-000993,-0.671289142047
ACH-000994,-0.0633722964882
ACH-000996,-0.574674067636
ACH-001001,-0.07361538154029999
ACH-001020,-0.143922648506
ACH-001028,-0.04537736255080001
ACH-001031,0.0636781007732
ACH-001038,-0.0821651328564
ACH-001048,-0.442717035994
ACH-001050,-0.167947711595
ACH-001053,-0.49553360965099996
ACH-001054,-0.667759559727
ACH-001061,-0.43008679643299996
ACH-001067,0.0646134987749
ACH-001075,-1.05456006077
ACH-001096,0.0497056211204
ACH-001128,-0.371176794433
ACH-001134,-0.8067270537379999
ACH-001151,-0.056663692363400006
ACH-001163,-0.09058831357069999
ACH-001164,0.126337844267
ACH-001173,0.0209835765827
ACH-001183,-0.563469344765
ACH-001184,-0.135048726565
ACH-001190,-0.17234576071600002
ACH-001192,-0.12299065195699999
ACH-001193,-0.417593421119
ACH-001196,-0.284703898464
ACH-001197,-0.51191349638
ACH-001205,-0.393274255512
ACH-001211,-0.223619113044
ACH-001212,-0.466446062793
ACH-001228,-0.21117038909000002
ACH-001232,0.019250523662299998
ACH-001239,-0.0193456232407
ACH-001274,-0.7407770223899999
ACH-001275,-0.0162744495478
ACH-001277,-0.184925559326
ACH-001278,-0.06271159886540001
ACH-001280,-0.122316020087
ACH-001283,0.011051173719799998
ACH-001289,-0.013276759884799998
ACH-001295,-0.037348830182800004
ACH-001300,-0.194703552713
ACH-001301,-0.08403601881030001
ACH-001302,-0.260395703852
ACH-001303,-0.107200360274
ACH-001306,-0.236899856204
ACH-001318,-0.04164873208730001
ACH-001322,0.0029000042867
ACH-001328,-0.852866148952
ACH-001332,-0.661067920281
ACH-001333,0.0837486300706
ACH-001336,-0.952868656618
ACH-001340,-0.474440536809
ACH-001346,-1.05557609677
ACH-001353,-0.875092682943
ACH-001354,-0.166130646117
ACH-001367,-0.045246946853499996
ACH-001368,-0.09858515622710001
ACH-001374,-0.17777262578400002
ACH-001375,-0.975353730736
ACH-001377,-0.46709387855400003
ACH-001380,-0.432991194119
ACH-001391,-0.902037180365
ACH-001407,-0.232250435133
ACH-001408,-0.747459759365
ACH-001413,-0.15582388086500001
ACH-001430,-0.606616188036
ACH-001431,-0.6481014640039999
ACH-001450,-0.714154944729
ACH-001496,-0.7545366492319999
ACH-001500,-0.065279559108
ACH-001521,-0.846085954728
ACH-001523,-0.954760053225
ACH-001532,0.0561941232661
ACH-001536,-0.020229106855099998
ACH-001550,-0.434606873961
ACH-001552,-0.0936106306343
ACH-001554,-0.23138404589899997
ACH-001645,0.011793824935600002
ACH-001654,0.0332680098615
ACH-001715,-0.314678078094
ACH-001735,-0.45066981853999993
ACH-001736,-0.530813070869
ACH-001737,-0.180905098899
ACH-001740,-0.08632893212539999
ACH-001745,0.0110249367374
ACH-001750,0.076305278399
ACH-001765,-0.0014575737601400002
ACH-001956,-0.196097087364
ACH-001957,0.0319279950548
