,VTN (7448)
ACH-000261,-0.08615254747269999
ACH-000262,-0.111723921983
ACH-000263,0.168808553111
ACH-000264,-0.262224458865
ACH-000265,-0.239371988931
ACH-000266,-0.11866869087000001
ACH-000272,-0.139731139355
ACH-000273,-0.166640157076
ACH-000274,-0.13460479605
ACH-000277,-0.08159737073010001
ACH-000278,-0.163996156124
ACH-000279,-0.179031400948
ACH-000280,-0.11625703063300001
ACH-000281,-0.246349581822
ACH-000288,-0.308809975578
ACH-000291,-0.122597299681
ACH-000293,-0.0494984541562
ACH-000294,-0.173937711308
ACH-000295,-0.101735401363
ACH-000296,-0.407310205282
ACH-000302,-0.184556125303
ACH-000304,0.244894221726
ACH-000307,-0.28217207684
ACH-000308,-0.0739538186178
ACH-000310,-0.296760746403
ACH-000311,-0.420498655423
ACH-000312,-0.262249868838
ACH-000315,0.00893675622874
ACH-000316,-0.21065200297800002
ACH-000317,-0.22849623501400002
ACH-000318,-0.0687419329754
ACH-000319,-0.204723315051
ACH-000320,-0.0956532407197
ACH-000322,-0.486389203922
ACH-000323,-0.354819210476
ACH-000324,-0.146161759891
ACH-000329,-0.311833405492
ACH-000330,-0.17698083329
ACH-000331,0.00655790632083
ACH-000332,-0.154467487692
ACH-000334,-0.25633750341999995
ACH-000335,-0.164768743824
ACH-000336,-0.166947854036
ACH-000337,-0.421411765911
ACH-000339,-0.40834399138300004
ACH-000341,-0.3748794596
ACH-000348,-0.196213606757
ACH-000350,-0.17578372654399999
ACH-000352,-0.211427769273
ACH-000356,-0.264717886412
ACH-000361,-0.113448214543
ACH-000362,-0.0402013025968
ACH-000363,-0.148242734144
ACH-000364,-0.22690620736699998
ACH-000365,-0.157391331148
ACH-000366,-0.218489521692
ACH-000368,0.00865562882025
ACH-000374,-0.229151810817
ACH-000375,-0.373878220422
ACH-000376,0.0013620928122
ACH-000381,-0.312926870569
ACH-000383,-0.29043644578
ACH-000387,-0.260018742551
ACH-000389,-0.0835967981713
ACH-000390,-0.37033119512699997
ACH-000393,-0.0498698807228
ACH-000395,0.0764718748053
ACH-000397,-0.00586578882713
ACH-000401,-0.151175092023
ACH-000402,-0.12005257131899999
ACH-000403,-0.322764597891
ACH-000404,-0.239482061992
ACH-000406,-0.148670959
ACH-000407,-0.10961382233200001
ACH-000408,-0.342599903244
ACH-000410,-0.09430244152060001
ACH-000411,-0.0739516698976
ACH-000414,-0.334913286414
ACH-000415,-0.411121460014
ACH-000416,-0.187154628096
ACH-000420,-0.169398018602
ACH-000421,-0.165851164276
ACH-000424,-0.191952161182
ACH-000425,-0.257452783158
ACH-000426,-0.284147300675
ACH-000427,-0.40901362531700003
ACH-000433,-0.378257365221
ACH-000436,-0.34942759803999995
ACH-000444,-0.137497214032
ACH-000445,-0.09812523862730001
ACH-000448,-0.012635062818799999
ACH-000450,-0.190969756004
ACH-000452,-0.182440512013
ACH-000454,0.09160230574999999
ACH-000458,-0.13537031125600002
ACH-000459,-0.294912402769
ACH-000460,-0.0412598039918
ACH-000461,-0.140277596129
ACH-000463,-0.0298418525267
ACH-000464,-0.0246994095711
ACH-000466,-0.15899082319900001
ACH-000467,-0.34237879911200003
ACH-000468,-0.200499576576
ACH-000469,-0.0998611834262
ACH-000470,-0.20034969953200002
ACH-000471,-0.283270342168
ACH-000472,-0.25162001980300003
ACH-000473,-0.0866227347397
ACH-000475,-0.14185062308000002
ACH-000476,0.0303180624682
ACH-000477,-0.0527673562586
ACH-000480,-0.08590885333699999
ACH-000481,-0.0921773056521
ACH-000483,0.0412517664443
ACH-000484,-0.152541463467
ACH-000485,-0.113166074669
ACH-000486,-0.235258871567
ACH-000487,-0.195687911872
ACH-000488,-0.104268643919
ACH-000490,-0.07232575245110001
ACH-000491,-0.228193655278
ACH-000495,-0.388868157584
ACH-000496,-0.14199931672
ACH-000499,-0.270643359882
ACH-000500,0.332358948764
ACH-000502,-0.0858582933817
ACH-000503,0.0338390900111
ACH-000505,-0.131034330704
ACH-000507,-0.40813963851199997
ACH-000510,-0.189109257009
ACH-000511,-0.19952973330899998
ACH-000512,-0.04238277749390001
ACH-000516,-0.22379832154100002
ACH-000517,-0.11172034269200001
ACH-000518,-0.106934537435
ACH-000520,-0.27433640686099997
ACH-000521,-0.37204326794799997
ACH-000522,-0.129926293112
ACH-000524,-0.329254248522
ACH-000527,-0.14174539303300002
ACH-000528,-0.0722190517746
ACH-000537,-0.224474047671
ACH-000541,0.018560610031999998
ACH-000542,-0.278279463531
ACH-000544,-0.263892931841
ACH-000545,-0.101624837386
ACH-000547,-0.291379960599
ACH-000548,-0.15832062336799999
ACH-000549,-0.30595875263
ACH-000550,0.05780973132
ACH-000552,-0.254615108666
ACH-000556,-0.130901064268
ACH-000557,-0.35929011263099997
ACH-000570,-0.21373949205899997
ACH-000571,-0.24273257925
ACH-000573,-0.0245429761392
ACH-000576,0.0200594701546
ACH-000580,-0.17616580614
ACH-000584,-0.22784693892299998
ACH-000585,0.0100576016406
ACH-000588,-0.52136920054
ACH-000589,-0.38588511187299995
ACH-000591,0.00497847695474
ACH-000593,-0.16198774855
ACH-000600,-0.182420371924
ACH-000601,-0.277489197635
ACH-000604,-0.287390933339
ACH-000605,-0.35109185366400003
ACH-000606,-0.19465778618000001
ACH-000608,-0.034680332716000004
ACH-000614,-0.18308553283
ACH-000616,-0.20897733017099998
ACH-000618,-0.163262423658
ACH-000619,-0.055117932850199995
ACH-000620,-0.168723327526
ACH-000621,-0.16466930471
ACH-000622,-0.024607293553999997
ACH-000623,-0.38217327080200003
ACH-000624,-0.18286827741599998
ACH-000627,-0.184488998336
ACH-000630,-0.04808993186340001
ACH-000632,-0.235493999222
ACH-000633,-0.0962107001121
ACH-000637,-0.0319626548335
ACH-000638,-0.203434147166
ACH-000646,-0.18780394050500002
ACH-000647,-0.266299173189
ACH-000648,-0.20269667071400002
ACH-000649,-0.10759982826999999
ACH-000651,-0.11385202794000002
ACH-000652,-0.402352573574
ACH-000653,-0.198966042643
ACH-000657,-0.190080000423
ACH-000658,-0.257255489968
ACH-000661,0.0065530686012600006
ACH-000662,-0.389213756603
ACH-000663,-0.411743039939
ACH-000665,-0.0143924029265
ACH-000671,-0.11038021214199999
ACH-000673,-0.13210550899700002
ACH-000676,-0.0283332257131
ACH-000677,-0.10630987302799999
ACH-000681,-0.17996968015099998
ACH-000682,-0.162517911978
ACH-000683,-0.0619409316024
ACH-000684,0.00303511089432
ACH-000688,-0.07072667368989999
ACH-000693,-0.187177258491
ACH-000694,-0.142683371565
ACH-000695,-0.3313865075
ACH-000696,-0.07141329670749999
ACH-000697,-0.260323111448
ACH-000699,-0.0113687569679
ACH-000701,-0.050749653624900005
ACH-000706,-0.30699658983100003
ACH-000711,-0.148493926557
ACH-000713,-0.187852516039
ACH-000714,-0.24240670213399998
ACH-000718,-0.0247461162506
ACH-000720,-0.23407117589899998
ACH-000721,-0.24493265273
ACH-000724,-0.392187590463
ACH-000725,-0.328706167035
ACH-000732,-0.44099011057099996
ACH-000734,0.00973439744428
ACH-000735,-0.0769685278697
ACH-000736,-0.302801452139
ACH-000738,-0.023301315089699997
ACH-000746,-0.21273406241599999
ACH-000747,-0.297591147811
ACH-000748,-0.09574551337750001
ACH-000753,-0.167559878727
ACH-000756,-0.09348921169600001
ACH-000757,-0.192150391031
ACH-000758,-0.249149629147
ACH-000760,-0.054106841912099995
ACH-000763,-0.0742566294891
ACH-000764,0.0024682844028200003
ACH-000765,-0.0303236565043
ACH-000766,-0.174277574586
ACH-000767,-0.06915452582119999
ACH-000768,-0.08647766666889999
ACH-000769,-0.42481340277199997
ACH-000770,-0.22303626546900002
ACH-000771,-0.10481226629200001
ACH-000773,-0.33291609107500003
ACH-000776,-0.30640037087
ACH-000777,-0.162092446724
ACH-000778,-0.383827935659
ACH-000781,-0.0182501277472
ACH-000782,-0.106293502222
ACH-000783,-0.0416724057447
ACH-000784,-0.115479672224
ACH-000785,-0.148957590788
ACH-000787,-0.179541770876
ACH-000788,-0.157419220721
ACH-000791,-0.42551424127899995
ACH-000792,-0.238514488786
ACH-000794,-0.248822744377
ACH-000796,-0.0828363612608
ACH-000799,-0.27305406802099996
ACH-000800,-0.08916135688889999
ACH-000802,-0.29652655447299997
ACH-000804,-0.2091761732
ACH-000805,-0.048383833758
ACH-000809,-0.31719381154
ACH-000810,-0.355283385924
ACH-000811,-0.280615026523
ACH-000817,-0.218723058568
ACH-000819,0.0319740353432
ACH-000820,0.0721147401435
ACH-000821,-0.17074422238499998
ACH-000822,-0.337700463191
ACH-000823,-0.136969207972
ACH-000824,-0.0287085623819
ACH-000827,-0.0641724681336
ACH-000829,-0.24411212639199997
ACH-000831,-0.21967597441199999
ACH-000832,-0.35048501563100004
ACH-000833,0.0173668594967
ACH-000834,-0.17301808373100003
ACH-000835,-0.13547497261
ACH-000836,0.049595460452699996
ACH-000837,-0.350815309196
ACH-000838,-0.296095102369
ACH-000839,-0.14424082614800002
ACH-000840,-0.111252032808
ACH-000841,-0.40786315481700003
ACH-000843,-0.151358965945
ACH-000846,-0.07936874017510001
ACH-000847,-0.511069201176
ACH-000848,-0.09924083250150001
ACH-000849,-0.151091899968
ACH-000851,-0.0820236930273
ACH-000855,-0.17716039749200002
ACH-000856,-0.18268253819400002
ACH-000858,-0.171360083395
ACH-000859,-0.160546061947
ACH-000861,-0.0361768936818
ACH-000862,-0.23848931364300002
ACH-000865,-0.13572248822799998
ACH-000866,-0.134582106531
ACH-000867,-0.111503024978
ACH-000869,-0.216194966175
ACH-000872,-0.428650233653
ACH-000873,0.0241009108299
ACH-000876,-0.019583985645400002
ACH-000878,0.050017531839800004
ACH-000880,0.000575660766006
ACH-000881,-0.133303404198
ACH-000882,-0.0653605391639
ACH-000884,-0.211089589697
ACH-000885,-0.37611852657899997
ACH-000887,-0.183710266337
ACH-000888,-0.106374319034
ACH-000889,-0.17811841579999999
ACH-000890,-0.108310195656
ACH-000896,-0.209181171674
ACH-000898,-0.231081344772
ACH-000900,-0.311713703259
ACH-000901,-0.13436531669000001
ACH-000905,-0.0397016793868
ACH-000906,-0.17317414168499998
ACH-000907,-0.151846947506
ACH-000910,-0.116010289813
ACH-000911,-0.108388117069
ACH-000912,-0.19813211812399997
ACH-000913,-0.0970884505715
ACH-000915,-0.170720112101
ACH-000916,0.0700744438799
ACH-000917,-0.289929890633
ACH-000921,-0.0361463359179
ACH-000924,-0.18989582160000001
ACH-000926,-0.249754342555
ACH-000928,-0.278578955898
ACH-000929,-0.270638738274
ACH-000932,-0.22560298713500002
ACH-000935,-0.237450931336
ACH-000936,-0.306682663668
ACH-000937,-0.10766264678
ACH-000938,-0.143691562055
ACH-000939,-0.531061364634
ACH-000941,-0.142200619075
ACH-000943,-0.18108835767499998
ACH-000946,-0.21995846063700003
ACH-000947,-0.10031119746099999
ACH-000948,-0.297773224032
ACH-000950,-0.18534553859
ACH-000953,-0.231115008607
ACH-000957,-0.160517432579
ACH-000958,-0.196703732557
ACH-000960,-0.204919994195
ACH-000963,-0.35089334328
ACH-000968,0.00439195443659
ACH-000969,-0.28108276916499997
ACH-000973,-0.272407559654
ACH-000974,-0.0790758859216
ACH-000975,-0.276727678929
ACH-000976,0.0327874558373
ACH-000978,-0.00462669526898
ACH-000980,-0.0459640717103
ACH-000984,-0.213482538334
ACH-000986,-0.40510188064900005
ACH-000988,-0.035725229529
ACH-000993,-0.406782380181
ACH-000994,0.116690388609
ACH-000996,-0.21748720805500002
ACH-001001,-0.200355594646
ACH-001020,-0.210266122388
ACH-001028,-0.182121378673
ACH-001031,-0.26859538474800004
ACH-001038,-0.252036637715
ACH-001048,-0.00840096969154
ACH-001050,-0.193602315299
ACH-001053,-0.33400706260699997
ACH-001054,-0.381655570112
ACH-001061,-0.251865147769
ACH-001067,-0.17615187594999998
ACH-001075,-0.17931884190900002
ACH-001096,-0.107206399976
ACH-001128,-0.31657452924400004
ACH-001134,-0.130554004619
ACH-001151,-0.19638957681299998
ACH-001163,-0.39346020074500004
ACH-001164,0.128584007945
ACH-001173,-0.167589550878
ACH-001183,-0.246101077827
ACH-001184,-0.25634526285799997
ACH-001190,-0.0974447644253
ACH-001192,-0.229256963979
ACH-001193,-0.319903788214
ACH-001196,-0.19643388847600002
ACH-001197,-0.106846396177
ACH-001205,-0.136037409136
ACH-001211,-0.010024868491700001
ACH-001212,-0.0149401426159
ACH-001228,-0.293941019458
ACH-001232,-0.383030229299
ACH-001239,-0.23834210351100002
ACH-001274,-0.0626316623934
ACH-001275,-0.262924722502
ACH-001277,-0.239898567471
ACH-001278,-0.258854923662
ACH-001280,-0.43745169086499996
ACH-001283,-0.177622905836
ACH-001289,-0.0908034867103
ACH-001295,-0.08432420014830001
ACH-001300,-0.267455567225
ACH-001301,-0.173879900777
ACH-001302,-0.45707377254299997
ACH-001303,0.0327571043874
ACH-001306,-0.0104755974145
ACH-001318,-0.029092897404800002
ACH-001322,-0.160414000247
ACH-001328,-0.276595585963
ACH-001332,-0.25322547534699996
ACH-001333,-0.258484769426
ACH-001336,-0.166488265035
ACH-001340,-0.0739057942056
ACH-001346,-0.17069509639000002
ACH-001353,-0.22910782786400002
ACH-001354,-0.172859494788
ACH-001367,-0.108932254058
ACH-001368,-0.41936420324199997
ACH-001374,0.20990413866399998
ACH-001375,-0.267438791371
ACH-001377,0.0005726502373960001
ACH-001380,-0.110508884489
ACH-001391,-0.33654821568899995
ACH-001407,-0.162826475458
ACH-001408,-0.286982252086
ACH-001413,-0.263564759744
ACH-001430,0.0180651336089
ACH-001431,-0.167938975942
ACH-001450,-0.17462100565900002
ACH-001496,0.0004718034605119999
ACH-001500,-0.448119287993
ACH-001521,-0.217488263025
ACH-001523,-0.107487900111
ACH-001532,-0.202589935337
ACH-001536,-0.09233281986539998
ACH-001550,-0.126645188623
ACH-001552,0.047540407711300005
ACH-001554,-0.11381252413899999
ACH-001645,0.0378753995876
ACH-001654,-0.0944655038294
ACH-001715,0.15932889574200002
ACH-001735,-0.120817795789
ACH-001736,-0.245303499365
ACH-001737,-0.171815461651
ACH-001740,-0.22565180579
ACH-001745,-0.000285344186206
ACH-001750,-0.012666691889299999
ACH-001765,-0.14533786715299998
ACH-001956,-0.0312458713537
ACH-001957,-0.15889048280999998
