,SERBP1 (26135)
ACH-000304,-0.9675471516859999
ACH-000307,-0.7911101504000001
ACH-000308,-0.6518804598879999
ACH-000310,-1.00661292645
ACH-000311,-1.12665122302
ACH-000312,-0.462749662422
ACH-000315,-0.758503185058
ACH-000316,-0.48200685280199995
ACH-000317,-0.866469654456
ACH-000318,-0.38146972215400005
ACH-000319,-0.648705437819
ACH-000320,-0.603206178266
ACH-000322,-0.55827778179
ACH-000323,-1.10734569673
ACH-000324,-0.33230553312399996
ACH-000329,-0.759677114422
ACH-000330,-0.755049393233
ACH-000331,-0.626321790484
ACH-000332,-0.311308287282
ACH-000334,-0.9258319288660001
ACH-000335,-0.650713870298
ACH-000336,-0.467104436929
ACH-000337,-0.951819278797
ACH-000339,-0.679141257058
ACH-000341,-0.986597908812
ACH-000348,-0.7789780693610001
ACH-000350,-0.17860219345400002
ACH-000352,-0.7419642968469999
ACH-000356,-0.438069103201
ACH-000361,-0.34633939454400003
ACH-000362,-0.954101060085
ACH-000363,-0.289332173318
ACH-000364,-0.8472620593189999
ACH-000365,-0.715091450974
ACH-000366,-0.770449373443
ACH-000368,-0.943120646909
ACH-000374,-0.19289772750300002
ACH-000375,-0.851383116037
ACH-000376,-0.706461088517
ACH-000381,-1.1346205390100002
ACH-000383,-0.7336127917
ACH-000387,-0.7337500388760001
ACH-000389,-0.721483616533
ACH-000390,-0.702014917555
ACH-000393,-0.640596252997
ACH-000395,-0.326468527969
ACH-000397,-0.643915630753
ACH-000401,-0.808358023589
ACH-000402,-0.44516439509800004
ACH-000403,-0.34007356887100004
ACH-000404,-1.10978020453
ACH-000406,-0.28134138700399997
ACH-000407,-0.442456343892
ACH-000408,-0.356152976078
ACH-000410,-0.562848106287
ACH-000411,-0.8938462337809999
ACH-000414,-0.808741159226
ACH-000415,-0.5334596609160001
ACH-000416,-0.239509210975
ACH-000420,0.277606816332
ACH-000421,-0.40263785579899997
ACH-000424,-0.819885415859
ACH-000425,-0.266761206237
ACH-000426,-0.688374555054
ACH-000427,0.0088344943235
ACH-000433,-0.348434547769
ACH-000436,-0.7901232888040001
ACH-000444,-0.6240214982769999
ACH-000445,-0.24636593384599997
ACH-000448,-0.523893069222
ACH-000450,-0.875007190269
ACH-000452,-0.5177386890160001
ACH-000454,-0.494531254459
ACH-000458,-0.7373555740090001
ACH-000459,-0.883566161401
ACH-000460,-0.7685775298530001
ACH-000461,-0.662433041234
ACH-000463,-0.757391446292
ACH-000464,-0.6901178941689999
ACH-000466,-0.09636733836179999
ACH-000467,-0.836995315419
ACH-000468,-0.6458989555960001
ACH-000469,-0.307731076019
ACH-000470,-0.116389027007
ACH-000471,-0.88469254066
ACH-000472,-0.393729661999
ACH-000473,-0.664437768086
ACH-000475,-0.6527108991089999
ACH-000476,-0.798841422447
ACH-000477,-0.961335395821
ACH-000480,-0.6908126922390001
ACH-000481,-0.457155114718
ACH-000483,-0.385828695603
ACH-000484,-0.506649307302
ACH-000485,-0.643593984542
ACH-000486,-0.845164725062
ACH-000487,-0.743280273435
ACH-000488,-0.558282166191
ACH-000490,-0.390814419071
ACH-000491,-0.678992899569
ACH-000495,-0.9872982898780001
ACH-000496,-0.406020072517
ACH-000499,-0.56060443249
ACH-000500,-0.511481725127
ACH-000502,-0.4979304748100001
ACH-000503,-0.925666418021
ACH-000505,-0.563090364375
ACH-000507,-0.31476340301100003
ACH-000510,-0.571005727865
ACH-000511,-0.409379898799
ACH-000512,-0.884306536294
ACH-000516,-0.316699617148
ACH-000517,-0.0161750538566
ACH-000518,-0.361172307513
ACH-000520,-0.542181980129
ACH-000521,-0.45507632520499997
ACH-000522,-0.70502612777
ACH-000524,-0.582838854517
ACH-000527,-0.49195551389
ACH-000528,-0.579540745497
ACH-000537,-0.13217714643200001
ACH-000541,-0.400760465548
ACH-000542,-0.86429931736
ACH-000544,-0.866812910468
ACH-000545,-0.641761555849
ACH-000547,-0.529198455661
ACH-000548,-0.441533250863
ACH-000549,-0.694805750183
ACH-000550,-0.37167266913099994
ACH-000552,-0.625152433054
ACH-000556,-0.388653597655
ACH-000557,-0.566469891886
ACH-000570,-0.788532585837
ACH-000571,-0.649804558602
ACH-000573,-0.7700989621600001
ACH-000576,-0.814286855387
ACH-000580,-0.465891486603
ACH-000584,-0.8205018141079999
ACH-000585,0.150088182982
ACH-000588,-0.985596267587
ACH-000589,-0.764402304992
ACH-000591,-0.473097159802
ACH-000593,-0.482254467229
ACH-000600,-0.911976448316
ACH-000601,-0.715995616939
ACH-000604,-0.7884856447990001
ACH-000605,-0.347522416233
ACH-000606,-0.54700589278
ACH-000608,-0.7750998794689999
ACH-000614,-0.386211871348
ACH-000616,-1.02561348888
ACH-000618,-0.8796941520039999
ACH-000619,-0.49232685657799996
ACH-000620,-0.5792100457289999
ACH-000621,-0.766951438295
ACH-000622,-0.9565337641439999
ACH-000623,-0.809526254513
ACH-000624,-0.6756439910519999
ACH-000627,-0.640789140631
ACH-000630,-0.544068747103
ACH-000632,-0.703372057525
ACH-000633,-0.699416041304
ACH-000637,-0.8633411438249999
ACH-000638,-0.5861570322249999
ACH-000646,-0.413141564913
ACH-000647,-0.390177529616
ACH-000648,-0.604456167929
ACH-000649,-0.627376435792
ACH-000651,-0.395982120339
ACH-000652,-0.677357693019
ACH-000653,-0.646762122341
ACH-000657,-0.691306947414
ACH-000658,-0.697581595565
ACH-000661,-0.165743160301
ACH-000662,-0.299938440049
ACH-000663,-0.723082750278
ACH-000665,-0.667006875401
ACH-000671,-0.393064587177
ACH-000673,-0.331886062335
ACH-000676,-0.9089998143000001
ACH-000677,-0.6776071436769999
ACH-000681,-0.758908971903
ACH-000682,-0.938624990729
ACH-000683,-0.85300580221
ACH-000684,-0.433986102566
ACH-000688,-0.44812645765799997
ACH-000693,-0.648523882504
ACH-000694,-0.513297240336
ACH-000695,-0.424200638142
ACH-000696,-0.43524608638400003
ACH-000697,-0.758058781944
ACH-000699,-0.8186717366769999
ACH-000701,-1.0401551396100002
ACH-000706,-0.433992565499
ACH-000711,-0.6372012087560001
ACH-000713,-0.687503483901
ACH-000714,-0.7090401472319999
ACH-000718,-0.290831773393
ACH-000720,-0.658103389195
ACH-000721,-0.6979578771439999
ACH-000724,-0.9276230044399999
ACH-000725,-0.469839046615
ACH-000732,-0.461911401228
ACH-000734,-0.6289530265709999
ACH-000735,-0.441311358503
ACH-000736,-0.533271155668
ACH-000738,-0.700597547635
ACH-000746,-0.727909082912
ACH-000747,-0.792859212197
ACH-000748,-0.6583656649140001
ACH-000753,-0.830666510167
ACH-000756,-0.975618693792
ACH-000757,-0.6852288289740001
ACH-000758,-0.815562249946
ACH-000760,-0.601863409957
ACH-000763,-0.831994040706
ACH-000764,-0.7127271099629999
ACH-000765,-1.18600654539
ACH-000766,-0.15428501167199998
ACH-000767,-0.558328951795
ACH-000768,-0.631384176954
ACH-000769,-0.763692614166
ACH-000770,-0.374324626858
ACH-000771,-0.452494838511
ACH-000773,-1.00007873822
ACH-000776,-0.288372625558
ACH-000777,-0.7047758398620001
ACH-000778,-0.697278044063
ACH-000781,-0.5367494387539999
ACH-000782,-0.560256255746
ACH-000783,-0.6059103825419999
ACH-000784,-0.7011121966949999
ACH-000785,-0.604093148461
ACH-000787,-0.444131434178
ACH-000788,-0.736806842824
ACH-000791,-0.476238770436
ACH-000792,-0.640537898473
ACH-000794,-0.720566173685
ACH-000796,-0.413175142832
ACH-000799,-0.34946308309600005
ACH-000800,-0.525063567398
ACH-000802,-0.633529997326
ACH-000804,-0.7532690572499999
ACH-000805,-0.613586192025
ACH-000809,-0.797803246275
ACH-000810,-0.737297773039
ACH-000811,-0.283398288481
ACH-000817,-0.29700951246999996
ACH-000819,-0.797856204124
ACH-000820,-0.293567635348
ACH-000821,-0.709284714223
ACH-000822,-0.2087300182
ACH-000823,-0.727164341794
ACH-000824,-0.433988491404
ACH-000827,-0.603815430797
ACH-000829,-0.63490735317
ACH-000831,-0.535118188275
ACH-000832,-0.532837971148
ACH-000833,-0.798348851285
ACH-000834,-0.731005763313
ACH-000835,-0.7608933945999999
ACH-000836,-0.38275187936099997
ACH-000837,-0.610251727988
ACH-000838,-0.7497026743619999
ACH-000839,-0.623110897152
ACH-000840,-0.46974600037500003
ACH-000841,-0.278344652305
ACH-000843,-0.9171603325130001
ACH-000846,-0.766874914196
ACH-000847,-0.702474460508
ACH-000848,-0.736159383327
ACH-000849,-0.473961257232
ACH-000851,-0.7165683235439999
ACH-000855,-0.8025308037890001
ACH-000856,-0.864232480465
ACH-000858,-0.667734848359
ACH-000859,-0.941411932759
ACH-000861,-0.441344367354
ACH-000862,-0.55291168324
ACH-000865,-0.653562689566
ACH-000866,-0.443181466982
ACH-000867,-0.570973614227
ACH-000869,-0.770108499046
ACH-000872,-0.127257105274
ACH-000873,-0.557267239855
ACH-000876,-0.467061162691
ACH-000878,-0.40046719286
ACH-000880,-0.711669862067
ACH-000881,-0.705396332202
ACH-000882,-0.750128898083
ACH-000884,-0.512813739969
ACH-000885,-0.548803473334
ACH-000887,-0.686186534612
ACH-000888,-0.375597681104
ACH-000889,-0.355418607998
ACH-000890,-0.810400543777
ACH-000896,-0.37837926131399996
ACH-000898,-0.538796024231
ACH-000900,-0.599022796572
ACH-000901,-0.649724020696
ACH-000905,-0.64711041516
ACH-000906,-0.5169059026489999
ACH-000907,-0.9203379817370001
ACH-000910,-0.421736426938
ACH-000911,-0.585578178388
ACH-000912,-0.451694882251
ACH-000913,-0.507328385036
ACH-000915,-0.5574478024930001
ACH-000916,-0.5165475568810001
ACH-000917,-0.833802273694
ACH-000921,-0.623179412419
ACH-000924,-0.780030211937
ACH-000926,-0.595805688604
ACH-000928,-0.33560072535999996
ACH-000929,-0.7444425691519999
ACH-000932,-0.754135731688
ACH-000935,-1.06370400261
ACH-000936,-0.836387995609
ACH-000937,-0.49120750598000007
ACH-000938,-0.729503785827
ACH-000939,-0.319980263797
ACH-000941,-0.502679889876
ACH-000943,-0.451926483266
ACH-000946,-0.849403590441
ACH-000947,-0.679285900409
ACH-000948,-0.8148426303599999
ACH-000950,-0.629232792098
ACH-000953,-0.605573167664
ACH-000957,-0.683533136265
ACH-000958,-0.519966521921
ACH-000960,-0.32752789184500003
ACH-000963,-0.419566536183
ACH-000968,-1.01166802975
ACH-000969,-0.57940904806
ACH-000973,-0.783392281428
ACH-000974,-0.638895015079
ACH-000975,-0.740252003386
ACH-000976,-0.391751520897
ACH-000978,-1.1468557301200002
ACH-000980,-0.785488083171
ACH-000984,-0.578080215219
ACH-000986,-0.620045428314
ACH-000988,-0.317261855941
ACH-000993,-0.335042668083
ACH-000994,-0.44894636180799996
ACH-000996,-0.546826119046
ACH-001001,-0.521297877103
ACH-001020,-0.589300409229
ACH-001028,-0.802933763609
ACH-001031,-0.997161544992
ACH-001038,-0.580878954922
ACH-001048,-0.26055618099
ACH-001050,-0.840502127474
ACH-001053,-0.413858473186
ACH-001054,-0.8381067904530001
ACH-001061,-0.652036606489
ACH-001067,-0.574490139026
ACH-001075,-0.481850139902
ACH-001096,-0.7950042595290001
ACH-001128,-0.7117489296170001
ACH-001134,-0.741620579511
ACH-001151,-0.34474766759099995
ACH-001163,-0.915042627704
ACH-001164,-0.44692235506899997
ACH-001173,-0.765689182818
ACH-001183,-0.242566256259
ACH-001184,-0.7979503956820001
ACH-001190,-0.44600048218800004
ACH-001192,-0.6767665695
ACH-001193,-0.479248936029
ACH-001196,-0.49578610758
ACH-001197,-0.594263911678
ACH-001205,-0.17196949605599998
ACH-001211,-0.159419347991
ACH-001212,-0.39910672861999996
ACH-001228,-0.953138564894
ACH-001232,-0.936944767574
ACH-001239,-0.600323130714
ACH-001274,-0.71644336884
ACH-001275,-1.06756757466
ACH-001277,-0.76399626162
ACH-001278,-0.6911987408470001
ACH-001280,-0.7952627985330001
ACH-001283,-0.711266811382
ACH-001289,-0.8239832483230001
ACH-001295,-0.577639921083
ACH-001300,-0.797845346807
ACH-001301,-0.8916155923029999
ACH-001302,-0.47386853194300005
ACH-001303,-0.632237590663
ACH-001306,-0.650667919064
ACH-001318,-0.9291532930320001
ACH-001322,-0.58861444735
ACH-001328,-0.538301435434
ACH-001332,-0.500038860428
ACH-001333,-0.758031419063
ACH-001336,-0.899890905724
ACH-001340,-0.682361256604
ACH-001346,-0.610405066222
ACH-001353,-0.32071230837
ACH-001354,-0.914600445042
ACH-001367,-0.624507346492
ACH-001368,-0.640663262001
ACH-001374,-0.7526297752169999
ACH-001375,-0.40870108295199997
ACH-001377,-0.53677852058
ACH-001380,-0.51033956175
ACH-001391,-1.10296445949
ACH-001407,-0.7578383419210001
ACH-001408,-0.7875021480679999
ACH-001413,-0.502207492374
ACH-001430,-0.25905009813900004
ACH-001431,-0.285102984252
ACH-001450,-0.606980551992
ACH-001496,-0.747297705949
ACH-001500,-0.104627762654
ACH-001521,-0.7800504181010001
ACH-001523,-0.8114224196459999
ACH-001532,-0.6820270313050001
ACH-001536,-0.6718293465459999
ACH-001550,-0.405612535013
ACH-001552,-0.563682429276
ACH-001554,-0.837641494302
ACH-001645,-0.848693032685
ACH-001654,-0.582869786454
ACH-001715,-0.377399071453
ACH-001735,-0.47291612914700004
ACH-001736,-0.484682182456
ACH-001737,-0.265458302453
ACH-001740,-0.430045731937
ACH-001745,-0.529729850998
ACH-001750,-0.49597848736999994
ACH-001765,-0.463764892533
ACH-001956,-0.20353264707199997
ACH-001957,-1.01563967656
