,PTPLAD2 (401494)
ACH-000004,0.133146488398
ACH-000007,0.118979800839
ACH-000009,-0.15490321066999999
ACH-000011,0.0473239222779
ACH-000012,0.146994935991
ACH-000013,0.20083435603799998
ACH-000014,-0.0219587641839
ACH-000015,-0.112991750481
ACH-000017,0.353650852217
ACH-000018,-0.190737117492
ACH-000019,0.292349234243
ACH-000021,0.06629449640940001
ACH-000022,0.0514591087505
ACH-000025,0.21712937555300002
ACH-000028,0.203931495121
ACH-000030,0.00792610294369
ACH-000035,0.128707611107
ACH-000036,0.0479098324098
ACH-000037,0.048326991432099994
ACH-000039,0.19511345526299997
ACH-000040,0.187736173747
ACH-000041,0.0503763303991
ACH-000042,0.0774160135848
ACH-000045,0.00360246179564
ACH-000047,-0.0943214273237
ACH-000052,-0.0329837110795
ACH-000053,0.027401651575199998
ACH-000054,-0.00885104721717
ACH-000055,0.139257632082
ACH-000060,0.187466830207
ACH-000067,0.201147524402
ACH-000070,0.221205978017
ACH-000075,-0.0226242584856
ACH-000078,-0.0765829753284
ACH-000082,-0.10828690570699999
ACH-000085,-0.128705299255
ACH-000086,0.045386797991000004
ACH-000087,0.0174786776919
ACH-000092,-0.020238034442099997
ACH-000095,-0.0138453560712
ACH-000097,0.0718229875007
ACH-000098,0.0884626430218
ACH-000099,0.0734116929055
ACH-000108,0.134823636216
ACH-000113,0.057075607243599995
ACH-000115,0.136557820038
ACH-000116,0.22205661572500002
ACH-000118,0.114427272603
ACH-000120,0.109398884352
ACH-000123,0.00832111272606
ACH-000127,0.0108237232745
ACH-000128,0.0758061617395
ACH-000132,-0.216281443756
ACH-000133,-0.0944849563139
ACH-000137,-0.24902457847800002
ACH-000138,0.0879078511613
ACH-000142,0.275995652436
ACH-000143,-0.281831706931
ACH-000146,-0.0150955267641
ACH-000148,0.00404488936089
ACH-000150,-0.00584949440132
ACH-000152,0.346681408404
ACH-000153,0.037377538002699995
ACH-000159,0.0105253957609
ACH-000160,0.18714485005399997
ACH-000163,0.156534418485
ACH-000167,0.187222786448
ACH-000168,0.137627415591
ACH-000169,-0.069361036908
ACH-000178,0.104009783933
ACH-000182,-0.04192850773
ACH-000183,0.23732960239599998
ACH-000188,0.229761933955
ACH-000189,0.270067941951
ACH-000190,-0.16539830575300002
ACH-000198,0.0995363447061
ACH-000204,-0.12632741548100002
ACH-000206,0.210479770752
ACH-000207,0.018394670137
ACH-000211,-0.0957598022941
ACH-000215,0.0671835656791
ACH-000221,0.0864930164067
ACH-000222,-0.146985505117
ACH-000223,0.0665535370175
ACH-000226,0.277856790107
ACH-000227,-0.030396929460700002
ACH-000228,0.171982137669
ACH-000231,0.113491934781
ACH-000232,-0.019439330241599998
ACH-000233,0.03442232191859999
ACH-000234,0.146388118247
ACH-000235,0.049877794256999994
ACH-000237,0.122800391732
ACH-000238,-0.06611108511519999
ACH-000243,0.0181947078808
ACH-000244,0.40249901403399996
ACH-000246,0.0198375075462
ACH-000248,0.24749870274799998
ACH-000250,0.15330224320900002
ACH-000251,0.136285788596
ACH-000253,0.0228048888937
