,SLC51A (200931)
ACH-000433,-0.074197720314
ACH-000436,0.14358013018100002
ACH-000444,-0.105793081249
ACH-000445,-0.05477865143130001
ACH-000448,-0.13210677134600002
ACH-000450,0.00285993283844
ACH-000452,-0.004174702950300001
ACH-000454,-0.316294804419
ACH-000458,0.0298810675715
ACH-000459,-0.164255722352
ACH-000460,-0.104668945983
ACH-000461,-0.017590514688400002
ACH-000463,-0.027854533078600002
ACH-000464,-0.202066713332
ACH-000466,-0.0458055635524
ACH-000467,-0.20280748732599999
ACH-000468,-0.0439873168831
ACH-000469,-0.021298991195400005
ACH-000470,-0.22978567534000002
ACH-000471,0.0334648319144
ACH-000472,-0.119964672698
ACH-000473,0.010355559206200002
ACH-000475,-0.153385601237
ACH-000476,-0.0315196293856
ACH-000477,-0.11820178034800001
ACH-000480,0.0145128610174
ACH-000481,-0.0291758057509
ACH-000483,0.0590984264018
ACH-000484,0.050021742529600004
ACH-000485,-0.193894129164
ACH-000486,-0.053804571215699995
ACH-000487,0.00284023156348
ACH-000488,-0.10461749090900001
ACH-000490,-0.021173637608500002
ACH-000491,-0.0349575746706
ACH-000495,-0.125628954138
ACH-000496,-0.0246114463265
ACH-000499,-0.0815818090403
ACH-000500,-0.21063591864300002
ACH-000502,-0.10406030588199999
ACH-000503,0.07185644493639999
ACH-000505,0.0406243848019
ACH-000507,0.0473840891454
ACH-000510,0.021538063577400002
ACH-000511,-0.0339531024659
ACH-000512,-0.08181894835310001
ACH-000516,0.0264546209875
ACH-000517,-0.150304618756
ACH-000518,-0.0728675452009
ACH-000520,-0.172084478412
ACH-000521,-0.054022380818300006
ACH-000522,0.024828180486599998
ACH-000524,-0.123301942369
ACH-000527,-0.09263312974099999
ACH-000528,-0.111695669121
ACH-000537,-0.12393283883600001
ACH-000541,-0.17607983980099998
ACH-000542,-0.0172001186295
ACH-000544,-0.0135478636205
ACH-000545,0.0720909676714
ACH-000547,0.0268972798253
ACH-000548,-0.0486196817529
ACH-000549,-0.0575042121911
ACH-000550,-0.0683810748662
ACH-000552,-0.129120192487
ACH-000556,-0.0188268669336
ACH-000557,0.0362617879643
ACH-000570,-0.0466152175637
ACH-000571,-0.18679183270599997
ACH-000573,-0.069615648896
ACH-000576,-0.14750550682900002
ACH-000580,0.0336559353014
ACH-000584,0.006118177919140001
ACH-000585,-0.08167684454429999
ACH-000588,-0.017398438848000002
ACH-000589,-0.05108708986280001
ACH-000591,-0.14682253369200002
ACH-000593,-0.152061815124
ACH-000600,0.00737276895991
ACH-000601,-0.14483180301100002
ACH-000604,0.00368640683945
ACH-000605,-0.051252599045400006
ACH-000606,0.141188433603
ACH-000608,-0.0704343220108
ACH-000614,0.0998849200591
ACH-000616,0.065113004677
ACH-000618,0.0127206836516
ACH-000619,-0.0116547196071
ACH-000620,0.058027312050199994
ACH-000621,0.0676824381424
ACH-000622,0.0691733524429
ACH-000623,-0.045370526970600004
ACH-000624,-0.0645779861319
ACH-000627,-0.0176373485741
ACH-000630,-0.0627055108545
ACH-000632,-0.0688880587536
ACH-000633,-0.0486902894441
ACH-000637,0.0316240734456
ACH-000638,0.0109463551675
ACH-000646,-0.0970658297251
ACH-000647,0.0430816226968
ACH-000648,0.016109245294000003
ACH-000649,0.00982221307292
ACH-000651,-0.037904325613800006
ACH-000652,-0.139288764494
ACH-000653,0.0139644459206
ACH-000657,-0.059712443230300005
ACH-000658,-0.0101623297879
ACH-000661,-0.117140436354
ACH-000662,0.141044687661
ACH-000663,-0.07305813565739999
ACH-000665,0.033036530531
ACH-000671,-0.024101040128700003
ACH-000673,-0.044973926508800006
ACH-000676,0.0010152093285299999
ACH-000677,0.16152012009000002
ACH-000681,-0.0252582354896
ACH-000682,-0.027754849345200002
ACH-000683,-0.109783476892
ACH-000684,-0.217150794767
ACH-000688,0.0663982152478
ACH-000693,0.018307323168400003
ACH-000694,-0.0866540945927
ACH-000695,-0.118962451402
ACH-000696,-0.0151069213152
ACH-000697,-0.114538244672
ACH-000699,-0.0185874686038
ACH-000701,-0.196878573083
ACH-000706,-0.0111308764518
ACH-000711,-0.00912023713883
ACH-000713,0.0536336028324
ACH-000714,0.10465416095300001
ACH-000718,-0.00313979051874
ACH-000720,0.0197065206895
ACH-000721,-0.07858259468239999
ACH-000724,-0.106352758838
ACH-000725,0.11824202220699999
ACH-000732,-0.0275807174892
ACH-000734,-0.06889100925260001
ACH-000735,-0.06491945071930001
ACH-000736,-0.227877833202
ACH-000738,-0.007709458661560001
ACH-000746,0.029165091137399998
ACH-000747,0.07126853732480001
ACH-000748,-0.0613373762438
ACH-000753,-0.108597627638
ACH-000756,-0.016171460796299997
ACH-000757,0.113911040396
ACH-000758,0.040798874063499996
ACH-000760,0.0488941490496
ACH-000763,-0.06873070239160001
ACH-000764,0.0669063102608
ACH-000765,-0.00475410080598
ACH-000766,0.065690982078
ACH-000767,0.0451385133562
ACH-000768,-0.0501743901131
ACH-000769,-0.164158940089
ACH-000770,-0.0509438568636
ACH-000771,-0.171478428643
ACH-000773,-0.0479566402872
ACH-000776,-0.04837488108969999
ACH-000777,-0.240437737687
ACH-000778,-0.005535799475199999
ACH-000781,-0.09344650355510001
ACH-000782,-0.037379854083800006
ACH-000783,-0.0673802416853
ACH-000784,-0.10362564646099999
ACH-000785,0.045561506452900004
ACH-000787,-0.040471595156900006
ACH-000788,-0.10224859938200001
ACH-000791,-0.131622880872
ACH-000792,-0.0769477730637
ACH-000794,-0.289109444135
ACH-000796,-0.13798396757200002
ACH-000799,-0.0487957183892
ACH-000800,-0.0802025700936
ACH-000802,-0.17237601763500002
ACH-000804,-0.102505115985
ACH-000805,0.167314998522
ACH-000809,-0.161022058587
ACH-000810,-0.206510985387
ACH-000811,-0.0143127256878
ACH-000817,0.128130145074
ACH-000819,0.033941458452300004
ACH-000820,-0.00897020391244
ACH-000821,0.0411990751375
ACH-000822,-0.0156647074412
ACH-000823,-0.037729412992800006
ACH-000824,-0.093390043322
ACH-000827,-0.0795887242473
ACH-000829,-0.12062321832100001
ACH-000831,0.0157540509185
ACH-000832,-0.0569400581374
ACH-000833,0.0922411447562
ACH-000834,0.0681583548033
ACH-000835,-0.0322494346331
ACH-000836,-0.134008305547
ACH-000837,-0.0553323643649
ACH-000838,0.0108955466234
ACH-000839,-0.17282235278900002
ACH-000840,0.22167523570300002
ACH-000841,-0.121686867655
ACH-000843,0.0934178485335
ACH-000846,0.048027650870500004
ACH-000847,0.183323349258
ACH-000848,0.08983093028400001
ACH-000849,-0.0749081450708
ACH-000851,-0.0177911736772
ACH-000855,-0.0245042449841
ACH-000856,-0.16340442392
ACH-000858,-0.030481145611900004
ACH-000859,-0.12626586283500002
ACH-000861,0.0810012422283
ACH-000862,-0.0923522620592
ACH-000865,-0.0735554894592
ACH-000866,-0.015827424128799998
ACH-000867,-0.028131741558599998
ACH-000869,-0.00539555788442
ACH-000872,0.019403823298400003
ACH-000873,-0.055823560195199996
ACH-000876,0.033011774744899997
ACH-000878,0.0654101613394
ACH-000880,0.098971217991
ACH-000881,-0.059587477850500004
ACH-000882,-0.0344717730843
ACH-000884,-0.164224844825
ACH-000885,-0.11839459849999999
ACH-000887,-0.006095286418419999
ACH-000888,-0.0579451932665
ACH-000889,0.0519973400727
ACH-000890,0.0735693990932
ACH-000896,0.00810172745387
ACH-000898,-0.0600781184239
ACH-000900,0.052771265412300004
ACH-000901,-0.055265347366300004
ACH-000905,-0.0161470270745
ACH-000906,-0.0781584354967
ACH-000907,-0.057931349055000005
ACH-000910,-0.357923884024
ACH-000911,0.022558002220299998
ACH-000912,-0.0900308633535
ACH-000913,-0.04565418474380001
ACH-000915,0.0389351270859
ACH-000916,-0.0994467632771
ACH-000917,0.114460027393
ACH-000921,-0.010640820524500001
ACH-000924,0.0315998421893
ACH-000926,-0.0711751462292
ACH-000928,-0.20604943292199998
ACH-000929,-0.202213862852
ACH-000932,0.019833680961900003
ACH-000935,-0.11310549314099999
ACH-000936,0.0271504578644
ACH-000937,-0.11554716557499999
ACH-000938,-0.0757926576322
ACH-000939,0.08018929474849999
ACH-000941,0.0198053974786
ACH-000943,0.0417534373998
ACH-000946,0.0318274421686
ACH-000947,-0.007897457162819999
ACH-000948,-0.0172933933847
ACH-000950,0.07841117797069999
ACH-000953,-0.049711283744
ACH-000957,0.172568229806
ACH-000958,0.0768358744803
ACH-000960,-0.043053727203800005
ACH-000963,0.0230920469889
ACH-000968,-0.0379225144105
ACH-000969,0.0357568097665
ACH-000973,-0.077959276215
ACH-000974,-0.0156877040988
ACH-000975,-0.039134216857
ACH-000976,0.0765851063126
ACH-000978,0.0544443459348
ACH-000980,-0.0905957009402
ACH-000984,0.081094263405
ACH-000986,-0.0634837805183
ACH-000988,0.0312898197301
ACH-000993,-0.104001705754
ACH-000994,-0.06878343369510001
ACH-000996,0.0416347947857
ACH-001001,-0.0681626309343
ACH-001020,-0.347190364442
ACH-001028,-0.08784255350089999
ACH-001031,-0.19228315455400002
ACH-001038,0.0113992440786
ACH-001048,0.0267605473716
ACH-001050,-0.0809152379901
ACH-001053,-0.06412263905019999
ACH-001054,-0.00404551687882
ACH-001061,-0.0204939072749
ACH-001067,-0.0486137235816
ACH-001075,0.0320344306752
ACH-001096,0.022400838479499998
ACH-001128,0.07333611167830001
ACH-001134,-0.0134240214809
ACH-001151,-0.0210223839041
ACH-001163,-0.0879054728503
ACH-001164,0.09578753444350001
ACH-001173,0.0243362484711
ACH-001183,-0.138154687431
ACH-001184,-0.19209420862999999
ACH-001190,0.0369500217798
ACH-001192,-0.022871799144299997
ACH-001193,0.0614337634573
ACH-001196,-0.139978710405
ACH-001197,0.009912095933729999
ACH-001205,-0.134441080331
ACH-001211,0.0258667366317
ACH-001212,0.193049712189
ACH-001228,-0.49166110766099996
ACH-001232,-0.19918852663199998
ACH-001239,-0.034124539835900004
ACH-001274,-0.0279620410513
ACH-001275,0.08794268535769999
ACH-001277,-0.043311959398800004
ACH-001278,0.0010911884675999998
ACH-001280,-0.158618889548
ACH-001283,0.0372720903372
ACH-001289,-0.149953140045
ACH-001295,-0.0193625356678
ACH-001300,-0.06935921280110001
ACH-001301,-0.0359906291309
ACH-001302,-0.10660381410599999
ACH-001303,-0.22486440882300002
ACH-001306,-0.00702366002528
ACH-001318,-0.0959207693302
ACH-001322,-0.189944309026
ACH-001328,-0.19290665037500002
ACH-001332,-0.0944477759465
ACH-001333,0.099429213947
ACH-001336,0.0900032664504
ACH-001340,-0.144366781907
ACH-001346,-0.0876695483808
ACH-001353,-0.17276958826699998
ACH-001354,-0.091977532897
ACH-001367,-0.0731079890853
ACH-001368,-0.0786140267367
ACH-001374,0.0013670925547299999
ACH-001375,-0.361491102143
ACH-001377,0.00637575451423
ACH-001380,-0.03580021956
ACH-001391,-0.156617690325
ACH-001407,-0.080541247702
ACH-001408,-0.26817388931999997
ACH-001413,-0.145394075694
ACH-001430,-0.123594411398
ACH-001431,-7.61954549417e-05
ACH-001450,0.0674028713358
ACH-001496,-0.07001926043250001
ACH-001500,-0.00534388588035
ACH-001521,-0.40612724042
ACH-001523,-0.0788775182196
ACH-001532,-0.130449367481
ACH-001536,0.035766290540900005
ACH-001550,-0.114113141064
ACH-001552,-0.0611030869671
ACH-001554,-0.088611980864
ACH-001645,0.0463458250313
ACH-001654,-0.148813365043
ACH-001715,0.053769626897999995
ACH-001735,-0.0461763299774
ACH-001736,-0.0891063571411
ACH-001737,0.0743501216666
ACH-001740,0.0986697470699
ACH-001745,-0.0534760268461
ACH-001750,-0.0386705972369
ACH-001765,0.00154107485456
ACH-001956,-0.0236282923678
ACH-001957,0.055532857448199996
