,TRIP13 (9319)
ACH-000004,-0.433368111013
ACH-000007,-0.537312501509
ACH-000009,-0.747968539894
ACH-000011,-0.448485026828
ACH-000012,-0.664605732114
ACH-000013,-0.17418566533
ACH-000014,-0.418278060587
ACH-000015,-0.40268350801200004
ACH-000017,-0.11018433937899999
ACH-000018,-0.661437145057
ACH-000019,-0.48479319247
ACH-000021,-0.186054594852
ACH-000022,-0.632674343903
ACH-000025,-0.385787672673
ACH-000028,-0.868145170149
ACH-000030,-0.449707378339
ACH-000035,-0.0552901652298
ACH-000036,-0.424535002133
ACH-000037,-0.470685388599
ACH-000039,-0.34740200887100003
ACH-000040,-0.5796946473610001
ACH-000041,-0.459362194008
ACH-000042,-0.0659729451036
ACH-000045,-0.23672226523899997
ACH-000047,-0.59439406295
ACH-000052,-0.0705530828397
ACH-000053,-0.38845164141599997
ACH-000054,-0.285757411071
ACH-000055,-0.38320983974699996
ACH-000060,-0.18986450729
ACH-000067,-0.432402904358
ACH-000070,-0.746282208649
ACH-000075,-0.40743381462
ACH-000078,-0.46092649685099996
ACH-000082,-0.8203755344079999
ACH-000085,-0.39905849893399997
ACH-000086,-0.830612135643
ACH-000087,-0.32976809842
ACH-000092,-0.9441681842299999
ACH-000095,-0.256981357647
ACH-000097,-0.386168507886
ACH-000098,-0.264150210531
ACH-000099,-0.354042134506
ACH-000108,-0.507962535095
ACH-000113,-0.65961458548
ACH-000115,0.00496567879884
ACH-000116,-0.786205287992
ACH-000118,-0.229961306398
ACH-000120,-0.819645639234
ACH-000123,-0.260437556073
ACH-000127,-0.23903170588599998
ACH-000128,-0.968525801225
ACH-000132,-0.338802029816
ACH-000133,-0.412604561952
ACH-000137,-0.294323802824
ACH-000138,-0.255484074693
ACH-000142,-0.558387231432
ACH-000143,-0.293696878898
ACH-000146,-0.446782863927
ACH-000148,-0.24797198179000002
ACH-000150,-0.419216762422
ACH-000152,-0.297629688193
ACH-000153,-0.624320019633
ACH-000159,-0.39428126450900003
ACH-000160,-0.46011641605
ACH-000163,-0.664743384809
ACH-000167,-0.295823315644
ACH-000168,-0.26816157536999996
ACH-000169,-0.300795549617
ACH-000178,-0.5812194827539999
ACH-000182,-0.208297801221
ACH-000183,0.113630646151
ACH-000188,-0.482962723794
ACH-000189,-0.427615173779
ACH-000190,-0.180323706467
ACH-000198,-1.16628110697
