,OR5AR1 (219493)
ACH-000491,-0.0507810139942
ACH-000495,0.181969066717
ACH-000496,-0.35358479453100006
ACH-000499,-0.0642900650401
ACH-000500,0.143746314025
ACH-000502,0.0672213164807
ACH-000503,0.00572107173803
ACH-000505,-0.0175598684731
ACH-000507,0.161682289497
ACH-000510,0.0298816910423
ACH-000511,0.047842683449300004
ACH-000512,0.0897544154357
ACH-000516,0.0130042812968
ACH-000517,0.0744870919324
ACH-000518,0.005919375772619999
ACH-000520,-0.158345540555
ACH-000521,0.18162643739999998
ACH-000522,-0.102258677538
ACH-000524,0.0933851152336
ACH-000527,0.0920518974955
ACH-000528,-0.06269437418769999
ACH-000537,-0.0160373766127
ACH-000541,0.124768930281
ACH-000542,0.0484270097126
ACH-000544,0.039823008700300006
ACH-000545,-0.102393257389
ACH-000547,0.07836528145039999
ACH-000548,-0.132193953555
ACH-000549,-0.0192695810774
ACH-000550,0.147191190549
ACH-000552,-0.054016840559
ACH-000556,0.138619496889
ACH-000557,0.229344655337
ACH-000570,0.05550520258230001
ACH-000571,0.0191157959533
ACH-000573,0.0992894574123
ACH-000576,0.00309988765625
ACH-000580,-0.0544009193108
ACH-000584,-0.0608050131389
ACH-000585,0.054904699180199995
ACH-000588,-0.0731357911994
ACH-000589,0.00347522411095
ACH-000591,-0.257060297275
ACH-000593,0.0528268798536
ACH-000600,0.07052553003119999
ACH-000601,0.0252244300967
ACH-000604,0.0734422513408
ACH-000605,-0.0837744026172
ACH-000606,-0.00289345032241
ACH-000608,-0.013298389605399998
ACH-000614,-0.08084281318599999
ACH-000616,0.028990283528299996
ACH-000618,-0.0318381667981
ACH-000619,-0.175391103507
ACH-000620,-0.012573989985
ACH-000621,-0.057179900333500004
ACH-000622,0.016505288711899997
ACH-000623,0.047620638972199994
ACH-000624,0.006149283426310001
ACH-000627,-0.0648082394313
ACH-000630,-0.00820857517553
ACH-000632,0.0325236262308
ACH-000633,-0.0168364839691
ACH-000637,-0.0480659132616
ACH-000638,0.056054166454
ACH-000646,0.07007483195460001
ACH-000647,-0.08339103267039999
ACH-000648,0.0523962882051
ACH-000649,0.113569861703
ACH-000651,0.207082656727
ACH-000652,0.0260897140424
ACH-000653,-0.0167384391356
ACH-000657,-0.0165959279
ACH-000658,0.18819362560400002
ACH-000661,-0.192043666449
ACH-000662,0.019023535289200002
ACH-000663,-0.0380761611942
ACH-000665,-0.18829488787700002
ACH-000671,-0.136311747696
ACH-000673,-0.0677364340861
ACH-000676,-0.0715042898646
ACH-000677,-0.00401619801703
ACH-000681,0.052958932753999995
ACH-000682,0.0676182780128
ACH-000683,0.0188344992728
ACH-000684,-0.0026445659389899997
ACH-000688,0.0426239979214
ACH-000693,0.08182688571380001
ACH-000694,-0.0345195582051
ACH-000695,0.14468691851600002
ACH-000696,0.043831921294300004
ACH-000697,-0.09973379517179999
ACH-000699,0.0702692171761
ACH-000701,-0.0776945441994
ACH-000706,-0.0200323125129
ACH-000711,0.069505625945
ACH-000713,-0.303752222518
ACH-000714,0.0527790630233
ACH-000718,0.164568543579
ACH-000720,0.06484763157380001
ACH-000721,-0.043706657018800006
ACH-000724,-0.100849113726
ACH-000725,-0.07423171837169999
ACH-000732,-0.301138127214
ACH-000734,-0.16807946673000002
ACH-000735,-0.0914603941746
ACH-000736,0.11266853144300001
ACH-000738,-0.062187546238400004
ACH-000746,0.08239325212339998
ACH-000747,-0.0485957073924
ACH-000748,0.191662132707
ACH-000753,0.0728864021013
ACH-000756,-0.243070631482
ACH-000757,0.11984890172599999
ACH-000758,-0.102094859301
ACH-000760,0.107543264919
ACH-000763,-0.026273443217000002
ACH-000764,0.037881690820300004
ACH-000765,-0.22060093435
ACH-000766,-0.020432135799300002
ACH-000767,-0.13831809396400002
ACH-000768,-0.0889979448914
ACH-000769,0.0855135746067
ACH-000770,0.20739831952399998
ACH-000771,-0.08547416290539998
ACH-000773,0.029981351887099997
ACH-000776,-0.15940314484999998
ACH-000777,-0.0796950988662
ACH-000778,-0.0738158423628
ACH-000781,0.0257595604212
ACH-000782,0.136526093426
ACH-000783,-0.0851745203858
ACH-000784,0.112023874218
ACH-000785,-0.0878922976328
ACH-000787,0.10266034901900001
ACH-000788,-0.051003683802500005
ACH-000791,-0.0945630959613
ACH-000792,-0.0910685101193
ACH-000794,-0.149412940559
ACH-000796,-0.132269412936
ACH-000799,0.0360451115458
ACH-000800,0.04655541921680001
ACH-000802,0.0550256136919
ACH-000804,-0.09832077879869999
ACH-000805,0.20998059646699999
ACH-000809,0.09332409564659999
ACH-000810,-0.164916123892
ACH-000811,0.07836101056099999
ACH-000817,-0.033237718846800005
ACH-000819,0.0468825877111
ACH-000820,0.245421513688
ACH-000821,0.165469800839
ACH-000822,-0.09627130695039998
ACH-000823,-0.027025137892800002
ACH-000824,-0.0960455401285
ACH-000827,-0.101685456894
ACH-000829,0.0078303671119
ACH-000831,-0.00702797680962
ACH-000832,-0.27134512964699997
ACH-000833,-0.0765469003927
ACH-000834,0.0317947314843
ACH-000835,0.0571709265167
ACH-000836,0.0138527272765
ACH-000837,0.08782591650510001
ACH-000838,-0.09484747787999999
ACH-000839,-0.210381510322
ACH-000840,0.0486815276374
ACH-000841,0.0609472410846
ACH-000843,-0.009708702223680001
ACH-000846,0.00989962647346
ACH-000847,-0.0680804116363
ACH-000848,0.021308210715400004
ACH-000849,0.195890270253
ACH-000851,0.09347919287419999
ACH-000855,0.020315024631900002
ACH-000856,-0.125745263621
ACH-000858,0.000612091764347
ACH-000859,-0.106974763332
ACH-000861,-0.0644154264616
ACH-000862,0.0892875978177
ACH-000865,-0.0519280809009
ACH-000866,0.07390457995210001
ACH-000867,0.028963250319500002
ACH-000869,-0.027499183501499998
ACH-000872,-0.0692614564173
ACH-000873,0.023479890291499998
ACH-000876,-0.17149186668299998
ACH-000878,0.214204843566
ACH-000880,-0.102412586273
ACH-000881,0.090168893249
ACH-000882,-0.019204421777
ACH-000884,0.105022763783
ACH-000885,-0.05041555130940001
ACH-000887,-0.038776150613
ACH-000888,0.06579160710990001
ACH-000889,0.036999743577699994
ACH-000890,-0.111063601138
ACH-000896,0.009480739906069999
ACH-000898,-0.150552460922
ACH-000900,-0.0916898661042
ACH-000901,-0.020107913972700002
ACH-000905,-0.0266679873369
ACH-000906,-0.005033267531319999
ACH-000907,0.23725359652300002
ACH-000910,-0.0010472850028799999
ACH-000911,-0.041030700443899996
ACH-000912,-0.07891271503280001
ACH-000913,0.08765716215660001
ACH-000915,-0.0576468940569
ACH-000916,-0.07960279018680001
ACH-000917,-0.051267323703300005
ACH-000921,-0.187986194901
ACH-000924,0.0867483402203
ACH-000926,0.0417115206644
ACH-000928,0.0481345839398
ACH-000929,-0.250747033126
ACH-000932,-0.044060225812999995
ACH-000935,-0.154101666654
ACH-000936,-0.048518658459599996
ACH-000937,0.021697202101599998
ACH-000938,0.0773287187153
ACH-000939,0.155609709552
ACH-000941,-0.153129048627
ACH-000943,0.08653772970349999
ACH-000946,-0.288721164892
ACH-000947,-0.145724805305
ACH-000948,-0.0373532295604
ACH-000950,-0.26096671623
ACH-000953,-0.0104285501358
ACH-000957,-0.40111492592
ACH-000958,-0.19925161245
ACH-000960,-0.0110193507201
ACH-000963,-0.12280175053799999
ACH-000968,-0.125362805139
ACH-000969,-0.206733315486
ACH-000973,-0.0064937203911300005
ACH-000974,0.0634355198026
ACH-000975,0.151893153227
ACH-000976,-0.07453498366830001
ACH-000978,0.236127644192
ACH-000980,0.048517417852099995
ACH-000984,-0.29051549023400003
ACH-000986,-0.00228678410147
ACH-000988,-0.06167851392319999
ACH-000993,0.0300373854704
ACH-000994,0.0517458890498
ACH-000996,-0.0361169678829
ACH-001001,0.0193663462487
ACH-001020,0.0348279632161
ACH-001028,-0.0377083528225
ACH-001031,0.126612024783
ACH-001038,-0.21623062330099999
ACH-001048,-0.055039823757600005
ACH-001050,0.05046229299359999
ACH-001053,-0.179120484111
ACH-001054,-0.019214886775200002
ACH-001061,0.061186190393199995
ACH-001067,0.044477025635
ACH-001075,0.00987826164642
ACH-001096,0.0681280659363
ACH-001128,-0.202598343427
ACH-001134,-0.0440623527685
ACH-001151,-0.0014380481332000002
ACH-001163,-0.045967620618099995
ACH-001164,0.39477339883400003
ACH-001173,0.0391329536451
ACH-001183,-0.0791797753131
ACH-001184,0.160802654208
ACH-001190,-0.257796090933
ACH-001192,0.101944835825
ACH-001193,-0.114521652868
ACH-001196,-0.008583232963609999
ACH-001197,0.113989345741
ACH-001205,-0.0427822405338
ACH-001211,-0.0238511416126
ACH-001212,-0.159583749291
ACH-001228,0.106105425052
ACH-001232,0.0213070340293
ACH-001239,0.049281002578099996
ACH-001274,0.010350241436200001
ACH-001275,-0.045339389895699994
ACH-001277,0.00859335870037
ACH-001278,-0.10683644910199999
ACH-001280,0.24564289170200002
ACH-001283,0.043879429599800006
ACH-001289,-0.024623953355499998
ACH-001295,0.00853540266726
ACH-001300,-0.0586190084445
ACH-001301,0.0666606071253
ACH-001302,0.080254969173
ACH-001303,0.07321548799260001
ACH-001306,-0.0036766517876599997
ACH-001318,-0.0599843555803
ACH-001322,-0.19450524947700001
ACH-001328,-0.0027483812236599996
ACH-001332,0.00962926854181
ACH-001333,-0.159370302724
ACH-001336,-0.213333157837
ACH-001340,-0.112665218531
ACH-001346,-0.0222493056892
ACH-001353,0.038038294831800004
ACH-001354,-0.00322048839531
ACH-001367,-0.267264891097
ACH-001368,0.0223951377633
ACH-001374,-0.111935019211
ACH-001375,0.0847629136603
ACH-001377,-0.163163366143
ACH-001380,-0.103613016444
ACH-001391,-0.144405029479
ACH-001407,-0.0285392275482
ACH-001408,-0.042734589416300005
ACH-001413,-0.0157743276257
ACH-001430,0.0360425910238
ACH-001431,0.128904654994
ACH-001450,-0.052368401400100004
ACH-001496,-0.07844713256039999
ACH-001500,-0.024707655752699998
ACH-001521,0.0829824406505
ACH-001523,-0.0911889576457
ACH-001532,-0.186272115249
ACH-001536,-0.0321994129429
ACH-001550,0.016271894540299998
ACH-001552,-0.0328522954401
ACH-001554,-0.0583918812357
ACH-001645,0.0182476151175
ACH-001654,-0.0644065498203
ACH-001715,-0.141537655136
ACH-001735,0.13898642703199998
ACH-001736,-0.0832685245306
ACH-001737,-0.111650433716
ACH-001740,-0.0543862339529
ACH-001745,0.0885043904141
ACH-001750,-0.012117927399600001
ACH-001765,0.044936782856599994
ACH-001956,0.04429067779780001
ACH-001957,-0.0522633483782
