,NPPA (4878)
ACH-000004,-0.155418311105
ACH-000007,-0.22337123700800002
ACH-000009,-0.274446239361
ACH-000011,-0.0617744173009
ACH-000012,-0.21413405192899998
ACH-000013,-0.133731173325
ACH-000014,-0.273344346268
ACH-000015,-0.195432277401
ACH-000017,-0.213476806851
ACH-000018,-0.229247555833
ACH-000019,0.3784940145699999
ACH-000021,0.00159746437372
ACH-000022,0.0452040404304
ACH-000025,-0.156290340803
ACH-000028,-0.0346500436244
ACH-000030,-0.0955394192843
ACH-000035,-0.275637380865
ACH-000036,0.00848324194137
ACH-000037,-0.162108823721
ACH-000039,-0.156644167553
ACH-000040,-0.28032125351799997
ACH-000041,-0.290223549991
ACH-000042,-0.177179920548
ACH-000045,-0.189331484966
ACH-000047,-0.20318789028099998
ACH-000052,0.0365184603989
ACH-000053,-0.13300216519400002
ACH-000054,-0.0849873740265
ACH-000055,0.0115021154666
ACH-000060,-0.123733615814
ACH-000067,-0.0158328415582
ACH-000070,0.11132676654000001
ACH-000075,-0.44440371451300004
ACH-000078,-0.09563896647780001
ACH-000082,-0.0018406275612899998
ACH-000085,-0.195965575715
ACH-000086,-0.09978306458339999
ACH-000087,-0.036143698187300004
ACH-000092,-0.194857583246
ACH-000095,-0.046618696628
ACH-000097,-0.0615699012912
ACH-000098,-0.114591167507
ACH-000099,-0.09987505465970001
ACH-000108,-0.122744355042
ACH-000113,-0.0721980428985
ACH-000115,-0.21366307452
ACH-000116,0.0116710508277
ACH-000118,-0.0019114733998200001
ACH-000120,0.051857801128199994
ACH-000123,0.0305684754165
ACH-000127,-0.0402987164456
ACH-000128,-0.546276364831
ACH-000132,-0.0549167597827
ACH-000133,-0.05805659524669999
ACH-000137,0.0564133106974
ACH-000138,-0.217803692302
ACH-000142,-0.0697696787231
ACH-000143,-0.0925644836442
ACH-000146,-0.126330018091
ACH-000148,-0.08556104755010001
ACH-000150,-0.35003023297200003
ACH-000152,-0.323218042561
ACH-000153,-0.136288790064
ACH-000159,-0.045444962772000004
ACH-000160,-0.220106851419
ACH-000163,-0.223719718692
ACH-000167,-0.201321987418
ACH-000168,0.0279098200093
ACH-000169,-0.0458807993331
ACH-000178,-0.221088137839
ACH-000182,-0.07866296987039999
ACH-000183,-0.152503172584
ACH-000188,-0.0617165718591
ACH-000189,-0.104622250272
ACH-000190,-0.156001539912
ACH-000198,-0.07248176604389998
ACH-000204,-0.189064089055
ACH-000206,-0.06718832773280001
ACH-000207,-0.24359728726399998
ACH-000211,-0.0818280160557
ACH-000215,-0.143069063367
ACH-000221,-0.125755979369
ACH-000222,0.0638538221391
ACH-000223,-0.149758311132
ACH-000226,0.0131751684571
ACH-000227,-0.19101160172200002
ACH-000228,-0.0912222544163
ACH-000231,0.013313259215
ACH-000232,-0.0698306007012
ACH-000233,-0.11160796917199999
ACH-000234,0.056831285876900006
ACH-000235,-0.0650745732899
ACH-000237,-0.300768369795
ACH-000238,-0.17100088500100002
ACH-000243,-0.031292484987400004
ACH-000244,0.0903129973395
ACH-000246,-0.118282594559
ACH-000248,0.011029631459899998
ACH-000250,-0.0433491329292
ACH-000251,-0.087015121367
ACH-000253,-0.10279809637800001
ACH-000255,-0.19726675923599998
ACH-000256,-0.322907886887
ACH-000257,0.022726249389400002
ACH-000258,-0.111991577301
ACH-000259,-0.115120523879
ACH-000260,-0.18100756887400002
ACH-000261,-0.08642927471629999
ACH-000262,-0.10434774670199999
ACH-000263,-0.333404005733
ACH-000264,-0.14348866916
ACH-000265,-0.0169206592299
ACH-000266,-0.048622302449
ACH-000272,-0.0718202722756
ACH-000273,-0.119657808562
ACH-000274,-0.15045082716299998
ACH-000277,-0.0318564161777
ACH-000278,-0.196401948168
ACH-000279,-0.206445487937
ACH-000280,-0.166071494242
ACH-000281,-0.175510371341
ACH-000288,-0.337858183999
ACH-000291,-0.18269791693300003
ACH-000293,-0.162836041786
ACH-000294,-0.08367033583389999
ACH-000295,-0.394044338066
ACH-000296,0.096481919658
ACH-000302,-0.18820857979800001
ACH-000304,-0.010598784590700001
ACH-000307,-0.0328431516312
ACH-000308,-0.142546762317
ACH-000310,-0.17007848660500002
ACH-000311,0.0661533368255
ACH-000312,-0.194746853807
ACH-000315,-0.25035335281599996
ACH-000316,-0.243199636732
ACH-000317,-0.335058172549
ACH-000318,0.09928399227870001
ACH-000319,-0.229606909951
ACH-000320,-0.09907751081980001
ACH-000322,-0.210282896528
ACH-000323,-0.0868726295796
ACH-000324,-0.111298908401
ACH-000329,-0.132054203485
ACH-000330,-0.07352341589530001
ACH-000331,-0.10042143995
ACH-000332,-0.060942137605900004
ACH-000334,0.00929066164173
ACH-000335,0.0893139325156
ACH-000336,-0.2926571786
ACH-000337,-0.116742041042
ACH-000339,-0.0911144862518
ACH-000341,0.022234820183700002
ACH-000348,-0.102928325034
ACH-000350,-0.0622105474446
ACH-000352,-0.141208343898
ACH-000356,0.127370130946
ACH-000361,-0.0979176176152
ACH-000362,-0.029827044188799997
ACH-000363,-0.271554673915
ACH-000364,0.0506422237463
ACH-000365,-0.162531383123
ACH-000366,-0.212607273729
ACH-000368,-0.136984792832
ACH-000374,-0.030478586621500003
ACH-000375,-0.21167676686
ACH-000376,-0.18929232887699998
ACH-000381,-0.149846574785
ACH-000383,-0.240234484896
ACH-000387,-0.273465657942
ACH-000389,-0.11759700820499999
ACH-000390,0.013571079529200001
ACH-000393,-0.0955980182295
ACH-000395,-0.165873461795
ACH-000397,0.0150727678318
ACH-000401,0.0245919479667
ACH-000402,-0.150857951273
ACH-000403,-0.050378441813599996
ACH-000404,-0.325895371868
ACH-000406,-0.161628717974
ACH-000407,-0.06641705445169999
ACH-000408,-0.13888787273800002
ACH-000410,-0.041736139601
ACH-000411,-0.13672838159700001
ACH-000414,-0.0724423576166
ACH-000415,-0.152240854984
ACH-000416,-0.215872194771
ACH-000420,-0.06946513311630001
ACH-000421,-0.188548346545
ACH-000424,-0.0688318968537
ACH-000425,-0.11686100668600001
ACH-000426,0.189522700486
ACH-000427,-0.384884903552
ACH-000433,-0.0115295100912
ACH-000436,-0.113067169347
ACH-000444,-0.0856351416722
ACH-000445,-0.233891902155
ACH-000448,-0.10528679161900001
ACH-000450,0.0250836819261
ACH-000452,-0.297783576132
ACH-000454,-0.0682751391305
ACH-000458,-0.135532061371
ACH-000459,-0.11424692875600001
ACH-000460,-0.022778220458400004
ACH-000461,-0.171182723662
ACH-000463,-0.0647607955963
ACH-000464,-0.257065242272
ACH-000466,-0.16716835527499999
ACH-000467,-0.161607689177
ACH-000468,-0.130066833272
ACH-000469,-0.163518821733
ACH-000470,-0.144057850145
ACH-000471,0.0256626055815
ACH-000472,-0.04488021725269999
ACH-000473,-0.0431677940415
ACH-000475,-0.15278345237500002
ACH-000476,-0.058337666722999997
ACH-000477,-0.0692681202087
ACH-000480,-0.158792818947
ACH-000481,-0.149332799859
ACH-000483,-0.045022806828699996
ACH-000484,-0.117059206985
ACH-000485,0.119272401537
ACH-000486,-0.054177972852300006
ACH-000487,-0.233157624123
ACH-000488,-0.148972940453
ACH-000490,-0.0768277421006
ACH-000491,-0.36113743891500005
ACH-000495,-0.0255647531479
ACH-000496,-0.12029401109099999
ACH-000499,-0.104468303878
ACH-000500,-0.501084652188
ACH-000502,-0.0718942749627
ACH-000503,-0.00914756167459
ACH-000505,-0.109303518366
ACH-000507,-0.0757822626589
ACH-000510,-0.0142034572733
ACH-000511,-0.0658412048495
ACH-000512,-0.194658473136
ACH-000516,-0.0428676831133
ACH-000517,-0.11188144885500001
ACH-000518,-0.22904429377500002
ACH-000520,-0.21209267725000003
ACH-000521,-0.0135739330725
ACH-000522,-0.210681035143
ACH-000524,-0.026959283890499997
ACH-000527,-0.05047902038219999
ACH-000528,-0.0691262329113
ACH-000537,-0.044709949178300006
ACH-000541,0.0452377016373
ACH-000542,-0.0805178841656
ACH-000544,-0.236534828321
ACH-000545,-0.055427765610499995
ACH-000547,-0.183150831646
ACH-000548,0.0531707478498
ACH-000549,-0.17074215983
ACH-000550,-0.259069014069
ACH-000552,-0.18571026285
ACH-000556,-0.057803458840300005
ACH-000557,-0.125299084177
ACH-000570,-0.0203531270357
ACH-000571,-0.000138473399336
ACH-000573,-0.127533189894
ACH-000576,-0.158824140318
ACH-000580,0.0722064788037
ACH-000584,0.030692229248599996
ACH-000585,-0.20056022035799997
ACH-000588,-0.0901253920263
ACH-000589,-0.21217175261500001
ACH-000591,-0.19311527700699999
ACH-000593,-0.203878411255
ACH-000600,-0.0027878926248199997
ACH-000601,-0.121849421935
ACH-000604,0.23113278483000002
ACH-000605,-0.0062681875417500005
ACH-000606,-0.120971492466
ACH-000608,-0.0983304930185
ACH-000614,-0.0754231472312
ACH-000616,-0.153643129705
ACH-000618,-0.0874809942622
ACH-000619,-0.09187348320699999
ACH-000620,-0.173523284961
ACH-000621,-0.155699257053
ACH-000622,-0.0666681002793
ACH-000623,-0.10060332735300001
ACH-000624,-0.06568675986809999
ACH-000627,-0.132663437212
ACH-000630,-0.175820544323
ACH-000632,-0.16998499958000002
ACH-000633,-0.198495465928
ACH-000637,0.0330991467897
ACH-000638,-0.115662316051
ACH-000646,-0.173990974934
ACH-000647,-0.0365937483639
ACH-000648,0.019970972469200002
ACH-000649,-0.167918327247
ACH-000651,-0.172702131551
ACH-000652,-0.269843444818
ACH-000653,-0.043735960686599996
ACH-000657,-0.160875205002
ACH-000658,0.00306617601079
ACH-000661,-0.0755077348444
ACH-000662,0.07376504845089998
ACH-000663,-0.046950478211000006
ACH-000665,-0.16115729489
ACH-000671,-0.161365027216
ACH-000673,-0.107790636318
ACH-000676,-0.042583854044500005
ACH-000677,-0.219434322075
