,GNRH2 (2797)
ACH-000004,-0.34454013850000004
ACH-000007,-0.14340712939
ACH-000009,-0.00242830912835
ACH-000011,-0.358079363521
ACH-000012,-0.0216527742336
ACH-000013,-0.174750714582
ACH-000014,-0.124935501341
ACH-000015,0.00277086211831
ACH-000017,-0.17011317670499998
ACH-000018,-0.06793799615540001
ACH-000019,0.268337123515
ACH-000021,0.00950954084681
ACH-000022,-0.14821314937400001
ACH-000025,-0.0351493001224
ACH-000028,-0.18649659364799998
ACH-000030,-0.111706588521
ACH-000035,-0.105953399518
ACH-000036,-0.262329844898
ACH-000037,-0.07991565873999999
ACH-000039,0.0463002839206
ACH-000040,-0.11111281627
ACH-000041,-0.0378291411667
ACH-000042,-0.249573379341
ACH-000045,-0.318941734096
ACH-000047,-0.0817970369826
ACH-000052,0.08302657047949999
ACH-000053,-0.018596470424
ACH-000054,0.00291021037503
ACH-000055,0.0599808559693
ACH-000060,-0.029703270887199998
ACH-000067,-0.137039712629
ACH-000070,-0.0639463068674
ACH-000075,-0.15701807279000002
ACH-000078,0.030992412903999997
ACH-000082,0.0509068562192
ACH-000085,-0.459297506409
ACH-000086,0.10951223718900001
ACH-000087,-0.26811348702
ACH-000092,-0.182631309089
ACH-000095,0.0233552866194
ACH-000097,-0.129557033175
ACH-000098,0.0952922669793
ACH-000099,-0.0659112398941
ACH-000108,0.07376064513689999
ACH-000113,-0.24333277331300002
ACH-000115,0.054427193038400004
ACH-000116,-0.19269556481300001
ACH-000118,-0.22300368149799998
ACH-000120,-0.143963382935
ACH-000123,-0.137807745777
ACH-000127,0.040729311368199995
ACH-000128,-0.201162836156
ACH-000132,-0.00592879873762
ACH-000133,-0.20562459826499999
ACH-000137,-0.29706317665
ACH-000138,0.057282728987800006
ACH-000142,-0.0740720130554
ACH-000143,0.0663778051023
ACH-000146,-0.09838138910060001
ACH-000148,-0.0109212056589
ACH-000150,-0.150125785254
ACH-000152,0.0394548500145
ACH-000153,-0.0324809573726
ACH-000159,-0.141981055579
ACH-000160,-0.130023909982
ACH-000163,0.17491976341899998
ACH-000167,-0.040369377941400005
ACH-000168,-0.32420039266999995
ACH-000169,-0.221911444358
ACH-000178,-0.045964513646
ACH-000182,-0.115255163652
ACH-000183,0.012954957235
ACH-000188,-0.0215767820782
ACH-000189,0.0949853474869
ACH-000190,0.00448981282966
ACH-000198,-0.201477177377
ACH-000204,-0.09072375527899999
ACH-000206,-0.11455913589299999
ACH-000207,0.202637643335
ACH-000211,-0.11701889367999999
ACH-000215,-0.165412997657
ACH-000221,-0.118983644989
ACH-000222,0.0845733681455
ACH-000223,-0.137858270807
ACH-000226,-0.0307468832639
ACH-000227,-0.209625080317
ACH-000228,0.00948840421365
ACH-000231,-0.0682897032608
ACH-000232,-0.0743123923112
ACH-000233,-0.166247710108
ACH-000234,-0.0498616089333
ACH-000235,-0.138725186597
ACH-000237,0.0424999087914
ACH-000238,-0.13087785639799998
ACH-000243,-0.223673094597
ACH-000244,-0.117440428041
ACH-000246,0.09143959411699999
ACH-000248,-0.07491625132730001
ACH-000250,-0.111635505672
ACH-000251,-0.227788455264
ACH-000253,-0.0829884026783
ACH-000255,0.0939473739918
ACH-000256,-0.172588305118
ACH-000257,-0.41274304680600005
ACH-000258,-0.28090374986600003
ACH-000259,-0.08514448856739999
ACH-000260,-0.174674328162
ACH-000261,-0.232212407973
ACH-000262,0.276982349921
ACH-000263,-0.34580885239200004
ACH-000264,-0.19787020849599998
ACH-000265,-0.142173552009
ACH-000266,-0.12239410397099999
ACH-000272,-0.060313192089300006
ACH-000273,-0.106382864755
ACH-000274,-0.163216449301
ACH-000277,0.0409250865665
ACH-000278,-0.12338768090999998
ACH-000279,-0.10417342375800001
ACH-000280,-0.19459505779300001
ACH-000281,-0.0944499557327
ACH-000288,-0.065785006273
ACH-000291,-0.0811780681684
ACH-000293,-0.259704421032
ACH-000294,-0.251979807081
ACH-000295,0.125884774281
ACH-000296,-0.11631783272500001
ACH-000302,-0.0643841119097
ACH-000304,-0.09233522445839999
ACH-000307,-0.120976494581
ACH-000308,-0.127530420215
ACH-000310,-0.0778953140794
ACH-000311,0.10516252479499999
ACH-000312,0.023572201103599998
ACH-000315,0.153452402071
ACH-000316,-0.0047414644427600005
ACH-000317,-0.0710612645809
ACH-000318,0.0852189263977
ACH-000319,-0.05749352883640001
ACH-000320,-0.151263572248
ACH-000322,-0.112900988659
ACH-000323,-0.00613323223737
ACH-000324,-0.021000449472599998
ACH-000329,-0.18000020701799999
ACH-000330,-0.215134037775
ACH-000331,0.07494278801649999
ACH-000332,-0.32828926782699996
ACH-000334,-0.0448943312414
ACH-000335,0.125752540055
ACH-000336,-0.22505486453499998
ACH-000337,0.099046268505
ACH-000339,-0.0696699105386
ACH-000341,-0.0487438424697
ACH-000348,-0.0324055394096
ACH-000350,-0.0991021711816
ACH-000352,-0.16936831397399998
ACH-000356,-0.0932678124415
ACH-000361,0.0681254004908
ACH-000362,0.0169979762116
ACH-000363,0.0965775945913
ACH-000364,-0.15102590778
ACH-000365,-0.019477379196099997
ACH-000366,-0.146964896191
ACH-000368,-0.057362350935699996
ACH-000374,0.176758451989
ACH-000375,0.14828625520400002
ACH-000376,-0.059987271652
ACH-000381,-0.164964154209
ACH-000383,-0.128341182578
ACH-000387,-0.033238247334099996
ACH-000389,-0.102791578302
ACH-000390,-0.011827672850600001
ACH-000393,-0.0547163509272
ACH-000395,-0.154795885569
ACH-000397,-0.165292303351
ACH-000401,0.279043900931
ACH-000402,-0.0878932871465
ACH-000403,-0.12182001144400001
ACH-000404,0.110514516414
ACH-000406,-0.020633912876
ACH-000407,-0.012126927401100001
ACH-000408,0.127909871598
ACH-000410,-0.12654134042
ACH-000411,-0.11082613153200001
ACH-000414,-0.16954993480099997
ACH-000415,-0.137181453188
ACH-000416,-0.0459874598701
ACH-000420,-0.169567203577
ACH-000421,-0.188915648027
ACH-000424,0.0473251611068
ACH-000425,-0.0794318652233
ACH-000426,-0.10953408441500001
ACH-000427,-0.07309064036139999
ACH-000433,-0.09658013041829999
ACH-000436,-0.172206046984
ACH-000444,0.07535180038150001
ACH-000445,0.174493371374
ACH-000448,-0.111136010328
ACH-000450,-0.279649662834
ACH-000452,-0.172814098098
ACH-000454,0.00481710436591
ACH-000458,-0.156672337769
ACH-000459,-0.0526482146584
ACH-000460,-0.057418262685000006
ACH-000461,0.0119650359954
ACH-000463,0.0607455470162
ACH-000464,-0.0756798825543
ACH-000466,-0.105047516809
ACH-000467,-0.008606310034350001
ACH-000468,-0.214412071839
ACH-000469,-0.214662325988
ACH-000470,-0.20728468829799998
ACH-000471,-0.191717637938
ACH-000472,-0.20552764821299999
ACH-000473,-0.119670605917
ACH-000475,-0.0680937386341
ACH-000476,-0.08462235268660001
ACH-000477,0.000168545438925
ACH-000480,-0.0357279766414
ACH-000481,-0.16570566224000002
ACH-000483,-0.12137699976600001
ACH-000484,0.00547878721777
ACH-000485,-0.109471561447
ACH-000486,-0.21043793905299998
ACH-000487,-0.0662147969415
ACH-000488,-0.104226282664
ACH-000490,-0.024418897086400004
ACH-000491,-0.32785507943500003
ACH-000495,-0.275398148203
ACH-000496,-0.0776690299428
ACH-000499,0.14990906186
ACH-000500,-0.322097658281
ACH-000502,-0.0999229551152
ACH-000503,-0.369853044637
ACH-000505,-0.055744113937999995
ACH-000507,-0.0015346584390799997
ACH-000510,-0.18267338945099998
ACH-000511,-0.251331632636
ACH-000512,-0.21395421366099998
ACH-000516,0.031433431052
ACH-000517,-0.287641714381
ACH-000518,-0.0658126731592
ACH-000520,-0.0901749997222
ACH-000521,-0.127095633761
ACH-000522,-0.108059181979
ACH-000524,-0.200929719566
ACH-000527,-0.039503370511300005
ACH-000528,-0.339126065953
ACH-000537,-0.0019479251207299999
ACH-000541,-0.0977868227179
ACH-000542,0.0556345008201
ACH-000544,-0.107740336815
ACH-000545,-0.34079259483900004
ACH-000547,-0.10700368241699999
ACH-000548,-0.129951046449
ACH-000549,-0.132115438367
ACH-000550,-0.128869267795
ACH-000552,-0.19411779212000002
ACH-000556,-0.190059503915
ACH-000557,-0.43116847351099996
ACH-000570,-0.0740229868802
ACH-000571,-0.008457392925399999
ACH-000573,-0.149329690896
ACH-000576,-0.181062990246
ACH-000580,-0.062115275171999995
ACH-000584,-0.19672891254799998
ACH-000585,-0.135413268028
ACH-000588,0.127974815311
ACH-000589,-0.05382224444519999
ACH-000591,-0.30231308379599997
ACH-000593,-0.11152088327099999
ACH-000600,-0.198835117392
ACH-000601,0.0186741086771
ACH-000604,-0.0906700506126
ACH-000605,-0.16245093822
ACH-000606,0.10298978302100001
ACH-000608,-0.08729469706010001
ACH-000614,-0.239179011093
ACH-000616,0.148107083467
ACH-000618,-0.11656869929300001
ACH-000619,-0.0461617106694
ACH-000620,-0.0258040076223
ACH-000621,-0.0876704814616
ACH-000622,-0.058306279733999995
ACH-000623,-0.311623113885
ACH-000624,-0.0872940808879
ACH-000627,-0.16968504096200002
ACH-000630,-0.062806409801
ACH-000632,-0.047571113947
ACH-000633,-0.197711061525
ACH-000637,0.027690590083
ACH-000638,-0.101776455886
ACH-000646,-0.147819415338
ACH-000647,-0.0814785948474
ACH-000648,-0.155424855011
ACH-000649,-0.0030851840089
ACH-000651,-0.178689624449
ACH-000652,-0.620504984676
ACH-000653,-0.057982243386000006
ACH-000657,-0.13084777094
ACH-000658,0.0448393749488
ACH-000661,-0.0388119040642
ACH-000662,-0.048877196655900006
ACH-000663,-0.0185292676218
ACH-000665,-0.126776858096
ACH-000671,0.0208220942832
ACH-000673,-0.135387401736
ACH-000676,-0.07009372911799999
ACH-000677,-0.0319567353437
ACH-000681,-0.0130290003437
ACH-000682,-0.210751531622
ACH-000683,-0.207244656761
ACH-000684,0.0226450586442
ACH-000688,-0.277071805088
ACH-000693,-0.149146389253
ACH-000694,-0.0520912672954
ACH-000695,-0.42360696954800003
ACH-000696,-0.118221988874
ACH-000697,-0.26585483657299996
ACH-000699,-0.16863887729899998
ACH-000701,-0.310422869772
ACH-000706,0.0299735574634
ACH-000711,-0.10969118847100001
ACH-000713,-0.0653516334279
ACH-000714,-0.43837189579700003
ACH-000718,-0.0779263968956
ACH-000720,-0.169233063713
