,QKI (9444)
ACH-000004,-0.12104999638599999
ACH-000007,-0.430824206047
ACH-000009,-0.245949061737
ACH-000011,-0.042083888426800005
ACH-000012,-0.125139924946
ACH-000013,0.00499363173214
ACH-000014,0.335404132068
ACH-000015,-0.0689939625219
ACH-000017,-0.370366600516
ACH-000018,-0.177009023662
ACH-000019,-0.180055218892
ACH-000021,-0.114925422948
ACH-000022,-0.21628962632100002
ACH-000025,0.32970848559
ACH-000028,-0.243219474048
ACH-000030,-0.28073866714400003
ACH-000035,-0.182183025951
ACH-000036,-0.234084934071
ACH-000037,-0.5795661799390001
ACH-000039,-0.240344879494
ACH-000040,-0.45771963236999996
ACH-000041,-0.18720026561500003
ACH-000042,-0.239346752911
ACH-000045,-0.061851090965700004
ACH-000047,-0.014419815308399999
ACH-000052,-0.308295382069
ACH-000053,0.017998077600499998
ACH-000054,-0.020500156085299998
ACH-000055,-0.00120183910047
ACH-000060,-0.182363708995
ACH-000067,-0.6910077596009999
ACH-000070,-0.28866899750999997
ACH-000075,-0.14871099513699998
ACH-000078,-0.479273364484
ACH-000082,-0.133736547952
ACH-000085,-0.11691076715700001
ACH-000086,-0.23139854803399998
ACH-000087,-0.144495953423
ACH-000092,-0.42124008405999996
ACH-000095,-0.259904436512
ACH-000097,-0.152776356817
ACH-000098,-0.009745035502719998
ACH-000099,-0.471208180205
ACH-000108,0.0151251006797
ACH-000113,-0.250117034458
ACH-000115,-0.079050539989
ACH-000116,-0.0733460213147
ACH-000118,-0.11032524512
ACH-000120,-0.26076591730099996
ACH-000123,0.14334298231599998
ACH-000127,-0.302802074878
ACH-000128,-0.0026536189152
ACH-000132,-0.35752916253899997
ACH-000133,-0.026875451899099997
ACH-000137,0.199904665633
ACH-000138,0.0660706828281
ACH-000142,-0.32242937629900004
ACH-000143,-0.0872482607034
ACH-000146,-0.253809615363
ACH-000148,-0.33618317682899995
ACH-000150,-0.145609768068
ACH-000152,0.05081758404
ACH-000153,-0.414558575625
ACH-000159,-0.293480824763
ACH-000160,-0.0779624870088
ACH-000163,-0.41391601281199997
ACH-000167,0.0242129373122
ACH-000168,-0.092399661073
ACH-000169,0.09317021796010001
ACH-000178,-0.330299788981
ACH-000182,0.0125404895215
ACH-000183,0.00338508604771
ACH-000188,-0.28251397109799997
ACH-000189,-0.276589797794
ACH-000190,-0.015316578674299999
ACH-000198,-0.020823366607299998
ACH-000204,-0.179502866847
ACH-000206,-0.48904098426799997
ACH-000207,-0.338955750147
ACH-000211,-0.376443976943
ACH-000215,-0.09798974082119999
ACH-000221,0.04007729795619999
ACH-000222,0.0734131333336
ACH-000223,-0.22146872203499998
ACH-000226,-0.12401103708200001
ACH-000227,-0.6746973989659999
ACH-000228,-0.254713045332
ACH-000231,0.047837974835099994
ACH-000232,-0.49809003837800003
ACH-000233,-0.143127161245
ACH-000234,0.242320491455
ACH-000235,-0.24362314123000003
ACH-000237,0.0207281075999
ACH-000238,-0.22393038147799998
ACH-000243,0.308176606189
ACH-000244,-0.40664700085
ACH-000246,-0.306778835273
ACH-000248,0.025292992051400003
ACH-000250,-0.0218804572686
ACH-000251,-0.7660328487549999
ACH-000253,-0.0374921203775
ACH-000255,-0.230298327693
ACH-000256,-0.152332265292
ACH-000257,0.198050686076
ACH-000258,0.165777008091
ACH-000259,-0.228892601402
ACH-000260,-0.09037444056989999
ACH-000261,-0.104396407162
ACH-000262,-0.454768097264
ACH-000263,0.15083989257799998
ACH-000264,-0.07311689585039999
ACH-000265,-0.061654817717199994
ACH-000266,-0.5437584579070001
ACH-000272,-0.0385674634535
ACH-000273,-0.25148535551999995
ACH-000274,0.036949579665900005
ACH-000277,-0.12336543999399999
ACH-000278,-0.284643271584
ACH-000279,-0.119267777162
ACH-000280,-0.13069935875900002
ACH-000281,-0.32180860628
ACH-000288,0.127141003213
ACH-000291,-0.196271717846
ACH-000293,0.0391938392193
ACH-000294,-0.0375012150336
ACH-000295,-0.165196077105
ACH-000296,0.123519984115
ACH-000302,-0.021805292555999996
ACH-000304,0.0446148046797
ACH-000307,-0.218694881994
ACH-000308,-0.0359716087036
ACH-000310,-0.6514468877480001
ACH-000311,-0.129815827835
ACH-000312,-0.21566570308000002
ACH-000315,-0.17527615054499998
ACH-000316,0.013947383722299998
ACH-000317,-0.206261068759
ACH-000318,-0.259237723521
ACH-000319,0.0372545851443
ACH-000320,0.148151893143
ACH-000322,-0.068893999412
ACH-000323,-0.47454177841399997
ACH-000324,-0.24971390884199998
ACH-000329,-0.265734523299
