,MELK (9833)
ACH-000387,-0.203298231924
ACH-000389,-0.102212065986
ACH-000390,-0.237738937385
ACH-000393,-0.133381966692
ACH-000395,-0.14599711067600002
ACH-000397,0.027443722086999998
ACH-000401,-0.167499381613
ACH-000402,-0.159946455535
ACH-000403,-0.126021072412
ACH-000404,-0.0750996312631
ACH-000406,-0.144817931979
ACH-000407,-0.08676788024019999
ACH-000408,-0.171085715836
ACH-000410,-0.024218343480099998
ACH-000411,-0.36014584133599997
ACH-000414,-0.222370832696
ACH-000415,0.0499468564939
ACH-000416,-0.00629046488795
ACH-000420,-0.100407924444
ACH-000421,0.035236616932300006
ACH-000424,0.10364874031099999
ACH-000425,-0.0233986189965
ACH-000426,-0.048050573012
ACH-000427,-0.00695646690935
ACH-000433,-0.56706156667
ACH-000436,-0.159005719101
ACH-000444,-0.184082650365
ACH-000445,-0.30796962665399996
ACH-000448,-0.07029923908739999
ACH-000450,0.000597163520404
ACH-000452,-0.09319090870459999
ACH-000454,-0.0234946377813
ACH-000458,-0.0392847353728
ACH-000459,-0.00646741025175
ACH-000460,-0.44632159562299994
ACH-000461,0.0763449480508
ACH-000463,-0.0501011985846
ACH-000464,-0.151822995841
ACH-000466,0.050964280199800004
ACH-000467,-0.0575234902391
ACH-000468,-0.47701784524499996
ACH-000469,-0.0506006593575
ACH-000470,-0.08604610325989999
ACH-000471,-0.0879572847157
ACH-000472,-0.11506762327600001
ACH-000473,0.31891778766199996
ACH-000475,-0.0812949403435
ACH-000476,-0.107780300277
ACH-000477,-0.23160577413199998
ACH-000480,-0.231744168292
ACH-000481,-0.08942651692919999
ACH-000483,-0.149492541251
ACH-000484,-0.268428108472
ACH-000485,-0.129690723341
ACH-000486,-0.0522988778017
ACH-000487,-0.0747510313632
ACH-000488,-0.0519831450804
ACH-000490,-0.0631531301831
ACH-000491,-0.09451100304369998
ACH-000495,-0.22046000937399998
ACH-000496,-0.139337424179
ACH-000499,-0.149361022873
ACH-000500,-0.906654616701
ACH-000502,-0.279483307898
ACH-000503,0.164320923407
ACH-000505,0.00770546207379
ACH-000507,-0.177363131213
ACH-000510,-0.19015385262499998
ACH-000511,-0.402340410816
ACH-000512,0.000517868891216
ACH-000516,-0.12532471896
ACH-000517,-0.205562673802
ACH-000518,-0.057074278526
ACH-000520,-0.20394882424400002
ACH-000521,-0.184638395814
ACH-000522,-0.0587381195692
ACH-000524,-0.18933852894499997
ACH-000527,-0.0712715111536
ACH-000528,-0.15857307445
ACH-000537,-0.144010955633
ACH-000541,-0.17749865443799998
ACH-000542,-0.126681778266
ACH-000544,-0.040721389157099996
ACH-000545,-0.07577772884060001
ACH-000547,-0.305391284406
ACH-000548,-0.207017988983
ACH-000549,-0.058559541414499997
ACH-000550,-0.061845376108
ACH-000552,0.00922157935043
ACH-000556,-0.178360915374
ACH-000557,-0.0338301064655
ACH-000570,0.021779294311
ACH-000571,-0.0538069297884
ACH-000573,0.052544591802500006
ACH-000576,-0.105433303861
ACH-000580,-0.139396946328
ACH-000584,-0.108739270392
ACH-000585,0.03154974585
ACH-000588,-0.12540953351
ACH-000589,-0.151879288335
ACH-000591,-0.302786321961
ACH-000593,0.00694486498712
ACH-000600,-0.115056807843
ACH-000601,-0.238460597321
ACH-000604,0.0297756962421
ACH-000605,0.026854959652299996
ACH-000606,-0.0144278440086
ACH-000608,-0.029777109778299997
ACH-000614,-0.18393339809700002
ACH-000616,-0.050417002929400004
ACH-000618,0.184533893148
ACH-000619,-0.37088234310900003
ACH-000620,0.111701503113
ACH-000621,-0.114639782595
ACH-000622,-0.058308491474599995
ACH-000623,-0.144806973363
ACH-000624,-0.167797489537
ACH-000627,-0.378115901288
ACH-000630,0.05132861975959999
ACH-000632,-0.08419091451510001
ACH-000633,0.0196963123674
ACH-000637,0.011027215056
ACH-000638,-0.371205877428
ACH-000646,0.0930295222868
ACH-000647,-0.136349555343
ACH-000648,-0.1148904305
ACH-000649,-0.5604183254089999
ACH-000651,-0.0172130578162
ACH-000652,0.174137310058
ACH-000653,0.0328662031653
ACH-000657,-0.10258296046399999
ACH-000658,-0.140555950259
ACH-000661,-0.04351742196859999
ACH-000662,-0.0875280008034
ACH-000663,-0.133437539075
ACH-000665,-0.06705026520980001
ACH-000671,-0.00583011477374
ACH-000673,-0.0708330101075
ACH-000676,-0.0403220917535
ACH-000677,0.09937921397379999
ACH-000681,-0.07139410058180001
ACH-000682,-0.08784652765730001
ACH-000683,0.0819262419321
ACH-000684,0.0438659349666
ACH-000688,-0.27468457599199997
ACH-000693,-0.043218447811
ACH-000694,-0.132133990094
ACH-000695,-0.19303122859900002
ACH-000696,-0.11710502345999999
ACH-000697,-0.239320038879
ACH-000699,-0.0679956678543
ACH-000701,-0.30142834264
ACH-000706,-0.111779611472
ACH-000711,-0.227408926887
ACH-000713,-0.175376279041
ACH-000714,-0.537970462801
ACH-000718,-0.128366612269
ACH-000720,-0.0294028514996
ACH-000721,-0.197205604415
ACH-000724,-0.116099175909
ACH-000725,-0.109314425277
ACH-000732,-0.033115961373099995
ACH-000734,-0.09137543199090001
ACH-000735,-0.0654988497422
ACH-000736,0.0120427264586
ACH-000738,-0.16513797383099998
ACH-000746,0.11777419625600001
ACH-000747,-0.470679917241
ACH-000748,-0.196565851383
ACH-000753,-0.04676897240669999
ACH-000756,-0.0590680814254
ACH-000757,-0.294749339615
ACH-000758,-0.11469252543299999
ACH-000760,-0.08648952394189999
ACH-000763,-0.23288823824700003
ACH-000764,-0.059912402038599995
ACH-000765,-0.169391819509
ACH-000766,0.07286280230060001
ACH-000767,0.0308621951584
ACH-000768,-0.282614985115
ACH-000769,-0.0826753925427
ACH-000770,-0.108585726502
ACH-000771,-0.045874596382800004
ACH-000773,-0.0353609162552
ACH-000776,-0.160505465685
ACH-000777,0.021408467267400002
ACH-000778,-0.08948991088989999
ACH-000781,-0.0889837383443
ACH-000782,0.17129541058699999
ACH-000783,-0.020734294179799998
ACH-000784,-0.153142124209
ACH-000785,-0.22268481009899999
ACH-000787,-0.019759015056900003
ACH-000788,-0.0769949345093
ACH-000791,-0.15539717795
ACH-000792,-0.24026621030200002
ACH-000794,-0.034764113544400004
ACH-000796,-0.0717106103882
ACH-000799,-0.16703566795
ACH-000800,-0.19324236272599998
ACH-000802,-0.0616763802383
ACH-000804,0.00478454145234
ACH-000805,0.0129559653349
ACH-000809,-0.08717445656310001
ACH-000810,-0.300270901749
ACH-000811,-0.22827379774700002
ACH-000817,-0.171457894825
ACH-000819,-0.07642071568039999
ACH-000820,0.21307233720600002
ACH-000821,-0.11682623957
ACH-000822,0.0921730412335
ACH-000823,-0.163747804844
ACH-000824,-0.0650054543656
ACH-000827,-0.0278108206398
ACH-000829,-0.17971322524099997
ACH-000831,-0.263287011851
ACH-000832,-0.0698703251091
ACH-000833,0.1683336354
ACH-000834,-0.08052945907989999
ACH-000835,-0.113808054943
ACH-000836,-0.19324796953899998
ACH-000837,-0.12634815822999998
ACH-000838,-0.11317058500800001
ACH-000839,-0.0324484003272
ACH-000840,-0.0635337648632
ACH-000841,-0.13535693370899998
ACH-000843,-0.0559454651444
ACH-000846,-0.288503497785
ACH-000847,0.0678187783733
ACH-000848,-0.10334989047700001
ACH-000849,-0.1009348133
ACH-000851,-0.25875253308699997
ACH-000855,-0.07327843887360001
ACH-000856,-0.34114570275899997
ACH-000858,-0.058097843282500006
ACH-000859,-0.201903810403
ACH-000861,-0.207370291021
ACH-000862,-0.07242143653310001
ACH-000865,-0.000649471441817
ACH-000866,-0.082674102972
ACH-000867,-0.161119425518
ACH-000869,0.0034623212459200005
ACH-000872,-0.154906895737
ACH-000873,-0.0166023927702
ACH-000876,-0.05092751335969999
ACH-000878,-0.11349328385299999
ACH-000880,-0.06292775818
ACH-000881,-0.19534373902399998
ACH-000882,-0.0733491157583
ACH-000884,-0.0137677600367
ACH-000885,-0.139697429249
ACH-000887,-0.020242271387900003
ACH-000888,0.0332717909925
ACH-000889,-0.0571736303975
ACH-000890,-0.231905828435
ACH-000896,-0.0315518230394
ACH-000898,-0.12744927434
ACH-000900,-0.267032174291
ACH-000901,-0.13825451035800002
ACH-000905,-0.03796269419830001
ACH-000906,-0.0649053802735
ACH-000907,-0.43050939518799997
ACH-000910,-0.107869720252
ACH-000911,-0.11246514189899999
ACH-000912,-0.0233022898649
ACH-000913,-0.09134245126430002
ACH-000915,-0.09204507459899999
ACH-000916,-0.10148633031099999
ACH-000917,-0.032685530702400004
ACH-000921,-0.0548249674464
ACH-000924,-0.0692980100513
ACH-000926,-0.182374953255
ACH-000928,-0.33122185605300003
ACH-000929,0.0482479917588
ACH-000932,-0.0837313558676
ACH-000935,-0.251246818303
ACH-000936,-0.235679762808
ACH-000937,0.0796892079804
ACH-000938,-0.0939074395623
ACH-000939,-0.07052158067639999
ACH-000941,-0.120531350031
ACH-000943,-0.0466557370871
ACH-000946,-0.0904322852981
ACH-000947,0.0198780082774
ACH-000948,-0.161677824171
ACH-000950,-0.13626742635800002
ACH-000953,0.035866408429099994
ACH-000957,-0.26786890918699996
ACH-000958,-0.176199053922
ACH-000960,-0.175528247449
ACH-000963,-0.183145643167
ACH-000968,0.15349715884
ACH-000969,-0.226636357852
ACH-000973,-0.194370819635
ACH-000974,-0.031175261668700004
ACH-000975,-0.0004196989787780001
ACH-000976,-0.0142697294051
ACH-000978,-0.35891080403000003
ACH-000980,-0.07435202303169999
ACH-000984,0.0026464861994599997
ACH-000986,-0.141406481028
ACH-000988,-0.00415846633731
ACH-000993,0.0105844399688
ACH-000994,-0.0306446238337
ACH-000996,-0.285676252545
ACH-001001,0.00754758028578
ACH-001020,0.0227565901082
ACH-001028,-0.045079874974999996
ACH-001031,0.101064680285
ACH-001038,-0.192114162665
ACH-001048,-0.157982888882
ACH-001050,-0.0944038121487
ACH-001053,-0.135012916631
ACH-001054,-0.0845930072216
ACH-001061,-0.074119206382
ACH-001067,-0.09004568716439999
ACH-001075,0.023567024304400004
ACH-001096,-0.07439562301310002
ACH-001128,0.0146774997361
ACH-001134,0.030474010938400003
ACH-001151,-0.101215682369
ACH-001163,-0.024553709942799998
ACH-001164,-0.306250858435
ACH-001173,-0.056257235880699995
ACH-001183,0.145930548553
ACH-001184,0.0266334415453
ACH-001190,0.0504360962096
ACH-001192,-0.12526481972200001
ACH-001193,0.00178578913692
ACH-001196,-0.206384892377
ACH-001197,-0.216452970269
ACH-001205,-0.223119306677
ACH-001211,-0.21306387565
ACH-001212,0.0648467828501
ACH-001228,0.0326164663716
ACH-001232,0.038840177609
ACH-001239,-0.186279511923
ACH-001274,0.046349166667
ACH-001275,-0.0606224928427
ACH-001277,0.058726800707199996
ACH-001278,-0.21326249333
ACH-001280,-0.058798626930499996
ACH-001283,-0.0645279622781
ACH-001289,0.0193824923903
ACH-001295,-0.0680196638549
ACH-001300,-0.105064984052
ACH-001301,0.0053989692005399995
ACH-001302,0.113779625978
ACH-001303,-0.103370518635
ACH-001306,0.0667894724509
ACH-001318,-0.134399231467
ACH-001322,-0.09765026456939999
ACH-001328,0.0338696473983
ACH-001332,-0.40295616878300006
ACH-001333,0.0267558566663
ACH-001336,-0.022840022321200002
ACH-001340,-0.07221439799589999
ACH-001346,-0.050222832237200005
ACH-001353,-0.07338984344810001
ACH-001354,0.24286561824900002
ACH-001367,0.0158239496824
ACH-001368,-0.15544821836
ACH-001374,-0.07007435656449999
ACH-001375,-0.0149602697926
ACH-001377,-0.12427280527699999
ACH-001380,-0.220801433854
ACH-001391,-0.21229754713500001
ACH-001407,-0.38880547988799996
ACH-001408,-0.11137712407400001
ACH-001413,-0.359884933024
ACH-001430,0.020288041359700002
ACH-001431,0.0028672137343400002
ACH-001450,-0.128033851896
ACH-001496,-0.142132321371
ACH-001500,-0.0021139217550399996
ACH-001521,-0.00029895825876599994
ACH-001523,0.135873697603
ACH-001532,-0.06736836519280001
ACH-001536,-0.24661553589899998
ACH-001550,-0.19419002333299998
ACH-001552,0.189286203573
ACH-001554,-0.005531049089029999
ACH-001645,-0.23360318399799998
ACH-001654,-0.103524369205
ACH-001715,0.103802324022
ACH-001735,-0.14099886242999998
ACH-001736,-0.026869381123599996
ACH-001737,-0.16900090805799997
ACH-001740,-0.210567855818
ACH-001745,-0.18768668710099998
ACH-001750,-0.118723986381
ACH-001765,-0.120130787837
ACH-001956,-0.200189922974
ACH-001957,-0.18022929918900002
