,NEBL (10529)
ACH-000004,-0.18360598147999999
ACH-000007,0.0275324082937
ACH-000009,0.0974622697374
ACH-000011,-0.0806471452904
ACH-000012,-0.08314681286730001
ACH-000013,0.0714888301201
ACH-000014,-0.0364187407916
ACH-000015,0.010406151822899999
ACH-000017,0.0821564752692
ACH-000018,-0.138749562015
ACH-000019,0.0732218306427
ACH-000021,-0.12260861613
ACH-000022,0.203299035595
ACH-000025,0.0530146939594
ACH-000028,-0.033528804726400005
ACH-000030,-0.0860051941043
ACH-000035,-0.077948159119
ACH-000036,-0.046290875723900005
ACH-000037,0.10137068296
ACH-000039,0.117675938072
ACH-000040,-0.0928578299237
ACH-000041,-0.041426535645800004
ACH-000042,0.00487715960368
ACH-000045,-0.09253696993069999
ACH-000047,0.271773923491
ACH-000052,0.0808256409458
ACH-000053,-0.0825900107776
ACH-000054,-0.0392644573665
ACH-000055,-0.010114536560200001
ACH-000060,-0.020238892504400002
ACH-000067,-0.0918077597954
ACH-000070,0.126310122257
ACH-000075,0.051639067279699996
ACH-000078,0.11729879525900001
ACH-000082,-0.107635386768
ACH-000085,0.174395304866
ACH-000086,0.0891686301805
ACH-000087,-0.037107908104400004
ACH-000092,0.0479101428481
ACH-000095,0.0249425227628
ACH-000097,-0.0225901077542
ACH-000098,-0.17864747905699999
ACH-000099,-0.0459197594071
ACH-000108,0.188290542626
ACH-000113,0.0802808658198
ACH-000115,0.314617210056
ACH-000116,0.040587650719199994
ACH-000118,-0.022715142854400003
ACH-000120,-0.242404124597
ACH-000123,-0.14734967451199998
ACH-000127,0.013367189282100001
ACH-000128,-0.126604770691
ACH-000132,0.0643401939888
ACH-000133,0.056393838509599996
ACH-000137,0.171786148242
ACH-000138,-0.169181635689
ACH-000142,-0.20012911374200001
ACH-000143,-0.060164219972099996
ACH-000146,0.135728256215
ACH-000148,-0.112532651655
ACH-000150,-0.15779560944
ACH-000152,-0.08489628921669999
ACH-000153,0.12232518650999999
ACH-000159,0.138423773382
ACH-000160,0.0796410737232
ACH-000163,-0.0160024161492
ACH-000167,0.184975904102
ACH-000168,0.11371408095
ACH-000169,-0.022428698688099998
ACH-000178,0.036604892745099996
ACH-000182,0.09293898267650001
ACH-000183,-0.14145502171399998
ACH-000188,0.0555541175072
ACH-000189,-0.229101807806
ACH-000190,0.184999595869
ACH-000198,0.009469603877049999
ACH-000204,-0.42815296802599995
ACH-000206,0.08961648473480001
ACH-000207,0.10014374707
ACH-000211,-0.00133944173036
ACH-000215,0.058052543362
