,PGBD4 (161779)
ACH-000004,-0.113205276085
ACH-000007,-0.438274796042
ACH-000009,-0.39429139429300003
ACH-000011,-0.245461167442
ACH-000012,-0.204986246343
ACH-000013,-0.171359723399
ACH-000014,-0.125117783313
ACH-000015,-0.138195104704
ACH-000017,-0.137933707075
ACH-000018,0.0526893148259
ACH-000019,-0.505785300476
ACH-000021,-0.149009444413
ACH-000022,-0.19998451678100002
ACH-000025,-0.314548412067
ACH-000028,-0.233602244023
ACH-000030,-0.130805099481
ACH-000035,-0.183457323452
ACH-000036,-0.156529724373
ACH-000037,-0.10967283745999999
ACH-000039,-0.026532658468
ACH-000040,-0.156072066534
ACH-000041,-0.10357236688100001
ACH-000042,-0.144648898575
ACH-000045,-0.173822551893
ACH-000047,-0.18163923444000002
ACH-000052,-0.217358698972
ACH-000053,-0.238253744214
ACH-000054,-0.09898291044560001
ACH-000055,0.0810761913284
ACH-000060,0.017395717473599998
ACH-000067,-0.151790157141
ACH-000070,0.0317115910649
ACH-000075,-0.37494542187700003
ACH-000078,-0.146101422309
ACH-000082,-0.149297145435
ACH-000085,-0.10966437892000001
ACH-000086,-0.143736700489
ACH-000087,-0.347082188655
ACH-000092,-0.179425996232
ACH-000095,-0.226358613806
ACH-000097,-0.216955414507
ACH-000098,-0.04255402511800001
ACH-000099,-0.181357111869
ACH-000108,-0.216230466035
ACH-000113,-0.1282530041
ACH-000115,-0.100168567397
ACH-000116,-0.20362034101399998
ACH-000118,-0.235018093347
ACH-000120,-0.330417804843
ACH-000123,-0.0996722874078
ACH-000127,-0.08223213113410001
ACH-000128,-0.155313898747
ACH-000132,-0.408309901228
ACH-000133,-0.13641831474000002
ACH-000137,-0.204225660042
ACH-000138,-0.0300852725227
ACH-000142,-0.227169653818
ACH-000143,-0.28565108343699996
ACH-000146,-0.184765202337
ACH-000148,-0.156716925004
ACH-000150,-0.16289378484099998
ACH-000152,-0.102005042616
ACH-000153,-0.327782787322
ACH-000159,-0.0019912751636199997
ACH-000160,-0.356972545327
ACH-000163,0.09222643944509999
ACH-000167,-0.26543244942600003
ACH-000168,-0.199667806384
ACH-000169,-0.235418851001
ACH-000178,-0.19949074385200002
ACH-000182,-0.120027820809
ACH-000183,-0.201262233077
ACH-000188,-0.288120162954
ACH-000189,-0.39743991602
ACH-000190,-0.24624109901500002
ACH-000198,-0.111961328198
ACH-000204,-0.41289333244000004
ACH-000206,-0.09184500692730001
ACH-000207,-0.119558520404
ACH-000211,-0.14340741600600002
ACH-000215,-0.11453881068499999
ACH-000221,-0.135172612391
ACH-000222,-0.275342610656
ACH-000223,-0.314089894965
ACH-000226,-0.26140367128
