,HMCES (56941)
ACH-000352,-0.365290955498
ACH-000356,-0.268433856169
ACH-000361,-0.337813452729
ACH-000362,-0.18369592088599998
ACH-000363,-0.313325303085
ACH-000364,-0.43472339739699994
ACH-000365,-0.18925798787099998
ACH-000366,-0.26205294428599996
ACH-000368,-0.349907087187
ACH-000374,-0.245371619392
ACH-000375,-0.050616842518
ACH-000376,-0.415778335867
ACH-000381,-0.280668194207
ACH-000383,-0.24610814346700002
ACH-000387,-0.23496310283799998
ACH-000389,-0.363576088318
ACH-000390,-0.31067262806699997
ACH-000393,-0.380258118315
ACH-000395,-0.192941433867
ACH-000397,-0.509730667736
ACH-000401,-0.34937342408100003
ACH-000402,-0.380608511896
ACH-000403,-0.302268666538
ACH-000404,-0.498789179412
ACH-000406,-0.17121292057
ACH-000407,-0.244886451537
ACH-000408,-0.0493701670634
ACH-000410,-0.488940729598
ACH-000411,-0.28061444766800003
ACH-000414,-0.567864925879
ACH-000415,-0.421822573476
ACH-000416,-0.211285696144
ACH-000420,-0.416478238811
ACH-000421,-0.258358249444
ACH-000424,-0.256524333216
ACH-000425,-0.268782839769
ACH-000426,-0.298352497927
ACH-000427,-0.20138972266600003
ACH-000433,-0.275687253184
ACH-000436,-0.432812126162
ACH-000444,-0.374191721049
ACH-000445,-0.22721496091499999
ACH-000448,-0.461381069241
ACH-000450,-0.240744597363
ACH-000452,-0.43625210633100003
ACH-000454,-0.0351478683161
ACH-000458,-0.26963735717099996
ACH-000459,-0.128015056726
ACH-000460,-0.254920145662
ACH-000461,-0.035538325974900004
ACH-000463,-0.303055527973
ACH-000464,-0.247395471481
ACH-000466,-0.129296721006
ACH-000467,-0.24376196770199998
ACH-000468,-0.16629038788699999
ACH-000469,-0.160453482371
ACH-000470,-0.617396869659
ACH-000471,-0.287457267482
ACH-000472,-0.23909682195300003
ACH-000473,-0.19190242393800003
ACH-000475,-0.333304579184
ACH-000476,-0.281715247836
ACH-000477,-0.03921191897080001
ACH-000480,-0.28049869926300003
ACH-000481,-0.41547285181500004
ACH-000483,-0.142083894233
ACH-000484,-0.184619783634
ACH-000485,-0.324294690424
ACH-000486,-0.269576557599
ACH-000487,-0.041417305855199996
ACH-000488,-0.228042594058
ACH-000490,-0.345440731962
ACH-000491,-0.227439698965
ACH-000495,-0.385284886052
ACH-000496,-0.407792157843
ACH-000499,-0.203504979479
ACH-000500,0.235108556603
ACH-000502,-0.31298537055799996
ACH-000503,-0.39686676274099997
ACH-000505,-0.166697988864
ACH-000507,-0.207322739395
ACH-000510,-0.18106548236499997
ACH-000511,-0.265852631124
ACH-000512,-0.28495324868599997
ACH-000516,-0.4045168229300001
ACH-000517,-0.368091158511
ACH-000518,-0.23742858833900002
ACH-000520,-0.43539864269199996
ACH-000521,-0.40491153399400004
ACH-000522,-0.35920435050800004
ACH-000524,-0.407321654785
ACH-000527,-0.265474178309
ACH-000528,-0.315164330438
ACH-000537,-0.271152186452
ACH-000541,-0.503976897545
ACH-000542,-0.311728148517
ACH-000544,-0.27403588195
ACH-000545,-0.405325255681
ACH-000547,-0.36139201671
ACH-000548,-0.43956564318700003
ACH-000549,-0.37636510056100003
ACH-000550,-0.331017419272
ACH-000552,-0.18991169429699997
ACH-000556,-0.222921222606
ACH-000557,-0.238758466032
ACH-000570,-0.371818546667
ACH-000571,-0.154193813036
ACH-000573,-0.441918009344
ACH-000576,-0.39337362256499997
ACH-000580,-0.194480968852
ACH-000584,-0.473958574151
ACH-000585,-0.292026098716
ACH-000588,-0.172350460161
ACH-000589,-0.212512204922
ACH-000591,0.13381747338
ACH-000593,-0.42110853177599994
ACH-000600,-0.5335212686199999
ACH-000601,-0.27609642362
ACH-000604,-0.267255300273
ACH-000605,-0.356742934931
ACH-000606,-0.214838240838
ACH-000608,-0.203301125537
ACH-000614,-0.0479865864707
ACH-000616,-0.268176253331
ACH-000618,-0.193756557538
ACH-000619,-0.419366579586
ACH-000620,-0.24012519398499999
ACH-000621,-0.29585753371999995
ACH-000622,-0.36620078956999996
ACH-000623,-0.13026690774900002
ACH-000624,-0.270964152307
ACH-000627,-0.348577600924
ACH-000630,-0.439747114199
ACH-000632,-0.22887262046700002
ACH-000633,-0.143362690313
ACH-000637,-0.27297864039700004
ACH-000638,-0.319515173797
ACH-000646,-0.224493570123
ACH-000647,-0.25448814867499997
ACH-000648,-0.383057170651
ACH-000649,-0.271546125471
ACH-000651,-0.15265199068399998
ACH-000652,-0.227787343176
ACH-000653,-0.419082604327
ACH-000657,-0.32875931330499997
ACH-000658,-0.28127505015500004
ACH-000661,-0.188898698922
ACH-000662,-0.555612762571
ACH-000663,-0.47977554739600003
ACH-000665,-0.404806391409
ACH-000671,-0.23108644781100002
ACH-000673,-0.36642490933399996
ACH-000676,-0.18969545834899998
ACH-000677,-0.209634875266
ACH-000681,-0.26417039372699996
ACH-000682,-0.266632968791
ACH-000683,-0.11845151687899999
ACH-000684,-0.272767722948
ACH-000688,-0.16550397570999997
ACH-000693,-0.212577608393
ACH-000694,-0.307187403219
ACH-000695,-0.296238156756
ACH-000696,-0.564990961008
ACH-000697,-0.36291002921
ACH-000699,-0.371751664679
ACH-000701,-0.306086149802
ACH-000706,-0.275387028478
ACH-000711,-0.228276401819
ACH-000713,-0.145718561359
ACH-000714,-0.324892880483
ACH-000718,-0.32530947248799996
ACH-000720,-0.41876006060599996
ACH-000721,-0.313154610457
ACH-000724,-0.21531942085099998
ACH-000725,-0.187736212225
ACH-000732,-0.506314772172
ACH-000734,-0.187729635528
ACH-000735,-0.335337778807
ACH-000736,-0.7210397328650001
ACH-000738,-0.228849452467
ACH-000746,-0.046207597731099996
ACH-000747,-0.28594227612
ACH-000748,-0.274338545732
ACH-000753,-0.27915728608600004
ACH-000756,-0.38352777378499997
ACH-000757,-0.47360423613799996
ACH-000758,-0.288344549551
ACH-000760,-0.34368970535300003
ACH-000763,-0.540687636743
ACH-000764,-0.377549156465
ACH-000765,-0.23555885184099998
ACH-000766,-0.320712701474
ACH-000767,-0.205048595498
ACH-000768,-0.257236536538
ACH-000769,-0.360326680902
ACH-000770,-0.273618427045
ACH-000771,-0.49620881466000005
ACH-000773,-0.333679630031
ACH-000776,-0.39102791820200006
ACH-000777,-0.148678537859
ACH-000778,-0.140878649226
ACH-000781,-0.34269912020599996
ACH-000782,-0.14140867307
ACH-000783,-0.327219726058
ACH-000784,-0.17463266164299998
ACH-000785,-0.513938277591
ACH-000787,-0.222871365106
ACH-000788,-0.321289192971
ACH-000791,-0.48118509654200003
ACH-000792,-0.330717565203
ACH-000794,-0.18203975618
ACH-000796,-0.418699415838
ACH-000799,-0.623306964887
ACH-000800,-0.544552395035
ACH-000802,-0.194504614514
ACH-000804,-0.5359702023390001
ACH-000805,-0.39529005943499995
ACH-000809,-0.18475321144200002
ACH-000810,-0.451320296665
ACH-000811,-0.258110289821
ACH-000817,-0.15332750603
ACH-000819,-0.452356075389
ACH-000820,-0.42985946310199996
ACH-000821,-0.339798905739
ACH-000822,-0.19484411691599998
ACH-000823,-0.23162625029300002
ACH-000824,-0.455804126608
ACH-000827,-0.323899768902
ACH-000829,-0.26666021828
ACH-000831,-0.260463757145
ACH-000832,-0.42416187400300004
ACH-000833,-0.310561149356
ACH-000834,-0.310921927311
ACH-000835,-0.348210881967
ACH-000836,-0.026492879615000003
ACH-000837,-0.29112746473
ACH-000838,-0.179785642307
ACH-000839,-0.37598808146799995
ACH-000840,-0.364213903262
ACH-000841,-0.449169312368
ACH-000843,-0.21328082162
ACH-000846,-0.36862208144599995
ACH-000847,-0.271800541071
ACH-000848,-0.251654143115
ACH-000849,-0.288286411196
ACH-000851,-0.32631355887499996
ACH-000855,-0.405102356243
ACH-000856,-0.22140404036400002
ACH-000858,-0.369606611846
ACH-000859,-0.384761609435
ACH-000861,-0.479399322975
ACH-000862,-0.38204285233999996
ACH-000865,-0.348657505268
ACH-000866,-0.2086057553
ACH-000867,-0.47099478922
ACH-000869,-0.453691974531
ACH-000872,-0.342570804777
ACH-000873,-0.612925502095
ACH-000876,-0.35586908984899995
ACH-000878,-0.35824157108800003
ACH-000880,-0.170608589719
ACH-000881,-0.412056472915
ACH-000882,-0.278736345358
ACH-000884,-0.175147557913
ACH-000885,-0.4756475600399999
ACH-000887,-0.232713248291
ACH-000888,-0.415676741905
ACH-000889,-0.23180398853
ACH-000890,0.009552266420299998
ACH-000896,-0.166089982084
ACH-000898,-0.38510279926200003
ACH-000900,-0.549161578464
ACH-000901,-0.340540697177
ACH-000905,-0.54582867913
ACH-000906,-0.317691009348
ACH-000907,-0.265677575655
ACH-000910,-0.173760088946
ACH-000911,-0.190845671764
ACH-000912,-0.25854529605099996
ACH-000913,-0.33573674452299995
ACH-000915,-0.369028966272
ACH-000916,-0.491058139401
ACH-000917,-0.303754181334
ACH-000921,-0.452931004016
ACH-000924,-0.15645700546900002
ACH-000926,-0.08487540749
ACH-000928,-0.5007072419080001
ACH-000929,-0.22515755895
ACH-000932,-0.197658856074
ACH-000935,-0.284510908363
ACH-000936,-0.321148881541
ACH-000937,-0.138939395728
ACH-000938,-0.263040572731
ACH-000939,0.131054646519
ACH-000941,-0.333330250796
ACH-000943,-0.284133963176
ACH-000946,-0.44122621205799994
ACH-000947,-0.22792966266800002
ACH-000948,-0.528130757722
ACH-000950,-0.35679103537900003
ACH-000953,-0.270299883927
ACH-000957,-0.44582865749
ACH-000958,-0.144477849329
ACH-000960,-0.23382989188099998
ACH-000963,-0.563503651249
ACH-000968,-0.149889448068
ACH-000969,-0.279289755077
ACH-000973,-0.36498137252499996
ACH-000974,-0.325677281834
ACH-000975,-0.386564362092
ACH-000976,-0.235054853896
ACH-000978,-0.312342989331
ACH-000980,-0.227265089336
ACH-000984,-0.22293889297299999
ACH-000986,-0.34907370337300003
ACH-000988,-0.356469231884
ACH-000993,-0.325478264018
ACH-000994,-0.194235046116
ACH-000996,-0.126052016868
ACH-001001,-0.354456333294
ACH-001020,-0.361905218724
ACH-001028,-0.320605447607
ACH-001031,-0.425577902191
ACH-001038,-0.270951613528
ACH-001048,-0.326059948403
ACH-001050,-0.26143772187
ACH-001053,-0.302694271171
ACH-001054,-0.413221814028
ACH-001061,-0.252241342714
ACH-001067,-0.223389565849
ACH-001075,-0.450942899448
ACH-001096,-0.172277962924
ACH-001128,0.7462035763760001
ACH-001134,-0.475809556624
ACH-001151,-0.172730184595
ACH-001163,0.0190650672398
ACH-001164,-0.247185554223
ACH-001173,-0.273005361625
ACH-001183,-0.3044231143
ACH-001184,-0.176546393644
ACH-001190,-0.192850573002
ACH-001192,-0.238432565172
ACH-001193,-0.15762938727
ACH-001196,-0.409729432466
ACH-001197,-0.37648795674099994
ACH-001205,-0.414742677712
ACH-001211,-0.23120904875
ACH-001212,-0.42665101190800003
ACH-001228,-0.28874951401500004
ACH-001232,-0.304841304706
ACH-001239,-0.167965853507
ACH-001274,-0.125801444657
ACH-001275,-0.38594963065399995
ACH-001277,-0.302837388585
ACH-001278,-0.270730405839
ACH-001280,-0.0239361441487
ACH-001283,-0.259809657519
ACH-001289,-0.150358672385
ACH-001295,-0.447243824231
ACH-001300,-0.105762900693
ACH-001301,-0.38504397996100004
ACH-001302,-0.0668267532791
ACH-001303,0.056040608694900004
ACH-001306,-0.210326247488
ACH-001318,-0.274277369853
ACH-001322,-0.0316324785743
ACH-001328,-0.320980952069
ACH-001332,-0.40192909433799995
ACH-001333,-0.303124337126
ACH-001336,-0.432855271554
ACH-001340,-0.384703960691
ACH-001346,-0.289721240925
ACH-001353,-0.183212540181
ACH-001354,-0.632412825722
ACH-001367,-0.447959131448
ACH-001368,-0.257375033917
ACH-001374,-0.18789167450599997
ACH-001375,-0.104114548537
ACH-001377,-0.468308920443
ACH-001380,-0.28167392055999996
ACH-001391,-0.23328332958099998
ACH-001407,-0.151093221523
ACH-001408,-0.30412695719099997
ACH-001413,-0.234617929969
ACH-001430,-0.271517433835
ACH-001431,-0.206059771321
ACH-001450,-0.06653071925250001
ACH-001496,-0.276483299924
ACH-001500,-0.0917753090251
ACH-001521,-0.592985236655
ACH-001523,-0.388519077325
ACH-001532,-0.35256826662699997
ACH-001536,-0.6555420555
ACH-001550,-0.0365321945621
ACH-001552,-0.160517263169
ACH-001554,-0.277885226308
ACH-001645,-0.353370813127
ACH-001654,-0.310641378135
ACH-001715,-0.0446396546264
ACH-001735,-0.19038541258000002
ACH-001736,-0.32388826715700003
ACH-001737,-0.0690046658016
ACH-001740,-0.09094555353499999
ACH-001745,-0.213964183675
ACH-001750,-0.25718561471
ACH-001765,-0.319996010047
ACH-001956,-0.299179723614
ACH-001957,-0.269676761237
